factor_name,category,expected_direction,horizon,period,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,status
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-06,0.00238711,0.00238711,0.14028073,0.14028073,0.017017,0.017017,0.017017,0.5014,0.5014,690,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-07,-0.00928842,-0.00928842,0.15111301,0.15111301,-0.061467,-0.061467,-0.061467,0.4758,0.4758,744,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-08,-0.02223679,-0.02223679,0.15739834,0.15739834,-0.141277,-0.141277,-0.141277,0.4462,0.4462,744,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-09,-0.02111272,-0.02111272,0.14297299,0.14297299,-0.147669,-0.147669,-0.147669,0.45,0.45,720,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-10,-0.02762317,-0.02762317,0.14744631,0.14744631,-0.187344,-0.187344,-0.187344,0.4266,0.4266,743,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-11,-0.02088186,-0.02088186,0.16398927,0.16398927,-0.127337,-0.127337,-0.127337,0.4458,0.4458,720,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-12,-0.03912166,-0.03912166,0.16323549,0.16323549,-0.239664,-0.239664,-0.239664,0.4099,0.4099,744,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2025-01,-0.00622514,-0.00622514,0.17382506,0.17382506,-0.035813,-0.035813,-0.035813,0.4785,0.4785,744,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2025-02,-0.00211891,-0.00211891,0.15501248,0.15501248,-0.013669,-0.013669,-0.013669,0.4985,0.4985,672,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2025-03,-0.01619058,-0.01619058,0.14746258,0.14746258,-0.109794,-0.109794,-0.109794,0.4624,0.4624,744,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2025-04,-0.01902254,-0.01902254,0.13063154,0.13063154,-0.14562,-0.14562,-0.14562,0.4278,0.4278,720,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2025-05,-0.02200503,-0.02200503,0.14386445,0.14386445,-0.152957,-0.152957,-0.152957,0.4435,0.4435,744,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2025-06,-0.02437237,-0.02437237,0.12769293,0.12769293,-0.190867,-0.190867,-0.190867,0.4292,0.4292,720,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2025-07,-0.02911219,-0.02911219,0.13456557,0.13456557,-0.216342,-0.216342,-0.216342,0.3952,0.3952,744,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2025-08,-0.02104115,-0.02104115,0.13043025,0.13043025,-0.161321,-0.161321,-0.161321,0.4368,0.4368,744,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2025-09,-0.01962278,-0.01962278,0.12574397,0.12574397,-0.156053,-0.156053,-0.156053,0.4625,0.4625,720,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2025-10,-0.02692597,-0.02692597,0.11765475,0.11765475,-0.228856,-0.228856,-0.228856,0.3871,0.3871,744,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2025-11,-0.01710401,-0.01710401,0.12256842,0.12256842,-0.139547,-0.139547,-0.139547,0.4486,0.4486,720,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2025-12,-0.03154333,-0.03154333,0.11245647,0.11245647,-0.280494,-0.280494,-0.280494,0.3737,0.3737,744,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2026-01,-0.02416319,-0.02416319,0.12421467,0.12421467,-0.194528,-0.194528,-0.194528,0.4073,0.4073,744,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2026-02,-0.0181971,-0.0181971,0.11428307,0.11428307,-0.159228,-0.159228,-0.159228,0.439,0.439,672,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2026-03,-0.01745215,-0.01745215,0.10396724,0.10396724,-0.167862,-0.167862,-0.167862,0.4341,0.4341,744,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2026-04,-0.02534205,-0.02534205,0.10537461,0.10537461,-0.240495,-0.240495,-0.240495,0.4083,0.4083,720,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2026-05,-0.0231689,-0.0231689,0.10407309,0.10407309,-0.222621,-0.222621,-0.222621,0.3938,0.3938,744,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,1h,2026-06,-0.01243558,-0.01243558,0.10261358,0.10261358,-0.121188,-0.121188,-0.121188,0.4618,0.4618,288,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,4h,2024-06,3.366e-05,3.366e-05,0.14992306,0.14992306,0.000225,0.000225,0.000225,0.4841,0.4841,690,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,4h,2024-07,-0.01152207,-0.01152207,0.17391329,0.17391329,-0.066252,-0.066252,-0.066252,0.461,0.461,744,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,4h,2024-08,-0.03202648,-0.03202648,0.17028826,0.17028826,-0.188072,-0.188072,-0.188072,0.4368,0.4368,744,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,4h,2024-09,-0.00167142,-0.00167142,0.13696938,0.13696938,-0.012203,-0.012203,-0.012203,0.5069,0.5069,720,COMPUTED
q158_rsv_30h,alpha158_rolling,conditional,4h,2024-10,-0.03143345,-0.03143345,0.15262581,0.15262581,-0.205951,-0.205951,-0.205951,0.4395,0.4395,744,COMPUTED
