factor_name,category,expected_direction,horizon,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,t_stat,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,n_symbols_avg,coverage,missing_rate,used_in_current_signal,status,formula_proxy,required_columns,lookback_window,notes,top_bucket_mean_return,bottom_bucket_mean_return,long_short_spread_mean,long_short_spread_t_stat,long_short_win_rate,long_short_spread_std,long_short_spread_annualized_return,long_short_spread_annualized_vol,long_short_spread_max_drawdown,long_short_spread_positive_period_rate,n_monthly_periods,annualization_method
wq101_alpha21,wq101,conditional,24h,0.00600773,0.00600773,0.10432727,0.10432727,0.057585,0.057585,0.057585,7.6437,0.5167,0.5167,17619,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,WorldQuant 101 Alpha#21: close mean/std state with volume/adv20 branch; daily equity formula adapted to 1h bars,close|volume,20,WorldQuant 101 Alpha#21: close mean/std state with volume/adv20 branch; daily equity formula adapted to 1h bars,-0.00025965,-9.669e-05,-0.00016296,-1.2587,0.4973,0.00120514,-0.08456461,0.00417473,-0.01004073,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha21,wq101,conditional,72h,0.00254815,0.00254815,0.10086178,0.10086178,0.025264,0.025264,0.025264,3.3489,0.5104,0.5104,17571,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,WorldQuant 101 Alpha#21: close mean/std state with volume/adv20 branch; daily equity formula adapted to 1h bars,close|volume,20,WorldQuant 101 Alpha#21: close mean/std state with volume/adv20 branch; daily equity formula adapted to 1h bars,-0.00060746,-0.00034547,-0.00026199,-1.0319,0.5005,0.00255288,-0.04533641,0.00884343,-0.01270597,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha41,wq101,conditional,1h,0.00349351,0.00349351,0.09954058,0.09954058,0.035096,0.035096,0.035096,4.6831,0.5166,0.5166,17805,185.7,3307213,0.002728,False,DIRECTION_UNKNOWN,WorldQuant 101 Alpha#41: sqrt(high*low)-vwap; vwap derived as quote_volume/volume from canonical bars,high|low|volume|quote_volume,1,WorldQuant 101 Alpha#41: sqrt(high*low)-vwap; vwap derived as quote_volume/volume from canonical bars,5.09e-06,-5.76e-06,1.084e-05,0.3908,0.502,0.00019967,0.17059197,0.00069167,-0.00076257,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha41,wq101,conditional,4h,0.00277218,0.00277218,0.10008402,0.10008402,0.027699,0.027699,0.027699,3.6958,0.5151,0.5151,17803,185.7,3307213,0.002728,False,DIRECTION_UNKNOWN,WorldQuant 101 Alpha#41: sqrt(high*low)-vwap; vwap derived as quote_volume/volume from canonical bars,high|low|volume|quote_volume,1,WorldQuant 101 Alpha#41: sqrt(high*low)-vwap; vwap derived as quote_volume/volume from canonical bars,-1.185e-05,2.87e-06,-1.473e-05,-0.2675,0.5012,0.00036805,0.01380542,0.00127498,-0.00216291,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha41,wq101,conditional,24h,0.00065433,0.00065433,0.10205383,0.10205383,0.006412,0.006412,0.006412,0.855,0.5073,0.5073,17783,185.7,3307213,0.002728,False,DIRECTION_UNKNOWN,WorldQuant 101 Alpha#41: sqrt(high*low)-vwap; vwap derived as quote_volume/volume from canonical bars,high|low|volume|quote_volume,1,WorldQuant 101 Alpha#41: sqrt(high*low)-vwap; vwap derived as quote_volume/volume from canonical bars,-0.00010394,-3.254e-05,-7.14e-05,-0.5098,0.5009,0.00097171,-0.0282802,0.00336611,-0.00822768,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha41,wq101,conditional,72h,-0.00052629,-0.00052629,0.10083263,0.10083263,-0.005219,-0.005219,-0.005219,-0.6951,0.504,0.504,17735,185.7,3307213,0.002728,False,DIRECTION_UNKNOWN,WorldQuant 101 Alpha#41: sqrt(high*low)-vwap; vwap derived as quote_volume/volume from canonical bars,high|low|volume|quote_volume,1,WorldQuant 101 Alpha#41: sqrt(high*low)-vwap; vwap derived as quote_volume/volume from canonical bars,-0.00019982,0.00027776,-0.00047758,-1.7136,0.5018,0.00173398,-0.04627259,0.00600668,-0.01307969,0.36,25,per_bar_mean_x_bars_per_year
wq101_alpha54,wq101,conditional,1h,0.02872677,0.02872677,0.12014981,0.12014981,0.239091,0.239091,0.239091,31.9032,0.6075,0.6075,17805,185.7,3307213,0.002728,False,DIRECTION_UNKNOWN,WorldQuant 101 Alpha#54: (-1*((low-close)*open^5))/((low-high)*close^5); OHLC-only 1h adaptation,open|high|low|close,1,WorldQuant 101 Alpha#54: (-1*((low-close)*open^5))/((low-high)*close^5); OHLC-only 1h adaptation,0.00013413,-0.00012953,0.00026366,8.5187,0.5398,0.00024236,2.31439455,0.00083955,-0.00022148,0.88,25,per_bar_mean_x_bars_per_year
wq101_alpha54,wq101,conditional,4h,0.01628314,0.01628314,0.12017274,0.12017274,0.135498,0.135498,0.135498,18.0792,0.5624,0.5624,17803,185.7,3307213,0.002728,False,DIRECTION_UNKNOWN,WorldQuant 101 Alpha#54: (-1*((low-close)*open^5))/((low-high)*close^5); OHLC-only 1h adaptation,open|high|low|close,1,WorldQuant 101 Alpha#54: (-1*((low-close)*open^5))/((low-high)*close^5); OHLC-only 1h adaptation,0.00015914,-0.00012414,0.00028327,4.5145,0.5191,0.0004126,0.60150002,0.00142929,-0.00055474,0.8,25,per_bar_mean_x_bars_per_year
wq101_alpha54,wq101,conditional,24h,-0.00027925,-0.00027925,0.11854791,0.11854791,-0.002356,-0.002356,-0.002356,-0.3141,0.5042,0.5042,17783,185.7,3307213,0.002728,False,DIRECTION_UNKNOWN,WorldQuant 101 Alpha#54: (-1*((low-close)*open^5))/((low-high)*close^5); OHLC-only 1h adaptation,open|high|low|close,1,WorldQuant 101 Alpha#54: (-1*((low-close)*open^5))/((low-high)*close^5); OHLC-only 1h adaptation,0.00016427,5.282e-05,0.00011145,0.7065,0.4963,0.00109903,0.02352017,0.00380717,-0.00538502,0.64,25,per_bar_mean_x_bars_per_year
wq101_alpha54,wq101,conditional,72h,-0.00515045,-0.00515045,0.11496185,0.11496185,-0.044801,-0.044801,-0.044801,-5.9663,0.4827,0.4827,17735,185.7,3307213,0.002728,False,DIRECTION_UNKNOWN,WorldQuant 101 Alpha#54: (-1*((low-close)*open^5))/((low-high)*close^5); OHLC-only 1h adaptation,open|high|low|close,1,WorldQuant 101 Alpha#54: (-1*((low-close)*open^5))/((low-high)*close^5); OHLC-only 1h adaptation,0.00037843,-5.236e-05,0.00043079,1.4324,0.4988,0.00266514,0.04414648,0.00923233,-0.01069245,0.56,25,per_bar_mean_x_bars_per_year
