factor_name,category,expected_direction,horizon,period,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,status
q158_open_close_4h,alpha158_price,conditional,1h,2024-06,0.01012055,0.01012055,0.16401917,0.16401917,0.061703,0.061703,0.061703,0.4979,0.4979,715,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2024-07,0.0187944,0.0187944,0.17103709,0.17103709,0.109885,0.109885,0.109885,0.5726,0.5726,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2024-08,0.0382684,0.0382684,0.18745245,0.18745245,0.20415,0.20415,0.20415,0.5914,0.5914,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2024-09,0.04000547,0.04000547,0.1751463,0.1751463,0.228412,0.228412,0.228412,0.5875,0.5875,720,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2024-10,0.04569771,0.04569771,0.18669676,0.18669676,0.24477,0.24477,0.24477,0.5922,0.5922,743,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2024-11,0.03865838,0.03865838,0.17966453,0.17966453,0.21517,0.21517,0.21517,0.5972,0.5972,720,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2024-12,0.05436666,0.05436666,0.17334199,0.17334199,0.313638,0.313638,0.313638,0.6237,0.6237,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2025-01,0.00980158,0.00980158,0.19640021,0.19640021,0.049906,0.049906,0.049906,0.5242,0.5242,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2025-02,0.01370003,0.01370003,0.20403979,0.20403979,0.067144,0.067144,0.067144,0.5119,0.5119,672,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2025-03,0.03121518,0.03121518,0.16771036,0.16771036,0.186126,0.186126,0.186126,0.5726,0.5726,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2025-04,0.04117795,0.04117795,0.16533741,0.16533741,0.249054,0.249054,0.249054,0.6167,0.6167,720,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2025-05,0.02134762,0.02134762,0.19593545,0.19593545,0.108952,0.108952,0.108952,0.5336,0.5336,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2025-06,0.02983474,0.02983474,0.17617349,0.17617349,0.169349,0.169349,0.169349,0.5778,0.5778,720,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2025-07,0.04299673,0.04299673,0.17364846,0.17364846,0.247608,0.247608,0.247608,0.6035,0.6035,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2025-08,0.04633429,0.04633429,0.16372263,0.16372263,0.283005,0.283005,0.283005,0.6129,0.6129,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2025-09,0.03488848,0.03488848,0.14410087,0.14410087,0.242112,0.242112,0.242112,0.6083,0.6083,720,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2025-10,0.03521936,0.03521936,0.14202285,0.14202285,0.247984,0.247984,0.247984,0.6062,0.6062,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2025-11,0.03351597,0.03351597,0.13162101,0.13162101,0.25464,0.25464,0.25464,0.6069,0.6069,720,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2025-12,0.04142522,0.04142522,0.12314203,0.12314203,0.336402,0.336402,0.336402,0.6277,0.6277,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2026-01,0.03803296,0.03803296,0.13272715,0.13272715,0.28655,0.28655,0.28655,0.6129,0.6129,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2026-02,0.02169864,0.02169864,0.12052485,0.12052485,0.180035,0.180035,0.180035,0.5685,0.5685,672,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2026-03,0.02168412,0.02168412,0.10976537,0.10976537,0.19755,0.19755,0.19755,0.5806,0.5806,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2026-04,0.02676158,0.02676158,0.1150872,0.1150872,0.232533,0.232533,0.232533,0.5903,0.5903,720,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2026-05,0.03507424,0.03507424,0.11513379,0.11513379,0.304639,0.304639,0.304639,0.6344,0.6344,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,1h,2026-06,0.03889887,0.03889887,0.12266889,0.12266889,0.317105,0.317105,0.317105,0.6146,0.6146,288,COMPUTED
q158_open_close_4h,alpha158_price,conditional,4h,2024-06,0.00277051,0.00277051,0.16621792,0.16621792,0.016668,0.016668,0.016668,0.4895,0.4895,715,COMPUTED
q158_open_close_4h,alpha158_price,conditional,4h,2024-07,0.03125823,0.03125823,0.17821233,0.17821233,0.175399,0.175399,0.175399,0.5806,0.5806,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,4h,2024-08,0.05039132,0.05039132,0.18883101,0.18883101,0.266859,0.266859,0.266859,0.6263,0.6263,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,4h,2024-09,0.02395258,0.02395258,0.16304154,0.16304154,0.146911,0.146911,0.146911,0.5583,0.5583,720,COMPUTED
q158_open_close_4h,alpha158_price,conditional,4h,2024-10,0.04329965,0.04329965,0.18318412,0.18318412,0.236372,0.236372,0.236372,0.5766,0.5766,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,4h,2024-11,0.02734218,0.02734218,0.17870128,0.17870128,0.153005,0.153005,0.153005,0.5403,0.5403,720,COMPUTED
q158_open_close_4h,alpha158_price,conditional,4h,2024-12,0.04316245,0.04316245,0.16921613,0.16921613,0.255073,0.255073,0.255073,0.5981,0.5981,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,4h,2025-01,0.00429899,0.00429899,0.20241902,0.20241902,0.021238,0.021238,0.021238,0.5121,0.5121,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,4h,2025-02,0.00410318,0.00410318,0.21020018,0.21020018,0.01952,0.01952,0.01952,0.506,0.506,672,COMPUTED
q158_open_close_4h,alpha158_price,conditional,4h,2025-03,0.03215231,0.03215231,0.17077927,0.17077927,0.188268,0.188268,0.188268,0.5833,0.5833,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,4h,2025-04,0.04292497,0.04292497,0.16478338,0.16478338,0.260493,0.260493,0.260493,0.6306,0.6306,720,COMPUTED
q158_open_close_4h,alpha158_price,conditional,4h,2025-05,0.01108455,0.01108455,0.19586935,0.19586935,0.056592,0.056592,0.056592,0.5081,0.5081,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,4h,2025-06,0.04132533,0.04132533,0.17606571,0.17606571,0.234715,0.234715,0.234715,0.5972,0.5972,720,COMPUTED
q158_open_close_4h,alpha158_price,conditional,4h,2025-07,0.04479337,0.04479337,0.16981789,0.16981789,0.263773,0.263773,0.263773,0.5887,0.5887,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,4h,2025-08,0.04219237,0.04219237,0.15281159,0.15281159,0.276107,0.276107,0.276107,0.5887,0.5887,744,COMPUTED
q158_open_close_4h,alpha158_price,conditional,4h,2025-09,0.0281335,0.0281335,0.13888526,0.13888526,0.202566,0.202566,0.202566,0.6111,0.6111,720,COMPUTED
q158_open_close_4h,alpha158_price,conditional,4h,2025-10,0.03753475,0.03753475,0.13998344,0.13998344,0.268137,0.268137,0.268137,0.6129,0.6129,744,COMPUTED
