factor_name,category,expected_direction,horizon,period,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,status
wq101_alpha47,wq101,conditional,1h,2024-06,0.00058251,0.00058251,0.12523237,0.12523237,0.004651,0.004651,0.004651,0.5214,0.5214,700,COMPUTED
wq101_alpha47,wq101,conditional,1h,2024-07,-0.00497593,-0.00497593,0.12621634,0.12621634,-0.039424,-0.039424,-0.039424,0.4987,0.4987,744,COMPUTED
wq101_alpha47,wq101,conditional,1h,2024-08,0.00481929,0.00481929,0.12642598,0.12642598,0.038119,0.038119,0.038119,0.5148,0.5148,744,COMPUTED
wq101_alpha47,wq101,conditional,1h,2024-09,0.00415738,0.00415738,0.12635344,0.12635344,0.032903,0.032903,0.032903,0.5208,0.5208,720,COMPUTED
wq101_alpha47,wq101,conditional,1h,2024-10,0.00310384,0.00310384,0.13345116,0.13345116,0.023258,0.023258,0.023258,0.5229,0.5229,742,COMPUTED
wq101_alpha47,wq101,conditional,1h,2024-11,0.00074055,0.00074055,0.13662818,0.13662818,0.00542,0.00542,0.00542,0.5139,0.5139,720,COMPUTED
wq101_alpha47,wq101,conditional,1h,2024-12,0.01441427,0.01441427,0.14260869,0.14260869,0.101076,0.101076,0.101076,0.5336,0.5336,744,COMPUTED
wq101_alpha47,wq101,conditional,1h,2025-01,-0.00326873,-0.00326873,0.14498819,0.14498819,-0.022545,-0.022545,-0.022545,0.504,0.504,744,COMPUTED
wq101_alpha47,wq101,conditional,1h,2025-02,-0.00663353,-0.00663353,0.15048744,0.15048744,-0.04408,-0.04408,-0.04408,0.4807,0.4807,672,COMPUTED
wq101_alpha47,wq101,conditional,1h,2025-03,0.01276642,0.01276642,0.1367738,0.1367738,0.09334,0.09334,0.09334,0.5255,0.5255,744,COMPUTED
wq101_alpha47,wq101,conditional,1h,2025-04,-0.00311226,-0.00311226,0.11913091,0.11913091,-0.026125,-0.026125,-0.026125,0.5111,0.5111,720,COMPUTED
wq101_alpha47,wq101,conditional,1h,2025-05,-0.0036577,-0.0036577,0.13391842,0.13391842,-0.027313,-0.027313,-0.027313,0.4866,0.4866,744,COMPUTED
wq101_alpha47,wq101,conditional,1h,2025-06,0.00775288,0.00775288,0.11538817,0.11538817,0.06719,0.06719,0.06719,0.5403,0.5403,720,COMPUTED
wq101_alpha47,wq101,conditional,1h,2025-07,0.01426694,0.01426694,0.11433471,0.11433471,0.124782,0.124782,0.124782,0.5739,0.5739,744,COMPUTED
wq101_alpha47,wq101,conditional,1h,2025-08,0.01418373,0.01418373,0.10670124,0.10670124,0.132929,0.132929,0.132929,0.5457,0.5457,744,COMPUTED
wq101_alpha47,wq101,conditional,1h,2025-09,0.00852287,0.00852287,0.10072149,0.10072149,0.084618,0.084618,0.084618,0.5347,0.5347,720,COMPUTED
wq101_alpha47,wq101,conditional,1h,2025-10,0.00445052,0.00445052,0.09459472,0.09459472,0.047048,0.047048,0.047048,0.4906,0.4906,744,COMPUTED
wq101_alpha47,wq101,conditional,1h,2025-11,-0.00320827,-0.00320827,0.09506485,0.09506485,-0.033748,-0.033748,-0.033748,0.4764,0.4764,720,COMPUTED
wq101_alpha47,wq101,conditional,1h,2025-12,0.00567328,0.00567328,0.0897995,0.0897995,0.063177,0.063177,0.063177,0.5309,0.5309,744,COMPUTED
wq101_alpha47,wq101,conditional,1h,2026-01,0.00866641,0.00866641,0.09115384,0.09115384,0.095075,0.095075,0.095075,0.547,0.547,744,COMPUTED
wq101_alpha47,wq101,conditional,1h,2026-02,0.00713452,0.00713452,0.09473017,0.09473017,0.075314,0.075314,0.075314,0.5074,0.5074,672,COMPUTED
wq101_alpha47,wq101,conditional,1h,2026-03,0.01230138,0.01230138,0.08697892,0.08697892,0.141429,0.141429,0.141429,0.5632,0.5632,744,COMPUTED
wq101_alpha47,wq101,conditional,1h,2026-04,0.00787892,0.00787892,0.08788376,0.08788376,0.089652,0.089652,0.089652,0.5306,0.5306,720,COMPUTED
wq101_alpha47,wq101,conditional,1h,2026-05,0.00385962,0.00385962,0.08801698,0.08801698,0.043851,0.043851,0.043851,0.5269,0.5269,744,COMPUTED
wq101_alpha47,wq101,conditional,1h,2026-06,0.01189807,0.01189807,0.09139028,0.09139028,0.13019,0.13019,0.13019,0.5347,0.5347,288,COMPUTED
wq101_alpha47,wq101,conditional,4h,2024-06,0.00388658,0.00388658,0.12639738,0.12639738,0.030749,0.030749,0.030749,0.5214,0.5214,700,COMPUTED
wq101_alpha47,wq101,conditional,4h,2024-07,-0.00681514,-0.00681514,0.13357064,0.13357064,-0.051023,-0.051023,-0.051023,0.4718,0.4718,744,COMPUTED
wq101_alpha47,wq101,conditional,4h,2024-08,0.00865815,0.00865815,0.13587353,0.13587353,0.063722,0.063722,0.063722,0.5336,0.5336,744,COMPUTED
wq101_alpha47,wq101,conditional,4h,2024-09,0.00463875,0.00463875,0.132306,0.132306,0.035061,0.035061,0.035061,0.5069,0.5069,720,COMPUTED
wq101_alpha47,wq101,conditional,4h,2024-10,0.01550986,0.01550986,0.13326597,0.13326597,0.116383,0.116383,0.116383,0.5424,0.5424,743,COMPUTED
wq101_alpha47,wq101,conditional,4h,2024-11,-0.00802754,-0.00802754,0.14222843,0.14222843,-0.056441,-0.056441,-0.056441,0.4736,0.4736,720,COMPUTED
wq101_alpha47,wq101,conditional,4h,2024-12,0.01142957,0.01142957,0.14428459,0.14428459,0.079215,0.079215,0.079215,0.5161,0.5161,744,COMPUTED
wq101_alpha47,wq101,conditional,4h,2025-01,-0.00674351,-0.00674351,0.15260834,0.15260834,-0.044188,-0.044188,-0.044188,0.4772,0.4772,744,COMPUTED
wq101_alpha47,wq101,conditional,4h,2025-02,-0.01068657,-0.01068657,0.15844552,0.15844552,-0.067446,-0.067446,-0.067446,0.4821,0.4821,672,COMPUTED
wq101_alpha47,wq101,conditional,4h,2025-03,0.01523336,0.01523336,0.13159538,0.13159538,0.115759,0.115759,0.115759,0.5457,0.5457,744,COMPUTED
wq101_alpha47,wq101,conditional,4h,2025-04,-0.00979066,-0.00979066,0.12778019,0.12778019,-0.076621,-0.076621,-0.076621,0.4847,0.4847,720,COMPUTED
wq101_alpha47,wq101,conditional,4h,2025-05,0.01146693,0.01146693,0.12961784,0.12961784,0.088467,0.088467,0.088467,0.539,0.539,744,COMPUTED
wq101_alpha47,wq101,conditional,4h,2025-06,0.01675411,0.01675411,0.11762408,0.11762408,0.142438,0.142438,0.142438,0.5778,0.5778,720,COMPUTED
wq101_alpha47,wq101,conditional,4h,2025-07,0.01331653,0.01331653,0.11775448,0.11775448,0.113087,0.113087,0.113087,0.5444,0.5444,744,COMPUTED
wq101_alpha47,wq101,conditional,4h,2025-08,0.00933505,0.00933505,0.10983508,0.10983508,0.084991,0.084991,0.084991,0.5484,0.5484,744,COMPUTED
wq101_alpha47,wq101,conditional,4h,2025-09,0.00221716,0.00221716,0.10217294,0.10217294,0.0217,0.0217,0.0217,0.5208,0.5208,720,COMPUTED
wq101_alpha47,wq101,conditional,4h,2025-10,-0.00049482,-0.00049482,0.09436738,0.09436738,-0.005244,-0.005244,-0.005244,0.5013,0.5013,744,COMPUTED
wq101_alpha47,wq101,conditional,4h,2025-11,-0.01546693,-0.01546693,0.09246915,0.09246915,-0.167266,-0.167266,-0.167266,0.4389,0.4389,720,COMPUTED
wq101_alpha47,wq101,conditional,4h,2025-12,0.00252247,0.00252247,0.09059638,0.09059638,0.027843,0.027843,0.027843,0.5081,0.5081,744,COMPUTED
wq101_alpha47,wq101,conditional,4h,2026-01,0.00159031,0.00159031,0.09032837,0.09032837,0.017606,0.017606,0.017606,0.5081,0.5081,744,COMPUTED
wq101_alpha47,wq101,conditional,4h,2026-02,0.00320317,0.00320317,0.09693078,0.09693078,0.033046,0.033046,0.033046,0.5164,0.5164,672,COMPUTED
wq101_alpha47,wq101,conditional,4h,2026-03,0.01586135,0.01586135,0.089808,0.089808,0.176614,0.176614,0.176614,0.5551,0.5551,744,COMPUTED
wq101_alpha47,wq101,conditional,4h,2026-04,0.01049155,0.01049155,0.08293242,0.08293242,0.126507,0.126507,0.126507,0.55,0.55,720,COMPUTED
wq101_alpha47,wq101,conditional,4h,2026-05,0.00728269,0.00728269,0.08677282,0.08677282,0.083928,0.083928,0.083928,0.5242,0.5242,744,COMPUTED
wq101_alpha47,wq101,conditional,4h,2026-06,0.01035484,0.01035484,0.08382117,0.08382117,0.123535,0.123535,0.123535,0.5228,0.5228,285,COMPUTED
wq101_alpha47,wq101,conditional,24h,2024-06,-0.03058877,-0.03058877,0.11719837,0.11719837,-0.261,-0.261,-0.261,0.4057,0.4057,700,COMPUTED
wq101_alpha47,wq101,conditional,24h,2024-07,0.00706169,0.00706169,0.13441683,0.13441683,0.052536,0.052536,0.052536,0.5121,0.5121,744,COMPUTED
wq101_alpha47,wq101,conditional,24h,2024-08,-0.00781887,-0.00781887,0.14611291,0.14611291,-0.053512,-0.053512,-0.053512,0.4651,0.4651,744,COMPUTED
wq101_alpha47,wq101,conditional,24h,2024-09,0.00292719,0.00292719,0.13480466,0.13480466,0.021714,0.021714,0.021714,0.5278,0.5278,720,COMPUTED
wq101_alpha47,wq101,conditional,24h,2024-10,0.0138443,0.0138443,0.14256494,0.14256494,0.097109,0.097109,0.097109,0.5343,0.5343,743,COMPUTED
wq101_alpha47,wq101,conditional,24h,2024-11,0.00130089,0.00130089,0.14322057,0.14322057,0.009083,0.009083,0.009083,0.5069,0.5069,720,COMPUTED
wq101_alpha47,wq101,conditional,24h,2024-12,-0.00115524,-0.00115524,0.13921883,0.13921883,-0.008298,-0.008298,-0.008298,0.4785,0.4785,744,COMPUTED
wq101_alpha47,wq101,conditional,24h,2025-01,-0.02507716,-0.02507716,0.15600356,0.15600356,-0.160747,-0.160747,-0.160747,0.4651,0.4651,744,COMPUTED
wq101_alpha47,wq101,conditional,24h,2025-02,-0.0466067,-0.0466067,0.16069411,0.16069411,-0.290034,-0.290034,-0.290034,0.4241,0.4241,672,COMPUTED
wq101_alpha47,wq101,conditional,24h,2025-03,-0.00993799,-0.00993799,0.13547814,0.13547814,-0.073355,-0.073355,-0.073355,0.453,0.453,744,COMPUTED
wq101_alpha47,wq101,conditional,24h,2025-04,-0.00605211,-0.00605211,0.12847606,0.12847606,-0.047107,-0.047107,-0.047107,0.4847,0.4847,720,COMPUTED
wq101_alpha47,wq101,conditional,24h,2025-05,0.01426573,0.01426573,0.13844199,0.13844199,0.103045,0.103045,0.103045,0.5591,0.5591,744,COMPUTED
wq101_alpha47,wq101,conditional,24h,2025-06,0.00221504,0.00221504,0.11473783,0.11473783,0.019305,0.019305,0.019305,0.5194,0.5194,720,COMPUTED
wq101_alpha47,wq101,conditional,24h,2025-07,-0.00974915,-0.00974915,0.1200975,0.1200975,-0.081177,-0.081177,-0.081177,0.4651,0.4651,744,COMPUTED
