event_date,symbol,tags,carry_raw,funding_bucket,structure,structure_relaxed,vol_structure,funding_traj,ret_1d,fwd_ret_t1,fwd_ret_t2_only,fwd_ret_t3_only,vol_ratio_t1,vol_ratio_t2,range_2d_pct,funding_rate_sum,funding_rate_sum_t1,funding_rate_sum_t2,fwd_ret_1d,fwd_ret_3d,fwd_ret_5d,fwd_ret_10d,long_total_ret_1d,long_total_ret_5d,short_total_ret_5d,mae_long_5d,mfe_long_5d
2021-10-30,CHRUSDT,funding_extreme_negative+top_gainer_1d,0.0001,pos_moderate,immediate_reversal,immediate_reversal,vol_stable,pos_stays_pos,0.1969151670951157,-0.058204467353951905,0.7010262257696693,-0.11261563212226833,1.1039321898657593,4.609052833040069,0.05820446735395192,0.00049923,0.00098408,0.00152563,-0.0582044673539519,0.421606529209622,0.9495274914089344,1.406357388316151,-0.0591885473539519,0.9426724914089344,-0.9426724914089344,-0.0582044673539519,0.9495274914089344
2021-10-30,LITUSDT,top_gainer_1d,0.00027455,pos_extreme,continuation,continuation,vol_stable,pos_stays_pos,0.053056994818653,0.008659712654988994,0.0679024390243903,0.027772702357025336,0.8632210887004114,1.1304905364337614,0.008659712654989094,0.00084534,0.00140329,0.0010925800000000001,0.0086597126549889,0.1070655382798659,-0.0179098602637276,-0.0938791576461327,0.0072564226549889,-0.0242933102637276,0.0242933102637276,-0.0179098602637276,0.1070655382798659
2021-10-30,DODOUSDT,top_gainer_1d,0.00022876,pos_moderate,continuation,continuation,vol_expansion,pos_stays_pos,0.1280209013716526,0.002895193977996424,0.050808314087759765,0.0071428571428571175,1.5506893779282784,0.6385131161828327,0.002895193977996464,0.00074406,0.00107161,0.00154492,0.0028951939779964,0.0613781123335261,-0.0243196294151708,-0.0764331210191083,0.0018235839779964,-0.0313860794151708,0.0313860794151708,-0.0243196294151708,0.0613781123335261
2021-10-30,THETAUSDT,top_gainer_1d,0.00025072,pos_moderate,immediate_reversal,immediate_reversal,vol_contraction,pos_stays_pos,0.1729698872556015,-0.12057427910938068,0.055063641394576646,-0.027012850773669106,0.6498138293981575,0.3626457724956337,0.12057427910938066,0.00073809,0.0009792099999999999,0.00121108,-0.1205742791093806,-0.0972137729650808,-0.0788417082370117,-0.1092590339457354,-0.1215534891093806,-0.0840999882370117,0.0840999882370117,-0.1205742791093806,-0.0605913128117775
2021-10-30,CHZUSDT,top_gainer_1d,0.00022448,pos_moderate,immediate_reversal,immediate_reversal,vol_stable,pos_stays_pos,0.4777743413838671,-0.20610730593607307,0.19057205166918312,-0.08397914611807811,1.1684264671445224,0.5935029575242777,0.20610730593607304,0.00088904,0.00110461,0.0013185900000000001,-0.206107305936073,-0.1341894977168949,-0.1250380517503804,-0.0893074581430745,-0.207211915936073,-0.1324232517503804,0.1324232517503804,-0.206107305936073,-0.0548135464231354
2021-10-30,STORJUSDT,funding_extreme_negative+top_gainer_1d,0.0001,pos_moderate,stall_t2,stall_relaxed,vol_expansion,pos_flips_neg,0.0563459079283887,0.5374139365968071,-0.08528543307086611,-0.07973314682304844,67.21580029484223,7.906863291470347,0.537413936596807,0.0003,-0.005121420000000001,0.00062704,0.5374139365968071,0.2941666036165542,0.2257698418703184,0.1265037451766661,0.5425353565968072,0.2249475118703184,-0.2249475118703184,0.2257698418703184,0.5374139365968071
2021-10-30,ANKRUSDT,top_gainer_1d,0.00024266,pos_moderate,stall_t3,continuation,vol_expansion,pos_stays_pos,0.0519617124224256,0.19898010198980098,0.1635393211575349,-0.08221043577981657,11.544161521547993,3.378601208079664,0.19898010198980104,0.00067164,0.0010891199999999998,0.00112075,0.1989801019898009,0.2803719628037195,0.272772722727727,0.1730826917308268,0.1978909819898009,0.268029032727727,-0.268029032727727,0.1989801019898009,0.395060493950605
2021-10-30,SKLUSDT,funding_extreme_positive+top_gainer_1d,0.00042098,pos_extreme,immediate_reversal,immediate_reversal,vol_expansion,pos_stays_pos,0.0667417371720737,-0.02464979601152606,0.055342674115892,0.03048864990714817,1.4942159188938313,0.7537438449939159,0.024649796011526007,0.00105469,0.00093019,0.00171569,-0.024649796011526,0.060711534620981,0.0475022110638783,-0.026247467975236,-0.025579986011526,0.0408424110638783,-0.0408424110638783,-0.024649796011526,0.060711534620981
2021-10-30,HNTUSDT,funding_extreme_positive+top_gainer_1d,0.00049525,pos_extreme,immediate_reversal,immediate_reversal,vol_collapse,pos_stays_pos,0.0893475699032246,-0.04700868710047523,-0.014378590347769338,0.004432345653160308,0.44356824697046066,0.30871768876487904,0.047008687100475254,0.00109052,0.00083434,0.00186283,-0.0470086871004752,-0.0565481068677264,0.1020816259629568,0.6582199639403379,-0.0478430271004752,0.0950046659629569,-0.0950046659629569,-0.0607113587936404,0.1020816259629568
2021-10-30,OGNUSDT,top_gainer_1d,0.00025169,pos_moderate,immediate_reversal,immediate_reversal,vol_contraction,pos_stays_pos,0.2522623170595464,-0.09768935676688373,0.12131698635554677,-0.06736619345736705,0.7604077102268282,0.4898535906919393,0.09768935676688369,0.0006730099999999,0.00094896,0.00119285,-0.0976893567668837,-0.0563832634490141,-0.1091087518957979,-0.0286377018467303,-0.0986383167668837,-0.1164488318957979,0.1164488318957979,-0.1091087518957979,0.011776251226693
2021-10-30,TRBUSDT,funding_extreme_positive+top_gainer_1d,0.00039554,pos_extreme,continuation,continuation,vol_expansion,pos_stays_pos,0.04916476841306,0.07544780170074161,0.06662180349932711,0.00867507886435348,1.8486164049989546,1.120737378724949,0.07544780170074171,0.00124969,0.00081617,0.0012479000000000001,0.0754478017007416,0.1570472227248054,0.1060249683372533,0.1492672335806042,0.0746316317007416,0.0996000683372533,-0.0996000683372533,0.0754478017007416,0.1570472227248054
2021-10-30,ENJUSDT,top_gainer_1d,0.00027886,pos_extreme,immediate_reversal,immediate_reversal,vol_contraction,pos_stays_pos,0.2385146103896103,-0.15411082347543992,0.21062214302316584,-0.08370932130171838,0.7473253784893625,0.7867579224848438,0.15411082347543992,0.00094061,0.00108471,0.00157941,-0.1541108234754399,-0.0616705442867908,-0.0297539076580265,-0.0727791067273977,-0.1551955334754399,-0.0365036376580265,0.0365036376580265,-0.1541108234754399,0.0240521676442639
2021-10-30,IOTAUSDT,top_gainer_1d,0.00011746,pos_moderate,stall_t2,stall_relaxed,vol_expansion,pos_flips_neg,0.0802464381979206,0.050973123262279874,-0.049857549857549754,-0.02148925537231383,1.2458460747703841,0.36510607118895577,0.05097312326227981,0.00057338,-0.00090275,0.00011124000000000008,0.0509731232622798,-0.0228844371569116,-0.0172524417195408,-0.0754259642118772,0.0518758732622798,-0.0225855317195408,0.0225855317195408,-0.0392100948171384,0.0509731232622798
2021-10-30,MANAUSDT,funding_extreme_negative+top_gainer_1d,-0.00491771,neg_extreme,immediate_reversal,immediate_reversal,vol_contraction,neg_flips_pos,1.5697299620371037,-0.1955903668190434,0.07262898922346572,-0.07465675981263131,0.7321384405706478,0.22023309789823675,0.19559036681904343,-0.00471771,0.00016612000000000007,0.00237296,-0.1955903668190434,-0.2015832311294459,-0.2776507971903222,-0.3067510313301371,-0.1957564868190434,-0.2869064271903223,0.2869064271903223,-0.3012320214070688,-0.1371669082394916
2021-10-30,ONTUSDT,top_gainer_1d,0.00014618,pos_moderate,stall_t2,stall_relaxed,vol_expansion,pos_stays_pos,0.0740900279991385,0.04782434329256069,-0.0013395847287339668,0.029222956788349075,1.5039016362618005,0.5468427103587645,0.04782434329256063,0.0003928,0.00104415,0.00095072,0.0478243432925606,0.0770002005213557,0.1305394024463604,0.0710848205333869,0.0467801932925606,0.1235763624463604,-0.1235763624463604,0.0464206938038902,0.1305394024463604
2021-10-30,HBARUSDT,top_gainer_1d,0.00035043,pos_extreme,immediate_reversal,immediate_reversal,vol_stable,pos_stays_pos,0.0731045081967212,-0.02587482694419241,-0.02594952217593738,-0.015722874896228922,0.8025126514858201,0.312907407363339,0.025874826944192394,0.00105602,0.0014375199999999999,0.00156542,-0.0258748269441924,-0.0660715138205948,-0.0671933928486178,-0.0289062872965101,-0.0273123469441924,-0.0742812628486178,0.0742812628486178,-0.0671933928486178,-0.0258748269441924
2021-10-30,ALICEUSDT,top_gainer_1d,0.00018987,pos_moderate,immediate_reversal,immediate_reversal,vol_contraction,pos_stays_pos,0.2596863468634687,-0.15745148297326983,0.06576850644647259,-0.03275791762946856,0.551420026610982,0.45201761551205577,0.15745148297326989,0.00055778,0.00159944,0.0011949400000000002,-0.1574514829732698,-0.1314536799707066,-0.1269986573904552,-0.1858903942389844,-0.1590509229732698,-0.1344534373904552,0.1344534373904552,-0.1574514829732698,-0.0687782253142926
2021-10-30,BATUSDT,funding_extreme_negative+top_gainer_1d,0.0001,pos_moderate,immediate_reversal,immediate_reversal,vol_contraction,pos_stays_pos,0.4577085285848172,-0.1989070159929277,0.038422953451043185,-0.06221621099410679,0.611801259041486,0.14383486367693396,0.1989070159929277,0.0006059,0.0006766,0.00073257,-0.1989070159929277,-0.2198826649521819,-0.2207666961343727,-0.1308366149642369,-0.1995836159929277,-0.2257288461343727,0.2257288461343727,-0.2207666961343727,-0.1681266575584666
2021-10-30,BLZUSDT,top_gainer_1d,0.00019546,pos_moderate,continuation,continuation,vol_expansion,pos_stays_pos,0.0546954366288756,0.0075130032748988995,0.06470363288718928,0.029739242870483462,3.4840657007459055,0.8421186589688865,0.007513003274898892,0.00079233,0.00118013,0.00120899,0.0075130032748988,0.1046041225197458,0.0322481217491812,0.0080523983818145,0.0063328732748989,0.0246908217491812,-0.0246908217491812,0.0075130032748988,0.1046041225197458
2021-10-30,SANDUSDT,top_gainer_1d,0.00032899,pos_extreme,immediate_reversal,immediate_reversal,vol_stable,pos_stays_pos,0.5471945778997942,-0.12863408764507234,0.9500582272197933,0.04819245654912252,1.0325591692699974,2.0462568794096767,0.1286340876450723,0.00087992,0.0018083399999999999,0.00192042,-0.1286340876450723,0.7811035760032383,0.4154740186646408,0.2718017533450518,-0.1304424276450723,0.4060314586646408,-0.4060314586646408,-0.1286340876450723,0.7811035760032383
2021-10-31,COTIUSDT,funding_extreme_negative+top_gainer_1d,0.0001,pos_moderate,immediate_reversal,immediate_reversal,vol_collapse,pos_stays_pos,0.1959819674891039,-0.043387137137137155,-0.05460907099179246,-0.016741032824876156,0.4622893741032693,0.2831906873318599,0.04338713713713711,0.00089173,0.00116054,0.00184409,-0.0433871371371371,-0.1107670170170169,-0.155467967967968,-0.1966966966966968,-0.0445476771371371,-0.162712097967968,0.162712097967968,-0.155467967967968,-0.0433871371371371
2021-10-31,DENTUSDT,funding_extreme_positive+top_gainer_1d,0.00044848,pos_extreme,stall_t2,stall_relaxed,vol_stable,pos_stays_pos,0.1677974515968889,0.09139861130792126,-0.041677486367177274,-0.053380300772253086,0.9710573220749354,0.5167057957006742,0.09139861130792118,0.00151,0.00170527,0.00165133,0.0913986113079212,-0.0099192291341929,0.0123281847810685,-0.0038259883803315,0.0896933413079212,0.0044238247810685,-0.0044238247810685,-0.0205469746351141,0.0913986113079212
2021-10-31,STORJUSDT,funding_extreme_negative+top_gainer_1d,-0.00532142,neg_extreme,immediate_reversal,immediate_reversal,vol_collapse,neg_flips_pos,0.5374139365968071,-0.08528543307086611,-0.07973314682304844,-0.05168079508915513,0.11763399761346108,0.045510852718064654,0.08528543307086614,-0.00512142,0.00062704,0.00191861,-0.0852854330708661,-0.2017224409448819,-0.1769192913385826,-0.2531003937007874,-0.0859124730708661,-0.1833525513385826,0.1833525513385826,-0.2027066929133858,-0.0852854330708661
2021-10-31,ANKRUSDT,funding_extreme_positive+top_gainer_1d,0.00051976,pos_extreme,stall_t2,stall_relaxed,vol_collapse,pos_stays_pos,0.1989801019898009,0.1635393211575349,-0.08221043577981657,-0.0295197188598203,0.2926675273707204,0.06082598269722539,0.16353932115753483,0.0010891199999999,0.00112075,0.000816,0.1635393211575349,0.036360603786173,0.0769743974647652,0.0007505629221915,0.1624185711575348,0.0728117274647651,-0.0728117274647651,0.036360603786173,0.1635393211575349
2021-10-31,COMPUSDT,top_gainer_1d,0.00032561,pos_extreme,stall_t3,continuation,vol_contraction,pos_stays_pos,0.0845405337755389,0.04428352998874896,0.0634012928891099,-0.047878835112877716,0.6017052352727544,1.4827909274938216,0.044283529988748876,0.00118435,0.00104418,0.00107223,0.0442835299887489,0.057323370741136,0.0257334910423219,-0.0329457923434209,0.0432393499887489,0.0200447210423219,-0.0200447210423219,0.0257334910423219,0.110492455932839
2021-10-31,OCEANUSDT,top_gainer_1d,0.0001,pos_moderate,stall_t2,stall_relaxed,vol_expansion,pos_stays_pos,0.0839981287240854,0.21286527126324506,-0.04746521340150189,-0.03534037847136895,3.1119828851923663,1.5195114697498697,0.21286527126324503,0.00090076,0.00182943,0.00198319,0.212865271263245,0.1144677516439336,0.0732302869927654,0.0552179986598675,0.211035841263245,0.0643775969927654,-0.0643775969927654,0.0732302869927654,0.212865271263245
2021-10-31,RSRUSDT,top_gainer_1d,0.00031854,pos_extreme,stall_t3,continuation,vol_collapse,pos_stays_pos,0.1066810047701767,0.03443292804464826,0.09065947299966282,-0.027295614151318426,0.4500182800879669,1.2614046065271154,0.03443292804464823,0.00112471,0.00158127,0.00159337,0.0344329280446482,0.0974187761610525,0.0646551724137931,0.0584263504086106,0.0328516580446482,0.0582106224137931,-0.0582106224137931,0.0344329280446482,0.1282140721546742
2021-10-31,ZECUSDT,top_gainer_1d,0.0002945,pos_extreme,stall_t2,stall_relaxed,vol_collapse,pos_stays_pos,0.0909268674227612,0.028260739678556357,-0.020453224869261932,-0.027464705184482296,0.30748433145182835,0.2598653801919423,0.02826073967855643,0.00078677,0.00138832,0.00109275,0.0282607396785563,-0.0204337694927407,-0.0451096373304654,0.2230387763637449,0.0268724196785563,-0.0509890373304654,0.0509890373304654,-0.0451096373304654,0.0282607396785563
2021-10-31,HOTUSDT,top_gainer_1d,0.00018122,pos_moderate,immediate_reversal,immediate_reversal,vol_collapse,pos_stays_pos,0.3240154877703276,-0.0070613409415121176,0.13102507003807196,-0.054620514449031266,0.3340913644918216,0.5649043475148822,0.007061340941512135,0.0010629,0.0017806999999999999,0.00157731,-0.0070613409415121,0.0616975748930099,0.0513552068473608,-0.0088445078459342,-0.0088420409415121,0.0440278868473608,-0.0440278868473608,-0.0070613409415121,0.1230385164051355
2021-10-31,SXPUSDT,top_gainer_1d,0.0001,pos_moderate,stall_t2,stall_relaxed,vol_collapse,pos_stays_pos,0.0953937060745779,0.014997956681650937,-0.02250674397068886,-0.02051239805585292,0.41239159131662845,0.4371038916314602,0.014997956681650892,0.00088408,0.0013765700000000001,0.0011876,0.0149979566816509,-0.028197793216183,-0.0106661217817736,-0.0120147118921127,0.0136213866816509,-0.0173669417817736,0.0173669417817736,-0.028197793216183,0.0149979566816509
2021-10-31,ICXUSDT,top_gainer_1d,0.00038286,pos_extreme,stall_t2,stall_relaxed,vol_contraction,pos_stays_pos,0.0972267842898033,0.03891716204079887,-0.06812662083727827,-0.04783991518685393,0.752670850383993,0.789112173258706,0.03891716204079895,0.00115738,0.00121827,0.00129218,0.0389171620407988,-0.0781764529786596,-0.1171363811315913,-0.1185476628319718,0.0376988920407988,-0.1240181311315913,0.1240181311315913,-0.1171363811315913,0.0389171620407988
2021-10-31,ZENUSDT,funding_extreme_positive+top_gainer_1d,0.00043307,pos_extreme,immediate_reversal,immediate_reversal,vol_collapse,pos_stays_pos,0.1263322202177612,-0.02955709790646699,0.008732193231965057,-0.016338466180071287,0.1038628648432862,0.0798165542040879,0.029557097906466937,0.00118375,0.00118134,0.0015553799999999999,-0.0295570979064669,-0.0370770052139538,-0.0532073199822793,0.1967444026671816,-0.0307384379064669,-0.0591486399822793,0.0591486399822793,-0.0532073199822793,-0.0210830029647972
2021-10-31,GRTUSDT,funding_extreme_negative+top_gainer_1d,0.0001,pos_moderate,immediate_reversal,immediate_reversal,vol_collapse,pos_stays_pos,0.1355122427927682,-0.04854888835763804,-0.0045930571468773,0.06394321543603132,0.4007803773483756,0.5085147260685723,0.04854888835763804,0.00073396,0.00124302,0.00139092,-0.048548888357638,0.0076404494382023,0.0165431508486733,0.0616112837676308,-0.049791908357638,0.0107541408486733,-0.0107541408486733,-0.0529189576858712,0.0196700932345206
2021-10-31,BELUSDT,top_gainer_1d,0.00023636,pos_moderate,stall_t3,continuation,vol_contraction,pos_stays_pos,0.1043925193279486,0.054947203754399654,0.024949026876737834,-0.01815682870370383,0.6998217940824718,0.9881199920593411,0.054947203754399626,0.00100153,0.00142577,0.00127776,0.0549472037543996,0.0616347281971059,-0.0093859992178334,-0.0416112631990613,0.0535214337543996,-0.0169661492178334,0.0169661492178334,-0.0093859992178334,0.0812671098944075
2021-10-31,BANDUSDT,top_gainer_1d,0.00013368,pos_moderate,immediate_reversal,immediate_reversal,vol_contraction,pos_stays_pos,0.1401725235917326,-0.02706380558743171,0.0787424587186607,-0.04937590711175621,0.5649701689839881,0.9072410176908416,0.027063805587431718,0.00058346,0.00121505,0.00098825,-0.0270638055874317,-0.002274781407724,-0.053599536919499,-0.1057367143626042,-0.0282788555874317,-0.058358356919499,0.058358356919499,-0.053599536919499,0.0495475825369906
2021-10-31,AKROUSDT,top_gainer_1d,0.00029286,pos_extreme,stall_t3,continuation,vol_contraction,pos_stays_pos,0.1321533923303834,0.08363731109953121,0.03342149555181528,-0.0037226617031177467,0.5836628312920887,1.0356552876313307,0.08363731109953113,0.00125713,0.00160523,0.0016007999999999999,0.0836373110995312,0.1156852527357998,0.0422094841063054,-0.0158936946326211,0.0820320810995312,0.0354394941063054,-0.0354394941063054,0.0422094841063054,0.1198540906722251
