asset,symbol,signal_timestamp,baseline_entry_ts,delayed_entry_ts,delay_penalty_bps,tp175_bps_from_delay,delay_pct_of_tp175,confirmed_at_close,preview_only,lead_minutes
BTC-USD,BTCUSDT,2026-01-30T14:45:00Z,2026-01-30T14:47:00Z,2026-01-30T14:48:00Z,-8.762573754657055,80.87723897525768,-10.834412580945969,1,0,13.0
BTC-USD,BTCUSDT,2026-02-03T02:45:00Z,2026-02-03T02:48:00Z,2026-02-03T02:49:00Z,11.434044258584741,68.93557114523503,16.586566367159325,1,0,12.0
BTC-USD,BTCUSDT,2026-02-03T14:15:00Z,2026-02-03T14:18:00Z,2026-02-03T14:19:00Z,4.21497121904757,52.20510895508396,8.073867296539945,0,1,12.0
BTC-USD,BTCUSDT,2026-02-03T14:30:00Z,2026-02-03T14:32:00Z,2026-02-03T14:33:00Z,6.157123125822839,53.36280047976895,11.538230884560011,1,0,13.0
BTC-USD,BTCUSDT,2026-02-04T09:00:00Z,2026-02-04T09:04:00Z,2026-02-04T09:05:00Z,2.3160051658677183,61.931875427708576,3.7396012148398916,1,0,11.0
BTC-USD,BTCUSDT,2026-02-06T06:00:00Z,2026-02-06T06:13:00Z,2026-02-06T06:14:00Z,-2.3712501774653116,162.12290325601325,-1.4626250393016944,1,0,2.0
BTC-USD,BTCUSDT,2026-02-07T14:15:00Z,2026-02-07T14:16:00Z,2026-02-07T14:17:00Z,1.6417808527680045,126.12654498116291,1.3016933533010084,0,1,14.0
BTC-USD,BTCUSDT,2026-02-07T14:30:00Z,2026-02-07T14:35:00Z,2026-02-07T14:36:00Z,6.173825883584172,126.5852205871671,4.877209088823169,1,0,10.0
BTC-USD,BTCUSDT,2026-02-10T01:15:00Z,2026-02-10T01:21:00Z,2026-02-10T01:22:00Z,4.929308586114622,69.26111039913367,7.116993299281958,1,0,9.0
BTC-USD,BTCUSDT,2026-02-10T18:15:00Z,2026-02-10T18:22:00Z,2026-02-10T18:23:00Z,-12.149458541054203,117.29385961747947,-10.358136888560239,1,0,8.0
BTC-USD,BTCUSDT,2026-02-11T14:30:00Z,2026-02-11T14:36:00Z,2026-02-11T14:37:00Z,46.954848705171855,127.33975059511302,36.873677296941295,1,0,9.0
BTC-USD,BTCUSDT,2026-02-11T23:00:00Z,2026-02-11T23:01:00Z,2026-02-11T23:02:00Z,-2.8834420569334718,92.41877685577009,-3.1199742682522276,1,0,14.0
BTC-USD,BTCUSDT,2026-02-12T04:15:00Z,2026-02-12T04:19:00Z,2026-02-12T04:20:00Z,-13.823557361082317,66.04052336492998,-20.931931875668855,1,0,11.0
BTC-USD,BTCUSDT,2026-02-12T15:30:00Z,2026-02-12T15:38:00Z,2026-02-12T15:39:00Z,23.29198313113734,111.26266910083692,20.93423006959136,1,0,7.0
BTC-USD,BTCUSDT,2026-02-15T03:45:00Z,2026-02-15T03:47:00Z,2026-02-15T03:48:00Z,12.2698858871928,62.643253605231166,19.5869230620042,1,0,13.0
BTC-USD,BTCUSDT,2026-02-16T13:15:00Z,2026-02-16T13:29:00Z,2026-02-16T13:30:00Z,-0.8312176171487717,100.0961004227543,-0.8304195804213522,1,0,1.0
BTC-USD,BTCUSDT,2026-02-18T16:00:00Z,2026-02-18T16:04:00Z,2026-02-18T16:05:00Z,-34.64429482383902,96.07706054884633,-36.05886215287112,1,0,11.0
BTC-USD,BTCUSDT,2026-02-19T11:15:00Z,2026-02-19T11:18:00Z,2026-02-19T11:19:00Z,-0.5684393497651374,43.22943857638787,-1.3149357671177848,1,0,12.0
BTC-USD,BTCUSDT,2026-02-19T17:15:00Z,2026-02-19T17:16:00Z,2026-02-19T17:17:00Z,-12.800196879934056,111.90230733677839,-11.438724709590574,1,0,14.0
BTC-USD,BTCUSDT,2026-02-20T16:30:00Z,2026-02-20T16:34:00Z,2026-02-20T16:35:00Z,-1.4099181060200916,138.4809033060558,-1.0181317946085606,1,0,11.0
BTC-USD,BTCUSDT,2026-02-28T14:00:00Z,2026-02-28T14:05:00Z,2026-02-28T14:06:00Z,-16.84440882751881,84.26827764763918,-19.98902706656983,1,0,10.0
BTC-USD,BTCUSDT,2026-02-28T14:45:00Z,2026-02-28T14:48:00Z,2026-02-28T14:49:00Z,10.9842744122024,91.50472200207372,12.004052000675406,1,0,12.0
BTC-USD,BTCUSDT,2026-03-01T13:45:00Z,2026-03-01T13:52:00Z,2026-03-01T13:53:00Z,23.65912896694411,59.81253228469664,39.55547117505578,1,0,8.0
BTC-USD,BTCUSDT,2026-03-02T14:30:00Z,2026-03-02T14:40:00Z,2026-03-02T14:41:00Z,-18.112499585268836,84.91003615475356,-21.331400156581886,1,0,5.0
BTC-USD,BTCUSDT,2026-03-05T06:15:00Z,2026-03-05T06:19:00Z,2026-03-05T06:20:00Z,13.035226973638903,68.67787906163394,18.98024102046109,1,0,11.0
BTC-USD,BTCUSDT,2026-03-10T14:30:00Z,2026-03-10T14:31:00Z,2026-03-10T14:32:00Z,-19.503406661756095,91.93217488227094,-21.214995388428818,1,0,14.0
BTC-USD,BTCUSDT,2026-03-11T13:00:00Z,2026-03-11T13:15:00Z,2026-03-11T13:16:00Z,-7.748951170147844,74.35122086872732,-10.422090020322868,1,0,0.0
BTC-USD,BTCUSDT,2026-03-12T15:15:00Z,2026-03-12T15:26:00Z,2026-03-12T15:27:00Z,39.5838837044904,96.46266234458942,41.03544598747087,1,0,4.0
BTC-USD,BTCUSDT,2026-03-12T19:15:00Z,2026-03-12T19:19:00Z,2026-03-12T19:20:00Z,-2.840548182976299,76.67018861459,-3.704892650330268,1,0,11.0
BTC-USD,BTCUSDT,2026-03-16T14:45:00Z,2026-03-16T14:47:00Z,2026-03-16T14:48:00Z,-13.279904034931844,91.65331666121756,-14.489278204758236,1,0,13.0
BTC-USD,BTCUSDT,2026-03-17T14:30:00Z,2026-03-17T14:36:00Z,2026-03-17T14:37:00Z,-8.591459253284306,69.96181140042408,-12.280212706488367,1,0,9.0
BTC-USD,BTCUSDT,2026-03-20T13:30:00Z,2026-03-20T13:31:00Z,2026-03-20T13:32:00Z,35.313950152231484,60.03478581104294,58.82248045888049,1,0,14.0
BTC-USD,BTCUSDT,2026-03-23T06:30:00Z,2026-03-23T06:36:00Z,2026-03-23T06:37:00Z,12.736242662021446,53.25981935030443,23.913416938671322,1,0,9.0
BTC-USD,BTCUSDT,2026-03-25T16:15:00Z,2026-03-25T16:25:00Z,2026-03-25T16:26:00Z,15.961624538676222,75.31570234461515,21.19295716800473,1,0,5.0
BTC-USD,BTCUSDT,2026-03-25T22:15:00Z,2026-03-25T22:24:00Z,2026-03-25T22:25:00Z,-0.45071882610270286,48.74849460169419,-0.9245799891573241,1,0,6.0
ETH-USD,ETHUSDT,2025-12-26T07:30:00Z,2025-12-26T07:38:00Z,2025-12-26T07:39:00Z,-5.653367791955688,45.992502557475774,-12.291933418693198,1,0,7.0
ETH-USD,ETHUSDT,2025-12-26T14:30:00Z,2025-12-26T14:40:00Z,2025-12-26T14:41:00Z,0.7093372425681643,39.35977247163487,1.8021883715902,1,0,5.0
ETH-USD,ETHUSDT,2026-01-05T15:15:00Z,2026-01-05T15:16:00Z,2026-01-05T15:17:00Z,9.763064022318968,76.22124441302017,12.808848894431371,0,1,14.0
ETH-USD,ETHUSDT,2026-01-05T15:30:00Z,2026-01-05T15:32:00Z,2026-01-05T15:33:00Z,23.073213323203667,84.14758021655263,27.419936810809148,1,0,13.0
ETH-USD,ETHUSDT,2026-01-05T17:30:00Z,2026-01-05T17:32:00Z,2026-01-05T17:33:00Z,-0.41005841755370476,107.29381890446847,-0.3821827032914261,1,0,13.0
ETH-USD,ETHUSDT,2026-01-08T02:15:00Z,2026-01-08T02:16:00Z,2026-01-08T02:17:00Z,-3.397765025672239,60.727184637068035,-5.595130164486885,1,0,14.0
ETH-USD,ETHUSDT,2026-01-09T01:30:00Z,2026-01-09T01:35:00Z,2026-01-09T01:36:00Z,14.597599291066299,72.73020220736286,20.070890562694608,1,0,10.0
ETH-USD,ETHUSDT,2026-01-21T16:15:00Z,2026-01-21T16:21:00Z,2026-01-21T16:22:00Z,4.919734199566594,133.2161245973237,3.693047080027001,1,0,9.0
ETH-USD,ETHUSDT,2026-01-22T13:30:00Z,2026-01-22T13:32:00Z,2026-01-22T13:33:00Z,7.884986117745463,56.33087540051428,13.99762752075654,1,0,13.0
ETH-USD,ETHUSDT,2026-01-23T02:00:00Z,2026-01-23T02:05:00Z,2026-01-23T02:06:00Z,-4.388081969372015,44.062250005906776,-9.958824092695606,0,1,10.0
ETH-USD,ETHUSDT,2026-01-23T02:15:00Z,2026-01-23T02:17:00Z,2026-01-23T02:18:00Z,-2.2610843755677124,43.29385997475671,-5.222644450936183,1,0,13.0
ETH-USD,ETHUSDT,2026-01-23T06:15:00Z,2026-01-23T06:25:00Z,2026-01-23T06:26:00Z,-4.39413349377471,52.978884498511015,-8.29412233830293,1,0,5.0
ETH-USD,ETHUSDT,2026-01-23T20:15:00Z,2026-01-23T20:26:00Z,2026-01-23T20:27:00Z,-0.30497309459587285,103.52142266560101,-0.29459901800326777,1,0,4.0
ETH-USD,ETHUSDT,2026-01-27T15:00:00Z,2026-01-27T15:03:00Z,2026-01-27T15:04:00Z,-10.184482676126594,70.1795048990093,-14.51204691566635,1,0,12.0
ETH-USD,ETHUSDT,2026-01-27T15:30:00Z,2026-01-27T15:38:00Z,2026-01-27T15:39:00Z,1.4724363342510927,81.84085648940686,1.7991458024900784,0,1,7.0
ETH-USD,ETHUSDT,2026-01-27T15:45:00Z,2026-01-27T15:46:00Z,2026-01-27T15:47:00Z,8.179217259174365,80.36608843432738,10.177448496648138,1,0,14.0
ETH-USD,ETHUSDT,2026-01-28T09:15:00Z,2026-01-28T09:17:00Z,2026-01-28T09:18:00Z,-3.3430281148660868,45.58907133063589,-7.33295945122613,1,0,13.0
ETH-USD,ETHUSDT,2026-02-02T10:00:00Z,2026-02-02T10:01:00Z,2026-02-02T10:02:00Z,-4.632178784620411,175.84253214120295,-2.6342766611781583,1,0,14.0
ETH-USD,ETHUSDT,2026-02-03T02:30:00Z,2026-02-03T02:31:00Z,2026-02-03T02:32:00Z,37.85066896849321,103.51747949935316,36.56451949134805,1,0,14.0
ETH-USD,ETHUSDT,2026-02-03T05:00:00Z,2026-02-03T05:14:00Z,2026-02-03T05:15:00Z,1.2469310447138504,140.2367449080064,0.8891614287908794,1,0,1.0
ETH-USD,ETHUSDT,2026-02-03T08:30:00Z,2026-02-03T08:32:00Z,2026-02-03T08:33:00Z,2.3698214016421026,110.07820410625425,2.152852529602141,0,1,13.0
ETH-USD,ETHUSDT,2026-02-03T08:45:00Z,2026-02-03T08:46:00Z,2026-02-03T08:47:00Z,-13.27085865461708,106.02728900837911,-12.516455696201298,1,0,14.0
ETH-USD,ETHUSDT,2026-02-03T14:15:00Z,2026-02-03T14:18:00Z,2026-02-03T14:19:00Z,8.915834522109645,98.46017014021761,9.055270277730134,0,1,12.0
ETH-USD,ETHUSDT,2026-02-03T14:30:00Z,2026-02-03T14:31:00Z,2026-02-03T14:32:00Z,34.32479346393124,97.54723465716516,35.187869327682655,1,0,14.0
ETH-USD,ETHUSDT,2026-02-03T22:00:00Z,2026-02-03T22:07:00Z,2026-02-03T22:08:00Z,26.755586610709425,307.66713396809746,8.696277130947552,1,0,8.0
ETH-USD,ETHUSDT,2026-02-04T02:15:00Z,2026-02-04T02:28:00Z,2026-02-04T02:29:00Z,-1.6376173994625542,139.88904035620385,-1.1706545382630673,1,0,2.0
ETH-USD,ETHUSDT,2026-02-05T10:30:00Z,2026-02-05T10:32:00Z,2026-02-05T10:33:00Z,9.467832803697895,139.53335770597295,6.785354383608164,1,0,13.0
ETH-USD,ETHUSDT,2026-02-06T06:00:00Z,2026-02-06T06:12:00Z,2026-02-06T06:13:00Z,5.290842219893843,183.59993014033546,2.881723438483753,1,0,3.0
ETH-USD,ETHUSDT,2026-02-07T14:30:00Z,2026-02-07T14:39:00Z,2026-02-07T14:40:00Z,0.592399514232067,150.33371839301796,0.39405631721511397,1,0,6.0
ETH-USD,ETHUSDT,2026-02-08T07:30:00Z,2026-02-08T07:33:00Z,2026-02-08T07:34:00Z,15.411956788726755,71.56132935162675,21.53671113765637,1,0,12.0
ETH-USD,ETHUSDT,2026-02-08T18:15:00Z,2026-02-08T18:28:00Z,2026-02-08T18:29:00Z,-2.8130065795750614,116.31359064483676,-2.418467664853172,1,0,2.0
ETH-USD,ETHUSDT,2026-02-10T18:00:00Z,2026-02-10T18:03:00Z,2026-02-10T18:04:00Z,-7.8060563214332745,131.34671654687574,-5.943092089894312,1,0,12.0
ETH-USD,ETHUSDT,2026-02-11T02:30:00Z,2026-02-11T02:40:00Z,2026-02-11T02:41:00Z,4.297930571131037,67.61212905648074,6.356744908211217,1,0,5.0
ETH-USD,ETHUSDT,2026-02-11T14:30:00Z,2026-02-11T14:35:00Z,2026-02-11T14:36:00Z,16.86195039945604,156.4555367636232,10.77747118974222,1,0,10.0
ETH-USD,ETHUSDT,2026-02-11T22:00:00Z,2026-02-11T22:14:00Z,2026-02-11T22:15:00Z,-10.760255390327433,131.23941823225812,-8.198950845152869,0,1,1.0
ETH-USD,ETHUSDT,2026-02-11T22:15:00Z,2026-02-11T22:20:00Z,2026-02-11T22:21:00Z,2.706954318869581,128.59948312494882,2.1049496102869023,0,1,10.0
ETH-USD,ETHUSDT,2026-02-11T22:30:00Z,2026-02-11T22:34:00Z,2026-02-11T22:35:00Z,-12.500382664775156,121.48968845985083,-10.289254029082647,0,1,11.0
ETH-USD,ETHUSDT,2026-02-11T22:45:00Z,2026-02-11T22:46:00Z,2026-02-11T22:47:00Z,4.750229849832532,115.8698539176627,4.099625303064638,1,0,14.0
ETH-USD,ETHUSDT,2026-02-12T15:00:00Z,2026-02-12T15:05:00Z,2026-02-12T15:06:00Z,18.381323353444667,103.08943710379623,17.83046243131323,1,0,10.0
ETH-USD,ETHUSDT,2026-02-12T15:30:00Z,2026-02-12T15:33:00Z,2026-02-12T15:34:00Z,5.39187759420523,117.22247090420792,4.599696246474258,1,0,12.0
ETH-USD,ETHUSDT,2026-02-13T00:00:00Z,2026-02-13T00:01:00Z,2026-02-13T00:02:00Z,-19.96622679375171,77.18948411170847,-25.866511511926447,0,1,14.0
ETH-USD,ETHUSDT,2026-02-13T00:15:00Z,2026-02-13T00:17:00Z,2026-02-13T00:18:00Z,15.3006815758161,75.72420650253218,20.205799812909827,1,0,13.0
ETH-USD,ETHUSDT,2026-02-13T07:30:00Z,2026-02-13T07:33:00Z,2026-02-13T07:34:00Z,0.6694646857385855,70.59633854314147,0.9482994437869822,1,0,12.0
ETH-USD,ETHUSDT,2026-02-16T13:15:00Z,2026-02-16T13:29:00Z,2026-02-16T13:30:00Z,-21.207243868121004,129.5337443185843,-16.37198397968211,1,0,1.0
ETH-USD,ETHUSDT,2026-02-16T18:30:00Z,2026-02-16T18:38:00Z,2026-02-16T18:39:00Z,4.761325877300493,110.84645230569704,4.295424687268752,1,0,7.0
ETH-USD,ETHUSDT,2026-02-17T05:00:00Z,2026-02-17T05:09:00Z,2026-02-17T05:10:00Z,-2.5693989621644597,85.16801853997683,-3.0168589174801754,1,0,6.0
ETH-USD,ETHUSDT,2026-02-17T08:15:00Z,2026-02-17T08:25:00Z,2026-02-17T08:26:00Z,-3.0244984373417605,64.12566791007185,-4.716517637809617,1,0,5.0
ETH-USD,ETHUSDT,2026-02-17T14:30:00Z,2026-02-17T14:39:00Z,2026-02-17T14:40:00Z,-24.107345917671054,97.35172971470455,-24.76314081765077,1,0,6.0
ETH-USD,ETHUSDT,2026-02-17T17:00:00Z,2026-02-17T17:11:00Z,2026-02-17T17:12:00Z,39.29533763370685,176.854535804687,22.21901601500539,1,0,4.0
ETH-USD,ETHUSDT,2026-02-20T04:00:00Z,2026-02-20T04:02:00Z,2026-02-20T04:03:00Z,-8.62786183095543,55.34927433519274,-15.588030619345583,1,0,13.0
ETH-USD,ETHUSDT,2026-02-20T11:00:00Z,2026-02-20T11:12:00Z,2026-02-20T11:13:00Z,-2.1006250640431823,61.61620043037185,-3.409209021930769,0,1,3.0
ETH-USD,ETHUSDT,2026-02-20T11:15:00Z,2026-02-20T11:24:00Z,2026-02-20T11:25:00Z,0.30751883552948556,57.94167392752795,0.5307386112353653,0,1,6.0
ETH-USD,ETHUSDT,2026-02-20T11:30:00Z,2026-02-20T11:33:00Z,2026-02-20T11:34:00Z,5.48453565973217,56.82517145581093,9.651595444805865,1,0,12.0
ETH-USD,ETHUSDT,2026-02-27T03:45:00Z,2026-02-27T03:50:00Z,2026-02-27T03:51:00Z,3.4471211613840147,83.05314613710907,4.150500398495804,1,0,10.0
ETH-USD,ETHUSDT,2026-02-28T14:00:00Z,2026-02-28T14:03:00Z,2026-02-28T14:04:00Z,14.40344416423045,108.76446939400019,13.242784380305167,1,0,12.0
ETH-USD,ETHUSDT,2026-02-28T14:30:00Z,2026-02-28T14:31:00Z,2026-02-28T14:32:00Z,8.275527630774437,110.75107002045172,7.472187518591239,0,1,14.0
ETH-USD,ETHUSDT,2026-02-28T14:45:00Z,2026-02-28T14:49:00Z,2026-02-28T14:50:00Z,-2.0576240246072963,123.77399901867165,-1.6624040920717915,1,0,11.0
ETH-USD,ETHUSDT,2026-03-01T13:30:00Z,2026-03-01T13:42:00Z,2026-03-01T13:43:00Z,-3.740717712298336,68.07872606182573,-5.4946940530309,0,1,3.0
ETH-USD,ETHUSDT,2026-03-01T13:45:00Z,2026-03-01T13:47:00Z,2026-03-01T13:48:00Z,-11.674449633090056,64.82212338782705,-18.009977185169472,1,0,13.0
ETH-USD,ETHUSDT,2026-03-02T03:00:00Z,2026-03-02T03:12:00Z,2026-03-02T03:13:00Z,-10.727486260174723,136.65513029315943,-7.850042832026564,1,0,3.0
ETH-USD,ETHUSDT,2026-03-02T09:30:00Z,2026-03-02T09:41:00Z,2026-03-02T09:42:00Z,0.051130233817975324,123.94607805541484,0.04125199814318901,1,0,4.0
ETH-USD,ETHUSDT,2026-03-08T11:00:00Z,2026-03-08T11:06:00Z,2026-03-08T11:07:00Z,14.56414868718392,60.690340647772594,23.997473950112752,1,0,9.0
ETH-USD,ETHUSDT,2026-03-08T22:00:00Z,2026-03-08T22:01:00Z,2026-03-08T22:02:00Z,8.190936394030235,102.9920099733666,7.952982368387978,1,0,14.0
ETH-USD,ETHUSDT,2026-03-08T23:30:00Z,2026-03-08T23:33:00Z,2026-03-08T23:34:00Z,-0.6159120888138414,126.5827657532348,-0.48656867714087054,1,0,12.0
ETH-USD,ETHUSDT,2026-03-10T00:15:00Z,2026-03-10T00:20:00Z,2026-03-10T00:21:00Z,-11.66692426969651,78.51302581202295,-14.859858156058886,1,0,10.0
ETH-USD,ETHUSDT,2026-03-10T14:30:00Z,2026-03-10T14:41:00Z,2026-03-10T14:42:00Z,1.3701311411251638,112.82462766894352,1.2143901286742829,1,0,4.0
ETH-USD,ETHUSDT,2026-03-11T13:00:00Z,2026-03-11T13:13:00Z,2026-03-11T13:14:00Z,6.056398363294413,78.56250061511497,7.709019336038289,1,0,2.0
ETH-USD,ETHUSDT,2026-03-12T09:30:00Z,2026-03-12T09:41:00Z,2026-03-12T09:42:00Z,9.730290050655732,58.09295850328525,16.749517155518028,1,0,4.0
ETH-USD,ETHUSDT,2026-03-12T15:15:00Z,2026-03-12T15:25:00Z,2026-03-12T15:26:00Z,17.03909254661351,133.44430404354594,12.768692278580328,1,0,5.0
ETH-USD,ETHUSDT,2026-03-12T19:15:00Z,2026-03-12T19:19:00Z,2026-03-12T19:20:00Z,2.2389330997052426,91.8912803344025,2.436502235639245,1,0,11.0
ETH-USD,ETHUSDT,2026-03-15T17:45:00Z,2026-03-15T17:53:00Z,2026-03-15T17:54:00Z,9.445156390905929,48.076239158988926,19.64620477003336,1,0,7.0
ETH-USD,ETHUSDT,2026-03-15T19:00:00Z,2026-03-15T19:03:00Z,2026-03-15T19:04:00Z,3.3793914239610423,60.76091507746175,5.561784939632305,1,0,12.0
ETH-USD,ETHUSDT,2026-03-17T11:00:00Z,2026-03-17T11:04:00Z,2026-03-17T11:05:00Z,4.969126600382623,94.27473827868575,5.270899385255653,1,0,11.0
ETH-USD,ETHUSDT,2026-03-19T03:30:00Z,2026-03-19T03:33:00Z,2026-03-19T03:34:00Z,-4.502476361999408,78.15736154885205,-5.760783466551833,1,0,12.0
ETH-USD,ETHUSDT,2026-03-20T05:15:00Z,2026-03-20T05:18:00Z,2026-03-20T05:19:00Z,6.9864602400548925,69.0378712721412,10.119750379490819,1,0,12.0
ETH-USD,ETHUSDT,2026-03-20T09:15:00Z,2026-03-20T09:20:00Z,2026-03-20T09:21:00Z,18.97895993434373,85.48109565022762,22.202523013979636,1,0,10.0
ETH-USD,ETHUSDT,2026-03-20T13:30:00Z,2026-03-20T13:31:00Z,2026-03-20T13:32:00Z,33.62219346125794,81.30052707594787,41.35544340302907,1,0,14.0
ETH-USD,ETHUSDT,2026-03-21T23:15:00Z,2026-03-21T23:17:00Z,2026-03-21T23:18:00Z,-3.030303030303605,26.311188811188067,-11.517165005539608,1,0,13.0
ETH-USD,ETHUSDT,2026-03-21T23:45:00Z,2026-03-21T23:46:00Z,2026-03-21T23:47:00Z,34.78513274999262,27.101270148924485,128.35240768733146,1,0,14.0
ETH-USD,ETHUSDT,2026-03-24T20:15:00Z,2026-03-24T20:22:00Z,2026-03-24T20:23:00Z,20.40825879169983,80.25224804390908,25.430139702172195,1,0,8.0
SOL-USD,SOLUSDT,2025-12-26T03:00:00Z,2025-12-26T03:05:00Z,2025-12-26T03:06:00Z,-7.299862113715472,,,0,1,10.0
SOL-USD,SOLUSDT,2025-12-26T03:15:00Z,2025-12-26T03:16:00Z,2025-12-26T03:17:00Z,26.05863192182367,,,1,0,14.0
SOL-USD,SOLUSDT,2025-12-26T07:30:00Z,2025-12-26T07:37:00Z,2025-12-26T07:38:00Z,2.437439064022495,62.96717582060394,3.870967741934081,1,0,8.0
SOL-USD,SOLUSDT,2025-12-28T23:15:00Z,2025-12-28T23:16:00Z,2025-12-28T23:17:00Z,7.2539695333273535,40.673324742267816,17.834710044711468,1,0,14.0
SOL-USD,SOLUSDT,2025-12-30T23:00:00Z,2025-12-30T23:03:00Z,2025-12-30T23:04:00Z,0.0,53.138058502089564,0.0,0,1,12.0
SOL-USD,SOLUSDT,2025-12-30T23:15:00Z,2025-12-30T23:18:00Z,2025-12-30T23:19:00Z,0.8029548739352244,52.48896025692512,1.5297595342046935,1,0,12.0
SOL-USD,SOLUSDT,2026-01-05T06:30:00Z,2026-01-05T06:33:00Z,2026-01-05T06:34:00Z,-1.481810772765435,75.58354946276448,-1.9604937625950405,1,0,12.0
SOL-USD,SOLUSDT,2026-01-05T15:15:00Z,2026-01-05T15:19:00Z,2026-01-05T15:20:00Z,-8.878366380585812,106.82020142180087,-8.31150499850474,0,1,11.0
SOL-USD,SOLUSDT,2026-01-05T15:30:00Z,2026-01-05T15:32:00Z,2026-01-05T15:33:00Z,17.00303097508682,110.79335793357926,15.346615800994275,1,0,13.0
SOL-USD,SOLUSDT,2026-01-05T17:30:00Z,2026-01-05T17:40:00Z,2026-01-05T17:41:00Z,21.43701951507815,128.34697942022507,16.702395032523903,1,0,5.0
SOL-USD,SOLUSDT,2026-01-06T20:15:00Z,2026-01-06T20:22:00Z,2026-01-06T20:23:00Z,-8.66926744689911,100.41576283441752,-8.633373090233317,1,0,8.0
SOL-USD,SOLUSDT,2026-01-07T02:15:00Z,2026-01-07T02:26:00Z,2026-01-07T02:27:00Z,2.8756290438525234,85.0761822624692,3.3800635705312887,0,1,4.0
SOL-USD,SOLUSDT,2026-01-07T02:30:00Z,2026-01-07T02:34:00Z,2026-01-07T02:35:00Z,-1.4366783995412025,84.05776277031356,-1.709156123351632,1,0,11.0
SOL-USD,SOLUSDT,2026-01-14T14:00:00Z,2026-01-14T14:03:00Z,2026-01-14T14:04:00Z,-3.4597287572657454,60.652730670727905,-5.704159926529858,1,0,12.0
SOL-USD,SOLUSDT,2026-01-16T15:15:00Z,2026-01-16T15:19:00Z,2026-01-16T15:20:00Z,39.38115330520464,68.74120956399432,57.28900255754583,1,0,11.0
SOL-USD,SOLUSDT,2026-01-18T23:00:00Z,2026-01-18T23:05:00Z,2026-01-18T23:06:00Z,7.759593679459442,49.20287810383783,15.770609318998746,1,0,10.0
SOL-USD,SOLUSDT,2026-01-21T07:00:00Z,2026-01-21T07:02:00Z,2026-01-21T07:03:00Z,-13.262599469496816,49.05211421438603,-27.03777335984257,0,1,13.0
SOL-USD,SOLUSDT,2026-01-21T07:30:00Z,2026-01-21T07:33:00Z,2026-01-21T07:34:00Z,5.469177279475712,50.296898195171,10.873786407768595,1,0,12.0
SOL-USD,SOLUSDT,2026-01-21T16:30:00Z,2026-01-21T16:37:00Z,2026-01-21T16:38:00Z,-5.477736912121722,139.58447452852317,-3.924316748423466,1,0,8.0
SOL-USD,SOLUSDT,2026-01-22T20:15:00Z,2026-01-22T20:25:00Z,2026-01-22T20:26:00Z,-1.5517107611129344,88.253549538366,-1.7582417582404062,1,0,5.0
