timestamp,ls_return,long_return,short_return,n_symbols,cum_ls_return,drawdown,rolling_sharpe
2024-06-02 02:00:00+00:00,0.0019856023554445596,-0.0018280371599825817,-0.0038136395154271413,103,0.0019856023554445596,0.0,
2024-06-02 03:00:00+00:00,8.041352839491473e-05,0.0021257131287266916,0.002045299600331777,103,0.0020660158838394743,0.0,
2024-06-02 04:00:00+00:00,0.0005482277399194766,-0.00017026772158657,-0.0007184954615060466,103,0.0026142436237589508,0.0,
2024-06-02 05:00:00+00:00,0.00932919369874626,0.005842116273547038,-0.003487077425199222,103,0.011943437322505211,0.0,
2024-06-02 06:00:00+00:00,-0.0006868218913173986,0.003606555120540389,0.0042933770118577875,103,0.011256615431187812,-0.000686821891317399,
2024-06-02 07:00:00+00:00,0.010761890398557662,-0.0040630545932261565,-0.01482494499178382,103,0.022018505829745474,0.0,
2024-06-02 08:00:00+00:00,0.005929576115465441,0.013492919991828622,0.007563343876363181,103,0.027948081945210916,0.0,
2024-06-02 09:00:00+00:00,-0.0036172259742531677,-0.014163467868630625,-0.010546241894377457,103,0.02433085597095775,-0.003617225974253166,
2024-06-02 10:00:00+00:00,0.0022933675273285473,0.0010273315027851781,-0.0012660360245433694,103,0.026624223498286297,-0.0013238584469246195,
2024-06-02 11:00:00+00:00,0.0004802910122902555,0.006079016310395796,0.005598725298105541,103,0.027104514510576553,-0.0008435674346343632,
2024-06-02 12:00:00+00:00,-0.0012946679315954165,-0.007494081177272927,-0.00619941324567751,103,0.025809846578981138,-0.002138235366229778,
2024-06-02 13:00:00+00:00,-0.008134832225808453,0.005188537803387477,0.01332337002919593,103,0.017675014353172685,-0.010273067592038231,
2024-06-02 14:00:00+00:00,0.005779013721554017,0.007023372258860783,0.0012443585373067662,103,0.023454028074726702,-0.004494053870484214,
2024-06-02 15:00:00+00:00,-0.004139946933320485,-0.0021316729051072012,0.002008274028213284,103,0.019314081141406217,-0.0086340008038047,
2024-06-02 16:00:00+00:00,-0.011547243437252457,-0.010390544222640085,0.001156699214612372,103,0.00776683770415376,-0.020181244241057154,
2024-06-02 17:00:00+00:00,0.013576794825989821,-0.0031305157501134552,-0.016707310576103276,103,0.021343632530143583,-0.006604449415067333,
2024-06-02 18:00:00+00:00,-0.006929663812374594,-0.0010079459373404875,0.005921717875034107,103,0.01441396871776899,-0.013534113227441927,
2024-06-02 19:00:00+00:00,-0.0052490761270983545,-0.0073971580813483985,-0.002148081954250044,103,0.009164892590670635,-0.01878318935454028,
2024-06-02 20:00:00+00:00,-0.007943019352453652,-0.010816943991085487,-0.002873924638631834,103,0.0012218732382169827,-0.026726208706993933,
2024-06-02 21:00:00+00:00,0.002637870708063071,0.0045310481661283205,0.0018931774580652496,103,0.0038597439462800536,-0.024088337998930863,
2024-06-02 22:00:00+00:00,0.004006317793062402,0.0021874596452811203,-0.0018188581477812818,103,0.007866061739342456,-0.02008202020586846,
2024-06-02 23:00:00+00:00,0.003936741628103087,0.0033965979475503285,-0.0005401436805527579,103,0.011802803367445543,-0.016145278577765373,
2024-06-03 00:00:00+00:00,0.00478399827649755,-0.003098746940083774,-0.007882745216581324,103,0.01658680164394309,-0.011361280301267825,
2024-06-03 01:00:00+00:00,-0.002346138228361303,0.016168063733058284,0.018514201961419587,103,0.014240663415581788,-0.013707418529629128,
2024-06-03 02:00:00+00:00,0.002183242445649264,0.005653539384617767,0.003470296938968503,103,0.016423905861231054,-0.011524176083979862,
2024-06-03 03:00:00+00:00,0.0001295604930571159,-0.004871690110572818,-0.005001250603629934,103,0.01655346635428817,-0.011394615590922745,
2024-06-03 04:00:00+00:00,0.010036345995166465,-0.010535568720961019,-0.020571914716127484,103,0.026589812349454636,-0.0013582695957562799,
2024-06-03 05:00:00+00:00,-0.0003316413029956335,0.00539714535855988,0.005728786661555513,103,0.026258171046459004,-0.0016899108987519125,
2024-06-03 06:00:00+00:00,0.0008995779758250184,0.008828504371779377,0.007928926395954359,103,0.027157749022284024,-0.0007903329229268924,
2024-06-03 07:00:00+00:00,0.0016978281867140108,0.0008691580943713195,-0.0008286700923426913,103,0.028855577208998034,0.0,
2024-06-03 08:00:00+00:00,0.0014126130406402586,0.00420539536444956,0.002792782323809301,103,0.030268190249638293,0.0,
2024-06-03 09:00:00+00:00,-0.00907185284619824,-0.005709510544333168,0.0033623423018650724,103,0.021196337403440055,-0.009071852846198238,
2024-06-03 10:00:00+00:00,0.0008872064584272135,0.0007364958055743164,-0.00015071065285289707,103,0.02208354386186727,-0.008184646387771024,
2024-06-03 11:00:00+00:00,-0.008940920982508323,-0.0032969138591824264,0.005644007123325896,103,0.013142622879358946,-0.017125567370279347,
2024-06-03 12:00:00+00:00,-0.004069531335936811,0.003217258104687065,0.007286789440623876,103,0.009073091543422136,-0.021195098706216157,
2024-06-03 13:00:00+00:00,6.607452520256346e-05,-0.003319728553618756,-0.0033858030788213194,103,0.009139166068624699,-0.021129024181013596,
2024-06-03 14:00:00+00:00,-0.006302984002108995,-0.018889240787271278,-0.012586256785162283,103,0.002836182066515704,-0.027432008183122587,
2024-06-03 15:00:00+00:00,0.0005510356318880836,0.00958706281874529,0.009036027186857207,103,0.0033872176984037876,-0.026880972551234505,
2024-06-03 16:00:00+00:00,-0.0044569861967971285,-0.010161311190485772,-0.005704324993688644,103,-0.001069768498393341,-0.031337958748031636,
2024-06-03 17:00:00+00:00,-0.0034888955595667624,0.0013787860852481238,0.004867681644814886,103,-0.004558664057960103,-0.034826854307598396,
2024-06-03 18:00:00+00:00,-0.001576918340378434,0.0007543977584848871,0.002331316098863321,103,-0.006135582398338537,-0.03640377264797683,
2024-06-03 19:00:00+00:00,-0.0012516279705284854,-0.002332282832656213,-0.0010806548621277274,103,-0.007387210368867023,-0.037655400618505315,
2024-06-03 20:00:00+00:00,0.004090504066572961,-0.0013517810291163502,-0.0054422850956893105,103,-0.003296706302294062,-0.03356489655193236,
2024-06-03 21:00:00+00:00,0.001336644692954358,-0.00031481033195302486,-0.001651455024907383,103,-0.001960061609339704,-0.032228251858978,
