timestamp,ls_return,long_return,short_return,n_symbols,cum_ls_return,drawdown,rolling_sharpe
2024-06-01 03:00:00+00:00,0.02062294356782504,0.060294744615941455,0.03967180104811641,103,0.02062294356782504,0.0,
2024-06-01 04:00:00+00:00,-0.05348572690895248,0.01505541338859796,0.06854114029755044,103,-0.03286278334112744,-0.05348572690895248,
2024-06-01 05:00:00+00:00,-0.0538378545899503,0.015280684006458777,0.06911853859640908,103,-0.08670063793107774,-0.10732358149890278,
2024-06-01 06:00:00+00:00,-0.021730285215964013,0.03738339025428329,0.059113675470247304,103,-0.10843092314704175,-0.1290538667148668,
2024-06-01 07:00:00+00:00,0.039640022978539094,0.054893414219930214,0.015253391241391119,103,-0.06879090016850266,-0.0894138437363277,
2024-06-01 08:00:00+00:00,0.005449213611673633,0.035813457481988845,0.03036424387031521,103,-0.06334168655682902,-0.08396463012465406,
2024-06-01 09:00:00+00:00,-0.03665998994656675,-0.0037680373043591066,0.03289195264220764,103,-0.10000167650339578,-0.12062462007122082,
2024-06-01 10:00:00+00:00,-0.01641307160263069,0.01667637478262643,0.03308944638525712,103,-0.11641474810602648,-0.13703769167385152,
2024-06-01 11:00:00+00:00,-0.023385435130906327,0.02333486440298165,0.046720299533887975,103,-0.1398001832369328,-0.16042312680475784,
2024-06-01 12:00:00+00:00,-0.0656986287127307,0.0020363485726484333,0.06773497728537914,103,-0.20549881194966352,-0.22612175551748856,
2024-06-01 13:00:00+00:00,-0.0717122980510991,-0.016790207770772475,0.05492209028032662,103,-0.2772111100007626,-0.2978340535685876,
2024-06-01 14:00:00+00:00,-0.06876545144339588,-0.00038182360503303815,0.06838362783836284,103,-0.34597656144415845,-0.36659950501198346,
2024-06-01 15:00:00+00:00,0.008143491340648255,0.02760517650406255,0.019461685163414295,103,-0.3378330701035102,-0.3584560136713353,
2024-06-01 16:00:00+00:00,-0.021132719777768306,0.016032293551750825,0.03716501332951913,103,-0.35896578988127853,-0.3795887334491036,
2024-06-01 17:00:00+00:00,-0.04839905494763629,-0.00486998064421254,0.04352907430342375,103,-0.40736484482891483,-0.4279877883967399,
2024-06-01 18:00:00+00:00,-0.09725473056708817,-0.039322949851950936,0.057931780715137236,103,-0.504619575396003,-0.525242518963828,
2024-06-01 19:00:00+00:00,-0.062458610420174185,-0.02825797145025607,0.034200638969918117,103,-0.5670781858161772,-0.5877011293840022,
2024-06-01 20:00:00+00:00,-0.043923042686468516,-0.033168779253197715,0.010754263433270805,103,-0.6110012285026457,-0.6316241720704707,
2024-06-01 21:00:00+00:00,-0.04661599539338419,-0.027821435703192832,0.018794559690191354,103,-0.65761722389603,-0.678240167463855,
