factor_name,category,expected_direction,horizon,period,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,status
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-06,-0.00967868,-0.00967868,0.1774994,0.1774994,-0.054528,-0.054528,-0.054528,0.4657,0.4657,700,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-07,0.00892902,0.00892902,0.16780141,0.16780141,0.053212,0.053212,0.053212,0.5484,0.5484,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-08,0.02251866,0.02251866,0.19674285,0.19674285,0.114457,0.114457,0.114457,0.5417,0.5417,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-09,0.03175726,0.03175726,0.16470425,0.16470425,0.192814,0.192814,0.192814,0.575,0.575,720,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-10,0.03183404,0.03183404,0.19071199,0.19071199,0.166922,0.166922,0.166922,0.572,0.572,743,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-11,0.03106548,0.03106548,0.18740244,0.18740244,0.165769,0.165769,0.165769,0.5667,0.5667,720,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-12,0.04108929,0.04108929,0.17406057,0.17406057,0.236063,0.236063,0.236063,0.6062,0.6062,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2025-01,-0.0016968,-0.0016968,0.20985342,0.20985342,-0.008086,-0.008086,-0.008086,0.4919,0.4919,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2025-02,0.00319706,0.00319706,0.21663256,0.21663256,0.014758,0.014758,0.014758,0.4896,0.4896,672,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2025-03,0.01992497,0.01992497,0.17597916,0.17597916,0.113223,0.113223,0.113223,0.5444,0.5444,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2025-04,0.03150288,0.03150288,0.1747671,0.1747671,0.180256,0.180256,0.180256,0.5736,0.5736,720,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2025-05,0.01400732,0.01400732,0.20350319,0.20350319,0.068831,0.068831,0.068831,0.5269,0.5269,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2025-06,0.02562892,0.02562892,0.19084415,0.19084415,0.134292,0.134292,0.134292,0.5597,0.5597,720,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2025-07,0.0346843,0.0346843,0.180666,0.180666,0.19198,0.19198,0.19198,0.578,0.578,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2025-08,0.02990037,0.02990037,0.16543764,0.16543764,0.180735,0.180735,0.180735,0.5618,0.5618,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2025-09,0.02223296,0.02223296,0.15193933,0.15193933,0.146328,0.146328,0.146328,0.5472,0.5472,720,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2025-10,0.03062032,0.03062032,0.14693989,0.14693989,0.208387,0.208387,0.208387,0.586,0.586,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2025-11,0.02408961,0.02408961,0.13230363,0.13230363,0.182078,0.182078,0.182078,0.5778,0.5778,720,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2025-12,0.03329856,0.03329856,0.12302148,0.12302148,0.270673,0.270673,0.270673,0.6452,0.6452,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2026-01,0.02784977,0.02784977,0.13591997,0.13591997,0.204898,0.204898,0.204898,0.5981,0.5981,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2026-02,0.01880456,0.01880456,0.12454322,0.12454322,0.150988,0.150988,0.150988,0.5714,0.5714,672,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2026-03,0.01615509,0.01615509,0.10824412,0.10824412,0.149247,0.149247,0.149247,0.547,0.547,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2026-04,0.01651715,0.01651715,0.1210177,0.1210177,0.136485,0.136485,0.136485,0.5569,0.5569,720,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2026-05,0.02602734,0.02602734,0.11917204,0.11917204,0.218401,0.218401,0.218401,0.6048,0.6048,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,1h,2026-06,0.0246611,0.0246611,0.12603322,0.12603322,0.195671,0.195671,0.195671,0.6007,0.6007,288,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2024-06,-0.01637583,-0.01637583,0.17898475,0.17898475,-0.091493,-0.091493,-0.091493,0.45,0.45,700,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2024-07,0.01743088,0.01743088,0.18780914,0.18780914,0.092812,0.092812,0.092812,0.543,0.543,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2024-08,0.02643292,0.02643292,0.2040354,0.2040354,0.129551,0.129551,0.129551,0.5578,0.5578,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2024-09,0.01486161,0.01486161,0.16640449,0.16640449,0.08931,0.08931,0.08931,0.5083,0.5083,720,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2024-10,0.02862895,0.02862895,0.19229927,0.19229927,0.148877,0.148877,0.148877,0.5484,0.5484,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2024-11,0.02327339,0.02327339,0.19784662,0.19784662,0.117634,0.117634,0.117634,0.5153,0.5153,720,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2024-12,0.03133125,0.03133125,0.1741286,0.1741286,0.179932,0.179932,0.179932,0.5672,0.5672,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2025-01,-0.008562,-0.008562,0.2178435,0.2178435,-0.039303,-0.039303,-0.039303,0.4892,0.4892,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2025-02,-0.00228096,-0.00228096,0.21655375,0.21655375,-0.010533,-0.010533,-0.010533,0.497,0.497,672,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2025-03,0.02568391,0.02568391,0.18339022,0.18339022,0.140051,0.140051,0.140051,0.5591,0.5591,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2025-04,0.03095007,0.03095007,0.1690885,0.1690885,0.183041,0.183041,0.183041,0.5764,0.5764,720,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2025-05,0.01275012,0.01275012,0.1988139,0.1988139,0.064131,0.064131,0.064131,0.5027,0.5027,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2025-06,0.04141926,0.04141926,0.19060435,0.19060435,0.217305,0.217305,0.217305,0.5667,0.5667,720,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2025-07,0.03198161,0.03198161,0.18054338,0.18054338,0.177141,0.177141,0.177141,0.5712,0.5712,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2025-08,0.02079824,0.02079824,0.15899417,0.15899417,0.130811,0.130811,0.130811,0.5242,0.5242,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2025-09,0.01931648,0.01931648,0.14498442,0.14498442,0.133231,0.133231,0.133231,0.5486,0.5486,720,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2025-10,0.04042281,0.04042281,0.14512264,0.14512264,0.278542,0.278542,0.278542,0.6223,0.6223,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2025-11,0.02631985,0.02631985,0.13307128,0.13307128,0.197788,0.197788,0.197788,0.5847,0.5847,720,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2025-12,0.04509768,0.04509768,0.11663168,0.11663168,0.386667,0.386667,0.386667,0.6371,0.6371,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2026-01,0.0193563,0.0193563,0.1347667,0.1347667,0.143628,0.143628,0.143628,0.5806,0.5806,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2026-02,0.0278047,0.0278047,0.13500311,0.13500311,0.205956,0.205956,0.205956,0.6295,0.6295,672,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2026-03,0.02287732,0.02287732,0.12023597,0.12023597,0.19027,0.19027,0.19027,0.5874,0.5874,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2026-04,0.02334043,0.02334043,0.11708201,0.11708201,0.199351,0.199351,0.199351,0.5778,0.5778,720,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2026-05,0.03314576,0.03314576,0.12038352,0.12038352,0.275335,0.275335,0.275335,0.6008,0.6008,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,4h,2026-06,0.01504149,0.01504149,0.1195145,0.1195145,0.125855,0.125855,0.125855,0.5509,0.5509,285,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,24h,2024-06,-0.04720124,-0.04720124,0.18461766,0.18461766,-0.25567,-0.25567,-0.25567,0.4,0.4,700,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,24h,2024-07,-0.0044353,-0.0044353,0.16948225,0.16948225,-0.02617,-0.02617,-0.02617,0.457,0.457,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,24h,2024-08,-0.02109747,-0.02109747,0.1936514,0.1936514,-0.108946,-0.108946,-0.108946,0.4032,0.4032,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,24h,2024-09,0.00873772,0.00873772,0.15790626,0.15790626,0.055335,0.055335,0.055335,0.5097,0.5097,720,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,24h,2024-10,0.02488355,0.02488355,0.19908765,0.19908765,0.124988,0.124988,0.124988,0.5269,0.5269,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,24h,2024-11,0.01339508,0.01339508,0.2151365,0.2151365,0.062263,0.062263,0.062263,0.5264,0.5264,720,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,24h,2024-12,0.02553913,0.02553913,0.15408753,0.15408753,0.165744,0.165744,0.165744,0.5645,0.5645,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,24h,2025-01,-0.03572042,-0.03572042,0.19689412,0.19689412,-0.181419,-0.181419,-0.181419,0.4301,0.4301,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,24h,2025-02,-0.01271492,-0.01271492,0.21231628,0.21231628,-0.059887,-0.059887,-0.059887,0.4702,0.4702,672,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,24h,2025-03,-0.0078173,-0.0078173,0.16001725,0.16001725,-0.048853,-0.048853,-0.048853,0.4772,0.4772,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,24h,2025-04,0.02516308,0.02516308,0.17264051,0.17264051,0.145754,0.145754,0.145754,0.5806,0.5806,720,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,24h,2025-05,0.03485039,0.03485039,0.23959765,0.23959765,0.145454,0.145454,0.145454,0.5296,0.5296,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,24h,2025-06,0.01188335,0.01188335,0.20901612,0.20901612,0.056854,0.056854,0.056854,0.525,0.525,720,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,24h,2025-07,0.00671092,0.00671092,0.17895462,0.17895462,0.037501,0.037501,0.037501,0.4973,0.4973,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,24h,2025-08,-0.00676221,-0.00676221,0.16593425,0.16593425,-0.040752,-0.040752,-0.040752,0.4556,0.4556,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,24h,2025-09,0.01879442,0.01879442,0.14671156,0.14671156,0.128105,0.128105,0.128105,0.5389,0.5389,720,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,24h,2025-10,0.0260473,0.0260473,0.14405728,0.14405728,0.180812,0.180812,0.180812,0.5753,0.5753,744,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,24h,2025-11,4.511e-05,4.511e-05,0.12311079,0.12311079,0.000366,0.000366,0.000366,0.5236,0.5236,720,COMPUTED
q158_qtlu_20h,alpha158_rolling,conditional,24h,2025-12,0.04202987,0.04202987,0.12266284,0.12266284,0.342645,0.342645,0.342645,0.6962,0.6962,744,COMPUTED
