factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
q158_klow_range,alpha158_kbar,positive,4h,1,Q2,-1.985e-05,0.00058839,3315183,17804,COMPUTED
q158_klow_range,alpha158_kbar,positive,4h,2,Q3,-0.00013223,0.00050874,3315183,17804,COMPUTED
q158_klow_range,alpha158_kbar,positive,4h,3,Q4,-0.00015381,0.00045596,3315183,17804,COMPUTED
q158_klow_range,alpha158_kbar,positive,4h,4,Q5,-6.315e-05,0.00057716,3315183,17804,COMPUTED
q158_klow_range,alpha158_kbar,positive,24h,0,Q1,0.00029788,0.00130942,3309840,17784,COMPUTED
q158_klow_range,alpha158_kbar,positive,24h,1,Q2,-0.00022004,0.00128534,3309840,17784,COMPUTED
q158_klow_range,alpha158_kbar,positive,24h,2,Q3,-0.00064564,0.00083183,3309840,17784,COMPUTED
q158_klow_range,alpha158_kbar,positive,24h,3,Q4,-0.00059376,0.00076061,3309840,17784,COMPUTED
q158_klow_range,alpha158_kbar,positive,24h,4,Q5,2.996e-05,0.0012103,3309840,17784,COMPUTED
q158_klow_range,alpha158_kbar,positive,72h,0,Q1,0.00099474,0.00124924,3297072,17736,COMPUTED
q158_klow_range,alpha158_kbar,positive,72h,1,Q2,-0.00107662,-0.00052572,3297072,17736,COMPUTED
q158_klow_range,alpha158_kbar,positive,72h,2,Q3,-0.00192371,-0.00152749,3297072,17736,COMPUTED
q158_klow_range,alpha158_kbar,positive,72h,3,Q4,-0.00165568,-0.00026947,3297072,17736,COMPUTED
q158_klow_range,alpha158_kbar,positive,72h,4,Q5,-0.00025875,0.00021631,3297072,17736,COMPUTED
q158_open_close_0h,alpha158_price,conditional,1h,0,Q1,-2.137e-05,0.00014791,3315990,17807,DIRECTION_UNKNOWN
q158_open_close_0h,alpha158_price,conditional,1h,1,Q2,-5.865e-05,0.00013657,3315990,17807,DIRECTION_UNKNOWN
q158_open_close_0h,alpha158_price,conditional,1h,2,Q3,-4.55e-05,0.00013958,3315990,17807,DIRECTION_UNKNOWN
q158_open_close_0h,alpha158_price,conditional,1h,3,Q4,-1.21e-05,0.00017106,3315990,17807,DIRECTION_UNKNOWN
q158_open_close_0h,alpha158_price,conditional,1h,4,Q5,9.198e-05,0.00034373,3315990,17807,DIRECTION_UNKNOWN
q158_open_close_0h,alpha158_price,conditional,4h,0,Q1,9.652e-05,0.00059726,3315183,17804,DIRECTION_UNKNOWN
q158_open_close_0h,alpha158_price,conditional,4h,1,Q2,-0.00018817,0.00044071,3315183,17804,DIRECTION_UNKNOWN
q158_open_close_0h,alpha158_price,conditional,4h,2,Q3,-0.00014697,0.0004038,3315183,17804,DIRECTION_UNKNOWN
q158_open_close_0h,alpha158_price,conditional,4h,3,Q4,-0.00012563,0.00050267,3315183,17804,DIRECTION_UNKNOWN
q158_open_close_0h,alpha158_price,conditional,4h,4,Q5,0.00014889,0.00079536,3315183,17804,DIRECTION_UNKNOWN
q158_open_close_0h,alpha158_price,conditional,24h,0,Q1,0.00068926,0.00154669,3309840,17784,DIRECTION_UNKNOWN
q158_open_close_0h,alpha158_price,conditional,24h,1,Q2,-0.00067791,0.00109803,3309840,17784,DIRECTION_UNKNOWN
q158_open_close_0h,alpha158_price,conditional,24h,2,Q3,-0.00082725,0.00099349,3309840,17784,DIRECTION_UNKNOWN
q158_open_close_0h,alpha158_price,conditional,24h,3,Q4,-0.00074715,0.0006788,3309840,17784,DIRECTION_UNKNOWN
q158_open_close_0h,alpha158_price,conditional,24h,4,Q5,0.00042712,0.00103527,3309840,17784,DIRECTION_UNKNOWN
q158_open_close_0h,alpha158_price,conditional,72h,0,Q1,0.0021654,0.0022308,3297072,17736,DIRECTION_UNKNOWN
q158_open_close_0h,alpha158_price,conditional,72h,1,Q2,-0.00211071,-0.00085177,3297072,17736,DIRECTION_UNKNOWN
q158_open_close_0h,alpha158_price,conditional,72h,2,Q3,-0.00265211,-0.00160668,3297072,17736,DIRECTION_UNKNOWN
q158_open_close_0h,alpha158_price,conditional,72h,3,Q4,-0.00216666,-0.00144708,3297072,17736,DIRECTION_UNKNOWN
q158_open_close_0h,alpha158_price,conditional,72h,4,Q5,0.00084237,0.00089469,3297072,17736,DIRECTION_UNKNOWN
