factor_name,category,expected_direction,status,used_in_current_signal,required_columns,lookback_window,best_adj_ic_horizon,best_adj_ic,best_direction_adjusted_icir_horizon,best_direction_adjusted_icir,best_long_short_horizon,best_long_short_spread,best_long_short_t_stat,best_ic_win_rate_adjusted,coverage_min,missing_rate_max,direction_status,rankic_longshort_consistency,review_bucket,review_notes
q158_kmid_open,alpha158_kbar,positive,COMPUTED,False,open|close,1,1h,-0.03655527,1h,-0.230325,72h,0.00139889,3.8874,0.4865,3316259,0.0,KNOWN,DIVERGENT,DIRECTION_REVIEW_REQUIRED,RankIC and long-short spread point in opposite directions. Direction semantics need review.
q158_kmid_range,alpha158_kbar,positive,COMPUTED,False,open|high|low|close,1,1h,-0.03113159,1h,-0.245005,72h,0.00105337,3.3931,0.4837,3316259,0.0,KNOWN,DIVERGENT,DIRECTION_REVIEW_REQUIRED,RankIC and long-short spread point in opposite directions. Direction semantics need review.
q158_kup_range,alpha158_kbar,negative,COMPUTED,False,open|high|low|close,1,1h,-0.01002701,1h,-0.089693,72h,-0.0004182,-1.4007,0.5272,3316259,0.0,KNOWN,CONSISTENT,METADATA_REVIEW,Needs manual review for classification.
q158_klow_range,alpha158_kbar,positive,COMPUTED,False,open|high|low|close,1,1h,-0.00612053,1h,-0.054859,72h,-0.00125349,-4.2535,0.5105,3316259,0.0,KNOWN,CONSISTENT,LONGSHORT_STRONG_RANKIC_WEAK,Long-short spread significant but RankIC weak.
q158_open_close_0h,alpha158_price,conditional,DIRECTION_UNKNOWN,False,open|close,1,1h,0.03655526,1h,0.230325,72h,-0.00132303,-3.6786,0.6074,3316259,0.0,CONDITIONAL,DIVERGENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction but shows IC signal strength.
