factor_id,family,expected_direction,formula_proxy,required_columns,lookback_window,data_availability,coverage,missing_rate,best_horizon,best_adj_ic,best_adj_icir,best_long_short_horizon,best_long_short_spread,best_long_short_t_stat,ic_win_rate,monthly_stability_summary,quantile_monotonicity_summary,rankic_longshort_consistency,redundancy_level,nearest_existing_factors,decision_bucket,recommended_action,caveats
q158_kmid_open,alpha158_kbar,positive,Alpha158 KMID: (close - open) / open; 1h candle body return normalized by open,open|close,1,EXISTS,3316259,0.0,1h,-0.03655527,-0.230325,72h,0.00139889,3.8874,0.4865,UNSTABLE (0/25 months positive),NEARLY_MONOTONIC,DIVERGENT,NEAR_DUPLICATE,"q158_open_close_0h (|ρ|=1.000, NEAR_DUPLICATE); intraday_ret (|ρ|=1.000, NEAR_DUPLICATE); candle_body (|ρ|=0.949, HIGH_REDUNDANCY)",REVIEW_REQUIRED,Do not promote. Investigate direction semantics.,RankIC-longshort divergence. Direction semantics need review.
q158_kmid_range,alpha158_kbar,positive,Alpha158 KMID2: (close - open) / (high - low + eps); signed candle body normalized by range,open|high|low|close,1,EXISTS,3316259,0.0,1h,-0.03113159,-0.245005,72h,0.00105337,3.3931,0.4837,UNSTABLE (0/25 months positive),MONOTONIC_DECREASING,DIVERGENT,NEAR_DUPLICATE,"candle_body (|ρ|=1.000, NEAR_DUPLICATE); q158_kmid_open (|ρ|=0.949, HIGH_REDUNDANCY); intraday_ret (|ρ|=0.949, HIGH_REDUNDANCY)",REVIEW_REQUIRED,Do not promote. Investigate direction semantics.,RankIC-longshort divergence. Direction semantics need review.
q158_kup_range,alpha158_kbar,negative,"Alpha158 KUP2: (high - max(open, close)) / (high - low + eps); upper shadow normalized by range",open|high|low|close,1,EXISTS,3316259,0.0,1h,-0.01002701,-0.089693,72h,-0.0004182,-1.4007,0.5272,UNSTABLE (4/25 months positive),MONOTONIC_DECREASING,CONSISTENT,NEAR_DUPLICATE,"candle_wick_upper (|ρ|=1.000, NEAR_DUPLICATE); q158_kup_open (|ρ|=0.788, MODERATE_REDUNDANCY); q158_resi_20h (|ρ|=0.436, LOW_REDUNDANCY)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: NEAR_DUPLICATE. Consider dropping one factor.
q158_klow_range,alpha158_kbar,positive,"Alpha158 KLOW2: (min(open, close) - low) / (high - low + eps); lower shadow normalized by range",open|high|low|close,1,EXISTS,3316259,0.0,1h,-0.00612053,-0.054859,72h,-0.00125349,-4.2535,0.5105,UNSTABLE (4/25 months positive),NEARLY_MONOTONIC,CONSISTENT,NEAR_DUPLICATE,"candle_wick_lower (|ρ|=1.000, NEAR_DUPLICATE); klow_close (|ρ|=0.767, MODERATE_REDUNDANCY); q158_klow_open (|ρ|=0.767, MODERATE_REDUNDANCY)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: NEAR_DUPLICATE. Consider dropping one factor.
q158_open_close_0h,alpha158_price,conditional,Alpha158 OPEN0: open / close; current open normalized by current close from Alpha158 price feature block,open|close,1,EXISTS,3316259,0.0,1h,0.03655526,0.230325,72h,-0.00132303,-3.6786,0.6074,STABLE (25/25 months positive),NEARLY_MONOTONIC,DIVERGENT,NEAR_DUPLICATE,"q158_kmid_open (|ρ|=1.000, NEAR_DUPLICATE); intraday_ret (|ρ|=1.000, NEAR_DUPLICATE); candle_body (|ρ|=0.949, HIGH_REDUNDANCY)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: NEAR_DUPLICATE. Consider dropping one factor.
