factor_id,family,expected_direction,formula_proxy,required_columns,lookback_window,data_availability,coverage,missing_rate,best_horizon,best_adj_ic,best_adj_icir,best_long_short_horizon,best_long_short_spread,best_long_short_t_stat,ic_win_rate,monthly_stability_summary,quantile_monotonicity_summary,rankic_longshort_consistency,redundancy_level,nearest_existing_factors,decision_bucket,recommended_action,caveats
q158_open_close_2h,alpha158_price,conditional,"Alpha158 OPEN2: Ref(open,2) / close; two-bar lagged open normalized by current close from Alpha158 price feature block",open|close,3,EXISTS,3315727,0.00016,1h,0.03437562,0.21211,72h,-0.00219152,-5.9988,0.5964,STABLE (25/25 months positive),NEARLY_MONOTONIC,DIVERGENT,HIGH_REDUNDANCY,"q158_high_close_2h (|ρ|=0.855, HIGH_REDUNDANCY); q158_low_close_2h (|ρ|=0.854, HIGH_REDUNDANCY); rev_2h (|ρ|=0.763, MODERATE_REDUNDANCY)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: HIGH_REDUNDANCY. Consider dropping one factor.
q158_high_close_2h,alpha158_price,conditional,"Alpha158 HIGH2: Ref(high,2) / close; two-bar lagged high normalized by current close from Alpha158 price feature block",high|close,3,EXISTS,3315727,0.00016,1h,0.02251194,-0.133275,72h,0.00012408,0.3308,0.5593,STABLE (22/25 months positive),NEARLY_MONOTONIC,CONSISTENT,HIGH_REDUNDANCY,"rev_2h (|ρ|=0.858, HIGH_REDUNDANCY); q158_open_close_2h (|ρ|=0.855, HIGH_REDUNDANCY); q158_high_close_1h (|ρ|=0.760, MODERATE_REDUNDANCY)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: HIGH_REDUNDANCY. Consider dropping one factor.
q158_low_close_2h,alpha158_price,conditional,"Alpha158 LOW2: Ref(low,2) / close; two-bar lagged low normalized by current close from Alpha158 price feature block",low|close,3,EXISTS,3315727,0.00016,4h,0.04533069,0.287286,72h,-0.00347827,-9.2759,0.6242,STABLE (25/25 months positive),NEARLY_MONOTONIC,DIVERGENT,HIGH_REDUNDANCY,"q158_open_close_2h (|ρ|=0.854, HIGH_REDUNDANCY); rev_2h (|ρ|=0.852, HIGH_REDUNDANCY); mom_10h (|ρ|=0.795, MODERATE_REDUNDANCY)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: HIGH_REDUNDANCY. Consider dropping one factor.
q158_open_close_3h,alpha158_price,conditional,"Alpha158 OPEN3: Ref(open,3) / close; three-bar lagged open normalized by current close from Alpha158 price feature block",open|close,4,EXISTS,3315461,0.000241,1h,0.03238841,0.201751,72h,-0.00254,-6.9384,0.5883,STABLE (25/25 months positive),NEARLY_MONOTONIC,DIVERGENT,HIGH_REDUNDANCY,"q158_high_close_3h (|ρ|=0.886, HIGH_REDUNDANCY); q158_low_close_3h (|ρ|=0.885, HIGH_REDUNDANCY); rev_3h (|ρ|=0.817, MODERATE_REDUNDANCY)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: HIGH_REDUNDANCY. Consider dropping one factor.
q158_high_close_3h,alpha158_price,conditional,"Alpha158 HIGH3: Ref(high,3) / close; three-bar lagged high normalized by current close from Alpha158 price feature block",high|close,4,EXISTS,3315461,0.000241,1h,0.02306541,0.136192,72h,-0.00060323,-1.6207,0.5594,STABLE (24/25 months positive),NEARLY_MONOTONIC,DIVERGENT,HIGH_REDUNDANCY,"rev_3h (|ρ|=0.892, HIGH_REDUNDANCY); q158_open_close_3h (|ρ|=0.886, HIGH_REDUNDANCY); q158_low_close_3h (|ρ|=0.803, MODERATE_REDUNDANCY)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: HIGH_REDUNDANCY. Consider dropping one factor.
q158_low_close_3h,alpha158_price,conditional,"Alpha158 LOW3: Ref(low,3) / close; three-bar lagged low normalized by current close from Alpha158 price feature block",low|close,4,EXISTS,3315461,0.000241,4h,0.04349998,0.275524,72h,-0.00355236,-9.4711,0.6202,STABLE (25/25 months positive),NEARLY_MONOTONIC,DIVERGENT,HIGH_REDUNDANCY,"rev_3h (|ρ|=0.890, HIGH_REDUNDANCY); q158_open_close_3h (|ρ|=0.885, HIGH_REDUNDANCY); q158_high_close_3h (|ρ|=0.803, MODERATE_REDUNDANCY)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: HIGH_REDUNDANCY. Consider dropping one factor.
