factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status,top_bucket_mean_return,bottom_bucket_mean_return,long_short_spread_mean,long_short_spread_t_stat,long_short_win_rate,long_short_spread_std,long_short_spread_annualized_return,long_short_spread_annualized_vol,long_short_spread_max_drawdown,long_short_spread_positive_period_rate,n_monthly_periods,annualization_method
q158_low_close_2h,alpha158_price,conditional,24h,LONG_SHORT,Long-Short,-0.00117695,,,17782,DIRECTION_UNKNOWN,1.414e-05,0.00119109,-0.00117695,-5.9409,0.497,0.00253301,-0.48666641,0.0087746,-0.03719946,0.28,25,per_bar_mean_x_bars_per_year
q158_low_close_2h,alpha158_price,conditional,72h,LONG_SHORT,Long-Short,-0.00347827,,,17734,DIRECTION_UNKNOWN,-2.007e-05,0.0034582,-0.00347827,-9.2759,0.4913,0.00773307,-0.43717371,0.02678814,-0.09653808,0.36,25,per_bar_mean_x_bars_per_year
q158_open_close_3h,alpha158_price,conditional,1h,LONG_SHORT,Long-Short,2.2e-06,,,17804,DIRECTION_UNKNOWN,2.127e-05,1.907e-05,2.2e-06,0.0535,0.5075,0.00028673,0.04718056,0.00099326,-0.00146345,0.56,25,per_bar_mean_x_bars_per_year
q158_open_close_3h,alpha158_price,conditional,4h,LONG_SHORT,Long-Short,-6.755e-05,,,17801,DIRECTION_UNKNOWN,8.002e-05,0.00014757,-6.755e-05,-0.8329,0.5095,0.00075978,-0.1523492,0.00263194,-0.0047954,0.48,25,per_bar_mean_x_bars_per_year
q158_open_close_3h,alpha158_price,conditional,24h,LONG_SHORT,Long-Short,-0.00087884,,,17781,DIRECTION_UNKNOWN,9.962e-05,0.00097846,-0.00087884,-4.4357,0.4933,0.00218821,-0.38945895,0.0075802,-0.02690754,0.28,25,per_bar_mean_x_bars_per_year
q158_open_close_3h,alpha158_price,conditional,72h,LONG_SHORT,Long-Short,-0.00254,,,17733,DIRECTION_UNKNOWN,0.00030363,0.00284363,-0.00254,-6.9384,0.4855,0.00566884,-0.32055967,0.01963744,-0.06332729,0.4,25,per_bar_mean_x_bars_per_year
q158_high_close_3h,alpha158_price,conditional,1h,LONG_SHORT,Long-Short,1.844e-05,,,17804,DIRECTION_UNKNOWN,2.95e-05,1.107e-05,1.844e-05,0.4353,0.5042,0.00031145,0.1579712,0.00107888,-0.00110546,0.56,25,per_bar_mean_x_bars_per_year
q158_high_close_3h,alpha158_price,conditional,4h,LONG_SHORT,Long-Short,-4.185e-05,,,17801,DIRECTION_UNKNOWN,7.986e-05,0.0001217,-4.185e-05,-0.5084,0.4981,0.00085609,-0.07422989,0.00296558,-0.0042552,0.52,25,per_bar_mean_x_bars_per_year
q158_high_close_3h,alpha158_price,conditional,24h,LONG_SHORT,Long-Short,-0.00021529,,,17781,DIRECTION_UNKNOWN,0.00046835,0.00068365,-0.00021529,-1.0756,0.4893,0.00221352,-0.12197928,0.00766787,-0.01477723,0.52,25,per_bar_mean_x_bars_per_year
q158_high_close_3h,alpha158_price,conditional,72h,LONG_SHORT,Long-Short,-0.00060323,,,17733,DIRECTION_UNKNOWN,0.00125736,0.00186059,-0.00060323,-1.6207,0.4868,0.00607815,-0.07632376,0.02105533,-0.026831,0.56,25,per_bar_mean_x_bars_per_year
q158_low_close_3h,alpha158_price,conditional,1h,LONG_SHORT,Long-Short,5.153e-05,,,17804,DIRECTION_UNKNOWN,5.458e-05,3.04e-06,5.153e-05,1.2651,0.5175,0.00028231,0.49830979,0.00097795,-0.00079901,0.56,25,per_bar_mean_x_bars_per_year
q158_low_close_3h,alpha158_price,conditional,4h,LONG_SHORT,Long-Short,-0.00010426,,,17801,DIRECTION_UNKNOWN,5.365e-05,0.00015791,-0.00010426,-1.2997,0.5054,0.00070971,-0.24629875,0.00245852,-0.00558403,0.44,25,per_bar_mean_x_bars_per_year
q158_low_close_3h,alpha158_price,conditional,24h,LONG_SHORT,Long-Short,-0.00127586,,,17781,DIRECTION_UNKNOWN,-2.913e-05,0.00124673,-0.00127586,-6.3866,0.4976,0.00266646,-0.53321244,0.0092369,-0.03977569,0.32,25,per_bar_mean_x_bars_per_year
q158_low_close_3h,alpha158_price,conditional,72h,LONG_SHORT,Long-Short,-0.00355236,,,17733,DIRECTION_UNKNOWN,-0.00013709,0.00341528,-0.00355236,-9.4711,0.4919,0.00779499,-0.44715719,0.02700263,-0.09859229,0.4,25,per_bar_mean_x_bars_per_year
