review_batch_id,review_priority_rank,symbol,quality_flag,bar_count,bar_count_share,quote_volume_sum,quote_volume_share,first_seen,last_seen,coingecko_id,coingecko_map_status,coingecko_primary_category,coingecko_categories,target_sector,target_industry,target_subindustry,target_quality_flag,target_known_at,target_effective_from,reviewer_notes,review_packet_note
19,217,ZBTUSDT,REVIEW,5725,0.0017263428459598602,10370766970.49527,0.0002693833590342635,2025-10-17T12:00:00Z,2026-06-13T00:00:00Z,zerobase,RESOLVED,,,,,,REVIEW,,,,manual_review_packet_only; CoinGecko evidence is not taxonomy approval; copy reviewed targets into source CSV
19,218,BULLAUSDT,REVIEW,8247,0.002486838331987942,10169498489.645077,0.00026415535809726443,2025-07-04T10:00:00Z,2026-06-13T00:00:00Z,,,,,,,,REVIEW,,,,manual_review_packet_only; CoinGecko evidence is not taxonomy approval; copy reviewed targets into source CSV
19,219,NIGHTUSDT,REVIEW,4429,0.001335541041878816,9988610029.71224,0.0002594567334838801,2025-12-10T12:00:00Z,2026-06-13T00:00:00Z,midnight-3,RESOLVED,,,,,,REVIEW,,,,manual_review_packet_only; CoinGecko evidence is not taxonomy approval; copy reviewed targets into source CSV
19,220,ALPINEUSDT,REVIEW,9663,0.0029138254882987123,9987718267.10207,0.00025943356971903296,2025-05-06T10:00:00Z,2026-06-13T00:00:00Z,,,,,,,,REVIEW,,,,manual_review_packet_only; CoinGecko evidence is not taxonomy approval; copy reviewed targets into source CSV
19,221,OPENUSDT,REVIEW,6659,0.002007985504147897,9950171906.9265,0.00025845829328553674,2025-09-08T14:00:00Z,2026-06-13T00:00:00Z,openledger-2,RESOLVED,,,,,,REVIEW,,,,manual_review_packet_only; CoinGecko evidence is not taxonomy approval; copy reviewed targets into source CSV
19,222,HEMIUSDT,REVIEW,6908,0.002083070110024579,9939625334.755295,0.0002581843433408644,2025-08-29T05:00:00Z,2026-06-13T00:00:00Z,,,,,,,,REVIEW,,,,manual_review_packet_only; CoinGecko evidence is not taxonomy approval; copy reviewed targets into source CSV
19,223,KERNELUSDT,REVIEW,10188,0.003072136404303765,9938791398.87419,0.00025816268164028717,2025-04-14T13:00:00Z,2026-06-13T00:00:00Z,kernel-2,RESOLVED,,,,,,REVIEW,,,,manual_review_packet_only; CoinGecko evidence is not taxonomy approval; copy reviewed targets into source CSV
19,224,NILUSDT,REVIEW,10691,0.0032238133390667012,9901143153.007282,0.00025718475869956073,2025-03-24T14:00:00Z,2026-06-13T00:00:00Z,nillion,RESOLVED,,,,,,REVIEW,,,,manual_review_packet_only; CoinGecko evidence is not taxonomy approval; copy reviewed targets into source CSV
19,225,PLAYUSDT,REVIEW,7599,0.0022914374299474196,9696752728.27192,0.0002518756644612758,2025-07-31T10:00:00Z,2026-06-13T00:00:00Z,playsout,RESOLVED,,,,,,REVIEW,,,,manual_review_packet_only; CoinGecko evidence is not taxonomy approval; copy reviewed targets into source CSV
19,226,EVAAUSDT,REVIEW,6062,0.0018279633768050084,9628664167.18786,0.0002501070464459626,2025-10-03T11:00:00Z,2026-06-13T00:00:00Z,,,,,,,,REVIEW,,,,manual_review_packet_only; CoinGecko evidence is not taxonomy approval; copy reviewed targets into source CSV
19,227,CLOUSDT,REVIEW,5797,0.001748054057297696,9600699410.07299,0.00024938065463447814,2025-10-14T12:00:00Z,2026-06-13T00:00:00Z,yei-finance,RESOLVED,,,,,,REVIEW,,,,manual_review_packet_only; CoinGecko evidence is not taxonomy approval; copy reviewed targets into source CSV
19,228,EDENUSDT,REVIEW,6133,0.0018493730435409296,9494691952.54471,0.0002466270834595695,2025-09-30T12:00:00Z,2026-06-13T00:00:00Z,,,,,,,,REVIEW,,,,manual_review_packet_only; CoinGecko evidence is not taxonomy approval; copy reviewed targets into source CSV
