factor_id,regime_dimension,regime_value,n_months,mean,median,std,positive_rate,min,max,metric_type
q158_close_close_4h,btc_drawdown_regime,NORMAL,68,0.02197380941176471,0.01949633,0.017567807069541592,0.9411764705882353,-0.03002612,0.06097305,ic_rank
q158_close_close_4h,btc_drawdown_regime,DEEP_DRAWDOWN,32,-0.0009717425,-0.000213025,0.0027744005817124627,0.375,-0.00832959,0.00366665,long_short
q158_close_close_4h,btc_drawdown_regime,NORMAL,68,-0.0009019379411764706,-0.00013171500000000002,0.0034056232865538848,0.4411764705882353,-0.01986286,0.00303086,long_short
q158_close_close_4h,btc_drawdown_regime,DEEP_DRAWDOWN,8,-0.24652770297132015,-0.2465830291649383,0.13804819984747788,0.0,-0.4252823664080248,-0.0406576719360944,paper_return
q158_close_close_4h,btc_drawdown_regime,NORMAL,17,-0.22135469498882915,-0.2498776331122849,0.17592489503854247,0.11764705882352941,-0.4784461200415081,0.1937540767093277,paper_return
q158_cntd_20h,btc_trend_regime,BEAR,32,0.0019831237500000007,0.00040741,0.01635079541996692,0.53125,-0.02957155,0.04834737,ic_rank
q158_cntd_20h,btc_trend_regime,BULL,36,-0.009297398333333333,-0.011204365,0.02246671598178279,0.19444444444444445,-0.04798784,0.05305584,ic_rank
q158_cntd_20h,btc_trend_regime,SIDEWAYS,32,-0.008912075625,-0.00888597,0.011933386861834304,0.1875,-0.03363087,0.01957902,ic_rank
q158_cntd_20h,btc_trend_regime,BEAR,32,0.0029262215625000003,0.00122738,0.005530156539439945,0.84375,-0.00454107,0.02774245,long_short
q158_cntd_20h,btc_trend_regime,BULL,36,0.0010556538888888889,1.9105e-05,0.004520898065857065,0.5277777777777778,-0.00883612,0.0146412,long_short
q158_cntd_20h,btc_trend_regime,SIDEWAYS,32,0.0006594309375000001,-7.1325e-05,0.0033732688371766093,0.4375,-0.00454769,0.01580689,long_short
q158_cntd_20h,btc_trend_regime,BEAR,8,-0.0024024707073224405,0.0390942090628593,0.13029684588931656,0.625,-0.2054860234048181,0.2026845329356275,paper_return
q158_cntd_20h,btc_trend_regime,BULL,9,-0.1326820472893275,-0.1762141682538311,0.08780997387241152,0.1111111111111111,-0.2434961597670598,0.0511955170802675,paper_return
q158_cntd_20h,btc_trend_regime,SIDEWAYS,8,-0.1667769065722226,-0.18113595206330502,0.1252662455623042,0.125,-0.3135159388629683,0.0623618252995854,paper_return
q158_cntd_20h,btc_vol_regime,HIGH_VOL,52,-0.0020328865384615386,-0.003684125,0.018246967304852396,0.34615384615384615,-0.03363087,0.05305584,ic_rank
q158_cntd_20h,btc_vol_regime,LOW_VOL,48,-0.00939005625,-0.00961268,0.017697425570193503,0.25,-0.04798784,0.04834737,ic_rank
q158_cntd_20h,btc_vol_regime,HIGH_VOL,52,0.0012835701923076923,0.000197825,0.0036382536644694596,0.6153846153846154,-0.00454769,0.0146412,long_short
q158_cntd_20h,btc_vol_regime,LOW_VOL,48,0.0017916410416666667,0.000289205,0.0055147122833034586,0.5833333333333334,-0.00883612,0.02774245,long_short
q158_cntd_20h,btc_vol_regime,HIGH_VOL,13,-0.11079063235498521,-0.1293678484316119,0.12709316395983283,0.3076923076923077,-0.3135159388629683,0.052834229165541,paper_return
q158_cntd_20h,btc_vol_regime,LOW_VOL,12,-0.09227460193545832,-0.1395876766341813,0.14006284440109612,0.25,-0.2585285545747668,0.2026845329356275,paper_return
q158_cntd_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,-0.0103029690625,-0.008506565,0.015448426784782003,0.25,-0.04798784,0.0283042,ic_rank
q158_cntd_20h,btc_drawdown_regime,NORMAL,68,-0.003334379264705883,-0.005360215,0.01916034456588596,0.3235294117647059,-0.04423214,0.05305584,ic_rank
q158_cntd_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,0.0014004840625,0.00019011,0.00344837500321328,0.59375,-0.00454107,0.01038336,long_short
q158_cntd_20h,btc_drawdown_regime,NORMAL,68,0.0015871901470588237,0.00024031999999999998,0.005098291114932676,0.6029411764705882,-0.00883612,0.02774245,long_short
q158_cntd_20h,btc_drawdown_regime,DEEP_DRAWDOWN,8,-0.07966210118035133,-0.0910370734386329,0.12228787878046743,0.375,-0.2585285545747668,0.0691045611757206,paper_return
q158_cntd_20h,btc_drawdown_regime,NORMAL,17,-0.11236921378808806,-0.1538172384249693,0.13721909245866962,0.23529411764705882,-0.3135159388629683,0.2026845329356275,paper_return
q158_cntn_20h,btc_trend_regime,BEAR,32,-0.0038405309375,-0.002380915,0.01637423480165859,0.40625,-0.04687955,0.02778845,ic_rank
q158_cntn_20h,btc_trend_regime,BULL,36,0.00836375388888889,0.01151767,0.0217872848981272,0.7777777777777778,-0.05574818,0.04442145,ic_rank
q158_cntn_20h,btc_trend_regime,SIDEWAYS,32,0.00704253375,0.006523415,0.012580503469366157,0.75,-0.02366471,0.03279411,ic_rank
q158_cntn_20h,btc_trend_regime,BEAR,32,0.0028424984375,0.001238635,0.005377700757683924,0.875,-0.00408258,0.02754674,long_short
q158_cntn_20h,btc_trend_regime,BULL,36,0.0008970766666666669,5.4294999999999994e-05,0.004486806365309613,0.5277777777777778,-0.00847578,0.01455354,long_short
q158_cntn_20h,btc_trend_regime,SIDEWAYS,32,0.0008308068750000001,-3.4015e-05,0.003198223460094619,0.46875,-0.00436161,0.01426826,long_short
q158_cntn_20h,btc_trend_regime,BEAR,8,-0.20740786770470923,-0.21432410598845192,0.09827287934331153,0.0,-0.3412073963580457,-0.0397851832800629,paper_return
q158_cntn_20h,btc_trend_regime,BULL,9,-0.09366637244381458,-0.1091337164299579,0.08099428414958798,0.1111111111111111,-0.2347510078937132,0.0430369506017864,paper_return
q158_cntn_20h,btc_trend_regime,SIDEWAYS,8,-0.06988542024141323,-0.05018125757773639,0.13625816633867543,0.375,-0.3042015424160806,0.0791658679325819,paper_return
q158_cntn_20h,btc_vol_regime,HIGH_VOL,52,0.0004868440384615383,0.0022207900000000003,0.01845411876045118,0.5576923076923077,-0.05574818,0.03279411,ic_rank
q158_cntn_20h,btc_vol_regime,LOW_VOL,48,0.007880069583333335,0.00750083,0.017288617701545713,0.75,-0.04687955,0.04442145,ic_rank
q158_cntn_20h,btc_vol_regime,HIGH_VOL,52,0.0015451575,0.000260515,0.0036807998238867867,0.6538461538461539,-0.00436161,0.01455354,long_short
q158_cntn_20h,btc_vol_regime,LOW_VOL,48,0.0014477570833333331,0.00024465,0.005283632175864806,0.5833333333333334,-0.00847578,0.02754674,long_short
q158_cntn_20h,btc_vol_regime,HIGH_VOL,13,-0.11015337965075908,-0.1114391631822687,0.1105132430444104,0.15384615384615385,-0.2441977514477321,0.0791658679325819,paper_return
q158_cntn_20h,btc_vol_regime,LOW_VOL,12,-0.1357791433419536,-0.1202061985861152,0.13027773978398596,0.16666666666666666,-0.3412073963580457,0.0430369506017864,paper_return
q158_cntn_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,0.0088371203125,0.00681505,0.014973647650097193,0.71875,-0.02744211,0.04442145,ic_rank
q158_cntn_20h,btc_drawdown_regime,NORMAL,68,0.0017760497058823533,0.00471713,0.019218024156025176,0.6176470588235294,-0.05574818,0.04176475,ic_rank
q158_cntn_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,0.0012784384375,0.000326605,0.0031110445075383563,0.65625,-0.00408258,0.00988473,long_short
q158_cntn_20h,btc_drawdown_regime,NORMAL,68,0.001601919117647059,0.00022878999999999998,0.005038618163629974,0.6029411764705882,-0.00847578,0.02754674,long_short
q158_cntn_20h,btc_drawdown_regime,DEEP_DRAWDOWN,8,-0.1461200609019545,-0.14609629606113028,0.11340995513633997,0.125,-0.3132318064526688,0.0213358693172913,paper_return
q158_cntn_20h,btc_drawdown_regime,NORMAL,17,-0.11131665696162793,-0.093627431379601,0.12266033302405187,0.17647058823529413,-0.3412073963580457,0.0791658679325819,paper_return
q158_cntp_20h,btc_trend_regime,BEAR,32,0.0006692203125000006,-0.0011077499999999998,0.016083892172946535,0.5,-0.02776378,0.04981694,ic_rank
q158_cntp_20h,btc_trend_regime,BULL,36,-0.00958986583333333,-0.011727439999999999,0.022655256694108304,0.19444444444444445,-0.04850453,0.05099683,ic_rank
q158_cntp_20h,btc_trend_regime,SIDEWAYS,32,-0.010331055,-0.01059456,0.01073052596565578,0.15625,-0.03294262,0.0145959,ic_rank
q158_cntp_20h,btc_trend_regime,BEAR,32,0.002916896875,0.00125822,0.005277114147891231,0.84375,-0.00384519,0.02576771,long_short
q158_cntp_20h,btc_trend_regime,BULL,36,0.0010849177777777776,-6.460000000000001e-06,0.004606310359965593,0.5,-0.00839568,0.0140442,long_short
q158_cntp_20h,btc_trend_regime,SIDEWAYS,32,0.00047173375000000004,-0.000115975,0.004080049730092047,0.40625,-0.00836729,0.01741839,long_short
q158_cntp_20h,btc_trend_regime,BEAR,8,-0.008828858226864269,0.013933893988675899,0.12267486695932998,0.625,-0.2076910939974309,0.1781961134126604,paper_return
q158_cntp_20h,btc_trend_regime,BULL,9,-0.12704624892828453,-0.1301421880427188,0.07988744908440921,0.1111111111111111,-0.2441188841458186,0.032572603381924,paper_return
q158_cntp_20h,btc_trend_regime,SIDEWAYS,8,-0.15885990666338143,-0.17704678030881837,0.10517563428961339,0.125,-0.2744384901989095,0.0072680912742073,paper_return
q158_cntp_20h,btc_vol_regime,HIGH_VOL,52,-0.0031869136538461534,-0.00638252,0.01773729045384638,0.3076923076923077,-0.03294262,0.05099683,ic_rank
q158_cntp_20h,btc_vol_regime,LOW_VOL,48,-0.010181132708333332,-0.010745894999999998,0.017712072775767133,0.25,-0.04850453,0.04981694,ic_rank
q158_cntp_20h,btc_vol_regime,HIGH_VOL,52,0.0009847513461538461,0.00018151499999999999,0.0038965136361765657,0.5961538461538461,-0.00836729,0.0140442,long_short
q158_cntp_20h,btc_vol_regime,LOW_VOL,48,0.002005961458333333,0.00030904,0.005507893550868024,0.5625,-0.00839568,0.02576771,long_short
q158_cntp_20h,btc_vol_regime,HIGH_VOL,13,-0.11187632720846656,-0.122809306490509,0.11546114412658313,0.3076923076923077,-0.2744384901989095,0.0378606384864415,paper_return
q158_cntp_20h,btc_vol_regime,LOW_VOL,12,-0.08587784214720505,-0.12343270232225559,0.1244726952861717,0.25,-0.2441188841458186,0.1781961134126604,paper_return
q158_cntp_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,-0.0107190153125,-0.00929083,0.014989379742266981,0.21875,-0.04850453,0.02787253,ic_rank
q158_cntp_20h,btc_drawdown_regime,NORMAL,68,-0.004579491029411764,-0.006963395,0.019015149710356297,0.3088235294117647,-0.04473211,0.05099683,ic_rank
q158_cntp_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,0.0015106528125000001,0.00030159,0.004128675707178595,0.59375,-0.00836729,0.01029904,long_short
q158_cntp_20h,btc_drawdown_regime,NORMAL,68,0.0014581225000000002,0.000155005,0.005033770692756855,0.5735294117647058,-0.00839568,0.02576771,long_short
q158_cntp_20h,btc_drawdown_regime,DEEP_DRAWDOWN,8,-0.06709319650761489,-0.07197339404172855,0.11573189998117636,0.375,-0.2122702873111699,0.0910001779597167,paper_return
q158_cntp_20h,btc_drawdown_regime,NORMAL,17,-0.11459886984797688,-0.1382252232776277,0.1195269289226579,0.23529411764705882,-0.2744384901989095,0.1781961134126604,paper_return
q158_cord_20h,btc_trend_regime,BEAR,32,-0.02877034125,-0.02650151,0.019439288349502447,0.0625,-0.06476067,0.01673641,ic_rank
q158_cord_20h,btc_trend_regime,BULL,36,-0.033444171111111115,-0.031993705,0.014601454461263739,0.0,-0.06704508,-0.00343954,ic_rank
q158_cord_20h,btc_trend_regime,SIDEWAYS,32,-0.031786854375,-0.028793384999999998,0.01319017535908571,0.0,-0.06073414,-0.00904031,ic_rank
q158_cord_20h,btc_trend_regime,BEAR,32,0.0009133637500000001,0.000216915,0.004537343955690057,0.625,-0.00993033,0.01396945,long_short
q158_cord_20h,btc_trend_regime,BULL,36,0.0016656683333333335,0.00011068,0.004574162689438207,0.6666666666666666,-0.00504231,0.01741724,long_short
q158_cord_20h,btc_trend_regime,SIDEWAYS,32,0.0004252228125,-1.3750000000000004e-06,0.0029294241689839517,0.5,-0.00452814,0.00995545,long_short
q158_cord_20h,btc_trend_regime,BEAR,8,-0.05533998293400158,-0.0541307233757674,0.11675849435476517,0.375,-0.2167266698939822,0.0887478374900807,paper_return
q158_cord_20h,btc_trend_regime,BULL,9,-0.045020401642939266,-0.056755329892028,0.1210055208172966,0.1111111111111111,-0.1739018710720334,0.2529603282927706,paper_return
q158_cord_20h,btc_trend_regime,SIDEWAYS,8,-0.09245335382411662,-0.0971645101122661,0.08551553997881312,0.125,-0.1969724200455079,0.0974840273177992,paper_return
q158_cord_20h,btc_vol_regime,HIGH_VOL,52,-0.03118077673076923,-0.029261425,0.016125707059370945,0.019230769230769232,-0.06476067,0.01673641,ic_rank
q158_cord_20h,btc_vol_regime,LOW_VOL,48,-0.03167541729166667,-0.030464265,0.01576311088317571,0.020833333333333332,-0.06704508,0.00273959,ic_rank
q158_cord_20h,btc_vol_regime,HIGH_VOL,52,0.0005848830769230769,0.000170235,0.00391068740427499,0.5769230769230769,-0.00993033,0.01396945,long_short
q158_cord_20h,btc_vol_regime,LOW_VOL,48,0.0015080189583333333,8.769999999999999e-05,0.004282550784609386,0.625,-0.00504231,0.01741724,long_short
q158_cord_20h,btc_vol_regime,HIGH_VOL,13,-0.06740207155188219,-0.0882460390219523,0.10083520190670128,0.23076923076923078,-0.1988360142317489,0.0974840273177992,paper_return
q158_cord_20h,btc_vol_regime,LOW_VOL,12,-0.05927528155641085,-0.08865158762306916,0.11741318256578007,0.16666666666666666,-0.2167266698939822,0.2529603282927706,paper_return
q158_cord_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,-0.0291832490625,-0.027291469999999998,0.01737361410582306,0.03125,-0.06544768,0.01673641,ic_rank
q158_cord_20h,btc_drawdown_regime,NORMAL,68,-0.03246994779411765,-0.030224795,0.015138291159509787,0.014705882352941176,-0.06704508,0.00273959,ic_rank
q158_cord_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,0.001025443125,0.00013782,0.004024391471163132,0.5625,-0.00993033,0.01396945,long_short
q158_cord_20h,btc_drawdown_regime,NORMAL,68,0.0010291860294117648,7.48e-05,0.004163023421233387,0.6176470588235294,-0.00909999,0.01741724,long_short
q158_cord_20h,btc_drawdown_regime,DEEP_DRAWDOWN,8,-0.052298481251771146,-0.06742394672084735,0.10879356896072116,0.25,-0.2167266698939822,0.0974840273177992,paper_return
q158_cord_20h,btc_drawdown_regime,NORMAL,17,-0.06877308581395469,-0.0882460390219523,0.1088980644745646,0.17647058823529413,-0.1988360142317489,0.2529603282927706,paper_return
q158_corr_20h,btc_trend_regime,BEAR,32,-0.032032499375,-0.02936068,0.01885600261977806,0.03125,-0.0705042,0.00026618,ic_rank
q158_corr_20h,btc_trend_regime,BULL,36,-0.03434088138888889,-0.031464255,0.01589280499522763,0.0,-0.07690904,-0.00738846,ic_rank
q158_corr_20h,btc_trend_regime,SIDEWAYS,32,-0.034649789375000004,-0.031131344999999998,0.0141428296485408,0.0,-0.06356003,-0.01134404,ic_rank
q158_corr_20h,btc_trend_regime,BEAR,32,0.0007943737500000001,0.00027385500000000004,0.00524005671279932,0.65625,-0.01502488,0.01994695,long_short
q158_corr_20h,btc_trend_regime,BULL,36,0.001563728888888889,0.000274095,0.005222466625573332,0.6111111111111112,-0.0118289,0.0171857,long_short
q158_corr_20h,btc_trend_regime,SIDEWAYS,32,0.00039121906249999996,-5.588e-05,0.00359278463174804,0.46875,-0.00760756,0.0124903,long_short
q158_corr_20h,btc_trend_regime,BEAR,8,-0.06177178599339058,-0.06679228748719926,0.12866506965821142,0.375,-0.2530902594600762,0.0927252918108505,paper_return
q158_corr_20h,btc_trend_regime,BULL,9,-0.01240657435958098,-0.0540189429676488,0.13478572481582435,0.3333333333333333,-0.1711781105334973,0.1877538408368806,paper_return
q158_corr_20h,btc_trend_regime,SIDEWAYS,8,-0.1352500041916573,-0.1520425222955316,0.0971514850348405,0.25,-0.2598371493386644,0.0145328215951268,paper_return
q158_corr_20h,btc_vol_regime,HIGH_VOL,52,-0.03310666326923077,-0.029324589999999998,0.01741501988599043,0.019230769230769232,-0.0705042,0.00026618,ic_rank
q158_corr_20h,btc_vol_regime,LOW_VOL,48,-0.03434496833333334,-0.032235455,0.015081265636373388,0.0,-0.07690904,-0.01016832,ic_rank
q158_corr_20h,btc_vol_regime,HIGH_VOL,52,0.0003992571153846155,-5.588e-05,0.004912793301327264,0.46153846153846156,-0.01502488,0.0171857,long_short
q158_corr_20h,btc_vol_regime,LOW_VOL,48,0.0015306633333333336,0.00020898500000000002,0.004536865599410711,0.7083333333333334,-0.00489312,0.01994695,long_short
q158_corr_20h,btc_vol_regime,HIGH_VOL,13,-0.09237110746260797,-0.1483463017521822,0.13509925119527239,0.3076923076923077,-0.2530902594600762,0.1877538408368806,paper_return
q158_corr_20h,btc_vol_regime,LOW_VOL,12,-0.04058409114189234,-0.04352295062828265,0.11902374230012228,0.3333333333333333,-0.2598371493386644,0.1643622322186462,paper_return
q158_corr_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,-0.031800185625,-0.02804323,0.017835360401868033,0.03125,-0.0705042,0.00026618,ic_rank
q158_corr_20h,btc_drawdown_regime,NORMAL,68,-0.03459557397058823,-0.03222759,0.015532564724387982,0.0,-0.07690904,-0.00738846,ic_rank
q158_corr_20h,btc_drawdown_regime,DEEP_DRAWDOWN,32,0.000633473125,0.00031009500000000003,0.004463515595688858,0.65625,-0.01502488,0.01000221,long_short
q158_corr_20h,btc_drawdown_regime,NORMAL,68,0.0010876775000000002,8.8155e-05,0.004899238476943058,0.5441176470588235,-0.0118289,0.01994695,long_short
q158_corr_20h,btc_drawdown_regime,DEEP_DRAWDOWN,8,-0.08549621163045754,-0.12256197683752557,0.13378052135652224,0.375,-0.2530902594600762,0.1147568512712866,paper_return
q158_corr_20h,btc_drawdown_regime,NORMAL,17,-0.05905081162782067,-0.0988363608817397,0.12808804871749946,0.29411764705882354,-0.2598371493386644,0.1877538408368806,paper_return
q158_high_close_0h,btc_trend_regime,BEAR,32,-0.035189910625,-0.02974378,0.0349987137106025,0.15625,-0.11989672,0.02112576,ic_rank
q158_high_close_0h,btc_trend_regime,BULL,36,-0.027570995277777774,-0.02203561,0.03546630161324194,0.2222222222222222,-0.15051868,0.01769865,ic_rank
q158_high_close_0h,btc_trend_regime,SIDEWAYS,32,-0.029381958749999996,-0.024368175,0.02676286782922873,0.125,-0.09328473,0.01349142,ic_rank
q158_high_close_0h,btc_trend_regime,BEAR,32,0.0007054821875,7.5335e-05,0.0041694919581946556,0.5625,-0.01032675,0.01672138,long_short
q158_high_close_0h,btc_trend_regime,BULL,36,0.002586685,0.000876595,0.009282487478167076,0.8611111111111112,-0.03191775,0.03168288,long_short
q158_high_close_0h,btc_trend_regime,SIDEWAYS,32,0.0013917715625000001,0.000242305,0.006387535808111288,0.59375,-0.01319181,0.03027892,long_short
q158_high_close_0h,btc_trend_regime,BEAR,8,-0.2696856793447291,-0.3358398637017129,0.1582626108671714,0.125,-0.417186029358959,0.0020383777715451,paper_return
q158_high_close_0h,btc_trend_regime,BULL,9,-0.1352670057024402,-0.1598385901829684,0.2389461333285439,0.2222222222222222,-0.5312449356539353,0.2365603773687872,paper_return
q158_high_close_0h,btc_trend_regime,SIDEWAYS,8,-0.27514935568020643,-0.3491569569079407,0.16729434734383472,0.125,-0.4644545539376475,0.0559725835165538,paper_return
q158_high_close_0h,btc_vol_regime,HIGH_VOL,52,-0.032300305769230764,-0.027971275,0.0335298967151019,0.11538461538461539,-0.15051868,0.02112576,ic_rank
q158_high_close_0h,btc_vol_regime,LOW_VOL,48,-0.028734161458333334,-0.023239620000000002,0.03182350747920674,0.22916666666666666,-0.11989672,0.01836652,ic_rank
q158_high_close_0h,btc_vol_regime,HIGH_VOL,52,-0.0002326428846153846,5.9369999999999996e-05,0.005703026728996144,0.5384615384615384,-0.03191775,0.00961609,long_short
q158_high_close_0h,btc_vol_regime,LOW_VOL,48,0.003590212708333333,0.000738895,0.007798011536359695,0.8333333333333334,-0.01032675,0.03168288,long_short
q158_high_close_0h,btc_vol_regime,HIGH_VOL,13,-0.31459926820034984,-0.3492035147683119,0.1601134458093558,0.07692307692307693,-0.5312449356539353,0.0020383777715451,paper_return
q158_high_close_0h,btc_vol_regime,LOW_VOL,12,-0.12385773707640818,-0.17405051773948205,0.19112304241870903,0.25,-0.3564704751791357,0.2365603773687872,paper_return
q158_high_close_0h,btc_drawdown_regime,DEEP_DRAWDOWN,32,-0.024144703125,-0.02576606,0.027412170405074366,0.21875,-0.08489345,0.02112576,ic_rank
q158_high_close_0h,btc_drawdown_regime,NORMAL,68,-0.033620958088235293,-0.02381593,0.03455574737348027,0.14705882352941177,-0.15051868,0.01836652,ic_rank
q158_high_close_0h,btc_drawdown_regime,DEEP_DRAWDOWN,32,0.0025137268749999995,0.0009287,0.004681363853345441,0.8125,-0.00261925,0.02418704,long_short
q158_high_close_0h,btc_drawdown_regime,NORMAL,68,0.0011734341176470587,0.000222635,0.007882612625627129,0.6176470588235294,-0.03191775,0.03168288,long_short
q158_high_close_0h,btc_drawdown_regime,DEEP_DRAWDOWN,8,-0.1523864943653132,-0.2199326643169709,0.22804791254921974,0.375,-0.3819694122390444,0.2365603773687872,paper_return
q158_high_close_0h,btc_drawdown_regime,NORMAL,17,-0.25629361038817294,-0.3290546894653324,0.1791812607254701,0.058823529411764705,-0.5312449356539353,0.1169427236252746,paper_return
q158_high_close_1h,btc_trend_regime,BEAR,32,-0.009740443125,-0.008237495,0.028844943995327336,0.375,-0.08358742,0.04288493,ic_rank
q158_high_close_1h,btc_trend_regime,BULL,36,-0.0025241580555555544,0.00098893,0.02786879427128146,0.5,-0.09585368,0.04033379,ic_rank
q158_high_close_1h,btc_trend_regime,SIDEWAYS,32,-0.0027801884374999996,-0.003931875,0.02151608701286853,0.46875,-0.04949045,0.04459571,ic_rank
q158_high_close_1h,btc_trend_regime,BEAR,32,-0.0006595968749999999,-0.00023627499999999998,0.002230595286312367,0.34375,-0.0089111,0.00483859,long_short
q158_high_close_1h,btc_trend_regime,BULL,36,0.0007821458333333334,0.00049229,0.004846208714617689,0.7222222222222222,-0.02052112,0.01251548,long_short
q158_high_close_1h,btc_trend_regime,SIDEWAYS,32,0.0007950378125,0.00020522500000000001,0.0034494260489945504,0.5625,-0.00678154,0.01657568,long_short
q158_high_close_1h,btc_trend_regime,BEAR,8,-0.3258384569771898,-0.365481832622359,0.15334512635070705,0.0,-0.4917113083723272,-0.0528146142675902,paper_return
q158_high_close_1h,btc_trend_regime,BULL,9,-0.24625721347060173,-0.2423265547840666,0.1713381137131974,0.1111111111111111,-0.4570984640429503,0.1041354053578365,paper_return
q158_high_close_1h,btc_trend_regime,SIDEWAYS,8,-0.33034992563125976,-0.39766491186485753,0.18641524760070757,0.0,-0.5394752202940425,-0.032984805071516,paper_return
q158_high_close_1h,btc_vol_regime,HIGH_VOL,52,-0.006378180769230768,-0.0030248999999999996,0.027031238957364145,0.4230769230769231,-0.09585368,0.04459571,ic_rank
q158_high_close_1h,btc_vol_regime,LOW_VOL,48,-0.003330510416666666,-0.0036911799999999996,0.02565209668602441,0.4791666666666667,-0.08358742,0.04080103,ic_rank
q158_high_close_1h,btc_vol_regime,HIGH_VOL,52,-0.0004470444230769231,-0.000185565,0.003494791268276998,0.4423076923076923,-0.02052112,0.00483859,long_short
q158_high_close_1h,btc_vol_regime,LOW_VOL,48,0.001161201458333333,0.00032178999999999997,0.0038682095825170264,0.6666666666666666,-0.0089111,0.01657568,long_short
q158_high_close_1h,btc_vol_regime,HIGH_VOL,13,-0.34484490742156076,-0.4402065433541136,0.20789763432099898,0.07692307692307693,-0.5394752202940425,0.1041354053578365,paper_return
q158_high_close_1h,btc_vol_regime,LOW_VOL,12,-0.2485698488018936,-0.24252768991776436,0.09764240811675208,0.0,-0.3745616171133428,-0.0897286738328458,paper_return
q158_high_close_1h,btc_drawdown_regime,DEEP_DRAWDOWN,32,-0.00018424562500000009,-0.00013688,0.0216108295245861,0.5,-0.04713908,0.04288493,ic_rank
q158_high_close_1h,btc_drawdown_regime,NORMAL,68,-0.007141677058823529,-0.008196025,0.028097153634760008,0.4264705882352941,-0.09585368,0.04459571,ic_rank
q158_high_close_1h,btc_drawdown_regime,DEEP_DRAWDOWN,32,0.0007904903125,0.000376235,0.0026710241548351453,0.625,-0.00433188,0.01251548,long_short
q158_high_close_1h,btc_drawdown_regime,NORMAL,68,0.00010581867647058823,0.000116465,0.004159769817641465,0.5147058823529411,-0.02052112,0.01657568,long_short
q158_high_close_1h,btc_drawdown_regime,DEEP_DRAWDOWN,8,-0.30441784841809116,-0.33911732086984614,0.17610646016126097,0.0,-0.4917113083723272,-0.0528146142675902,paper_return
q158_high_close_1h,btc_drawdown_regime,NORMAL,17,-0.2959105408681343,-0.3551232803756015,0.1702720793010896,0.058823529411764705,-0.5394752202940425,0.1041354053578365,paper_return
q158_high_close_2h,btc_trend_regime,BEAR,32,-0.003501436249999999,-0.006279815,0.02614773836659865,0.4375,-0.07404031,0.03913595,ic_rank
q158_high_close_2h,btc_trend_regime,BULL,36,0.0038217597222222227,0.007075465,0.025734169034552314,0.5555555555555556,-0.08094593,0.04483195,ic_rank
q158_high_close_2h,btc_trend_regime,SIDEWAYS,32,0.00562739125,0.005367325,0.020129048570903172,0.59375,-0.03802678,0.05377664,ic_rank
q158_high_close_2h,btc_trend_regime,BEAR,32,-0.0009122465625,-0.00013423500000000002,0.0028321895044904513,0.34375,-0.00876115,0.00644554,long_short
q158_high_close_2h,btc_trend_regime,BULL,36,8.637250000000003e-05,0.00021874999999999998,0.0037669271799608568,0.6388888888888888,-0.01771223,0.00674953,long_short
q158_high_close_2h,btc_trend_regime,SIDEWAYS,32,0.0008266431249999999,0.000217505,0.0028620122966727534,0.59375,-0.00380826,0.01368067,long_short
q158_high_close_2h,btc_trend_regime,BEAR,8,-0.26400115409666364,-0.28136613794971965,0.1261254880137722,0.0,-0.4613049524259897,-0.0510704708642013,paper_return
q158_high_close_2h,btc_trend_regime,BULL,9,-0.23055217031882533,-0.2915981547317431,0.18585992579410138,0.1111111111111111,-0.4748162171911526,0.1947429235533506,paper_return
q158_high_close_2h,btc_trend_regime,SIDEWAYS,8,-0.2379566353612,-0.30982228280974566,0.23543391510049438,0.125,-0.515245574177228,0.2619274767318107,paper_return
q158_high_close_2h,btc_vol_regime,HIGH_VOL,52,0.0009207882692307695,0.00333697,0.025307041075022445,0.5576923076923077,-0.08094593,0.05377664,ic_rank
q158_high_close_2h,btc_vol_regime,LOW_VOL,48,0.003286102500000001,0.002842865,0.02335678138232039,0.5,-0.07404031,0.04483195,ic_rank
q158_high_close_2h,btc_vol_regime,HIGH_VOL,52,-0.00030482365384615383,-3.3885000000000005e-05,0.0031789243098681516,0.4807692307692308,-0.01771223,0.00644554,long_short
q158_high_close_2h,btc_vol_regime,LOW_VOL,48,0.0003379360416666667,0.00016694000000000002,0.0033335636722485237,0.5833333333333334,-0.00876115,0.01368067,long_short
q158_high_close_2h,btc_vol_regime,HIGH_VOL,13,-0.250626473919777,-0.3104465117026869,0.24245202845014685,0.15384615384615385,-0.515245574177228,0.2619274767318107,paper_return
q158_high_close_2h,btc_vol_regime,LOW_VOL,12,-0.2360406406312697,-0.227527088127354,0.08207642131942225,0.0,-0.3372753703303757,-0.0945602634364857,paper_return
q158_high_close_2h,btc_drawdown_regime,DEEP_DRAWDOWN,32,0.00619851625,0.010640745,0.019344019943212217,0.65625,-0.03648824,0.03913595,ic_rank
