factor_id,family,expected_direction,formula_proxy,required_columns,lookback_window,data_availability,coverage,missing_rate,best_horizon,best_adj_ic,best_adj_icir,best_long_short_horizon,best_long_short_spread,best_long_short_t_stat,ic_win_rate,monthly_stability_summary,quantile_monotonicity_summary,rankic_longshort_consistency,redundancy_level,nearest_existing_factors,decision_bucket,recommended_action,caveats
q158_beta_20h,alpha158_rolling_regression,conditional,"Alpha158 BETA20: Slope(close,20) / close; rolling linear trend slope normalized by current close",close,20,EXISTS,3311205,0.001524,24h,-0.02522843,-0.152319,72h,0.00420217,11.1042,0.4643,UNSTABLE (5/25 months positive),NEARLY_MONOTONIC,DIVERGENT,HIGH_REDUNDANCY,"ma_gap_5_20 (|ρ|=0.923, HIGH_REDUNDANCY); ema_12_26_gap (|ρ|=0.872, HIGH_REDUNDANCY); q158_imxd_20h (|ρ|=0.833, MODERATE_REDUNDANCY)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: HIGH_REDUNDANCY. Consider dropping one factor.
q158_rsqr_20h,alpha158_rolling_regression,conditional,"Alpha158 RSQR20: Rsquare(close,20); rolling linear trend fit quality",close,20,EXISTS,3311205,0.001524,24h,0.00425135,0.033849,72h,0.00095298,3.1806,0.5086,MIXED (14/25 months positive),NEARLY_MONOTONIC,CONSISTENT,LOW_REDUNDANCY,"trend_efficiency_24h (|ρ|=0.505, LOW_REDUNDANCY); vol_5h (|ρ|=0.455, LOW_REDUNDANCY); candle_wick_lower (|ρ|=0.455, LOW_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
q158_resi_20h,alpha158_rolling_regression,conditional,"Alpha158 RESI20: Resi(close,20) / close; latest residual from rolling linear trend normalized by current close",close,20,EXISTS,3311205,0.001524,1h,-0.03012537,-0.18969,72h,0.00100264,2.7565,0.4768,UNSTABLE (0/25 months positive),NEARLY_MONOTONIC,DIVERGENT,MODERATE_REDUNDANCY,"mom_5h (|ρ|=0.823, MODERATE_REDUNDANCY); reversal_5h (|ρ|=0.823, MODERATE_REDUNDANCY); q158_kup_open (|ρ|=0.592, LOW_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
q158_imax_20h,alpha158_rolling_position,conditional,"Alpha158 IMAX20: IdxMax(high,20) / 20; bars since latest 20h high, scaled by window",high,20,EXISTS,3311205,0.001524,4h,0.01307592,0.108712,72h,-0.00372371,-11.9535,0.5473,STABLE (21/25 months positive),NON_MONOTONIC (2 sign changes),DIVERGENT,MODERATE_REDUNDANCY,"q158_imxd_20h (|ρ|=0.840, MODERATE_REDUNDANCY); q158_beta_20h (|ρ|=0.705, MODERATE_REDUNDANCY); ma_gap_5_20 (|ρ|=0.645, LOW_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
q158_imin_20h,alpha158_rolling_position,conditional,"Alpha158 IMIN20: IdxMin(low,20) / 20; bars since latest 20h low, scaled by window",low,20,EXISTS,3311205,0.001524,24h,-0.01377994,-0.114907,72h,0.00268511,8.75,0.4735,UNSTABLE (5/25 months positive),NON_MONOTONIC (2 sign changes),DIVERGENT,MODERATE_REDUNDANCY,"q158_imxd_20h (|ρ|=0.843, MODERATE_REDUNDANCY); q158_beta_20h (|ρ|=0.700, MODERATE_REDUNDANCY); ema_12_26_gap (|ρ|=0.669, LOW_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
q158_imxd_20h,alpha158_rolling_position,conditional,"Alpha158 IMXD20: (IdxMax(high,20)-IdxMin(low,20)) / 20; relative recency of high versus low",high|low,20,EXISTS,3311205,0.001524,4h,0.01583179,0.127102,72h,-0.00417647,-12.9263,0.5539,STABLE (22/25 months positive),NON_MONOTONIC (2 sign changes),DIVERGENT,MODERATE_REDUNDANCY,"q158_imin_20h (|ρ|=0.843, MODERATE_REDUNDANCY); q158_imax_20h (|ρ|=0.840, MODERATE_REDUNDANCY); q158_beta_20h (|ρ|=0.833, MODERATE_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
