factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
q158_beta_20h,alpha158_rolling_regression,conditional,1h,0,Q1,-5.221e-05,0.00015768,3310936,17788,DIRECTION_UNKNOWN
q158_beta_20h,alpha158_rolling_regression,conditional,1h,1,Q2,-3.14e-05,0.00015473,3310936,17788,DIRECTION_UNKNOWN
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2,Q3,-3.773e-05,0.00017391,3310936,17788,DIRECTION_UNKNOWN
q158_beta_20h,alpha158_rolling_regression,conditional,1h,3,Q4,-2.234e-05,0.00016264,3310936,17788,DIRECTION_UNKNOWN
q158_beta_20h,alpha158_rolling_regression,conditional,1h,4,Q5,8.066e-05,0.00027571,3310936,17788,DIRECTION_UNKNOWN
q158_beta_20h,alpha158_rolling_regression,conditional,4h,0,Q1,-0.00017444,0.00052701,3310129,17785,DIRECTION_UNKNOWN
q158_beta_20h,alpha158_rolling_regression,conditional,4h,1,Q2,-0.00014068,0.00048915,3310129,17785,DIRECTION_UNKNOWN
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2,Q3,-0.00013956,0.00044158,3310129,17785,DIRECTION_UNKNOWN
q158_beta_20h,alpha158_rolling_regression,conditional,4h,3,Q4,-8.279e-05,0.0006361,3310129,17785,DIRECTION_UNKNOWN
q158_beta_20h,alpha158_rolling_regression,conditional,4h,4,Q5,0.0002704,0.00061558,3310129,17785,DIRECTION_UNKNOWN
q158_beta_20h,alpha158_rolling_regression,conditional,24h,0,Q1,-0.00024257,0.00037601,3304786,17765,DIRECTION_UNKNOWN
q158_beta_20h,alpha158_rolling_regression,conditional,24h,1,Q2,-0.00060092,0.00122647,3304786,17765,DIRECTION_UNKNOWN
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2,Q3,-0.00069788,0.00125639,3304786,17765,DIRECTION_UNKNOWN
q158_beta_20h,alpha158_rolling_regression,conditional,24h,3,Q4,-0.00068132,0.00121391,3304786,17765,DIRECTION_UNKNOWN
q158_beta_20h,alpha158_rolling_regression,conditional,24h,4,Q5,0.00088353,0.00088677,3304786,17765,DIRECTION_UNKNOWN
q158_beta_20h,alpha158_rolling_regression,conditional,72h,0,Q1,-0.00095543,-2.5e-05,3292018,17717,DIRECTION_UNKNOWN
q158_beta_20h,alpha158_rolling_regression,conditional,72h,1,Q2,-0.0023996,-0.00176382,3292018,17717,DIRECTION_UNKNOWN
q158_beta_20h,alpha158_rolling_regression,conditional,72h,2,Q3,-0.00230729,-0.00145549,3292018,17717,DIRECTION_UNKNOWN
q158_beta_20h,alpha158_rolling_regression,conditional,72h,3,Q4,-0.00190156,-0.00037857,3292018,17717,DIRECTION_UNKNOWN
q158_beta_20h,alpha158_rolling_regression,conditional,72h,4,Q5,0.00324674,0.00211551,3292018,17717,DIRECTION_UNKNOWN
q158_rsqr_20h,alpha158_rolling_regression,conditional,1h,0,Q1,-1.225e-05,0.00019995,3310936,17788,DIRECTION_UNKNOWN
q158_rsqr_20h,alpha158_rolling_regression,conditional,1h,1,Q2,-2.037e-05,0.00018229,3310936,17788,DIRECTION_UNKNOWN
q158_rsqr_20h,alpha158_rolling_regression,conditional,1h,2,Q3,-3.875e-05,0.00019374,3310936,17788,DIRECTION_UNKNOWN
q158_rsqr_20h,alpha158_rolling_regression,conditional,1h,3,Q4,-2.291e-05,0.00015442,3310936,17788,DIRECTION_UNKNOWN
q158_rsqr_20h,alpha158_rolling_regression,conditional,1h,4,Q5,2.972e-05,0.00021849,3310936,17788,DIRECTION_UNKNOWN
q158_rsqr_20h,alpha158_rolling_regression,conditional,4h,0,Q1,-3.558e-05,0.00047821,3310129,17785,DIRECTION_UNKNOWN
q158_rsqr_20h,alpha158_rolling_regression,conditional,4h,1,Q2,-9.994e-05,0.00052344,3310129,17785,DIRECTION_UNKNOWN
q158_rsqr_20h,alpha158_rolling_regression,conditional,4h,2,Q3,-0.00016019,0.00054017,3310129,17785,DIRECTION_UNKNOWN
q158_rsqr_20h,alpha158_rolling_regression,conditional,4h,3,Q4,-7.197e-05,0.00063213,3310129,17785,DIRECTION_UNKNOWN
q158_rsqr_20h,alpha158_rolling_regression,conditional,4h,4,Q5,9.577e-05,0.00068031,3310129,17785,DIRECTION_UNKNOWN
