factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
q158_ma_30h,alpha158_rolling_price,conditional,1h,0,Q1,6.701e-05,0.00025094,3308276,17778,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,1,Q2,-6.425e-05,0.00012978,3308276,17778,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2,Q3,-4.824e-05,0.00013186,3308276,17778,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,3,Q4,-2.4e-07,0.00018333,3308276,17778,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,4,Q5,-2.235e-05,0.00017266,3308276,17778,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,4h,0,Q1,0.00024573,0.00078497,3307469,17775,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,4h,1,Q2,-0.00013283,0.00058273,3307469,17775,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,4h,2,Q3,-0.00016803,0.00051425,3307469,17775,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,4h,3,Q4,-0.0001092,0.00044324,3307469,17775,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,4h,4,Q5,-0.00012028,0.00049377,3307469,17775,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,24h,0,Q1,0.00088285,0.00087448,3302126,17755,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,24h,1,Q2,-0.00073566,0.00125229,3302126,17755,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,24h,2,Q3,-0.00076837,0.00117919,3302126,17755,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,24h,3,Q4,-0.00061463,0.00129428,3302126,17755,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,24h,4,Q5,-0.00017696,0.00038493,3302126,17755,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,72h,0,Q1,0.00362156,0.00284055,3289358,17707,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,72h,1,Q2,-0.00220142,-0.00088813,3289358,17707,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,72h,2,Q3,-0.00237651,-0.0015376,3289358,17707,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,72h,3,Q4,-0.00243529,-0.00213265,3289358,17707,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,72h,4,Q5,-0.00118015,-3.237e-05,3289358,17707,DIRECTION_UNKNOWN
q158_std_30h,alpha158_rolling_price,negative,1h,0,Q1,4.858e-05,0.00030542,3308276,17778,COMPUTED
q158_std_30h,alpha158_rolling_price,negative,1h,1,Q2,9.3e-07,0.00021687,3308276,17778,COMPUTED
q158_std_30h,alpha158_rolling_price,negative,1h,2,Q3,-4.022e-05,0.00015799,3308276,17778,COMPUTED
q158_std_30h,alpha158_rolling_price,negative,1h,3,Q4,-4.84e-05,0.00015119,3308276,17778,COMPUTED
q158_std_30h,alpha158_rolling_price,negative,1h,4,Q5,-2.774e-05,0.00014654,3308276,17778,COMPUTED
q158_std_30h,alpha158_rolling_price,negative,4h,0,Q1,0.00017099,0.00075405,3307469,17775,COMPUTED
q158_std_30h,alpha158_rolling_price,negative,4h,1,Q2,-1.005e-05,0.00060775,3307469,17775,COMPUTED
q158_std_30h,alpha158_rolling_price,negative,4h,2,Q3,-0.00014397,0.00051231,3307469,17775,COMPUTED
q158_std_30h,alpha158_rolling_price,negative,4h,3,Q4,-0.00016715,0.00047763,3307469,17775,COMPUTED
q158_std_30h,alpha158_rolling_price,negative,4h,4,Q5,-0.00012881,0.0004551,3307469,17775,COMPUTED
q158_std_30h,alpha158_rolling_price,negative,24h,0,Q1,0.00108124,0.0004088,3302126,17755,COMPUTED
q158_std_30h,alpha158_rolling_price,negative,24h,1,Q2,-0.00035174,0.00168891,3302126,17755,COMPUTED
q158_std_30h,alpha158_rolling_price,negative,24h,2,Q3,-0.00074332,0.00104348,3302126,17755,COMPUTED
q158_std_30h,alpha158_rolling_price,negative,24h,3,Q4,-0.00081989,0.00111288,3302126,17755,COMPUTED
q158_std_30h,alpha158_rolling_price,negative,24h,4,Q5,-0.00055771,0.00093093,3302126,17755,COMPUTED
q158_std_30h,alpha158_rolling_price,negative,72h,0,Q1,0.00348517,0.00110401,3289358,17707,COMPUTED
q158_std_30h,alpha158_rolling_price,negative,72h,1,Q2,-0.00203745,-0.00048979,3289358,17707,COMPUTED
q158_std_30h,alpha158_rolling_price,negative,72h,2,Q3,-0.00263662,-0.00178195,3289358,17707,COMPUTED
q158_std_30h,alpha158_rolling_price,negative,72h,3,Q4,-0.00272359,-0.00287825,3289358,17707,COMPUTED
q158_std_30h,alpha158_rolling_price,negative,72h,4,Q5,-0.00060959,0.00084131,3289358,17707,COMPUTED
q158_max_30h,alpha158_rolling_price,conditional,1h,0,Q1,-3.65e-06,0.00017383,3308276,17778,DIRECTION_UNKNOWN
q158_max_30h,alpha158_rolling_price,conditional,1h,1,Q2,-2.964e-05,0.00012768,3308276,17778,DIRECTION_UNKNOWN
q158_max_30h,alpha158_rolling_price,conditional,1h,2,Q3,-2.561e-05,0.00017309,3308276,17778,DIRECTION_UNKNOWN
q158_max_30h,alpha158_rolling_price,conditional,1h,3,Q4,-5.2e-07,0.00017417,3308276,17778,DIRECTION_UNKNOWN
q158_max_30h,alpha158_rolling_price,conditional,1h,4,Q5,-8.46e-06,0.00016871,3308276,17778,DIRECTION_UNKNOWN
q158_max_30h,alpha158_rolling_price,conditional,4h,0,Q1,3.22e-06,0.0005631,3307469,17775,DIRECTION_UNKNOWN
q158_max_30h,alpha158_rolling_price,conditional,4h,1,Q2,-0.00011807,0.00056638,3307469,17775,DIRECTION_UNKNOWN
q158_max_30h,alpha158_rolling_price,conditional,4h,2,Q3,-0.00014782,0.00052376,3307469,17775,DIRECTION_UNKNOWN
q158_max_30h,alpha158_rolling_price,conditional,4h,3,Q4,-3.675e-05,0.00064297,3307469,17775,DIRECTION_UNKNOWN
q158_max_30h,alpha158_rolling_price,conditional,4h,4,Q5,1.647e-05,0.000598,3307469,17775,DIRECTION_UNKNOWN
q158_max_30h,alpha158_rolling_price,conditional,24h,0,Q1,-0.00010732,0.00129606,3302126,17755,DIRECTION_UNKNOWN
q158_max_30h,alpha158_rolling_price,conditional,24h,1,Q2,-0.00078364,0.00092287,3302126,17755,DIRECTION_UNKNOWN
q158_max_30h,alpha158_rolling_price,conditional,24h,2,Q3,-0.00096487,0.00116832,3302126,17755,DIRECTION_UNKNOWN
q158_max_30h,alpha158_rolling_price,conditional,24h,3,Q4,-0.00024322,0.00114374,3302126,17755,DIRECTION_UNKNOWN
q158_max_30h,alpha158_rolling_price,conditional,24h,4,Q5,0.00069926,0.00019675,3302126,17755,DIRECTION_UNKNOWN
q158_max_30h,alpha158_rolling_price,conditional,72h,0,Q1,0.00100818,0.00204119,3289358,17707,DIRECTION_UNKNOWN
q158_max_30h,alpha158_rolling_price,conditional,72h,1,Q2,-0.00219288,-0.00104627,3289358,17707,DIRECTION_UNKNOWN
q158_max_30h,alpha158_rolling_price,conditional,72h,2,Q3,-0.00282546,-0.00167995,3289358,17707,DIRECTION_UNKNOWN
q158_max_30h,alpha158_rolling_price,conditional,72h,3,Q4,-0.00154819,-0.00154691,3289358,17707,DIRECTION_UNKNOWN
q158_max_30h,alpha158_rolling_price,conditional,72h,4,Q5,0.00101534,0.00024109,3289358,17707,DIRECTION_UNKNOWN
q158_min_30h,alpha158_rolling_price,conditional,1h,0,Q1,7.259e-05,0.00023495,3308276,17778,DIRECTION_UNKNOWN
q158_min_30h,alpha158_rolling_price,conditional,1h,1,Q2,-5.242e-05,0.0001669,3308276,17778,DIRECTION_UNKNOWN
q158_min_30h,alpha158_rolling_price,conditional,1h,2,Q3,-4.699e-05,0.00017902,3308276,17778,DIRECTION_UNKNOWN
q158_min_30h,alpha158_rolling_price,conditional,1h,3,Q4,-2.689e-05,0.00014281,3308276,17778,DIRECTION_UNKNOWN
q158_min_30h,alpha158_rolling_price,conditional,1h,4,Q5,-1.347e-05,0.00014418,3308276,17778,DIRECTION_UNKNOWN
q158_min_30h,alpha158_rolling_price,conditional,4h,0,Q1,0.00029694,0.00081872,3307469,17775,DIRECTION_UNKNOWN
q158_min_30h,alpha158_rolling_price,conditional,4h,1,Q2,-0.00013725,0.00062638,3307469,17775,DIRECTION_UNKNOWN
q158_min_30h,alpha158_rolling_price,conditional,4h,2,Q3,-0.00017581,0.00051984,3307469,17775,DIRECTION_UNKNOWN
q158_min_30h,alpha158_rolling_price,conditional,4h,3,Q4,-0.00015824,0.00043792,3307469,17775,DIRECTION_UNKNOWN
q158_min_30h,alpha158_rolling_price,conditional,4h,4,Q5,-0.00010693,0.00040024,3307469,17775,DIRECTION_UNKNOWN
q158_min_30h,alpha158_rolling_price,conditional,24h,0,Q1,0.00139219,0.00150086,3302126,17755,DIRECTION_UNKNOWN
q158_min_30h,alpha158_rolling_price,conditional,24h,1,Q2,-0.00066017,0.00116649,3302126,17755,DIRECTION_UNKNOWN
q158_min_30h,alpha158_rolling_price,conditional,24h,2,Q3,-0.00072774,0.00122717,3302126,17755,DIRECTION_UNKNOWN
q158_min_30h,alpha158_rolling_price,conditional,24h,3,Q4,-0.00084113,0.00086398,3302126,17755,DIRECTION_UNKNOWN
