factor_name,category,expected_direction,status,used_in_current_signal,required_columns,lookback_window,best_adj_ic_horizon,best_adj_ic,best_direction_adjusted_icir_horizon,best_direction_adjusted_icir,best_long_short_horizon,best_long_short_spread,best_long_short_t_stat,best_ic_win_rate_adjusted,coverage_min,missing_rate_max,direction_status,rankic_longshort_consistency,review_bucket,review_notes
q158_ma_30h,alpha158_rolling_price,conditional,DIRECTION_UNKNOWN,False,close,30,4h,0.03480226,4h,0.207137,72h,-0.00480171,-12.735,0.5858,3308545,0.002326,CONDITIONAL,DIVERGENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction but shows IC signal strength.
q158_std_30h,alpha158_rolling_price,negative,COMPUTED,False,close,30,72h,0.08282478,72h,0.436384,72h,-0.00409476,-9.5138,0.6915,3308545,0.002326,KNOWN,DIVERGENT,DIRECTION_REVIEW_REQUIRED,RankIC and long-short spread point in opposite directions. Direction semantics need review.
q158_max_30h,alpha158_rolling_price,conditional,DIRECTION_UNKNOWN,False,high|close,30,72h,-0.06302256,72h,-0.351862,24h,0.00080658,3.7366,0.4837,3308545,0.002326,CONDITIONAL,DIVERGENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction but shows IC signal strength.
q158_min_30h,alpha158_rolling_price,conditional,DIRECTION_UNKNOWN,False,low|close,30,72h,0.06890955,72h,0.433275,72h,-0.00600826,-14.9706,0.6822,3308545,0.002326,CONDITIONAL,DIVERGENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction but shows IC signal strength.
