factor_id,family,expected_direction,formula_proxy,required_columns,lookback_window,data_availability,coverage,missing_rate,best_horizon,best_adj_ic,best_adj_icir,best_long_short_horizon,best_long_short_spread,best_long_short_t_stat,ic_win_rate,monthly_stability_summary,quantile_monotonicity_summary,rankic_longshort_consistency,redundancy_level,nearest_existing_factors,decision_bucket,recommended_action,caveats
q158_ma_30h,alpha158_rolling_price,conditional,"Alpha158 MA30: Mean(close,30) / close; 1h adaptation of medium rolling average normalized by current close",close,30,EXISTS,3308545,0.002326,4h,0.03480226,0.207137,72h,-0.00480171,-12.735,0.5858,STABLE (25/25 months positive),NON_MONOTONIC (2 sign changes),DIVERGENT,HIGH_REDUNDANCY,"rsi_14h (|ρ|=0.944, HIGH_REDUNDANCY); q158_ma_20h (|ρ|=0.926, HIGH_REDUNDANCY); rev_24h (|ρ|=0.905, HIGH_REDUNDANCY)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: HIGH_REDUNDANCY. Consider dropping one factor.
q158_std_30h,alpha158_rolling_price,negative,"Alpha158 STD30: Std(close,30) / close; medium rolling close dispersion normalized by current close",close,30,EXISTS,3308545,0.002326,72h,0.08282478,0.436384,72h,-0.00409476,-9.5138,0.6915,STABLE (23/25 months positive),NEARLY_MONOTONIC,DIVERGENT,HIGH_REDUNDANCY,"q158_std_20h (|ρ|=0.873, HIGH_REDUNDANCY); mom_20h (|ρ|=0.754, MODERATE_REDUNDANCY); q158_roc_20h (|ρ|=0.754, MODERATE_REDUNDANCY)",REVIEW_REQUIRED,Do not promote. Investigate direction semantics.,RankIC-longshort divergence. Direction semantics need review.
q158_max_30h,alpha158_rolling_price,conditional,"Alpha158 MAX30: Max(high,30) / close; medium rolling high normalized by current close",high|close,30,EXISTS,3308545,0.002326,72h,-0.06302256,-0.351862,24h,0.00080658,3.7366,0.4837,UNSTABLE (1/25 months positive),NEARLY_MONOTONIC,DIVERGENT,HIGH_REDUNDANCY,"q158_max_20h (|ρ|=0.912, HIGH_REDUNDANCY); q158_qtlu_20h (|ρ|=0.762, MODERATE_REDUNDANCY); downside_vol_20h (|ρ|=0.754, MODERATE_REDUNDANCY)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: HIGH_REDUNDANCY. Consider dropping one factor.
q158_min_30h,alpha158_rolling_price,conditional,"Alpha158 MIN30: Min(low,30) / close; medium rolling low normalized by current close",low|close,30,EXISTS,3308545,0.002326,72h,0.06890955,0.433275,72h,-0.00600826,-14.9706,0.6822,STABLE (24/25 months positive),NEARLY_MONOTONIC,DIVERGENT,HIGH_REDUNDANCY,"q158_min_20h (|ρ|=0.911, HIGH_REDUNDANCY); ema_12_26_gap (|ρ|=0.835, MODERATE_REDUNDANCY); mom_20h (|ρ|=0.824, MODERATE_REDUNDANCY)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: HIGH_REDUNDANCY. Consider dropping one factor.
