factor,label,month,IC_mean,RankIC_mean,spread_mean,spread_t,n_timestamps
reversal_5h,ret_fwd_4h,2025-12,-0.033710401086090316,0.04045573301784482,-0.0005131007801960805,-0.6346358028229743,414
reversal_5h,ret_fwd_4h,2026-01,0.011192728931581172,0.019275379506641366,-0.0001884191813175667,-0.408067291430376,744
reversal_5h,ret_fwd_4h,2026-02,0.0103729370080629,0.0036200194363459693,-0.0011353171446739545,-1.085270983080695,672
reversal_5h,ret_fwd_4h,2026-03,-0.025379652943251278,0.035500393705869444,-0.0008307412384855353,-1.3014707565275192,744
reversal_5h,ret_fwd_4h,2026-04,0.03368730205369533,0.03734573829531813,0.0009315841115752921,1.1833398521894798,720
reversal_5h,ret_fwd_4h,2026-05,-0.02385289192303151,0.020755398933767055,-0.0019224229467690718,-2.1812119558153094,744
reversal_5h,ret_fwd_4h,2026-06,-0.05283241500451358,0.0015086474150099586,-0.00802384642530322,-3.494322402668195,273
reversal_5h,ret_fwd_24h,2025-12,-0.01495932063751095,0.024979789017056095,-0.002960064335578949,-1.6610254800709012,414
reversal_5h,ret_fwd_24h,2026-01,0.01971875966153623,0.02566582278072519,-0.00042198245960913325,-0.3780714760137013,744
reversal_5h,ret_fwd_24h,2026-02,0.0484906520939504,0.032221031269650716,0.0025065618209196457,1.4624649945589996,672
reversal_5h,ret_fwd_24h,2026-03,-0.019561978267088213,0.015197046560559709,-0.003771627390309374,-2.014902720800936,744
reversal_5h,ret_fwd_24h,2026-04,0.009651424427392303,0.050403094571161794,0.006019249143206793,2.8313900978873963,720
reversal_5h,ret_fwd_24h,2026-05,-0.012629889291643707,-0.01459435387058049,-0.009659470733919628,-3.7392702429688875,744
reversal_5h,ret_fwd_24h,2026-06,-0.06684416296780067,-0.08294359641089637,-0.04935908764490561,-6.4655075970476945,253
reversal_5h,ret_fwd_72h,2025-12,-0.008885178627003101,0.01091048013408262,0.003072003736141661,1.0152425608815452,414
reversal_5h,ret_fwd_72h,2026-01,-0.016382480213098304,-0.01613428435890485,-0.004493568793788485,-2.436550744561366,744
reversal_5h,ret_fwd_72h,2026-02,0.02052207355191669,0.015635111187332077,-0.0019060989003985185,-0.6917621753811887,672
reversal_5h,ret_fwd_72h,2026-03,0.0009596521909609993,0.01800345944829545,0.003378412515312488,1.2743453701986536,744
reversal_5h,ret_fwd_72h,2026-04,0.029274341606252405,0.01764412431639322,0.011487084907870596,3.138997941166928,720
reversal_5h,ret_fwd_72h,2026-05,-0.021121966180954573,-0.029275581200222018,-0.021760532168603373,-4.749068665859155,744
reversal_5h,ret_fwd_72h,2026-06,-0.09384706433671518,-0.04378953532632565,-0.10452964595741418,-6.353019000784615,205
volatility_20h,ret_fwd_1h,2025-12,-0.004611719111194432,-0.01640325303053552,0.00028754490772406777,0.752041209519755,399
volatility_20h,ret_fwd_1h,2026-01,-0.02599112698665467,-0.03132034265319031,-0.0004574499761314586,-2.0691688321659254,744
volatility_20h,ret_fwd_1h,2026-02,-0.010962988849831044,-0.012951466300806038,0.00039171920802931644,1.0192276367197808,672
volatility_20h,ret_fwd_1h,2026-03,0.029739887165295506,-0.019219300623475197,0.000715255875806189,2.2885576049661096,744
volatility_20h,ret_fwd_1h,2026-04,0.013706524750983105,-0.019904361744697875,0.0011400335989894235,2.658492069922002,720
volatility_20h,ret_fwd_1h,2026-05,0.0159432376954702,-0.013079038066839634,0.0012001947759108997,2.598648952034711,744
volatility_20h,ret_fwd_1h,2026-06,0.0324613944718574,0.01841710597282391,0.003751723599513389,2.926004130482591,276
volatility_20h,ret_fwd_4h,2025-12,0.0022752702833381605,-0.01075239118203672,0.0017718033318513456,2.3582500939307796,399
volatility_20h,ret_fwd_4h,2026-01,-0.0542423341992732,-0.05094805664201164,-0.0015333712054990732,-3.6265142653109645,744
volatility_20h,ret_fwd_4h,2026-02,0.0013295761111570483,-0.014448207854570396,0.002605262490134533,2.6835144025983575,672
volatility_20h,ret_fwd_4h,2026-03,0.0509141734043191,-0.024783978107371978,0.0024471995443745382,3.7293413461817213,744
volatility_20h,ret_fwd_4h,2026-04,0.02605267349331706,-0.023435907696411896,0.004178939645097881,4.913506133527339,720
volatility_20h,ret_fwd_4h,2026-05,0.041882925977507764,-0.010441725077127624,0.004929586398028157,5.6446620594274,744
volatility_20h,ret_fwd_4h,2026-06,0.08564692106511645,0.04671108003641016,0.014824454368888514,6.075700026103957,273
volatility_20h,ret_fwd_24h,2025-12,-0.0228773224648259,-0.016874072937445653,0.007342850700746231,4.707585283896855,399
volatility_20h,ret_fwd_24h,2026-01,-0.1173774281987272,-0.09578484619654312,-0.008034919448386664,-9.166950229582365,744
volatility_20h,ret_fwd_24h,2026-02,0.004341230640765816,-0.014804636140170357,0.006806849898485734,4.781281652759673,672
volatility_20h,ret_fwd_24h,2026-03,0.06538087215916485,-0.013540512979385301,0.012881084611552797,6.638299936717707,744
volatility_20h,ret_fwd_24h,2026-04,0.07823859318432909,-0.004691876750700283,0.02767172780318445,12.353719348142803,720
volatility_20h,ret_fwd_24h,2026-05,0.08424818657613717,-0.0032154797402832087,0.02954533719095592,12.275815088138614,744
