factor_id,family,expected_direction,formula_proxy,required_columns,lookback_window,data_availability,coverage,missing_rate,best_horizon,best_adj_ic,best_adj_icir,best_long_short_horizon,best_long_short_spread,best_long_short_t_stat,ic_win_rate,monthly_stability_summary,quantile_monotonicity_summary,rankic_longshort_consistency,redundancy_level,nearest_existing_factors,decision_bucket,recommended_action,caveats
q158_beta_30h,alpha158_rolling_regression,conditional,"Alpha158 BETA30: Slope(close,30) / close; medium rolling linear trend slope normalized by current close",close,30,EXISTS,3308545,0.002326,24h,-0.02328362,-0.141193,72h,0.00493682,12.9055,0.4732,UNSTABLE (6/25 months positive),NEARLY_MONOTONIC,DIVERGENT,NEAR_DUPLICATE,"ma_gap_10_40 (|ρ|=0.959, NEAR_DUPLICATE); rev_24h (|ρ|=0.910, HIGH_REDUNDANCY); ema_12_26_gap (|ρ|=0.859, HIGH_REDUNDANCY)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: NEAR_DUPLICATE. Consider dropping one factor.
q158_rsqr_30h,alpha158_rolling_regression,conditional,"Alpha158 RSQR30: Rsquare(close,30); medium rolling linear trend fit quality",close,30,EXISTS,3308103,0.002459,4h,0.00490273,0.039103,72h,0.00243042,8.2421,0.5057,MIXED (14/25 months positive),MONOTONIC_INCREASING,CONSISTENT,MODERATE_REDUNDANCY,"mom_vol_adjusted_20h (|ρ|=0.772, MODERATE_REDUNDANCY); q158_sump_20h (|ρ|=0.757, MODERATE_REDUNDANCY); q158_sumd_20h (|ρ|=0.756, MODERATE_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
q158_resi_30h,alpha158_rolling_regression,conditional,"Alpha158 RESI30: Resi(close,30) / close; latest residual from medium rolling linear trend normalized by current close",close,30,EXISTS,3308545,0.002326,1h,-0.02865164,-0.177882,72h,0.00156184,4.2856,0.4726,UNSTABLE (0/25 months positive),NEARLY_MONOTONIC,DIVERGENT,MODERATE_REDUNDANCY,"q158_ma_10h (|ρ|=0.792, MODERATE_REDUNDANCY); q158_resi_20h (|ρ|=0.755, MODERATE_REDUNDANCY); rev_10h (|ρ|=0.747, MODERATE_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
q158_imax_30h,alpha158_rolling_position,conditional,"Alpha158 IMAX30: IdxMax(high,30) / 30; bars since latest 30h high, scaled by window",high,30,EXISTS,3308545,0.002326,4h,0.0126924,0.105495,72h,-0.00380527,-12.3661,0.5508,STABLE (21/25 months positive),NON_MONOTONIC (2 sign changes),DIVERGENT,MODERATE_REDUNDANCY,"q158_beta_30h (|ρ|=0.710, MODERATE_REDUNDANCY); ma_gap_10_40 (|ρ|=0.695, LOW_REDUNDANCY); rev_24h (|ρ|=0.648, LOW_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
