factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status,top_bucket_mean_return,bottom_bucket_mean_return,long_short_spread_mean,long_short_spread_t_stat,long_short_win_rate,long_short_spread_std,long_short_spread_annualized_return,long_short_spread_annualized_vol,long_short_spread_max_drawdown,long_short_spread_positive_period_rate,n_monthly_periods,annualization_method
q158_beta_30h,alpha158_rolling_regression,conditional,1h,LONG_SHORT,Long-Short,8.34e-05,,,17778,DIRECTION_UNKNOWN,4.03e-05,-4.31e-05,8.34e-05,2.0683,0.5082,0.00023354,0.92051149,0.00080901,-0.0002211,0.68,25,per_bar_mean_x_bars_per_year
q158_beta_30h,alpha158_rolling_regression,conditional,4h,LONG_SHORT,Long-Short,0.00026249,,,17775,DIRECTION_UNKNOWN,0.00011086,-0.00015163,0.00026249,3.207,0.5053,0.00088332,0.75642579,0.00305992,-0.00098658,0.68,25,per_bar_mean_x_bars_per_year
q158_beta_30h,alpha158_rolling_regression,conditional,24h,LONG_SHORT,Long-Short,0.00093041,,,17755,DIRECTION_UNKNOWN,0.00077896,-0.00015144,0.00093041,4.4938,0.5055,0.0046236,0.4745745,0.01601661,-0.0107044,0.56,25,per_bar_mean_x_bars_per_year
q158_beta_30h,alpha158_rolling_regression,conditional,72h,LONG_SHORT,Long-Short,0.00493682,,,17707,DIRECTION_UNKNOWN,0.00376352,-0.0011733,0.00493682,12.9055,0.5182,0.01117498,0.59137565,0.03871127,-0.02248316,0.64,25,per_bar_mean_x_bars_per_year
q158_rsqr_30h,alpha158_rolling_regression,conditional,1h,LONG_SHORT,Long-Short,4.832e-05,,,17778,DIRECTION_UNKNOWN,1.251e-05,-3.581e-05,4.832e-05,1.6342,0.5059,0.00018737,0.48096946,0.00064908,-0.00036308,0.68,25,per_bar_mean_x_bars_per_year
q158_rsqr_30h,alpha158_rolling_regression,conditional,4h,LONG_SHORT,Long-Short,0.00027875,,,17775,DIRECTION_UNKNOWN,7.347e-05,-0.00020527,0.00027875,4.6108,0.5095,0.00070302,0.6785492,0.00243532,-0.00127064,0.64,25,per_bar_mean_x_bars_per_year
q158_rsqr_30h,alpha158_rolling_regression,conditional,24h,LONG_SHORT,Long-Short,0.00112171,,,17755,DIRECTION_UNKNOWN,0.00043525,-0.00068646,0.00112171,7.1594,0.517,0.002923,0.3843364,0.01012557,-0.00657528,0.64,25,per_bar_mean_x_bars_per_year
q158_rsqr_30h,alpha158_rolling_regression,conditional,72h,LONG_SHORT,Long-Short,0.00243042,,,17707,DIRECTION_UNKNOWN,0.00089314,-0.00153728,0.00243042,8.2421,0.5182,0.00575166,0.31929422,0.01992433,-0.01310363,0.68,25,per_bar_mean_x_bars_per_year
q158_resi_30h,alpha158_rolling_regression,conditional,1h,LONG_SHORT,Long-Short,-5.3e-06,,,17778,DIRECTION_UNKNOWN,2.583e-05,3.113e-05,-5.3e-06,-0.1293,0.4892,0.00026187,-0.15716648,0.00090714,-0.00083223,0.52,25,per_bar_mean_x_bars_per_year
q158_resi_30h,alpha158_rolling_regression,conditional,4h,LONG_SHORT,Long-Short,0.00014806,,,17775,DIRECTION_UNKNOWN,0.00017727,2.921e-05,0.00014806,1.8315,0.5005,0.00086793,0.26645874,0.00300661,-0.00163409,0.52,25,per_bar_mean_x_bars_per_year
q158_resi_30h,alpha158_rolling_regression,conditional,24h,LONG_SHORT,Long-Short,0.00076238,,,17755,DIRECTION_UNKNOWN,0.00084194,7.956e-05,0.00076238,3.8584,0.4994,0.0030158,0.32742847,0.01044703,-0.00883111,0.64,25,per_bar_mean_x_bars_per_year
q158_resi_30h,alpha158_rolling_regression,conditional,72h,LONG_SHORT,Long-Short,0.00156184,,,17707,DIRECTION_UNKNOWN,0.00218307,0.00062123,0.00156184,4.2856,0.5065,0.00441188,0.22631899,0.01528319,-0.00468381,0.68,25,per_bar_mean_x_bars_per_year
q158_imax_30h,alpha158_rolling_position,conditional,1h,LONG_SHORT,Long-Short,-4.275e-05,,,17778,DIRECTION_UNKNOWN,-3.253e-05,1.022e-05,-4.275e-05,-1.3703,0.4998,0.0001761,-0.46487325,0.00061004,-0.00173937,0.4,25,per_bar_mean_x_bars_per_year
q158_imax_30h,alpha158_rolling_position,conditional,4h,LONG_SHORT,Long-Short,-0.00013265,,,17775,DIRECTION_UNKNOWN,-9.654e-05,3.611e-05,-0.00013265,-2.1255,0.5007,0.00065575,-0.40589017,0.00227159,-0.00547414,0.4,25,per_bar_mean_x_bars_per_year
q158_imax_30h,alpha158_rolling_position,conditional,24h,LONG_SHORT,Long-Short,-0.00105262,,,17755,DIRECTION_UNKNOWN,-0.00071684,0.00033578,-0.00105262,-6.5214,0.4886,0.00345361,-0.49618134,0.01196365,-0.03043831,0.32,25,per_bar_mean_x_bars_per_year
q158_imax_30h,alpha158_rolling_position,conditional,72h,LONG_SHORT,Long-Short,-0.00380527,,,17707,DIRECTION_UNKNOWN,-0.00145988,0.00234539,-0.00380527,-12.3661,0.4778,0.00670979,-0.46024245,0.0232434,-0.09215202,0.32,25,per_bar_mean_x_bars_per_year
