factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
wq101_alpha24,wq101,conditional,1h,0,Q1,1.455e-05,0.0002038,3263056,17608,DIRECTION_UNKNOWN
wq101_alpha24,wq101,conditional,1h,1,Q2,-5.401e-05,0.00015838,3263056,17608,DIRECTION_UNKNOWN
wq101_alpha24,wq101,conditional,1h,2,Q3,-2.74e-05,0.00024296,3263056,17608,DIRECTION_UNKNOWN
wq101_alpha24,wq101,conditional,1h,3,Q4,1.9e-06,0.00021834,3263056,17608,DIRECTION_UNKNOWN
wq101_alpha24,wq101,conditional,1h,4,Q5,5.37e-06,0.00017398,3263056,17608,DIRECTION_UNKNOWN
wq101_alpha24,wq101,conditional,4h,0,Q1,3.841e-05,0.00064388,3262249,17605,DIRECTION_UNKNOWN
wq101_alpha24,wq101,conditional,4h,1,Q2,-0.00014614,0.0004666,3262249,17605,DIRECTION_UNKNOWN
wq101_alpha24,wq101,conditional,4h,2,Q3,-4.35e-05,0.00053488,3262249,17605,DIRECTION_UNKNOWN
wq101_alpha24,wq101,conditional,4h,3,Q4,-9.1e-05,0.00062991,3262249,17605,DIRECTION_UNKNOWN
wq101_alpha24,wq101,conditional,4h,4,Q5,-9.63e-06,0.00052187,3262249,17605,DIRECTION_UNKNOWN
wq101_alpha24,wq101,conditional,24h,0,Q1,0.00033919,0.00156342,3256906,17585,DIRECTION_UNKNOWN
wq101_alpha24,wq101,conditional,24h,1,Q2,-0.00091683,0.00023937,3256906,17585,DIRECTION_UNKNOWN
wq101_alpha24,wq101,conditional,24h,2,Q3,-0.00037358,0.00097752,3256906,17585,DIRECTION_UNKNOWN
wq101_alpha24,wq101,conditional,24h,3,Q4,-0.00026927,0.0011815,3256906,17585,DIRECTION_UNKNOWN
wq101_alpha24,wq101,conditional,24h,4,Q5,-9.075e-05,0.00050326,3256906,17585,DIRECTION_UNKNOWN
wq101_alpha24,wq101,conditional,72h,0,Q1,0.00141142,0.00139129,3244138,17537,DIRECTION_UNKNOWN
wq101_alpha24,wq101,conditional,72h,1,Q2,-0.00233728,-0.00128444,3244138,17537,DIRECTION_UNKNOWN
wq101_alpha24,wq101,conditional,72h,2,Q3,-0.00128463,-0.00053121,3244138,17537,DIRECTION_UNKNOWN
wq101_alpha24,wq101,conditional,72h,3,Q4,-0.00091005,-0.00095066,3244138,17537,DIRECTION_UNKNOWN
wq101_alpha24,wq101,conditional,72h,4,Q5,1.979e-05,7.566e-05,3244138,17537,DIRECTION_UNKNOWN
wq101_alpha46,wq101,conditional,1h,0,Q1,5.69e-06,0.00017427,3310670,17787,DIRECTION_UNKNOWN
wq101_alpha46,wq101,conditional,1h,1,Q2,-5.616e-05,0.00012736,3310670,17787,DIRECTION_UNKNOWN
wq101_alpha46,wq101,conditional,1h,2,Q3,-1.599e-05,0.00021203,3310670,17787,DIRECTION_UNKNOWN
wq101_alpha46,wq101,conditional,1h,3,Q4,-5.43e-06,0.00022685,3310670,17787,DIRECTION_UNKNOWN
wq101_alpha46,wq101,conditional,1h,4,Q5,5.24e-06,0.00023352,3310670,17787,DIRECTION_UNKNOWN
wq101_alpha46,wq101,conditional,4h,0,Q1,4.696e-05,0.0006325,3309863,17784,DIRECTION_UNKNOWN
wq101_alpha46,wq101,conditional,4h,1,Q2,-0.00014127,0.00054306,3309863,17784,DIRECTION_UNKNOWN
wq101_alpha46,wq101,conditional,4h,2,Q3,-6.843e-05,0.00051402,3309863,17784,DIRECTION_UNKNOWN
wq101_alpha46,wq101,conditional,4h,3,Q4,-5.121e-05,0.00065156,3309863,17784,DIRECTION_UNKNOWN
wq101_alpha46,wq101,conditional,4h,4,Q5,-5.846e-05,0.00046002,3309863,17784,DIRECTION_UNKNOWN
wq101_alpha46,wq101,conditional,24h,0,Q1,0.00041015,0.00126062,3304520,17764,DIRECTION_UNKNOWN
wq101_alpha46,wq101,conditional,24h,1,Q2,-0.00055256,0.00105727,3304520,17764,DIRECTION_UNKNOWN
wq101_alpha46,wq101,conditional,24h,2,Q3,-0.00047416,0.00115718,3304520,17764,DIRECTION_UNKNOWN
wq101_alpha46,wq101,conditional,24h,3,Q4,-0.00050946,0.00097524,3304520,17764,DIRECTION_UNKNOWN
wq101_alpha46,wq101,conditional,24h,4,Q5,-0.0002312,0.00104878,3304520,17764,DIRECTION_UNKNOWN
wq101_alpha46,wq101,conditional,72h,0,Q1,0.00114682,0.00104572,3291752,17716,DIRECTION_UNKNOWN
wq101_alpha46,wq101,conditional,72h,1,Q2,-0.00156003,-0.00077122,3291752,17716,DIRECTION_UNKNOWN
wq101_alpha46,wq101,conditional,72h,2,Q3,-0.00187124,-0.00082691,3291752,17716,DIRECTION_UNKNOWN
wq101_alpha46,wq101,conditional,72h,3,Q4,-0.00176075,-0.00117388,3291752,17716,DIRECTION_UNKNOWN
wq101_alpha46,wq101,conditional,72h,4,Q5,-0.0003374,8.607e-05,3291752,17716,DIRECTION_UNKNOWN
wq101_alpha49,wq101,conditional,1h,0,Q1,-2.379e-05,0.00015822,3310670,17787,DIRECTION_UNKNOWN
wq101_alpha49,wq101,conditional,1h,1,Q2,-6.083e-05,0.00016388,3310670,17787,DIRECTION_UNKNOWN
wq101_alpha49,wq101,conditional,1h,2,Q3,-2.647e-05,0.0002244,3310670,17787,DIRECTION_UNKNOWN
wq101_alpha49,wq101,conditional,1h,3,Q4,9.8e-06,0.00023213,3310670,17787,DIRECTION_UNKNOWN
wq101_alpha49,wq101,conditional,1h,4,Q5,3.519e-05,0.00024374,3310670,17787,DIRECTION_UNKNOWN
wq101_alpha49,wq101,conditional,4h,0,Q1,-7.8e-07,0.00057655,3309863,17784,DIRECTION_UNKNOWN
wq101_alpha49,wq101,conditional,4h,1,Q2,-0.00014226,0.00048872,3309863,17784,DIRECTION_UNKNOWN
wq101_alpha49,wq101,conditional,4h,2,Q3,-9.326e-05,0.00056938,3309863,17784,DIRECTION_UNKNOWN
wq101_alpha49,wq101,conditional,4h,3,Q4,-4.479e-05,0.00061417,3309863,17784,DIRECTION_UNKNOWN
wq101_alpha49,wq101,conditional,4h,4,Q5,1.033e-05,0.00053286,3309863,17784,DIRECTION_UNKNOWN
wq101_alpha49,wq101,conditional,24h,0,Q1,0.00018449,0.00124731,3304520,17764,DIRECTION_UNKNOWN
wq101_alpha49,wq101,conditional,24h,1,Q2,-0.00055552,0.00093525,3304520,17764,DIRECTION_UNKNOWN
wq101_alpha49,wq101,conditional,24h,2,Q3,-0.00052808,0.00091185,3304520,17764,DIRECTION_UNKNOWN
wq101_alpha49,wq101,conditional,24h,3,Q4,-0.00050042,0.00085812,3304520,17764,DIRECTION_UNKNOWN
wq101_alpha49,wq101,conditional,24h,4,Q5,4.733e-05,0.00099459,3304520,17764,DIRECTION_UNKNOWN
wq101_alpha49,wq101,conditional,72h,0,Q1,0.0005048,0.00098296,3291752,17716,DIRECTION_UNKNOWN
wq101_alpha49,wq101,conditional,72h,1,Q2,-0.00155632,-0.00059584,3291752,17716,DIRECTION_UNKNOWN
wq101_alpha49,wq101,conditional,72h,2,Q3,-0.00146094,-0.00130849,3291752,17716,DIRECTION_UNKNOWN
wq101_alpha49,wq101,conditional,72h,3,Q4,-0.00186671,-0.00164734,3291752,17716,DIRECTION_UNKNOWN
wq101_alpha49,wq101,conditional,72h,4,Q5,1.691e-05,0.00078579,3291752,17716,DIRECTION_UNKNOWN
wq101_alpha51,wq101,conditional,1h,0,Q1,-2.621e-05,0.00015822,3310670,17787,DIRECTION_UNKNOWN
wq101_alpha51,wq101,conditional,1h,1,Q2,-6.155e-05,0.00014321,3310670,17787,DIRECTION_UNKNOWN
wq101_alpha51,wq101,conditional,1h,2,Q3,-2.425e-05,0.00022599,3310670,17787,DIRECTION_UNKNOWN
wq101_alpha51,wq101,conditional,1h,3,Q4,9.32e-06,0.00022905,3310670,17787,DIRECTION_UNKNOWN
wq101_alpha51,wq101,conditional,1h,4,Q5,3.66e-05,0.00025105,3310670,17787,DIRECTION_UNKNOWN
wq101_alpha51,wq101,conditional,4h,0,Q1,-6.48e-06,0.00055504,3309863,17784,DIRECTION_UNKNOWN
wq101_alpha51,wq101,conditional,4h,1,Q2,-0.00014574,0.00047105,3309863,17784,DIRECTION_UNKNOWN
wq101_alpha51,wq101,conditional,4h,2,Q3,-8.587e-05,0.00059254,3309863,17784,DIRECTION_UNKNOWN
wq101_alpha51,wq101,conditional,4h,3,Q4,-5.325e-05,0.00061267,3309863,17784,DIRECTION_UNKNOWN
wq101_alpha51,wq101,conditional,4h,4,Q5,2.097e-05,0.00052244,3309863,17784,DIRECTION_UNKNOWN
wq101_alpha51,wq101,conditional,24h,0,Q1,0.00016179,0.00127129,3304520,17764,DIRECTION_UNKNOWN
wq101_alpha51,wq101,conditional,24h,1,Q2,-0.0005377,0.00086266,3304520,17764,DIRECTION_UNKNOWN
wq101_alpha51,wq101,conditional,24h,2,Q3,-0.00053113,0.00093443,3304520,17764,DIRECTION_UNKNOWN
wq101_alpha51,wq101,conditional,24h,3,Q4,-0.00053441,0.00095214,3304520,17764,DIRECTION_UNKNOWN
wq101_alpha51,wq101,conditional,24h,4,Q5,9.055e-05,0.00101199,3304520,17764,DIRECTION_UNKNOWN
wq101_alpha51,wq101,conditional,72h,0,Q1,0.0004297,0.00099067,3291752,17716,DIRECTION_UNKNOWN
wq101_alpha51,wq101,conditional,72h,1,Q2,-0.00150823,-0.00065066,3291752,17716,DIRECTION_UNKNOWN
wq101_alpha51,wq101,conditional,72h,2,Q3,-0.00150334,-0.00121024,3291752,17716,DIRECTION_UNKNOWN
wq101_alpha51,wq101,conditional,72h,3,Q4,-0.00187184,-0.0015711,3291752,17716,DIRECTION_UNKNOWN
wq101_alpha51,wq101,conditional,72h,4,Q5,9.412e-05,0.00090238,3291752,17716,DIRECTION_UNKNOWN
