factor_id,family,expected_direction,formula_proxy,required_columns,lookback_window,data_availability,coverage,missing_rate,best_horizon,best_adj_ic,best_adj_icir,best_long_short_horizon,best_long_short_spread,best_long_short_t_stat,ic_win_rate,monthly_stability_summary,quantile_monotonicity_summary,rankic_longshort_consistency,redundancy_level,nearest_existing_factors,decision_bucket,recommended_action,caveats
q158_ma_5h,alpha158_rolling_price,conditional,"Alpha158 MA5: Mean(close,5) / close; 1h adaptation of short rolling average normalized by current close",close,5,EXISTS,3315195,0.000321,1h,0.03832213,0.234874,72h,-0.00246568,-6.7399,0.6045,STABLE (25/25 months positive),NEARLY_MONOTONIC,DIVERGENT,HIGH_REDUNDANCY,"q158_close_close_4h (|ρ|=0.883, HIGH_REDUNDANCY); q158_high_close_4h (|ρ|=0.818, MODERATE_REDUNDANCY); q158_low_close_4h (|ρ|=0.813, MODERATE_REDUNDANCY)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: HIGH_REDUNDANCY. Consider dropping one factor.
q158_std_5h,alpha158_rolling_price,negative,"Alpha158 STD5: Std(close,5) / close; short rolling close dispersion normalized by current close",close,5,EXISTS,3315195,0.000321,72h,0.07462375,0.425884,72h,-0.00481809,-11.726,0.6819,STABLE (24/25 months positive),NEARLY_MONOTONIC,DIVERGENT,LOW_REDUNDANCY,"q158_high_low_range (|ρ|=0.654, LOW_REDUNDANCY); range_1h (|ρ|=0.654, LOW_REDUNDANCY); q158_klen_open (|ρ|=0.654, LOW_REDUNDANCY)",REVIEW_REQUIRED,Do not promote. Investigate direction semantics.,RankIC-longshort divergence. Direction semantics need review.
q158_max_5h,alpha158_rolling_price,conditional,"Alpha158 MAX5: Max(high,5) / close; short rolling high normalized by current close",high|close,5,EXISTS,3315195,0.000321,72h,-0.06192376,-0.368547,72h,0.00291035,7.36,0.4969,UNSTABLE (1/25 months positive),NEARLY_MONOTONIC,DIVERGENT,MODERATE_REDUNDANCY,"q158_high_close_0h (|ρ|=0.722, MODERATE_REDUNDANCY); q158_high_close_4h (|ρ|=0.720, MODERATE_REDUNDANCY); q158_ma_5h (|ρ|=0.679, LOW_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
q158_min_5h,alpha158_rolling_price,conditional,"Alpha158 MIN5: Min(low,5) / close; short rolling low normalized by current close",low|close,5,EXISTS,3315195,0.000321,72h,0.06589901,0.412933,72h,-0.00446895,-11.2372,0.6712,STABLE (24/25 months positive),NEARLY_MONOTONIC,DIVERGENT,MODERATE_REDUNDANCY,"q158_low_close_0h (|ρ|=0.734, MODERATE_REDUNDANCY); q158_low_close_4h (|ρ|=0.698, LOW_REDUNDANCY); q158_min_20h (|ρ|=0.676, LOW_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
