factor_name,category,expected_direction,horizon,period,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,status
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-06,0.01250434,0.01250434,0.16774241,0.16774241,0.074545,0.074545,0.074545,0.5399,0.5399,715,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-07,0.00847096,0.00847096,0.17407655,0.17407655,0.048662,0.048662,0.048662,0.5349,0.5349,744,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-08,0.04527694,0.04527694,0.18770607,0.18770607,0.241212,0.241212,0.241212,0.6116,0.6116,744,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-09,0.05791121,0.05791121,0.18409972,0.18409972,0.314564,0.314564,0.314564,0.6292,0.6292,720,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-10,0.05662013,0.05662013,0.18801337,0.18801337,0.301149,0.301149,0.301149,0.611,0.611,743,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-11,0.0500547,0.0500547,0.18152811,0.18152811,0.275741,0.275741,0.275741,0.6181,0.6181,720,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-12,0.07354468,0.07354468,0.17720534,0.17720534,0.415025,0.415025,0.415025,0.6801,0.6801,744,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-01,0.01754642,0.01754642,0.19485895,0.19485895,0.090047,0.090047,0.090047,0.5349,0.5349,744,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-02,0.01533953,0.01533953,0.20533644,0.20533644,0.074704,0.074704,0.074704,0.5208,0.5208,672,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-03,0.03123736,0.03123736,0.17432183,0.17432183,0.179194,0.179194,0.179194,0.5753,0.5753,744,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-04,0.04993659,0.04993659,0.16723936,0.16723936,0.298594,0.298594,0.298594,0.6361,0.6361,720,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-05,0.02798499,0.02798499,0.18766753,0.18766753,0.14912,0.14912,0.14912,0.5591,0.5591,744,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-06,0.0270865,0.0270865,0.1846266,0.1846266,0.14671,0.14671,0.14671,0.5625,0.5625,720,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-07,0.04854659,0.04854659,0.17607682,0.17607682,0.275713,0.275713,0.275713,0.6102,0.6102,744,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-08,0.05481265,0.05481265,0.16701167,0.16701167,0.328197,0.328197,0.328197,0.6425,0.6425,744,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-09,0.03851805,0.03851805,0.14340706,0.14340706,0.268592,0.268592,0.268592,0.5958,0.5958,720,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-10,0.03938673,0.03938673,0.13701638,0.13701638,0.28746,0.28746,0.28746,0.6223,0.6223,744,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-11,0.04023717,0.04023717,0.12931378,0.12931378,0.311159,0.311159,0.311159,0.6333,0.6333,720,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-12,0.04652068,0.04652068,0.12562989,0.12562989,0.370299,0.370299,0.370299,0.668,0.668,744,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2026-01,0.04751092,0.04751092,0.13536998,0.13536998,0.350971,0.350971,0.350971,0.6519,0.6519,744,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2026-02,0.02447418,0.02447418,0.11989549,0.11989549,0.204129,0.204129,0.204129,0.5804,0.5804,672,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2026-03,0.02434557,0.02434557,0.1131403,0.1131403,0.21518,0.21518,0.21518,0.5927,0.5927,744,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2026-04,0.0330992,0.0330992,0.11628659,0.11628659,0.284635,0.284635,0.284635,0.6208,0.6208,720,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2026-05,0.0393784,0.0393784,0.11452397,0.11452397,0.343844,0.343844,0.343844,0.6546,0.6546,744,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,1h,2026-06,0.05320949,0.05320949,0.12756365,0.12756365,0.417121,0.417121,0.417121,0.6354,0.6354,288,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,4h,2024-06,0.01368526,0.01368526,0.16760217,0.16760217,0.081653,0.081653,0.081653,0.5063,0.5063,715,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,4h,2024-07,0.02641461,0.02641461,0.1810497,0.1810497,0.145897,0.145897,0.145897,0.5538,0.5538,744,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,4h,2024-08,0.04995282,0.04995282,0.18878922,0.18878922,0.264596,0.264596,0.264596,0.6035,0.6035,744,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,4h,2024-09,0.03548323,0.03548323,0.16815547,0.16815547,0.211014,0.211014,0.211014,0.6014,0.6014,720,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,4h,2024-10,0.04878011,0.04878011,0.1796354,0.1796354,0.271551,0.271551,0.271551,0.6022,0.6022,744,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,4h,2024-11,0.03332516,0.03332516,0.17354457,0.17354457,0.192026,0.192026,0.192026,0.5764,0.5764,720,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,4h,2024-12,0.06097347,0.06097347,0.17013407,0.17013407,0.358385,0.358385,0.358385,0.621,0.621,744,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,4h,2025-01,-0.00044912,-0.00044912,0.1973104,0.1973104,-0.002276,-0.002276,-0.002276,0.4973,0.4973,744,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,4h,2025-02,0.00066966,0.00066966,0.20897791,0.20897791,0.003204,0.003204,0.003204,0.5074,0.5074,672,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,4h,2025-03,0.03785603,0.03785603,0.17319836,0.17319836,0.21857,0.21857,0.21857,0.5914,0.5914,744,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,4h,2025-04,0.04724464,0.04724464,0.15862117,0.15862117,0.297846,0.297846,0.297846,0.6292,0.6292,720,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,4h,2025-05,0.00854773,0.00854773,0.19208334,0.19208334,0.0445,0.0445,0.0445,0.4892,0.4892,744,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,4h,2025-06,0.0386326,0.0386326,0.18402127,0.18402127,0.209936,0.209936,0.209936,0.6069,0.6069,720,COMPUTED
q158_ma_5h,alpha158_rolling_price,conditional,4h,2025-07,0.05024935,0.05024935,0.16856044,0.16856044,0.298109,0.298109,0.298109,0.6129,0.6129,744,COMPUTED
