factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
price_volume_corr_20h,volume_price,conditional,1h,1,Q2,-3.482e-05,0.00017653,3299252,17767,DIRECTION_UNKNOWN
price_volume_corr_20h,volume_price,conditional,1h,2,Q3,-1.985e-05,0.00018015,3299252,17767,DIRECTION_UNKNOWN
price_volume_corr_20h,volume_price,conditional,1h,3,Q4,-1.555e-05,0.00018386,3299252,17767,DIRECTION_UNKNOWN
price_volume_corr_20h,volume_price,conditional,1h,4,Q5,1.784e-05,0.00020762,3299252,17767,DIRECTION_UNKNOWN
price_volume_corr_20h,volume_price,conditional,4h,0,Q1,-0.00013249,0.00048592,3298454,17764,DIRECTION_UNKNOWN
price_volume_corr_20h,volume_price,conditional,4h,1,Q2,-0.00012771,0.00058047,3298454,17764,DIRECTION_UNKNOWN
price_volume_corr_20h,volume_price,conditional,4h,2,Q3,-6.35e-05,0.00066504,3298454,17764,DIRECTION_UNKNOWN
price_volume_corr_20h,volume_price,conditional,4h,3,Q4,-4.622e-05,0.0005502,3298454,17764,DIRECTION_UNKNOWN
price_volume_corr_20h,volume_price,conditional,4h,4,Q5,5.341e-05,0.00068756,3298454,17764,DIRECTION_UNKNOWN
price_volume_corr_20h,volume_price,conditional,24h,0,Q1,-0.00043126,0.00077492,3293134,17744,DIRECTION_UNKNOWN
price_volume_corr_20h,volume_price,conditional,24h,1,Q2,-0.00062319,0.00103429,3293134,17744,DIRECTION_UNKNOWN
price_volume_corr_20h,volume_price,conditional,24h,2,Q3,-0.00053532,0.00112113,3293134,17744,DIRECTION_UNKNOWN
price_volume_corr_20h,volume_price,conditional,24h,3,Q4,-0.00040137,0.00120937,3293134,17744,DIRECTION_UNKNOWN
price_volume_corr_20h,volume_price,conditional,24h,4,Q5,0.00044937,0.0004952,3293134,17744,DIRECTION_UNKNOWN
price_volume_corr_20h,volume_price,conditional,72h,0,Q1,-0.00134477,0.000555,3280366,17696,DIRECTION_UNKNOWN
price_volume_corr_20h,volume_price,conditional,72h,1,Q2,-0.00189524,-0.00049643,3280366,17696,DIRECTION_UNKNOWN
price_volume_corr_20h,volume_price,conditional,72h,2,Q3,-0.00147108,-0.00083385,3280366,17696,DIRECTION_UNKNOWN
price_volume_corr_20h,volume_price,conditional,72h,3,Q4,-0.00128886,-0.00103821,3280366,17696,DIRECTION_UNKNOWN
price_volume_corr_20h,volume_price,conditional,72h,4,Q5,0.00142631,0.00011567,3280366,17696,DIRECTION_UNKNOWN
