factor_name,category,expected_direction,horizon,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,t_stat,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,n_symbols_avg,coverage,missing_rate,used_in_current_signal,status,formula_proxy,required_columns,lookback_window,notes,top_bucket_mean_return,bottom_bucket_mean_return,long_short_spread_mean,long_short_spread_t_stat,long_short_win_rate,long_short_spread_std,long_short_spread_annualized_return,long_short_spread_annualized_vol,long_short_spread_max_drawdown,long_short_spread_positive_period_rate,n_monthly_periods,annualization_method
q158_ma_10h,alpha158_rolling_price,conditional,1h,0.03520768,0.03520768,0.16339661,0.16339661,0.215474,0.215474,0.215474,28.7454,0.5948,0.5948,17797,186.2,3313865,0.000722,False,DIRECTION_UNKNOWN,"Alpha158 MA10: Mean(close,10) / close; 1h adaptation of medium-short rolling average normalized by current close",close,10,"Alpha158 MA10: Mean(close,10) / close; 1h adaptation of medium-short rolling average normalized by current close",3.752e-05,3.478e-05,2.73e-06,0.0652,0.5077,0.00025303,0.04237489,0.00087652,-0.00121971,0.48,25,per_bar_mean_x_bars_per_year
q158_ma_10h,alpha158_rolling_price,conditional,4h,0.03544808,0.03544808,0.16306843,0.16306843,0.217382,0.217382,0.217382,28.9983,0.5944,0.5944,17795,186.2,3313865,0.000722,False,DIRECTION_UNKNOWN,"Alpha158 MA10: Mean(close,10) / close; 1h adaptation of medium-short rolling average normalized by current close",close,10,"Alpha158 MA10: Mean(close,10) / close; 1h adaptation of medium-short rolling average normalized by current close",3.291e-05,0.00020916,-0.00017625,-2.1222,0.499,0.00071914,-0.40550033,0.00249119,-0.00593059,0.36,25,per_bar_mean_x_bars_per_year
q158_ma_10h,alpha158_rolling_price,conditional,24h,0.02367516,0.02367516,0.16355361,0.16355361,0.144755,0.144755,0.144755,19.2991,0.5668,0.5668,17775,186.2,3313865,0.000722,False,DIRECTION_UNKNOWN,"Alpha158 MA10: Mean(close,10) / close; 1h adaptation of medium-short rolling average normalized by current close",close,10,"Alpha158 MA10: Mean(close,10) / close; 1h adaptation of medium-short rolling average normalized by current close",-9.204e-05,0.00108033,-0.00117236,-5.7545,0.4924,0.00280258,-0.5181322,0.00970843,-0.03346955,0.28,25,per_bar_mean_x_bars_per_year
q158_ma_10h,alpha158_rolling_price,conditional,72h,0.01076377,0.01076377,0.15424857,0.15424857,0.069782,0.069782,0.069782,9.291,0.5277,0.5277,17727,186.2,3313865,0.000722,False,DIRECTION_UNKNOWN,"Alpha158 MA10: Mean(close,10) / close; 1h adaptation of medium-short rolling average normalized by current close",close,10,"Alpha158 MA10: Mean(close,10) / close; 1h adaptation of medium-short rolling average normalized by current close",-0.00015392,0.00307821,-0.00323213,-8.637,0.4799,0.00680214,-0.4101049,0.0235633,-0.08211215,0.4,25,per_bar_mean_x_bars_per_year
q158_std_10h,alpha158_rolling_price,negative,1h,-0.03078078,0.03078078,0.19189591,0.19189591,-0.160404,0.160404,-0.160404,-21.3987,0.4276,0.5724,17797,186.2,3313865,0.000722,False,COMPUTED,"Alpha158 STD10: Std(close,10) / close; medium-short rolling close dispersion normalized by current close",close,10,"Alpha158 STD10: Std(close,10) / close; medium-short rolling close dispersion normalized by current close",-1.327e-05,6.69e-05,-8.017e-05,-1.79,0.5024,0.00028081,-0.76152275,0.00097277,-0.00321864,0.28,25,per_bar_mean_x_bars_per_year
q158_std_10h,alpha158_rolling_price,negative,4h,-0.04393344,0.04393344,0.19043064,0.19043064,-0.230706,0.230706,-0.230706,-30.7757,0.3954,0.6046,17795,186.2,3313865,0.000722,False,COMPUTED,"Alpha158 STD10: Std(close,10) / close; medium-short rolling close dispersion normalized by current close",close,10,"Alpha158 STD10: Std(close,10) / close; medium-short rolling close dispersion normalized by current close",-9.996e-05,0.00026674,-0.0003667,-4.1154,0.499,0.00103257,-0.84356541,0.00357691,-0.01287828,0.32,25,per_bar_mean_x_bars_per_year
q158_std_10h,alpha158_rolling_price,negative,24h,-0.06796443,0.06796443,0.19131725,0.19131725,-0.355245,0.355245,-0.355245,-47.3623,0.341,0.659,17775,186.2,3313865,0.000722,False,COMPUTED,"Alpha158 STD10: Std(close,10) / close; medium-short rolling close dispersion normalized by current close",close,10,"Alpha158 STD10: Std(close,10) / close; medium-short rolling close dispersion normalized by current close",-0.00053096,0.00154669,-0.00207765,-9.1122,0.5085,0.0054808,-0.77705791,0.01898605,-0.06701201,0.28,25,per_bar_mean_x_bars_per_year
q158_std_10h,alpha158_rolling_price,negative,72h,-0.08088611,0.08088611,0.1838785,0.1838785,-0.439889,0.439889,-0.439889,-58.568,0.3095,0.6905,17727,186.2,3313865,0.000722,False,COMPUTED,"Alpha158 STD10: Std(close,10) / close; medium-short rolling close dispersion normalized by current close",close,10,"Alpha158 STD10: Std(close,10) / close; medium-short rolling close dispersion normalized by current close",-0.00095461,0.00397799,-0.00493261,-11.7215,0.511,0.01612532,-0.60936559,0.05585974,-0.16201332,0.36,25,per_bar_mean_x_bars_per_year
q158_max_10h,alpha158_rolling_price,conditional,1h,-0.00302233,-0.00302233,0.18240507,0.18240507,-0.016569,-0.016569,-0.016569,-2.2104,0.4899,0.4899,17797,186.2,3313865,0.000722,False,DIRECTION_UNKNOWN,"Alpha158 MAX10: Max(high,10) / close; medium-short rolling high normalized by current close",high|close,10,"Alpha158 MAX10: Max(high,10) / close; medium-short rolling high normalized by current close",4.187e-05,-4.712e-05,8.898e-05,2.0863,0.5055,0.00029309,0.84329139,0.0010153,-0.00102486,0.56,25,per_bar_mean_x_bars_per_year
q158_max_10h,alpha158_rolling_price,conditional,4h,-0.01551551,-0.01551551,0.18084466,0.18084466,-0.085795,-0.085795,-0.085795,-11.4448,0.4566,0.4566,17795,186.2,3313865,0.000722,False,DIRECTION_UNKNOWN,"Alpha158 MAX10: Max(high,10) / close; medium-short rolling high normalized by current close",high|close,10,"Alpha158 MAX10: Max(high,10) / close; medium-short rolling high normalized by current close",0.00014246,-5.171e-05,0.00019417,2.2872,0.5027,0.00093693,0.44038368,0.00324563,-0.0044944,0.52,25,per_bar_mean_x_bars_per_year
