factor_id,family,expected_direction,formula_proxy,required_columns,lookback_window,data_availability,coverage,missing_rate,best_horizon,best_adj_ic,best_adj_icir,best_long_short_horizon,best_long_short_spread,best_long_short_t_stat,ic_win_rate,monthly_stability_summary,quantile_monotonicity_summary,rankic_longshort_consistency,redundancy_level,nearest_existing_factors,decision_bucket,recommended_action,caveats
q158_ma_10h,alpha158_rolling_price,conditional,"Alpha158 MA10: Mean(close,10) / close; 1h adaptation of medium-short rolling average normalized by current close",close,10,EXISTS,3313865,0.000722,4h,0.03544808,0.217382,72h,-0.00323213,-8.637,0.5948,STABLE (25/25 months positive),NEARLY_MONOTONIC,DIVERGENT,HIGH_REDUNDANCY,"reversal_5h (|ρ|=0.930, HIGH_REDUNDANCY); mom_5h (|ρ|=0.930, HIGH_REDUNDANCY); q158_open_close_4h (|ρ|=0.891, HIGH_REDUNDANCY)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: HIGH_REDUNDANCY. Consider dropping one factor.
q158_std_10h,alpha158_rolling_price,negative,"Alpha158 STD10: Std(close,10) / close; medium-short rolling close dispersion normalized by current close",close,10,EXISTS,3313865,0.000722,72h,0.08088611,0.439889,72h,-0.00493261,-11.7215,0.6905,STABLE (24/25 months positive),NEARLY_MONOTONIC,DIVERGENT,HIGH_REDUNDANCY,"vol_5h (|ρ|=0.862, HIGH_REDUNDANCY); q158_std_20h (|ρ|=0.762, MODERATE_REDUNDANCY); q158_std_5h (|ρ|=0.750, MODERATE_REDUNDANCY)",REVIEW_REQUIRED,Do not promote. Investigate direction semantics.,RankIC-longshort divergence. Direction semantics need review.
q158_max_10h,alpha158_rolling_price,conditional,"Alpha158 MAX10: Max(high,10) / close; medium-short rolling high normalized by current close",high|close,10,EXISTS,3313865,0.000722,72h,-0.06274187,-0.365734,72h,0.00232119,5.872,0.4899,UNSTABLE (1/25 months positive),NEARLY_MONOTONIC,DIVERGENT,MODERATE_REDUNDANCY,"q158_max_5h (|ρ|=0.840, MODERATE_REDUNDANCY); q158_max_20h (|ρ|=0.840, MODERATE_REDUNDANCY); q158_qtlu_20h (|ρ|=0.697, LOW_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
q158_min_10h,alpha158_rolling_price,conditional,"Alpha158 MIN10: Min(low,10) / close; medium-short rolling low normalized by current close",low|close,10,EXISTS,3313865,0.000722,72h,0.06707972,0.418576,72h,-0.00528908,-13.119,0.6741,STABLE (24/25 months positive),NEARLY_MONOTONIC,DIVERGENT,MODERATE_REDUNDANCY,"q158_min_5h (|ρ|=0.844, MODERATE_REDUNDANCY); q158_min_20h (|ρ|=0.840, MODERATE_REDUNDANCY); q158_klen_open (|ρ|=0.797, MODERATE_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
