month,trade_count,pnl_usdt,cum_pnl_usdt,win_rate,avg_net_ret,trade_sharpe
2025-10,226,-27.435921995778386,-27.435921995778386,0.36283185840707965,-0.001442746759816221,-1.146652946307262
2025-11,381,13.571178644369816,-13.86474335140857,0.4409448818897638,0.0010560856626600364,1.0204251210842659
2025-12,346,-13.996284013303306,-27.861027364711877,0.41040462427745666,-0.0007231053218854483,-0.47518639212255814
2026-01,300,2.6535001381933263,-25.20752722651855,0.41333333333333333,0.00021817711615588543,0.23981431660057342
2026-02,334,-26.614327514599506,-51.82185474111806,0.4041916167664671,-0.000611301880924347,-0.6776179578152485
2026-03,345,-28.167508582807642,-79.9893633239257,0.4115942028985507,-0.0008441599639817184,-0.8798611699536568
2026-04,38,0.6654005398136569,-79.32396278411204,0.4473684210526316,0.0006245031266287907,0.15555592226569395
