month,trade_count,pnl_usdt,cum_pnl_usdt,win_rate,avg_net_ret,trade_sharpe
2026-03,258,-4.293084701267015,-4.293084701267015,0.4418604651162791,-6.033565025483111e-05,-0.05174875278622074
2026-04,38,0.6654005398136569,-3.6276841614533577,0.4473684210526316,0.0006245031266287907,0.15555592226569395
