month,trade_count,pnl_usdt,cum_pnl_usdt,win_rate,avg_net_ret,trade_sharpe
2026-03,43,-5.943911542519871,-5.943911542519871,0.4186046511627907,-0.002296681936373348,-0.8866262378420611
2026-04,38,0.6654005398136569,-5.278511002706214,0.4473684210526316,0.0006245031266287907,0.15555592226569395
