month,trade_count,pnl_usdt,cum_pnl_usdt,win_rate,avg_net_ret,trade_sharpe
2026-02,249,-16.879815582564298,-16.879815582564298,0.41365461847389556,-0.00024259846419734805,-0.22923328475366692
2026-03,345,-28.167508582807642,-45.04732416537194,0.4115942028985507,-0.0008441599639817184,-0.8798611699536568
2026-04,38,0.6654005398136569,-44.38192362555829,0.4473684210526316,0.0006245031266287907,0.15555592226569395
