factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status,top_bucket_mean_return,bottom_bucket_mean_return,long_short_spread_mean,long_short_spread_t_stat,long_short_win_rate,long_short_spread_std,long_short_spread_annualized_return,long_short_spread_annualized_vol,long_short_spread_max_drawdown,long_short_spread_positive_period_rate,n_monthly_periods,annualization_method
wq101_alpha83,wq101,conditional,24h,LONG_SHORT,Long-Short,9.2e-06,,,17777,DIRECTION_UNKNOWN,-5.017e-05,-5.937e-05,9.2e-06,0.0594,0.5031,0.00119605,-0.0260988,0.00414323,-0.00522148,0.68,25,per_bar_mean_x_bars_per_year
wq101_alpha83,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00014254,,,17729,DIRECTION_UNKNOWN,-0.00035102,-0.00020848,-0.00014254,-0.4843,0.4993,0.00201038,-0.02887993,0.00696417,-0.01053796,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha85,wq101,conditional,1h,LONG_SHORT,Long-Short,4.629e-05,,,17769,DIRECTION_UNKNOWN,1.997e-05,-2.632e-05,4.629e-05,1.6985,0.5022,0.00015997,0.47247557,0.00055417,-0.00023842,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha85,wq101,conditional,4h,LONG_SHORT,Long-Short,8.199e-05,,,17766,DIRECTION_UNKNOWN,2.97e-06,-7.902e-05,8.199e-05,1.4934,0.5055,0.00066113,0.26273995,0.00229022,-0.00171303,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha85,wq101,conditional,24h,LONG_SHORT,Long-Short,0.00017713,,,17746,DIRECTION_UNKNOWN,1.138e-05,-0.00016575,0.00017713,1.2323,0.4989,0.00198005,0.10436429,0.0068591,-0.00755097,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha85,wq101,conditional,72h,LONG_SHORT,Long-Short,0.0009695,,,17698,DIRECTION_UNKNOWN,0.00017423,-0.00079527,0.0009695,3.4155,0.5054,0.00391916,0.1187007,0.01357635,-0.00909792,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha86,wq101,conditional,1h,LONG_SHORT,Long-Short,4.997e-05,,,17749,DIRECTION_UNKNOWN,1.096e-05,-3.901e-05,4.997e-05,2.1136,0.5097,0.00012552,0.46945955,0.0004348,-0.00033989,0.76,25,per_bar_mean_x_bars_per_year
wq101_alpha86,wq101,conditional,4h,LONG_SHORT,Long-Short,1.2e-05,,,17746,DIRECTION_UNKNOWN,-5.628e-05,-6.827e-05,1.2e-05,0.2538,0.5063,0.00038803,0.00522588,0.00134416,-0.00177659,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha86,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.00010331,,,17726,DIRECTION_UNKNOWN,-0.0004474,-0.0003441,-0.00010331,-0.8285,0.5004,0.00163138,-0.02981436,0.00565125,-0.00812129,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha86,wq101,conditional,72h,LONG_SHORT,Long-Short,-1.419e-05,,,17678,DIRECTION_UNKNOWN,-0.00125067,-0.00123648,-1.419e-05,-0.0601,0.5063,0.00518653,0.00633309,0.01796666,-0.02660754,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha88,wq101,conditional,1h,LONG_SHORT,Long-Short,-1.423e-05,,,17703,DIRECTION_UNKNOWN,-3.351e-05,-2.243e-05,-1.423e-05,-0.3896,0.5153,0.00019093,-0.03808744,0.00066138,-0.00127372,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha88,wq101,conditional,4h,LONG_SHORT,Long-Short,-9.543e-05,,,17700,DIRECTION_UNKNOWN,-0.00015671,-6.565e-05,-9.543e-05,-1.3017,0.5104,0.000773,-0.188425,0.00267775,-0.00618178,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha88,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.00042191,,,17680,DIRECTION_UNKNOWN,-0.00074,-0.00032175,-0.00042191,-2.3091,0.5103,0.00384591,-0.20428058,0.01332262,-0.0288736,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha88,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.0027824,,,17632,DIRECTION_UNKNOWN,-0.00249399,0.00029679,-0.0027824,-7.6301,0.4994,0.01112296,-0.3771731,0.03853108,-0.1080644,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha92,wq101,conditional,1h,LONG_SHORT,Long-Short,-3.1e-05,,,14522,DIRECTION_UNKNOWN,5.203e-05,8.04e-05,-3.1e-05,-0.3414,0.5065,0.00050188,0.50537413,0.00173858,-0.00212766,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha92,wq101,conditional,4h,LONG_SHORT,Long-Short,-0.00020146,,,14519,DIRECTION_UNKNOWN,8.1e-06,0.00018779,-0.00020146,-1.104,0.502,0.0016748,-0.39183446,0.00580169,-0.01045063,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha92,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.00177927,,,14499,DIRECTION_UNKNOWN,0.00053357,0.00191248,-0.00177927,-3.5671,0.4949,0.00543276,-0.38047235,0.01881962,-0.04617196,0.36,25,per_bar_mean_x_bars_per_year
wq101_alpha92,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00335232,,,14451,DIRECTION_UNKNOWN,0.00226412,0.0039731,-0.00335232,-2.8229,0.4851,0.01241248,-0.38754805,0.04299808,-0.0867949,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha94,wq101,conditional,1h,LONG_SHORT,Long-Short,-3.186e-05,,,17725,DIRECTION_UNKNOWN,-2.828e-05,3.58e-06,-3.186e-05,-1.1362,0.4907,0.00011025,-0.27592354,0.0003819,-0.00085207,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha94,wq101,conditional,4h,LONG_SHORT,Long-Short,-0.00010777,,,17722,DIRECTION_UNKNOWN,-8.828e-05,1.95e-05,-0.00010777,-1.8587,0.4845,0.00037088,-0.24500085,0.00128476,-0.00341798,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha94,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.00053871,,,17702,DIRECTION_UNKNOWN,-0.00054555,-6.85e-06,-0.00053871,-3.6542,0.4753,0.00265582,-0.27507764,0.00920002,-0.02149028,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha94,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.0020492,,,17654,DIRECTION_UNKNOWN,-0.0016483,0.00040089,-0.0020492,-7.0989,0.4701,0.00739822,-0.26010053,0.02562819,-0.05536669,0.36,25,per_bar_mean_x_bars_per_year
wq101_alpha95,wq101,conditional,1h,LONG_SHORT,Long-Short,-1.656e-05,,,17727,DIRECTION_UNKNOWN,-2.946e-05,-1.291e-05,-1.656e-05,-0.7659,0.4979,0.00010242,-0.15086614,0.00035479,-0.00046832,0.36,25,per_bar_mean_x_bars_per_year
wq101_alpha95,wq101,conditional,4h,LONG_SHORT,Long-Short,-5.76e-05,,,17724,DIRECTION_UNKNOWN,-0.00010061,-4.301e-05,-5.76e-05,-1.2816,0.4958,0.00034759,-0.12728775,0.00120409,-0.00245778,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha95,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.0005593,,,17704,DIRECTION_UNKNOWN,-0.00067392,-0.00011462,-0.0005593,-4.6827,0.4849,0.00208739,-0.18757002,0.00723093,-0.01691102,0.36,25,per_bar_mean_x_bars_per_year
wq101_alpha95,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00148825,,,17656,DIRECTION_UNKNOWN,-0.0019314,-0.00044315,-0.00148825,-6.1221,0.486,0.006831,-0.1553452,0.02366329,-0.05327414,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha99,wq101,conditional,1h,LONG_SHORT,Long-Short,1.691e-05,,,17721,DIRECTION_UNKNOWN,-1.243e-05,-2.934e-05,1.691e-05,0.7541,0.5047,0.00011728,0.13750939,0.00040628,-0.0004182,0.6,25,per_bar_mean_x_bars_per_year
wq101_alpha99,wq101,conditional,4h,LONG_SHORT,Long-Short,5.232e-05,,,17718,DIRECTION_UNKNOWN,-4.834e-05,-0.00010066,5.232e-05,1.1636,0.5058,0.00034997,0.11394271,0.00121234,-0.00083365,0.64,25,per_bar_mean_x_bars_per_year
wq101_alpha99,wq101,conditional,24h,LONG_SHORT,Long-Short,0.00014686,,,17698,DIRECTION_UNKNOWN,-0.00050443,-0.00065128,0.00014686,1.2633,0.5103,0.00185346,0.04140157,0.00642056,-0.00427096,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha99,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00053481,,,17650,DIRECTION_UNKNOWN,-0.00189181,-0.001357,-0.00053481,-2.286,0.5058,0.00556169,-0.05326628,0.01926626,-0.03094837,0.48,25,per_bar_mean_x_bars_per_year
