factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status,top_bucket_mean_return,bottom_bucket_mean_return,long_short_spread_mean,long_short_spread_t_stat,long_short_win_rate,long_short_spread_std,long_short_spread_annualized_return,long_short_spread_annualized_vol,long_short_spread_max_drawdown,long_short_spread_positive_period_rate,n_monthly_periods,annualization_method
wq101_alpha56,wq101,conditional,1h,LONG_SHORT,Long-Short,6.235e-05,,,17520,DIRECTION_UNKNOWN,6.458e-05,2.23e-06,6.235e-05,2.0888,0.5132,0.00015918,0.61024755,0.00055142,-0.00038723,0.72,25,per_bar_mean_x_bars_per_year
wq101_alpha56,wq101,conditional,4h,LONG_SHORT,Long-Short,8.786e-05,,,17517,DIRECTION_UNKNOWN,0.00010433,1.647e-05,8.786e-05,1.4515,0.5105,0.00034687,0.21715286,0.00120159,-0.00111684,0.68,25,per_bar_mean_x_bars_per_year
wq101_alpha56,wq101,conditional,24h,LONG_SHORT,Long-Short,-1.6e-06,,,17497,DIRECTION_UNKNOWN,0.00032261,0.0003242,-1.6e-06,-0.0104,0.5044,0.00090089,-0.00228193,0.00312077,-0.00444619,0.64,25,per_bar_mean_x_bars_per_year
wq101_alpha56,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00041061,,,17449,DIRECTION_UNKNOWN,0.00061941,0.00103001,-0.00041061,-1.3644,0.4993,0.00206078,-0.04318349,0.00713874,-0.01274504,0.52,25,per_bar_mean_x_bars_per_year
