factor_id,family,expected_direction,formula_proxy,required_columns,lookback_window,data_availability,coverage,missing_rate,best_horizon,best_adj_ic,best_adj_icir,best_long_short_horizon,best_long_short_spread,best_long_short_t_stat,ic_win_rate,monthly_stability_summary,quantile_monotonicity_summary,rankic_longshort_consistency,redundancy_level,nearest_existing_factors,decision_bucket,recommended_action,caveats
wq101_alpha56,wq101,conditional,"WorldQuant 101 Alpha#56: -rank(sum(returns,10)/sum(sum(returns,2),3))*rank(returns*cap); requires market_cap_1h_aligned.parquet merged as cap",close|cap,11,EXISTS,2989340,0.0,1h,0.01333487,0.111796,72h,-0.00041061,-1.3644,0.548,STABLE (25/25 months positive),NEARLY_MONOTONIC,DIVERGENT,LOW_REDUNDANCY,"wq101_alpha101 (|ρ|=0.427, LOW_REDUNDANCY); wq101_alpha49 (|ρ|=0.423, LOW_REDUNDANCY); wq101_alpha51 (|ρ|=0.418, LOW_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
