factor_id,family,expected_direction,formula_proxy,required_columns,lookback_window,data_availability,coverage,missing_rate,best_horizon,best_adj_ic,best_adj_icir,best_long_short_horizon,best_long_short_spread,best_long_short_t_stat,ic_win_rate,monthly_stability_summary,quantile_monotonicity_summary,rankic_longshort_consistency,redundancy_level,nearest_existing_factors,decision_bucket,recommended_action,caveats
q158_volume_ratio_1h,alpha158_volume,conditional,"Alpha158 VOLUME1: Ref(volume,1)/(volume+1e-12); previous volume normalized by current volume from Alpha158 volume feature block",volume,2,EXISTS,3315993,8e-05,1h,0.00339198,0.03385,72h,-0.00093285,-3.3058,0.5165,STABLE (20/25 months positive),NEARLY_MONOTONIC,DIVERGENT,LOW_REDUNDANCY,"q158_volume_ratio_2h (|ρ|=0.619, LOW_REDUNDANCY); rsi_7h (|ρ|=0.525, LOW_REDUNDANCY); range_breakout_vol_confirm_20h (|ρ|=0.513, LOW_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
q158_volume_ratio_2h,alpha158_volume,conditional,"Alpha158 VOLUME2: Ref(volume,2)/(volume+1e-12); two-bar lagged volume normalized by current volume from Alpha158 volume feature block",volume,3,EXISTS,3315727,0.00016,4h,0.00492837,0.047536,72h,-0.00099567,-3.3828,0.5228,STABLE (23/25 months positive),NEARLY_MONOTONIC,DIVERGENT,LOW_REDUNDANCY,"q158_volume_ratio_1h (|ρ|=0.619, LOW_REDUNDANCY); q158_vsumn_20h (|ρ|=0.614, LOW_REDUNDANCY); range_breakout_vol_confirm_20h (|ρ|=0.601, LOW_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
q158_volume_ratio_3h,alpha158_volume,conditional,"Alpha158 VOLUME3: Ref(volume,3)/(volume+1e-12); three-bar lagged volume normalized by current volume from Alpha158 volume feature block",volume,4,EXISTS,3315461,0.000241,4h,0.00654671,0.061838,72h,-0.00111411,-3.7433,0.5261,STABLE (22/25 months positive),NON_MONOTONIC (3 sign changes),DIVERGENT,LOW_REDUNDANCY,"range_breakout_vol_confirm_20h (|ρ|=0.646, LOW_REDUNDANCY); q158_high_close_3h (|ρ|=0.136, LOW_REDUNDANCY); q158_low_close_3h (|ρ|=0.103, LOW_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
q158_volume_ratio_4h,alpha158_volume,conditional,"Alpha158 VOLUME4: Ref(volume,4)/(volume+1e-12); four-bar lagged volume normalized by current volume from Alpha158 volume feature block",volume,5,EXISTS,3315195,0.000321,4h,0.00687462,0.063883,72h,-0.0011486,-3.8252,0.5245,STABLE (22/25 months positive),NEARLY_MONOTONIC,DIVERGENT,MODERATE_REDUNDANCY,"range_breakout_vol_confirm_20h (|ρ|=0.725, MODERATE_REDUNDANCY); q158_vma_20h (|ρ|=0.683, LOW_REDUNDANCY); vol_zscore_20h (|ρ|=0.678, LOW_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
