factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
a101_vol_xs_z_product_112h,alpha101_curated_volume_regime,conditional,72h,1,Q2,-0.00168034,-0.00189362,3285639,17625,DIRECTION_UNKNOWN
a101_vol_xs_z_product_112h,alpha101_curated_volume_regime,conditional,72h,2,Q3,-0.00206554,0.00103029,3285639,17625,DIRECTION_UNKNOWN
a101_vol_xs_z_product_112h,alpha101_curated_volume_regime,conditional,72h,3,Q4,-0.00177409,0.00036795,3285639,17625,DIRECTION_UNKNOWN
a101_vol_xs_z_product_112h,alpha101_curated_volume_regime,conditional,72h,4,Q5,0.00081236,0.00206665,3285639,17625,DIRECTION_UNKNOWN
a101_volume_low_alpha_min_84_120,alpha101_curated_volume_price_regression,conditional,1h,0,Q1,-3.098e-05,0.00020887,3252980,17605,DIRECTION_UNKNOWN
a101_volume_low_alpha_min_84_120,alpha101_curated_volume_price_regression,conditional,1h,1,Q2,-1.17e-06,0.00020386,3252980,17605,DIRECTION_UNKNOWN
a101_volume_low_alpha_min_84_120,alpha101_curated_volume_price_regression,conditional,1h,2,Q3,-1.278e-05,0.00016498,3252980,17605,DIRECTION_UNKNOWN
a101_volume_low_alpha_min_84_120,alpha101_curated_volume_price_regression,conditional,1h,3,Q4,2.08e-06,0.00020709,3252980,17605,DIRECTION_UNKNOWN
a101_volume_low_alpha_min_84_120,alpha101_curated_volume_price_regression,conditional,1h,4,Q5,-1.442e-05,0.00018692,3252980,17605,DIRECTION_UNKNOWN
a101_volume_low_alpha_min_84_120,alpha101_curated_volume_price_regression,conditional,4h,0,Q1,-0.00012093,0.00039739,3252182,17602,DIRECTION_UNKNOWN
a101_volume_low_alpha_min_84_120,alpha101_curated_volume_price_regression,conditional,4h,1,Q2,-3.92e-06,0.00058946,3252182,17602,DIRECTION_UNKNOWN
a101_volume_low_alpha_min_84_120,alpha101_curated_volume_price_regression,conditional,4h,2,Q3,-5.871e-05,0.00056704,3252182,17602,DIRECTION_UNKNOWN
a101_volume_low_alpha_min_84_120,alpha101_curated_volume_price_regression,conditional,4h,3,Q4,-6.21e-06,0.00065534,3252182,17602,DIRECTION_UNKNOWN
a101_volume_low_alpha_min_84_120,alpha101_curated_volume_price_regression,conditional,4h,4,Q5,-6.008e-05,0.00055358,3252182,17602,DIRECTION_UNKNOWN
a101_volume_low_alpha_min_84_120,alpha101_curated_volume_price_regression,conditional,24h,0,Q1,-0.00076872,-0.00065584,3246862,17582,DIRECTION_UNKNOWN
a101_volume_low_alpha_min_84_120,alpha101_curated_volume_price_regression,conditional,24h,1,Q2,0.00020925,0.0010819,3246862,17582,DIRECTION_UNKNOWN
a101_volume_low_alpha_min_84_120,alpha101_curated_volume_price_regression,conditional,24h,2,Q3,-0.00036965,0.00186052,3246862,17582,DIRECTION_UNKNOWN
a101_volume_low_alpha_min_84_120,alpha101_curated_volume_price_regression,conditional,24h,3,Q4,-0.00013308,0.00151974,3246862,17582,DIRECTION_UNKNOWN
a101_volume_low_alpha_min_84_120,alpha101_curated_volume_price_regression,conditional,24h,4,Q5,-0.00026715,0.00136637,3246862,17582,DIRECTION_UNKNOWN
a101_volume_low_alpha_min_84_120,alpha101_curated_volume_price_regression,conditional,72h,0,Q1,-0.00209157,-0.00535894,3234094,17534,DIRECTION_UNKNOWN
a101_volume_low_alpha_min_84_120,alpha101_curated_volume_price_regression,conditional,72h,1,Q2,-0.00024789,0.00060747,3234094,17534,DIRECTION_UNKNOWN
a101_volume_low_alpha_min_84_120,alpha101_curated_volume_price_regression,conditional,72h,2,Q3,4.52e-05,0.00208392,3234094,17534,DIRECTION_UNKNOWN
a101_volume_low_alpha_min_84_120,alpha101_curated_volume_price_regression,conditional,72h,3,Q4,-8.572e-05,0.00155217,3234094,17534,DIRECTION_UNKNOWN
a101_volume_low_alpha_min_84_120,alpha101_curated_volume_price_regression,conditional,72h,4,Q5,-0.00094534,0.00094511,3234094,17534,DIRECTION_UNKNOWN
a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,conditional,1h,0,Q1,-1.985e-05,0.00024457,3262664,17641,DIRECTION_UNKNOWN
a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,conditional,1h,1,Q2,-2.057e-05,0.00019962,3262664,17641,DIRECTION_UNKNOWN
a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,conditional,1h,2,Q3,-1.403e-05,0.00019023,3262664,17641,DIRECTION_UNKNOWN
a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,conditional,1h,3,Q4,-2.119e-05,0.0001906,3262664,17641,DIRECTION_UNKNOWN
a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,conditional,1h,4,Q5,6.37e-06,0.00018042,3262664,17641,DIRECTION_UNKNOWN
a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,conditional,4h,0,Q1,-8.8e-05,0.00042114,3261866,17638,DIRECTION_UNKNOWN
a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,conditional,4h,1,Q2,-7.76e-05,0.0005539,3261866,17638,DIRECTION_UNKNOWN
a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,conditional,4h,2,Q3,-7.735e-05,0.00059195,3261866,17638,DIRECTION_UNKNOWN
a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,conditional,4h,3,Q4,-6.464e-05,0.00066099,3261866,17638,DIRECTION_UNKNOWN
a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,conditional,4h,4,Q5,1.557e-05,0.00057393,3261866,17638,DIRECTION_UNKNOWN
a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,conditional,24h,0,Q1,-0.00048904,1.909e-05,3256546,17618,DIRECTION_UNKNOWN
a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,conditional,24h,1,Q2,-0.00024842,0.00079753,3256546,17618,DIRECTION_UNKNOWN
a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,conditional,24h,2,Q3,-0.00038224,0.00143433,3256546,17618,DIRECTION_UNKNOWN
a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,conditional,24h,3,Q4,-0.00052479,0.0011487,3256546,17618,DIRECTION_UNKNOWN
a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,conditional,24h,4,Q5,0.00017968,0.00185555,3256546,17618,DIRECTION_UNKNOWN
a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,conditional,72h,0,Q1,-0.00153632,-0.0036727,3243778,17570,DIRECTION_UNKNOWN
a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,conditional,72h,1,Q2,-0.00070652,-0.00084496,3243778,17570,DIRECTION_UNKNOWN
a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,conditional,72h,2,Q3,-0.00100654,7.17e-06,3243778,17570,DIRECTION_UNKNOWN
a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,conditional,72h,3,Q4,-0.00147192,0.00059623,3243778,17570,DIRECTION_UNKNOWN
a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,conditional,72h,4,Q5,0.00053845,0.00153628,3243778,17570,DIRECTION_UNKNOWN
