wq101_alpha35,wq101,conditional,24h,0.01562008,0.01562008,0.11911937,0.11911937,0.13113,0.13113,0.13113,17.4713,0.5621,0.5621,17752,186.1,3307651,0.001056,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#35: ts_rank(volume,32)*(1-ts_rank(close+high-low,16))*(1-ts_rank(returns,32)); adapted to 1h panel",high|low|close|volume,33,"WorldQuant 101 Alpha#35: ts_rank(volume,32)*(1-ts_rank(close+high-low,16))*(1-ts_rank(returns,32)); adapted to 1h panel",-0.00029086,0.00039053,-0.0006814,-4.321,0.4974,0.00196653,-0.31595056,0.00681225,-0.02161776,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha35,wq101,conditional,72h,0.00893394,0.00893394,0.11472887,0.11472887,0.07787,0.07787,0.07787,10.3611,0.5375,0.5375,17704,186.1,3307651,0.001056,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#35: ts_rank(volume,32)*(1-ts_rank(close+high-low,16))*(1-ts_rank(returns,32)); adapted to 1h panel",high|low|close|volume,33,"WorldQuant 101 Alpha#35: ts_rank(volume,32)*(1-ts_rank(close+high-low,16))*(1-ts_rank(returns,32)); adapted to 1h panel",-0.00079683,0.00124158,-0.00203841,-6.5553,0.4917,0.00489949,-0.28529715,0.01697234,-0.05875891,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha43,wq101,conditional,1h,0.009322,0.009322,0.10880762,0.10880762,0.085674,0.085674,0.085674,11.4201,0.5335,0.5335,17768,185.5,3297170,0.004221,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#43: ts_rank(volume/adv20,20)*ts_rank(-delta(close,7),8); adapted to 1h panel",close|volume,39,"WorldQuant 101 Alpha#43: ts_rank(volume/adv20,20)*ts_rank(-delta(close,7),8); adapted to 1h panel",6.98e-06,-1.16e-05,1.858e-05,0.6449,0.5042,0.00017501,0.13254008,0.00060627,-0.00088962,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha43,wq101,conditional,4h,0.00856634,0.00856634,0.11003966,0.11003966,0.077848,0.077848,0.077848,10.3763,0.5271,0.5271,17766,185.5,3297170,0.004221,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#43: ts_rank(volume/adv20,20)*ts_rank(-delta(close,7),8); adapted to 1h panel",close|volume,39,"WorldQuant 101 Alpha#43: ts_rank(volume/adv20,20)*ts_rank(-delta(close,7),8); adapted to 1h panel",-1.864e-05,9.21e-06,-2.785e-05,-0.4914,0.4962,0.00042252,-0.06092224,0.00146367,-0.00247192,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha43,wq101,conditional,24h,0.00843566,0.00843566,0.10964628,0.10964628,0.076935,0.076935,0.076935,10.2489,0.533,0.533,17746,185.5,3297170,0.004221,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#43: ts_rank(volume/adv20,20)*ts_rank(-delta(close,7),8); adapted to 1h panel",close|volume,39,"WorldQuant 101 Alpha#43: ts_rank(volume/adv20,20)*ts_rank(-delta(close,7),8); adapted to 1h panel",-4.401e-05,7.952e-05,-0.00012353,-0.8476,0.4994,0.00139017,-0.0296571,0.00481569,-0.00895649,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha43,wq101,conditional,72h,0.00604682,0.00604682,0.10688195,0.10688195,0.056575,0.056575,0.056575,7.5264,0.527,0.527,17698,185.5,3297170,0.004221,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#43: ts_rank(volume/adv20,20)*ts_rank(-delta(close,7),8); adapted to 1h panel",close|volume,39,"WorldQuant 101 Alpha#43: ts_rank(volume/adv20,20)*ts_rank(-delta(close,7),8); adapted to 1h panel",-0.00028202,5.347e-05,-0.00033549,-1.1633,0.4993,0.00228648,-0.03497297,0.00792061,-0.01349939,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha52,wq101,conditional,1h,0.00505411,0.00505411,0.12239363,0.12239363,0.041294,0.041294,0.041294,5.473,0.518,0.518,17566,185.1,3251699,0.017954,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#52: -delta(ts_min(low,5),5)*rank((sum(returns,240)-sum(returns,20))/220)*ts_rank(volume,5); rank is cross-sectional per timestamp",low|close|volume,241,"WorldQuant 101 Alpha#52: -delta(ts_min(low,5),5)*rank((sum(returns,240)-sum(returns,20))/220)*ts_rank(volume,5); rank is cross-sectional per timestamp",-2.9e-06,2.608e-05,-2.898e-05,-0.9773,0.4976,0.00014016,-0.26601736,0.00048554,-0.00127087,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha52,wq101,conditional,4h,0.00911774,0.00911774,0.12558145,0.12558145,0.072604,0.072604,0.072604,9.6222,0.5315,0.5315,17564,185.1,3251699,0.017954,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#52: -delta(ts_min(low,5),5)*rank((sum(returns,240)-sum(returns,20))/220)*ts_rank(volume,5); rank is cross-sectional per timestamp",low|close|volume,241,"WorldQuant 101 Alpha#52: -delta(ts_min(low,5),5)*rank((sum(returns,240)-sum(returns,20))/220)*ts_rank(volume,5); rank is cross-sectional per timestamp",-8.78e-06,6.284e-05,-7.162e-05,-1.19,0.5001,0.00057008,-0.15880784,0.00197482,-0.00378693,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha52,wq101,conditional,24h,0.00769851,0.00769851,0.12803503,0.12803503,0.060128,0.060128,0.060128,7.9642,0.5311,0.5311,17544,185.1,3251699,0.017954,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#52: -delta(ts_min(low,5),5)*rank((sum(returns,240)-sum(returns,20))/220)*ts_rank(volume,5); rank is cross-sectional per timestamp",low|close|volume,241,"WorldQuant 101 Alpha#52: -delta(ts_min(low,5),5)*rank((sum(returns,240)-sum(returns,20))/220)*ts_rank(volume,5); rank is cross-sectional per timestamp",-0.00010176,0.00071298,-0.00081475,-5.1275,0.4899,0.00324359,-0.3763852,0.01123613,-0.03271846,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha52,wq101,conditional,72h,0.0039773,0.0039773,0.12372167,0.12372167,0.032147,0.032147,0.032147,4.2522,0.5214,0.5214,17496,185.1,3251699,0.017954,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#52: -delta(ts_min(low,5),5)*rank((sum(returns,240)-sum(returns,20))/220)*ts_rank(volume,5); rank is cross-sectional per timestamp",low|close|volume,241,"WorldQuant 101 Alpha#52: -delta(ts_min(low,5),5)*rank((sum(returns,240)-sum(returns,20))/220)*ts_rank(volume,5); rank is cross-sectional per timestamp",-7.37e-06,0.00181517,-0.00182253,-6.0196,0.4878,0.00582463,-0.25234359,0.0201771,-0.05943744,0.36,25,per_bar_mean_x_bars_per_year
