factor_id,family,expected_direction,formula_proxy,required_columns,lookback_window,data_availability,coverage,missing_rate,best_horizon,best_adj_ic,best_adj_icir,best_long_short_horizon,best_long_short_spread,best_long_short_t_stat,ic_win_rate,monthly_stability_summary,quantile_monotonicity_summary,rankic_longshort_consistency,redundancy_level,nearest_existing_factors,decision_bucket,recommended_action,caveats
wq101_alpha25,wq101,conditional,WorldQuant 101 Alpha#25: rank((-returns*adv20*vwap)*(high-close)); vwap derived as quote_volume/volume; rank is cross-sectional per timestamp,high|close|volume|quote_volume,20,EXISTS,3302102,0.002732,1h,0.01962723,0.165619,72h,-0.00128114,-4.1583,0.5716,STABLE (25/25 months positive),NEARLY_MONOTONIC,DIVERGENT,UNKNOWN,,CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
wq101_alpha28,wq101,conditional,"WorldQuant 101 Alpha#28: scale(correlation(adv20,low,5)+((high+low)/2)-close); panel scale semantics preserved",high|low|close|volume,24,EXISTS,3300772,0.003134,24h,-0.01555089,-0.14005,72h,0.00103006,3.5532,0.4716,UNSTABLE (1/25 months positive),NEARLY_MONOTONIC,DIVERGENT,UNKNOWN,,CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
wq101_alpha30,wq101,conditional,"WorldQuant 101 Alpha#30: (1-rank(sum of last three close-delta signs))*sum(volume,5)/sum(volume,20); rank is cross-sectional per timestamp",close|volume,20,EXISTS,3302281,0.002678,1h,0.01516341,0.136673,72h,-0.00160875,-5.4654,0.5582,STABLE (24/25 months positive),NEARLY_MONOTONIC,DIVERGENT,UNKNOWN,,CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
wq101_alpha35,wq101,conditional,"WorldQuant 101 Alpha#35: ts_rank(volume,32)*(1-ts_rank(close+high-low,16))*(1-ts_rank(returns,32)); adapted to 1h panel",high|low|close|volume,33,EXISTS,3307651,0.001056,1h,0.02608825,0.214928,72h,-0.00203841,-6.5553,0.6014,STABLE (25/25 months positive),NEARLY_MONOTONIC,DIVERGENT,UNKNOWN,,CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
wq101_alpha43,wq101,conditional,"WorldQuant 101 Alpha#43: ts_rank(volume/adv20,20)*ts_rank(-delta(close,7),8); adapted to 1h panel",close|volume,39,EXISTS,3297170,0.004221,1h,0.009322,0.085674,72h,-0.00033549,-1.1633,0.5335,STABLE (25/25 months positive),NEARLY_MONOTONIC,DIVERGENT,UNKNOWN,,CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
wq101_alpha52,wq101,conditional,"WorldQuant 101 Alpha#52: -delta(ts_min(low,5),5)*rank((sum(returns,240)-sum(returns,20))/220)*ts_rank(volume,5); rank is cross-sectional per timestamp",low|close|volume,241,EXISTS,3251699,0.017954,4h,0.00911774,0.072604,72h,-0.00182253,-6.0196,0.5315,MODERATE (19/25 months positive),NON_MONOTONIC (3 sign changes),DIVERGENT,UNKNOWN,,CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
