factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
funding_rate_change_24h,funding_rate,negative,4h,3,Q4,-0.0001285,0.0005092,2912818,16752,COMPUTED
funding_rate_change_24h,funding_rate,negative,4h,4,Q5,-5.31e-05,0.00051198,2912818,16752,COMPUTED
funding_rate_change_24h,funding_rate,negative,24h,0,Q1,-6.055e-05,0.00066969,2912811,16752,COMPUTED
funding_rate_change_24h,funding_rate,negative,24h,1,Q2,-0.00038489,0.00104258,2912811,16752,COMPUTED
funding_rate_change_24h,funding_rate,negative,24h,2,Q3,3.321e-05,0.00158606,2912811,16752,COMPUTED
funding_rate_change_24h,funding_rate,negative,24h,3,Q4,-0.00049412,0.00114363,2912811,16752,COMPUTED
funding_rate_change_24h,funding_rate,negative,24h,4,Q5,-0.00010558,-7.754e-05,2912811,16752,COMPUTED
funding_rate_change_24h,funding_rate,negative,72h,0,Q1,2.985e-05,0.0004525,2912811,16752,COMPUTED
funding_rate_change_24h,funding_rate,negative,72h,1,Q2,-0.00149754,-0.0005225,2912811,16752,COMPUTED
funding_rate_change_24h,funding_rate,negative,72h,2,Q3,-0.00030601,0.0005069,2912811,16752,COMPUTED
funding_rate_change_24h,funding_rate,negative,72h,3,Q4,-0.00136887,-0.00063334,2912811,16752,COMPUTED
funding_rate_change_24h,funding_rate,negative,72h,4,Q5,0.00041944,-0.00023946,2912811,16752,COMPUTED
