timestamp,upper_side_return,lower_side_return,gross_paper_spread,one_way_turnover,low_cost_drag,mid_cost_drag,low_cost_net_spread,mid_cost_net_spread,n_upper_with_label,n_lower_with_label,label_status,cum_gross_spread,cum_low_cost_net,cum_mid_cost_net
2026-05-25 08:00:00+00:00,-0.00047504851654416036,-0.002901036745533603,0.0024259882289894424,0.25,0.000175,0.000375,0.0022509882289894426,0.0020509882289894425,8,8,AVAILABLE,-0.01883086137940556,-0.049893361379405664,-0.08539336137940544
2026-05-25 09:00:00+00:00,-0.0025929564518782228,6.857649634172541e-05,-0.002661532948219948,0.1875,0.00013125,0.00028125000000000003,-0.002792782948219948,-0.0029427829482199484,8,8,AVAILABLE,-0.021492394327625508,-0.05268614432762561,-0.08833614432762539
2026-05-25 10:00:00+00:00,-0.00019596999165506085,-0.0020463405367908763,0.0018503705451358154,0.125,8.75e-05,0.0001875,0.0017628705451358155,0.0016628705451358155,8,8,AVAILABLE,-0.019642023782489693,-0.05092327378248979,-0.08667327378248957
2026-05-25 11:00:00+00:00,0.00019603548211642036,-0.001362477891185189,0.0015585133733016093,0.1875,0.00013125,0.00028125000000000003,0.0014272633733016093,0.0012772633733016093,8,8,AVAILABLE,-0.018083510409188083,-0.04949601040918818,-0.08539601040918796
2026-05-25 12:00:00+00:00,0.000161645354847674,-0.00031383031750984586,0.00047547567235751986,0.1875,0.00013125,0.00028125000000000003,0.0003442256723575199,0.00019422567235751983,8,8,AVAILABLE,-0.017608034736830563,-0.04915178473683066,-0.08520178473683043
2026-05-25 13:00:00+00:00,0.0011653217515347342,-0.008950347340844947,0.010115669092379681,0.125,8.75e-05,0.0001875,0.01002816909237968,0.009928169092379681,8,8,AVAILABLE,-0.007492365644450882,-0.03912361564445098,-0.07527361564445076
2026-05-25 14:00:00+00:00,0.0015739559553307955,-0.005737509325362301,0.007311465280693097,0.25,0.000175,0.000375,0.007136465280693097,0.0069364652806930965,8,8,AVAILABLE,-0.0001809003637577855,-0.031987150363757884,-0.06833715036375766
2026-05-25 15:00:00+00:00,-0.0013533081597597377,0.004874051168864156,-0.006227359328623894,0.1875,0.00013125,0.00028125000000000003,-0.006358609328623894,-0.006508609328623894,8,8,AVAILABLE,-0.006408259692381679,-0.03834575969238178,-0.07484575969238155
2026-05-25 16:00:00+00:00,0.0018628373890516164,-0.011836295961249105,0.013699133350300721,0.25,0.000175,0.000375,0.013524133350300721,0.013324133350300721,8,8,AVAILABLE,0.007290873657919042,-0.024821626342081057,-0.06152162634208083
2026-05-25 17:00:00+00:00,-0.00022776870389973336,0.0048697793187355495,-0.005097548022635283,0.0625,4.375e-05,9.375e-05,-0.005141298022635283,-0.005191298022635283,8,8,AVAILABLE,0.002193325635283759,-0.029962924364716342,-0.06671292436471611
2026-05-25 18:00:00+00:00,-0.00039891859087498593,0.0009733188768915602,-0.001372237467766546,0.125,8.75e-05,0.0001875,-0.001459737467766546,-0.001559737467766546,8,8,AVAILABLE,0.000821088167517213,-0.031422661832482886,-0.06827266183248265
2026-05-25 19:00:00+00:00,-0.0010374793210225774,0.006184894299368082,-0.00722237362039066,0.25,0.000175,0.000375,-0.0073973736203906595,-0.00759737362039066,8,8,AVAILABLE,-0.006401285452873447,-0.03882003545287355,-0.07587003545287331
2026-05-25 20:00:00+00:00,-0.000908694456001849,0.002464189753844645,-0.003372884209846494,0.0625,4.375e-05,9.375e-05,-0.003416634209846494,-0.003466634209846494,8,8,AVAILABLE,-0.00977416966271994,-0.04223666966272004,-0.07933666966271981
2026-05-25 21:00:00+00:00,0.00046836686682409645,-0.000629727839885616,0.0010980947067097124,0.125,8.75e-05,0.0001875,0.0010105947067097125,0.0009105947067097125,8,8,AVAILABLE,-0.008676074956010228,-0.04122607495601033,-0.07842607495601009
2026-05-25 22:00:00+00:00,-0.003743922958684358,0.006381929628144954,-0.010125852586829312,0.125,8.75e-05,0.0001875,-0.010213352586829313,-0.010313352586829312,8,8,AVAILABLE,-0.01880192754283954,-0.051439427542839644,-0.0887394275428394
2026-05-25 23:00:00+00:00,0.0020609005552275628,-0.0032081664604524385,0.005269067015680001,0.0625,4.375e-05,9.375e-05,0.005225317015680001,0.005175317015680001,8,8,AVAILABLE,-0.013532860527159539,-0.046214110527159645,-0.0835641105271594
2026-05-26 00:00:00+00:00,-0.0028944258170141984,0.003239187047570133,-0.006133612864584331,0.125,8.75e-05,0.0001875,-0.006221112864584331,-0.0063211128645843315,8,8,AVAILABLE,-0.01966647339174387,-0.052435223391743974,-0.08988522339174373
2026-05-26 01:00:00+00:00,-0.0017906422060864208,0.0006549071637598214,-0.002445549369846242,0.125,8.75e-05,0.0001875,-0.002533049369846242,-0.0026330493698462423,8,8,AVAILABLE,-0.022112022761590112,-0.05496827276159021,-0.09251827276158997
2026-05-26 02:00:00+00:00,8.633310643814396e-05,-0.0020582225980274246,0.0021445557044655686,0.125,8.75e-05,0.0001875,0.0020570557044655687,0.0019570557044655684,8,8,AVAILABLE,-0.019967467057124544,-0.05291121705712464,-0.0905612170571244
2026-05-26 03:00:00+00:00,0.0003775842857385858,0.0008505088629686755,-0.0004729245772300897,0.1875,0.00013125,0.00028125000000000003,-0.0006041745772300896,-0.0007541745772300897,8,8,AVAILABLE,-0.020440391634354634,-0.05351539163435473,-0.0913153916343545
2026-05-26 04:00:00+00:00,0.0013461345269058927,-0.007534906907730107,0.008881041434636,0.0625,4.375e-05,9.375e-05,0.008837291434636,0.008787291434636,8,8,AVAILABLE,-0.011559350199718633,-0.04467810019971873,-0.0825281001997185
2026-05-26 05:00:00+00:00,0.0020218562056539685,0.00011431016251847032,0.0019075460431354982,0.1875,0.00013125,0.00028125000000000003,0.0017762960431354981,0.0016262960431354982,8,8,AVAILABLE,-0.009651804156583135,-0.042901804156583234,-0.080901804156583
2026-05-26 06:00:00+00:00,0.0001671505701283174,-0.002432092116313775,0.0025992426864420923,0.125,8.75e-05,0.0001875,0.0025117426864420924,0.002411742686442092,8,8,AVAILABLE,-0.007052561470141043,-0.04039006147014114,-0.07849006147014091
2026-05-26 07:00:00+00:00,-0.0012053755755337264,-0.0013982634532242744,0.00019288787769054794,0.1875,0.00013125,0.00028125000000000003,6.163787769054795e-05,-8.83621223094521e-05,8,8,AVAILABLE,-0.006859673592450495,-0.04032842359245059,-0.07857842359245036
2026-05-26 08:00:00+00:00,0.0004527129853791473,-0.0008532404541553226,0.00130595343953447,0.125,8.75e-05,0.0001875,0.00121845343953447,0.00111845343953447,8,8,AVAILABLE,-0.005553720152916025,-0.03910997015291612,-0.07745997015291589
2026-05-26 09:00:00+00:00,-0.0006507955385857273,0.00040202591182735004,-0.0010528214504130773,0.1875,0.00013125,0.00028125000000000003,-0.0011840714504130774,-0.0013340714504130773,8,8,AVAILABLE,-0.0066065416033291025,-0.040294041603329195,-0.07879404160332897
2026-05-26 10:00:00+00:00,0.00586615800288208,-0.013496058491999613,0.019362216494881693,0.125,8.75e-05,0.0001875,0.019274716494881692,0.019174716494881693,8,8,AVAILABLE,0.01275567489155259,-0.021019325108447503,-0.05961932510844727
2026-05-26 11:00:00+00:00,-0.00041283547889692934,-0.0029198102474810375,0.002506974768584108,0.25,0.000175,0.000375,0.0023319747685841084,0.0021319747685841083,8,8,AVAILABLE,0.015262649660136698,-0.018687350339863393,-0.057487350339863165
2026-05-26 12:00:00+00:00,0.0007563820020461617,0.0030893573768819016,-0.00233297537483574,0.125,8.75e-05,0.0001875,-0.0024204753748357398,-0.00252047537483574,8,8,AVAILABLE,0.012929674285300959,-0.021107825714699133,-0.060007825714698905
2026-05-26 13:00:00+00:00,0.0003963077835549625,-0.005531704461745217,0.005928012245300179,0.125,8.75e-05,0.0001875,0.0058405122453001794,0.005740512245300179,8,8,AVAILABLE,0.018857686530601138,-0.015267313469398955,-0.054267313469398726
2026-05-26 14:00:00+00:00,-0.0016541338932745953,0.003955251907800876,-0.005609385801075471,0.1875,0.00013125,0.00028125000000000003,-0.005740635801075472,-0.0058906358010754716,8,8,AVAILABLE,0.013248300729525667,-0.021007949270474426,-0.0601579492704742
2026-05-26 15:00:00+00:00,-0.0029186865790759783,0.002233899885283379,-0.005152586464359357,0.1875,0.00013125,0.00028125000000000003,-0.0052838364643593575,-0.0054338364643593574,8,8,AVAILABLE,0.00809571426516631,-0.026291785734833782,-0.06559178573483355
2026-05-26 16:00:00+00:00,-0.001546087840925331,0.004152430451515178,-0.005698518292440509,0.125,8.75e-05,0.0001875,-0.005786018292440509,-0.005886018292440509,8,8,AVAILABLE,0.0023971959727258005,-0.03207780402727429,-0.07147780402727406
2026-05-26 17:00:00+00:00,-0.0032406841873274805,0.005640401550530055,-0.008881085737857536,0.125,8.75e-05,0.0001875,-0.008968585737857537,-0.009068585737857536,8,8,AVAILABLE,-0.006483889765131735,-0.04104638976513182,-0.08054638976513159
2026-05-26 18:00:00+00:00,-0.00034647063300790454,0.006184155031869393,-0.006530625664877297,0.0625,4.375e-05,9.375e-05,-0.006574375664877298,-0.006624375664877297,8,8,AVAILABLE,-0.013014515430009033,-0.04762076543000912,-0.08717076543000889
2026-05-26 19:00:00+00:00,0.0013009218898241831,-0.007182631119093487,0.00848355300891767,0.125,8.75e-05,0.0001875,0.00839605300891767,0.00829605300891767,8,8,AVAILABLE,-0.004530962421091363,-0.03922471242109145,-0.07887471242109122
2026-05-26 20:00:00+00:00,0.0008445383731404549,-0.0021239306577953768,0.0029684690309358316,0.125,8.75e-05,0.0001875,0.0028809690309358317,0.0027809690309358315,8,8,AVAILABLE,-0.001562493390155531,-0.036343743390155614,-0.07609374339015539
2026-05-26 21:00:00+00:00,-0.0013775362263731689,0.0076527913660192695,-0.009030327592392438,0.1875,0.00013125,0.00028125000000000003,-0.009161577592392438,-0.009311577592392439,8,8,AVAILABLE,-0.01059282098254797,-0.04550532098254805,-0.08540532098254783
2026-05-26 22:00:00+00:00,2.4281647978449672e-05,-0.0014734938276665527,0.0014977754756450024,0.0625,4.375e-05,9.375e-05,0.0014540254756450024,0.0014040254756450023,8,8,AVAILABLE,-0.009095045506902967,-0.04405129550690305,-0.08400129550690283
2026-05-26 23:00:00+00:00,0.00014954398841660055,0.003352499621965453,-0.0032029556335488527,0.1875,0.00013125,0.00028125000000000003,-0.0033342056335488525,-0.003484205633548853,8,8,AVAILABLE,-0.01229800114045182,-0.047385501140451904,-0.08748550114045169
