timestamp,symbol,signal_value,signal_rank,side_label,diagnostic_weight,quote_volume,notional_volume,liquidity_status,data_freshness_status
2026-05-14 00:00:00+00:00,XRPUSDT,0.48294908914766826,19,NEUTRAL,0.0,39719210.576189995,39719210.576189995,AVAILABLE,OK
2026-05-14 00:00:00+00:00,1000PEPEUSDT,0.47282347369535394,20,NEUTRAL,0.0,24783875.606340647,24783875.606340647,AVAILABLE,OK
2026-05-14 00:00:00+00:00,SPACEUSDT,0.3953710280115722,21,NEUTRAL,0.0,297038.741636,297038.741636,AVAILABLE,OK
2026-05-14 00:00:00+00:00,AVAXUSDT,0.37571387707186343,22,NEUTRAL,0.0,8403326.524,8403326.524,AVAILABLE,OK
2026-05-14 00:00:00+00:00,LINKUSDT,0.26730924725032545,23,NEUTRAL,0.0,8119095.958905,8119095.958905,AVAILABLE,OK
2026-05-14 00:00:00+00:00,SUIUSDT,0.20521237216149718,24,NEUTRAL,0.0,17544456.633585,17544456.633585,AVAILABLE,OK
2026-05-14 00:00:00+00:00,BNBUSDT,0.15032954605660825,25,NEUTRAL,0.0,15482456.0625,15482456.0625,AVAILABLE,OK
2026-05-14 00:00:00+00:00,ONDOUSDT,0.09683533803000295,26,NEUTRAL,0.0,3356903.7216100004,3356903.7216100004,AVAILABLE,OK
2026-05-14 00:00:00+00:00,XPLUSDT,0.090755968621607,27,NEUTRAL,0.0,2715798.3402,2715798.3402,AVAILABLE,OK
2026-05-14 00:00:00+00:00,CRVUSDT,-0.00048189075499451483,28,NEUTRAL,0.0,3544356.9551999997,3544356.9551999997,AVAILABLE,OK
2026-05-14 00:00:00+00:00,WLDUSDT,-0.01796419663093265,29,NEUTRAL,0.0,6385964.86935,6385964.86935,AVAILABLE,OK
2026-05-14 00:00:00+00:00,DOTUSDT,-0.039234532702461335,30,NEUTRAL,0.0,4194016.9442999996,4194016.9442999996,AVAILABLE,OK
2026-05-14 00:00:00+00:00,XMRUSDT,-0.14818854718620483,31,NEUTRAL,0.0,879806.97386,879806.97386,AVAILABLE,OK
2026-05-14 00:00:00+00:00,NEARUSDT,-0.16107013936191827,32,NEUTRAL,0.0,4633702.9605,4633702.9605,AVAILABLE,OK
2026-05-14 00:00:00+00:00,ZECUSDT,-0.2607054026191523,33,NEUTRAL,0.0,1164074.396625,1164074.396625,AVAILABLE,OK
2026-05-14 00:00:00+00:00,TRUMPUSDT,-0.32079457653560345,34,NEUTRAL,0.0,5933998.13838,5933998.13838,AVAILABLE,OK
2026-05-14 00:00:00+00:00,DOGEUSDT,-0.32832535286199654,35,NEUTRAL,0.0,29839230.067475,29839230.067475,AVAILABLE,OK
2026-05-14 00:00:00+00:00,HOMEUSDT,-0.8687027330464249,36,LOWER_SIDE,-0.0625,170321.236576,170321.236576,AVAILABLE,OK
2026-05-14 00:00:00+00:00,HUSDT,-1.834665979631521,37,LOWER_SIDE,-0.0625,959246.86214,959246.86214,AVAILABLE,OK
2026-05-14 00:00:00+00:00,INJUSDT,-1.9522970043061243,38,LOWER_SIDE,-0.0625,2573326.3216,2573326.3216,AVAILABLE,OK
2026-05-14 00:00:00+00:00,BEATUSDT,-2.2883024525590887,39,LOWER_SIDE,-0.0625,1549656.6778,1549656.6778,AVAILABLE,OK
2026-05-14 00:00:00+00:00,SIRENUSDT,-2.467169453977869,40,LOWER_SIDE,-0.0625,165319.7858,165319.7858,AVAILABLE,OK
2026-05-14 00:00:00+00:00,PLAYUSDT,-2.583080582734721,41,LOWER_SIDE,-0.0625,212514.56526,212514.56526,AVAILABLE,OK
2026-05-14 00:00:00+00:00,SKYAIUSDT,-2.778165284997901,42,LOWER_SIDE,-0.0625,156986.46412,156986.46412,AVAILABLE,OK
2026-05-14 00:00:00+00:00,LABUSDT,-3.391819405997217,43,LOWER_SIDE,-0.0625,430561.67007,430561.67007,AVAILABLE,OK
2026-05-14 01:00:00+00:00,HYPEUSDT,1.6342857063088574,1,UPPER_SIDE,0.0625,13318961.264145,13318961.264145,AVAILABLE,OK
2026-05-14 01:00:00+00:00,SOLUSDT,1.2547774186329879,2,UPPER_SIDE,0.0625,99999178.4543,99999178.4543,AVAILABLE,OK
2026-05-14 01:00:00+00:00,TONUSDT,1.1529194829496716,3,UPPER_SIDE,0.0625,2354534.7161499998,2354534.7161499998,AVAILABLE,OK
2026-05-14 01:00:00+00:00,TRXUSDT,1.148300532858748,4,UPPER_SIDE,0.0625,3025274.835105,3025274.835105,AVAILABLE,OK
2026-05-14 01:00:00+00:00,BTCUSDT,0.9509980097085854,5,UPPER_SIDE,0.0625,447335430.52586,447335430.52586,AVAILABLE,OK
2026-05-14 01:00:00+00:00,BCHUSDT,0.9029888434353706,6,UPPER_SIDE,0.0625,4666983.910965,4666983.910965,AVAILABLE,OK
2026-05-14 01:00:00+00:00,XLMUSDT,0.7469552688487713,7,UPPER_SIDE,0.0625,2240101.3058,2240101.3058,AVAILABLE,OK
2026-05-14 01:00:00+00:00,FILUSDT,0.7006798547924248,8,UPPER_SIDE,0.0625,4440258.2806,4440258.2806,AVAILABLE,OK
2026-05-14 01:00:00+00:00,ADAUSDT,0.6934059189248749,9,NEUTRAL,0.0,10721341.84485,10721341.84485,AVAILABLE,OK
2026-05-14 01:00:00+00:00,ARBUSDT,0.6762272208796632,10,NEUTRAL,0.0,3129498.429645,3129498.429645,AVAILABLE,OK
2026-05-14 01:00:00+00:00,UNIUSDT,0.6433442807461794,11,NEUTRAL,0.0,3703058.465,3703058.465,AVAILABLE,OK
2026-05-14 01:00:00+00:00,ETHUSDT,0.6428156581138706,12,NEUTRAL,0.0,342464645.859345,342464645.859345,AVAILABLE,OK
2026-05-14 01:00:00+00:00,TAOUSDT,0.5903802709720986,13,NEUTRAL,0.0,4410702.29314,4410702.29314,AVAILABLE,OK
2026-05-14 01:00:00+00:00,HMSTRUSDT,0.5773936790965437,14,NEUTRAL,0.0,233681.0053405,233681.0053405,AVAILABLE,OK
2026-05-14 01:00:00+00:00,LTCUSDT,0.5341734600938748,15,NEUTRAL,0.0,5718149.229885001,5718149.229885001,AVAILABLE,OK
2026-05-14 01:00:00+00:00,ONDOUSDT,0.512678691150536,16,NEUTRAL,0.0,3356903.7216100004,3356903.7216100004,AVAILABLE,OK
2026-05-14 01:00:00+00:00,XRPUSDT,0.4825187767760396,17,NEUTRAL,0.0,39719210.576189995,39719210.576189995,AVAILABLE,OK
2026-05-14 01:00:00+00:00,ENAUSDT,0.48088068559134234,18,NEUTRAL,0.0,8379222.2644,8379222.2644,AVAILABLE,OK
2026-05-14 01:00:00+00:00,ALLOUSDT,0.4371021846724188,19,NEUTRAL,0.0,249670.01338999998,249670.01338999998,AVAILABLE,OK
2026-05-14 01:00:00+00:00,SUIUSDT,0.409307075886715,20,NEUTRAL,0.0,17544456.633585,17544456.633585,AVAILABLE,OK
2026-05-14 01:00:00+00:00,PAXGUSDT,0.37834098734223354,21,NEUTRAL,0.0,2414255.12119,2414255.12119,AVAILABLE,OK
2026-05-14 01:00:00+00:00,AVAXUSDT,0.36148900064722433,22,NEUTRAL,0.0,8403326.524,8403326.524,AVAILABLE,OK
2026-05-14 01:00:00+00:00,1000PEPEUSDT,0.32013716854120816,23,NEUTRAL,0.0,24783875.606340647,24783875.606340647,AVAILABLE,OK
2026-05-14 01:00:00+00:00,LINKUSDT,0.3178005197326258,24,NEUTRAL,0.0,8119095.958905,8119095.958905,AVAILABLE,OK
2026-05-14 01:00:00+00:00,ZECUSDT,0.19785688798969245,25,NEUTRAL,0.0,1164074.396625,1164074.396625,AVAILABLE,OK
2026-05-14 01:00:00+00:00,XMRUSDT,0.1694611707863911,26,NEUTRAL,0.0,879806.97386,879806.97386,AVAILABLE,OK
2026-05-14 01:00:00+00:00,XPLUSDT,0.16845803576721602,27,NEUTRAL,0.0,2715798.3402,2715798.3402,AVAILABLE,OK
2026-05-14 01:00:00+00:00,DOTUSDT,0.10686443800278442,28,NEUTRAL,0.0,4194016.9442999996,4194016.9442999996,AVAILABLE,OK
2026-05-14 01:00:00+00:00,WLDUSDT,0.0614419575472437,29,NEUTRAL,0.0,6385964.86935,6385964.86935,AVAILABLE,OK
2026-05-14 01:00:00+00:00,BNBUSDT,-0.06689526593662153,30,NEUTRAL,0.0,15482456.0625,15482456.0625,AVAILABLE,OK
2026-05-14 01:00:00+00:00,CRVUSDT,-0.07867420104857419,31,NEUTRAL,0.0,3544356.9551999997,3544356.9551999997,AVAILABLE,OK
2026-05-14 01:00:00+00:00,NEARUSDT,-0.2561833255118917,32,NEUTRAL,0.0,4633702.9605,4633702.9605,AVAILABLE,OK
2026-05-14 01:00:00+00:00,SPACEUSDT,-0.3163553163382098,33,NEUTRAL,0.0,297038.741636,297038.741636,AVAILABLE,OK
2026-05-14 01:00:00+00:00,TRUMPUSDT,-0.360893940591384,34,NEUTRAL,0.0,5933998.13838,5933998.13838,AVAILABLE,OK
2026-05-14 01:00:00+00:00,HOMEUSDT,-0.7025699425711112,35,NEUTRAL,0.0,170321.236576,170321.236576,AVAILABLE,OK
2026-05-14 01:00:00+00:00,DOGEUSDT,-0.7690065296316099,36,LOWER_SIDE,-0.0625,29839230.067475,29839230.067475,AVAILABLE,OK
2026-05-14 01:00:00+00:00,INJUSDT,-1.1308126853940668,37,LOWER_SIDE,-0.0625,2573326.3216,2573326.3216,AVAILABLE,OK
2026-05-14 01:00:00+00:00,HUSDT,-1.761553685274838,38,LOWER_SIDE,-0.0625,959246.86214,959246.86214,AVAILABLE,OK
2026-05-14 01:00:00+00:00,BEATUSDT,-1.8228998642480536,39,LOWER_SIDE,-0.0625,1549656.6778,1549656.6778,AVAILABLE,OK
2026-05-14 01:00:00+00:00,SKYAIUSDT,-2.5297540180147426,40,LOWER_SIDE,-0.0625,156986.46412,156986.46412,AVAILABLE,OK
2026-05-14 01:00:00+00:00,SIRENUSDT,-2.5517530785529345,41,LOWER_SIDE,-0.0625,165319.7858,165319.7858,AVAILABLE,OK
2026-05-14 01:00:00+00:00,LABUSDT,-2.980447946912787,42,LOWER_SIDE,-0.0625,430561.67007,430561.67007,AVAILABLE,OK
2026-05-14 01:00:00+00:00,PLAYUSDT,-3.743099006300165,43,LOWER_SIDE,-0.0625,212514.56526,212514.56526,AVAILABLE,OK
2026-05-14 02:00:00+00:00,HYPEUSDT,1.2936123962914643,1,UPPER_SIDE,0.0625,13318961.264145,13318961.264145,AVAILABLE,OK
2026-05-14 02:00:00+00:00,SOLUSDT,1.266485696593389,2,UPPER_SIDE,0.0625,99999178.4543,99999178.4543,AVAILABLE,OK
2026-05-14 02:00:00+00:00,PAXGUSDT,1.0958403828016723,3,UPPER_SIDE,0.0625,2414255.12119,2414255.12119,AVAILABLE,OK
2026-05-14 02:00:00+00:00,TONUSDT,0.9557963850476432,4,UPPER_SIDE,0.0625,2354534.7161499998,2354534.7161499998,AVAILABLE,OK
2026-05-14 02:00:00+00:00,BTCUSDT,0.907776416543505,5,UPPER_SIDE,0.0625,447335430.52586,447335430.52586,AVAILABLE,OK
2026-05-14 02:00:00+00:00,TRXUSDT,0.8145821181545442,6,UPPER_SIDE,0.0625,3025274.835105,3025274.835105,AVAILABLE,OK
2026-05-14 02:00:00+00:00,ARBUSDT,0.7754091305212726,7,UPPER_SIDE,0.0625,3129498.429645,3129498.429645,AVAILABLE,OK
2026-05-14 02:00:00+00:00,BCHUSDT,0.7716285532929027,8,UPPER_SIDE,0.0625,4666983.910965,4666983.910965,AVAILABLE,OK
2026-05-14 02:00:00+00:00,FILUSDT,0.7633348835024053,9,NEUTRAL,0.0,4440258.2806,4440258.2806,AVAILABLE,OK
2026-05-14 02:00:00+00:00,XLMUSDT,0.7115589780652228,10,NEUTRAL,0.0,2240101.3058,2240101.3058,AVAILABLE,OK
2026-05-14 02:00:00+00:00,ETHUSDT,0.6996722161837539,11,NEUTRAL,0.0,342464645.859345,342464645.859345,AVAILABLE,OK
2026-05-14 02:00:00+00:00,ADAUSDT,0.6651193330923685,12,NEUTRAL,0.0,10721341.84485,10721341.84485,AVAILABLE,OK
2026-05-14 02:00:00+00:00,TAOUSDT,0.6097417860129521,13,NEUTRAL,0.0,4410702.29314,4410702.29314,AVAILABLE,OK
2026-05-14 02:00:00+00:00,UNIUSDT,0.571047099039195,14,NEUTRAL,0.0,3703058.465,3703058.465,AVAILABLE,OK
2026-05-14 02:00:00+00:00,LTCUSDT,0.5374931484294814,15,NEUTRAL,0.0,5718149.229885001,5718149.229885001,AVAILABLE,OK
2026-05-14 02:00:00+00:00,HMSTRUSDT,0.49530620525304103,16,NEUTRAL,0.0,233681.0053405,233681.0053405,AVAILABLE,OK
2026-05-14 02:00:00+00:00,XRPUSDT,0.4766196280953833,17,NEUTRAL,0.0,39719210.576189995,39719210.576189995,AVAILABLE,OK
2026-05-14 02:00:00+00:00,ENAUSDT,0.4702173907924455,18,NEUTRAL,0.0,8379222.2644,8379222.2644,AVAILABLE,OK
2026-05-14 02:00:00+00:00,ONDOUSDT,0.46233341722978655,19,NEUTRAL,0.0,3356903.7216100004,3356903.7216100004,AVAILABLE,OK
2026-05-14 02:00:00+00:00,XPLUSDT,0.39530088083851983,20,NEUTRAL,0.0,2715798.3402,2715798.3402,AVAILABLE,OK
2026-05-14 02:00:00+00:00,LINKUSDT,0.37040753769114915,21,NEUTRAL,0.0,8119095.958905,8119095.958905,AVAILABLE,OK
2026-05-14 02:00:00+00:00,AVAXUSDT,0.36120994174161164,22,NEUTRAL,0.0,8403326.524,8403326.524,AVAILABLE,OK
2026-05-14 02:00:00+00:00,1000PEPEUSDT,0.3123114040565143,23,NEUTRAL,0.0,24783875.606340647,24783875.606340647,AVAILABLE,OK
2026-05-14 02:00:00+00:00,ALLOUSDT,0.26006347996756146,24,NEUTRAL,0.0,249670.01338999998,249670.01338999998,AVAILABLE,OK
2026-05-14 02:00:00+00:00,SUIUSDT,0.25794686604108585,25,NEUTRAL,0.0,17544456.633585,17544456.633585,AVAILABLE,OK
2026-05-14 02:00:00+00:00,XMRUSDT,0.19147114658279818,26,NEUTRAL,0.0,879806.97386,879806.97386,AVAILABLE,OK
2026-05-14 02:00:00+00:00,DOTUSDT,0.133618744931888,27,NEUTRAL,0.0,4194016.9442999996,4194016.9442999996,AVAILABLE,OK
2026-05-14 02:00:00+00:00,WLDUSDT,0.12239410236079394,28,NEUTRAL,0.0,6385964.86935,6385964.86935,AVAILABLE,OK
2026-05-14 02:00:00+00:00,SPACEUSDT,-0.021097151106398586,29,NEUTRAL,0.0,297038.741636,297038.741636,AVAILABLE,OK
2026-05-14 02:00:00+00:00,ZECUSDT,-0.0524724124950298,30,NEUTRAL,0.0,1164074.396625,1164074.396625,AVAILABLE,OK
2026-05-14 02:00:00+00:00,BNBUSDT,-0.054564908300206445,31,NEUTRAL,0.0,15482456.0625,15482456.0625,AVAILABLE,OK
2026-05-14 02:00:00+00:00,CRVUSDT,-0.23729710401945645,32,NEUTRAL,0.0,3544356.9551999997,3544356.9551999997,AVAILABLE,OK
2026-05-14 02:00:00+00:00,TRUMPUSDT,-0.33372389788837103,33,NEUTRAL,0.0,5933998.13838,5933998.13838,AVAILABLE,OK
2026-05-14 02:00:00+00:00,HOMEUSDT,-0.36121414738931173,34,NEUTRAL,0.0,170321.236576,170321.236576,AVAILABLE,OK
2026-05-14 02:00:00+00:00,NEARUSDT,-0.596279570097106,35,NEUTRAL,0.0,4633702.9605,4633702.9605,AVAILABLE,OK
2026-05-14 02:00:00+00:00,DOGEUSDT,-0.7396722018055081,36,LOWER_SIDE,-0.0625,29839230.067475,29839230.067475,AVAILABLE,OK
2026-05-14 02:00:00+00:00,INJUSDT,-1.3792124546800617,37,LOWER_SIDE,-0.0625,2573326.3216,2573326.3216,AVAILABLE,OK
2026-05-14 02:00:00+00:00,BEATUSDT,-1.5487410892985027,38,LOWER_SIDE,-0.0625,1549656.6778,1549656.6778,AVAILABLE,OK
2026-05-14 02:00:00+00:00,HUSDT,-1.8534125066208649,39,LOWER_SIDE,-0.0625,959246.86214,959246.86214,AVAILABLE,OK
2026-05-14 02:00:00+00:00,SKYAIUSDT,-2.305580963853871,40,LOWER_SIDE,-0.0625,156986.46412,156986.46412,AVAILABLE,OK
2026-05-14 02:00:00+00:00,SIRENUSDT,-2.6332892581928826,41,LOWER_SIDE,-0.0625,165319.7858,165319.7858,AVAILABLE,OK
2026-05-14 02:00:00+00:00,LABUSDT,-2.8463735237050876,42,LOWER_SIDE,-0.0625,430561.67007,430561.67007,AVAILABLE,OK
2026-05-14 02:00:00+00:00,PLAYUSDT,-3.5858495571015516,43,LOWER_SIDE,-0.0625,212514.56526,212514.56526,AVAILABLE,OK
2026-05-14 03:00:00+00:00,HYPEUSDT,1.4358125303215057,1,UPPER_SIDE,0.0625,13318961.264145,13318961.264145,AVAILABLE,OK
2026-05-14 03:00:00+00:00,SOLUSDT,1.37685621522969,2,UPPER_SIDE,0.0625,99999178.4543,99999178.4543,AVAILABLE,OK
2026-05-14 03:00:00+00:00,BCHUSDT,1.0198055586361432,3,UPPER_SIDE,0.0625,4666983.910965,4666983.910965,AVAILABLE,OK
2026-05-14 03:00:00+00:00,BTCUSDT,1.0023044034824244,4,UPPER_SIDE,0.0625,447335430.52586,447335430.52586,AVAILABLE,OK
2026-05-14 03:00:00+00:00,PAXGUSDT,1.0006733414384477,5,UPPER_SIDE,0.0625,2414255.12119,2414255.12119,AVAILABLE,OK
2026-05-14 03:00:00+00:00,ETHUSDT,0.9057497822339846,6,UPPER_SIDE,0.0625,342464645.859345,342464645.859345,AVAILABLE,OK
2026-05-14 03:00:00+00:00,TONUSDT,0.884110855620169,7,UPPER_SIDE,0.0625,2354534.7161499998,2354534.7161499998,AVAILABLE,OK
2026-05-14 03:00:00+00:00,ARBUSDT,0.8838249361386469,8,UPPER_SIDE,0.0625,3129498.429645,3129498.429645,AVAILABLE,OK
2026-05-14 03:00:00+00:00,XLMUSDT,0.8207363097356104,9,NEUTRAL,0.0,2240101.3058,2240101.3058,AVAILABLE,OK
2026-05-14 03:00:00+00:00,FILUSDT,0.7681909728725758,10,NEUTRAL,0.0,4440258.2806,4440258.2806,AVAILABLE,OK
2026-05-14 03:00:00+00:00,UNIUSDT,0.701717042413546,11,NEUTRAL,0.0,3703058.465,3703058.465,AVAILABLE,OK
2026-05-14 03:00:00+00:00,ADAUSDT,0.6970492025258884,12,NEUTRAL,0.0,10721341.84485,10721341.84485,AVAILABLE,OK
2026-05-14 03:00:00+00:00,XRPUSDT,0.5979751728170005,13,NEUTRAL,0.0,39719210.576189995,39719210.576189995,AVAILABLE,OK
2026-05-14 03:00:00+00:00,HMSTRUSDT,0.5969284952122641,14,NEUTRAL,0.0,233681.0053405,233681.0053405,AVAILABLE,OK
2026-05-14 03:00:00+00:00,LTCUSDT,0.5912619569794678,15,NEUTRAL,0.0,5718149.229885001,5718149.229885001,AVAILABLE,OK
2026-05-14 03:00:00+00:00,TAOUSDT,0.5839514600269431,16,NEUTRAL,0.0,4410702.29314,4410702.29314,AVAILABLE,OK
2026-05-14 03:00:00+00:00,ENAUSDT,0.5400499994804228,17,NEUTRAL,0.0,8379222.2644,8379222.2644,AVAILABLE,OK
2026-05-14 03:00:00+00:00,AVAXUSDT,0.5312442566390131,18,NEUTRAL,0.0,8403326.524,8403326.524,AVAILABLE,OK
2026-05-14 03:00:00+00:00,LINKUSDT,0.5043806783303594,19,NEUTRAL,0.0,8119095.958905,8119095.958905,AVAILABLE,OK
2026-05-14 03:00:00+00:00,ONDOUSDT,0.4863451016998591,20,NEUTRAL,0.0,3356903.7216100004,3356903.7216100004,AVAILABLE,OK
2026-05-14 03:00:00+00:00,1000PEPEUSDT,0.443993192243916,21,NEUTRAL,0.0,24783875.606340647,24783875.606340647,AVAILABLE,OK
2026-05-14 03:00:00+00:00,XPLUSDT,0.42321883386120934,22,NEUTRAL,0.0,2715798.3402,2715798.3402,AVAILABLE,OK
2026-05-14 03:00:00+00:00,ALLOUSDT,0.36238169888793703,23,NEUTRAL,0.0,249670.01338999998,249670.01338999998,AVAILABLE,OK
2026-05-14 03:00:00+00:00,TRXUSDT,0.31861094101795484,24,NEUTRAL,0.0,3025274.835105,3025274.835105,AVAILABLE,OK
2026-05-14 03:00:00+00:00,XMRUSDT,0.3170229945920374,25,NEUTRAL,0.0,879806.97386,879806.97386,AVAILABLE,OK
2026-05-14 03:00:00+00:00,BNBUSDT,0.30059988530286547,26,NEUTRAL,0.0,15482456.0625,15482456.0625,AVAILABLE,OK
2026-05-14 03:00:00+00:00,SUIUSDT,0.21432631171902344,27,NEUTRAL,0.0,17544456.633585,17544456.633585,AVAILABLE,OK
2026-05-14 03:00:00+00:00,WLDUSDT,0.17980799543514545,28,NEUTRAL,0.0,6385964.86935,6385964.86935,AVAILABLE,OK
2026-05-14 03:00:00+00:00,DOTUSDT,0.17354777866166363,29,NEUTRAL,0.0,4194016.9442999996,4194016.9442999996,AVAILABLE,OK
2026-05-14 03:00:00+00:00,ZECUSDT,0.15883892041850306,30,NEUTRAL,0.0,1164074.396625,1164074.396625,AVAILABLE,OK
2026-05-14 03:00:00+00:00,CRVUSDT,0.006152316510793075,31,NEUTRAL,0.0,3544356.9551999997,3544356.9551999997,AVAILABLE,OK
2026-05-14 03:00:00+00:00,SPACEUSDT,-0.004677215449443917,32,NEUTRAL,0.0,297038.741636,297038.741636,AVAILABLE,OK
2026-05-14 03:00:00+00:00,HOMEUSDT,-0.054844868666467116,33,NEUTRAL,0.0,170321.236576,170321.236576,AVAILABLE,OK
2026-05-14 03:00:00+00:00,TRUMPUSDT,-0.24067694866672948,34,NEUTRAL,0.0,5933998.13838,5933998.13838,AVAILABLE,OK
2026-05-14 03:00:00+00:00,NEARUSDT,-0.29640591161488766,35,NEUTRAL,0.0,4633702.9605,4633702.9605,AVAILABLE,OK
2026-05-14 03:00:00+00:00,DOGEUSDT,-0.47155280134266625,36,LOWER_SIDE,-0.0625,29839230.067475,29839230.067475,AVAILABLE,OK
2026-05-14 03:00:00+00:00,BEATUSDT,-1.0807052747895223,37,LOWER_SIDE,-0.0625,1549656.6778,1549656.6778,AVAILABLE,OK
2026-05-14 03:00:00+00:00,INJUSDT,-1.1937672004681343,38,LOWER_SIDE,-0.0625,2573326.3216,2573326.3216,AVAILABLE,OK
2026-05-14 03:00:00+00:00,HUSDT,-1.5445038560319027,39,LOWER_SIDE,-0.0625,959246.86214,959246.86214,AVAILABLE,OK
2026-05-14 03:00:00+00:00,SKYAIUSDT,-1.8344281093155237,40,LOWER_SIDE,-0.0625,156986.46412,156986.46412,AVAILABLE,OK
2026-05-14 03:00:00+00:00,SIRENUSDT,-2.0865386172758438,41,LOWER_SIDE,-0.0625,165319.7858,165319.7858,AVAILABLE,OK
2026-05-14 03:00:00+00:00,LABUSDT,-2.92616412460514,42,LOWER_SIDE,-0.0625,430561.67007,430561.67007,AVAILABLE,OK
2026-05-14 03:00:00+00:00,PLAYUSDT,-3.3353849284832413,43,LOWER_SIDE,-0.0625,212514.56526,212514.56526,AVAILABLE,OK
2026-05-14 04:00:00+00:00,HYPEUSDT,1.372584449020249,1,UPPER_SIDE,0.0625,13318961.264145,13318961.264145,AVAILABLE,OK
2026-05-14 04:00:00+00:00,SOLUSDT,1.277983205795741,2,UPPER_SIDE,0.0625,99999178.4543,99999178.4543,AVAILABLE,OK
2026-05-14 04:00:00+00:00,PAXGUSDT,0.982960703735639,3,UPPER_SIDE,0.0625,2414255.12119,2414255.12119,AVAILABLE,OK
2026-05-14 04:00:00+00:00,BTCUSDT,0.9432354274850713,4,UPPER_SIDE,0.0625,447335430.52586,447335430.52586,AVAILABLE,OK
2026-05-14 04:00:00+00:00,BCHUSDT,0.9401748374842627,5,UPPER_SIDE,0.0625,4666983.910965,4666983.910965,AVAILABLE,OK
2026-05-14 04:00:00+00:00,ARBUSDT,0.8212024094899755,6,UPPER_SIDE,0.0625,3129498.429645,3129498.429645,AVAILABLE,OK
2026-05-14 04:00:00+00:00,ETHUSDT,0.8109854937524457,7,UPPER_SIDE,0.0625,342464645.859345,342464645.859345,AVAILABLE,OK
2026-05-14 04:00:00+00:00,TONUSDT,0.8083154559555793,8,UPPER_SIDE,0.0625,2354534.7161499998,2354534.7161499998,AVAILABLE,OK
2026-05-14 04:00:00+00:00,FILUSDT,0.7696355441151262,9,NEUTRAL,0.0,4440258.2806,4440258.2806,AVAILABLE,OK
2026-05-14 04:00:00+00:00,XLMUSDT,0.7394748233447425,10,NEUTRAL,0.0,2240101.3058,2240101.3058,AVAILABLE,OK
2026-05-14 04:00:00+00:00,UNIUSDT,0.7319133054608377,11,NEUTRAL,0.0,3703058.465,3703058.465,AVAILABLE,OK
2026-05-14 04:00:00+00:00,ADAUSDT,0.6701268038886486,12,NEUTRAL,0.0,10721341.84485,10721341.84485,AVAILABLE,OK
2026-05-14 04:00:00+00:00,HMSTRUSDT,0.6323760404405788,13,NEUTRAL,0.0,233681.0053405,233681.0053405,AVAILABLE,OK
