factor_id,symbol,selected_rows,missing_rows,missing_rate
q158_high_low_range,ACHUSDT,744,0,0.0
q158_high_low_range,ACTUSDT,3648,0,0.0
q158_high_low_range,ADAUSDT,17808,0,0.0
q158_high_low_range,AERGOUSDT,744,0,0.0
q158_high_low_range,AEVOUSDT,1463,0,0.0
q158_high_low_range,AGLDUSDT,672,0,0.0
q158_high_low_range,AIGENSYNUSDT,289,0,0.0
q158_high_low_range,AIOTUSDT,744,0,0.0
q158_high_low_range,AIXBTUSDT,672,0,0.0
q158_high_low_range,ALCHUSDT,1464,0,0.0
q158_high_low_range,ALGOUSDT,744,0,0.0
q158_high_low_range,ALLOUSDT,289,0,0.0
q158_high_low_range,ALPINEUSDT,744,0,0.0
q158_high_low_range,ANIMEUSDT,744,0,0.0
q158_high_low_range,APEUSDT,2208,0,0.0
q158_high_low_range,API3USDT,1440,0,0.0
q158_high_low_range,APTUSDT,5136,0,0.0
q158_high_low_range,ARBUSDT,8831,0,0.0
q158_high_low_range,ARCUSDT,2208,0,0.0
q158_high_low_range,ARIAUSDT,744,0,0.0
q158_high_low_range,ARKUSDT,720,0,0.0
q158_high_low_range,ARUSDT,719,0,0.0
q158_high_low_range,ASTERUSDT,5377,0,0.0
q158_high_low_range,ATUSDT,744,0,0.0
q158_high_low_range,AUCTIONUSDT,720,0,0.0
q158_high_low_range,AVAXUSDT,17808,0,0.0
q158_high_low_range,AVNTUSDT,1464,0,0.0
q158_high_low_range,AXSUSDT,1416,0,0.0
q158_high_low_range,AZTECUSDT,744,0,0.0
q158_high_low_range,BABYUSDT,744,0,0.0
q158_high_low_range,BANANAS31USDT,2208,0,0.0
q158_high_low_range,BARDUSDT,1464,0,0.0
q158_high_low_range,BASEDUSDT,744,0,0.0
q158_high_low_range,BASUSDT,720,0,0.0
q158_high_low_range,BBUSDT,1463,0,0.0
q158_high_low_range,BCHUSDT,14904,0,0.0
q158_high_low_range,BEATUSDT,2449,0,0.0
q158_high_low_range,BERAUSDT,2880,0,0.0
q158_high_low_range,BIGTIMEUSDT,1464,0,0.0
q158_high_low_range,BILLUSDT,289,0,0.0
q158_high_low_range,BIOUSDT,3169,0,0.0
q158_high_low_range,BIRBUSDT,744,0,0.0
q158_high_low_range,BLESSUSDT,720,0,0.0
q158_high_low_range,BNBUSDT,17808,0,0.0
q158_high_low_range,BOMEUSDT,5135,0,0.0
q158_high_low_range,BREVUSDT,672,0,0.0
q158_high_low_range,BROCCOLI714USDT,672,0,0.0
q158_high_low_range,BRUSDT,720,0,0.0
q158_high_low_range,BSBUSDT,1033,0,0.0
q158_high_low_range,BTCUSDT,17808,0,0.0
q158_high_low_range,BULLAUSDT,1488,0,0.0
q158_high_low_range,BUSDT,289,0,0.0
q158_high_low_range,CAKEUSDT,2184,0,0.0
q158_high_low_range,CATIUSDT,1464,0,0.0
q158_high_low_range,CFXUSDT,744,0,0.0
q158_high_low_range,CGPTUSDT,672,0,0.0
q158_high_low_range,CHIPUSDT,1033,0,0.0
q158_high_low_range,CKBUSDT,744,0,0.0
q158_high_low_range,CLOUSDT,672,0,0.0
q158_high_low_range,COAIUSDT,720,0,0.0
q158_high_low_range,COOKIEUSDT,720,0,0.0
q158_high_low_range,COWUSDT,744,0,0.0
q158_high_low_range,CRVUSDT,8760,0,0.0
q158_high_low_range,CUSDT,744,0,0.0
q158_high_low_range,DASHUSDT,1705,0,0.0
q158_high_low_range,DIAUSDT,720,0,0.0
q158_high_low_range,DOGEUSDT,17808,0,0.0
q158_high_low_range,DOGSUSDT,3217,0,0.0
q158_high_low_range,DOTUSDT,16344,0,0.0
q158_high_low_range,DUSKUSDT,672,0,0.0
q158_high_low_range,EDENUSDT,289,0,0.0
q158_high_low_range,EDGEUSDT,744,0,0.0
q158_high_low_range,EDUUSDT,719,0,0.0
q158_high_low_range,EIGENUSDT,1464,0,0.0
q158_high_low_range,ENAUSDT,17808,0,0.0
q158_high_low_range,ENJUSDT,744,0,0.0
q158_high_low_range,ENSOUSDT,2136,0,0.0
q158_high_low_range,ENSUSDT,3695,0,0.0
q158_high_low_range,ERAUSDT,744,0,0.0
q158_high_low_range,ESPUSDT,744,0,0.0
q158_high_low_range,ETCUSDT,5159,0,0.0
q158_high_low_range,ETHFIUSDT,2927,0,0.0
q158_high_low_range,ETHUSDT,17808,0,0.0
q158_high_low_range,EVAAUSDT,720,0,0.0
q158_high_low_range,FARTCOINUSDT,11640,0,0.0
q158_high_low_range,FETUSDT,8063,0,0.0
q158_high_low_range,FFUSDT,720,0,0.0
q158_high_low_range,FHEUSDT,1416,0,0.0
q158_high_low_range,FIDAUSDT,289,0,0.0
q158_high_low_range,FILUSDT,15624,0,0.0
q158_high_low_range,FOLKSUSDT,744,0,0.0
q158_high_low_range,GALAUSDT,3599,0,0.0
q158_high_low_range,GASUSDT,744,0,0.0
q158_high_low_range,GIGGLEUSDT,2208,0,0.0
q158_high_low_range,GOATUSDT,3600,0,0.0
q158_high_low_range,GUNUSDT,744,0,0.0
q158_high_low_range,HAEDALUSDT,720,0,0.0
q158_high_low_range,HBARUSDT,6552,0,0.0
q158_high_low_range,HEMIUSDT,744,0,0.0
q158_high_low_range,HIVEUSDT,672,0,0.0
q158_high_low_range,HMSTRUSDT,1464,0,0.0
q158_high_low_range,HOMEUSDT,744,0,0.0
q158_high_low_range,HUMAUSDT,744,0,0.0
q158_high_low_range,HUSDT,2208,0,0.0
q158_high_low_range,HYPERUSDT,744,0,0.0
q158_high_low_range,HYPEUSDT,8329,0,0.0
q158_high_low_range,ICPUSDT,744,0,0.0
q158_high_low_range,INITUSDT,2208,0,0.0
q158_high_low_range,INJUSDT,3961,0,0.0
q158_high_low_range,IOUSDT,2952,0,0.0
q158_high_low_range,IPUSDT,2880,0,0.0
q158_high_low_range,JASMYUSDT,2927,0,0.0
q158_high_low_range,JELLYJELLYUSDT,1488,0,0.0
q158_high_low_range,JTOUSDT,719,0,0.0
q158_high_low_range,JUPUSDT,1416,0,0.0
q158_high_low_range,KAITOUSDT,2184,0,0.0
q158_high_low_range,KATUSDT,744,0,0.0
q158_high_low_range,KERNELUSDT,744,0,0.0
q158_high_low_range,KGENUSDT,720,0,0.0
q158_high_low_range,KITEUSDT,2208,0,0.0
q158_high_low_range,LABUSDT,289,0,0.0
q158_high_low_range,LAUSDT,744,0,0.0
q158_high_low_range,LAYERUSDT,2928,0,0.0
q158_high_low_range,LDOUSDT,3671,0,0.0
q158_high_low_range,LIGHTUSDT,1416,0,0.0
q158_high_low_range,LINEAUSDT,744,0,0.0
q158_high_low_range,LINKUSDT,17808,0,0.0
q158_high_low_range,LISTAUSDT,1488,0,0.0
q158_high_low_range,LITUSDT,672,0,0.0
q158_high_low_range,LPTUSDT,1464,0,0.0
q158_high_low_range,LTCUSDT,17064,0,0.0
q158_high_low_range,LUNA2USDT,744,0,0.0
q158_high_low_range,LYNUSDT,720,0,0.0
q158_high_low_range,MAGICUSDT,1464,0,0.0
q158_high_low_range,MASKUSDT,1464,0,0.0
q158_high_low_range,MELANIAUSDT,672,0,0.0
q158_high_low_range,MEMEUSDT,720,0,0.0
q158_high_low_range,MEUSDT,744,0,0.0
q158_high_low_range,MEWUSDT,2184,0,0.0
q158_high_low_range,MMTUSDT,744,0,0.0
q158_high_low_range,MONUSDT,1488,0,0.0
q158_high_low_range,MOODENGUSDT,4416,0,0.0
q158_high_low_range,MOVEUSDT,2136,0,0.0
q158_high_low_range,MUBARAKUSDT,2184,0,0.0
q158_high_low_range,MUSDT,1488,0,0.0
q158_high_low_range,MYXUSDT,1464,0,0.0
q158_high_low_range,NEARUSDT,17136,0,0.0
q158_high_low_range,NEIROUSDT,7296,0,0.0
q158_high_low_range,NIGHTUSDT,744,0,0.0
q158_high_low_range,NILUSDT,289,0,0.0
q158_high_low_range,NMRUSDT,1464,0,0.0
q158_high_low_range,NOMUSDT,744,0,0.0
q158_high_low_range,NOTUSDT,4391,0,0.0
q158_high_low_range,NXPCUSDT,1464,0,0.0
q158_high_low_range,ONDOUSDT,9048,0,0.0
q158_high_low_range,ONTUSDT,720,0,0.0
q158_high_low_range,OPENUSDT,744,0,0.0
q158_high_low_range,OPNUSDT,720,0,0.0
q158_high_low_range,OPUSDT,7343,0,0.0
q158_high_low_range,ORCAUSDT,2208,0,0.0
q158_high_low_range,ORDIUSDT,8087,0,0.0
q158_high_low_range,PAXGUSDT,5377,0,0.0
q158_high_low_range,PENDLEUSDT,1464,0,0.0
q158_high_low_range,PENGUUSDT,8257,0,0.0
q158_high_low_range,PEOPLEUSDT,5855,0,0.0
q158_high_low_range,PHAUSDT,720,0,0.0
q158_high_low_range,PIEVERSEUSDT,2232,0,0.0
q158_high_low_range,PIPPINUSDT,4368,0,0.0
q158_high_low_range,PIXELUSDT,720,0,0.0
q158_high_low_range,PLAYUSDT,289,0,0.0
q158_high_low_range,PNUTUSDT,6576,0,0.0
q158_high_low_range,POPCATUSDT,4368,0,0.0
q158_high_low_range,POWERUSDT,2208,0,0.0
q158_high_low_range,PROMPTUSDT,744,0,0.0
q158_high_low_range,PROVEUSDT,720,0,0.0
q158_high_low_range,PUMPBTCUSDT,744,0,0.0
q158_high_low_range,PUMPUSDT,6552,0,0.0
q158_high_low_range,PYTHUSDT,1439,0,0.0
q158_high_low_range,RAREUSDT,2928,0,0.0
q158_high_low_range,RAVEUSDT,1488,0,0.0
q158_high_low_range,REDUSDT,1464,0,0.0
q158_high_low_range,RESOLVUSDT,1488,0,0.0
q158_high_low_range,REZUSDT,1439,0,0.0
q158_high_low_range,RIVERUSDT,3624,0,0.0
q158_high_low_range,ROBOUSDT,720,0,0.0
q158_high_low_range,RUNEUSDT,1416,0,0.0
q158_high_low_range,RVNUSDT,744,0,0.0
q158_high_low_range,SAGAUSDT,3217,0,0.0
q158_high_low_range,SAHARAUSDT,2208,0,0.0
q158_high_low_range,SANDUSDT,1488,0,0.0
q158_high_low_range,SEIUSDT,3696,0,0.0
q158_high_low_range,SENTUSDT,672,0,0.0
q158_high_low_range,SIGNUSDT,720,0,0.0
q158_high_low_range,SIRENUSDT,2208,0,0.0
q158_high_low_range,SKLUSDT,720,0,0.0
q158_high_low_range,SKYAIUSDT,1033,0,0.0
q158_high_low_range,SOLUSDT,17808,0,0.0
q158_high_low_range,SOMIUSDT,744,0,0.0
q158_high_low_range,SOONUSDT,1464,0,0.0
q158_high_low_range,SOPHUSDT,744,0,0.0
q158_high_low_range,SPACEUSDT,744,0,0.0
q158_high_low_range,SPELLUSDT,672,0,0.0
q158_high_low_range,SPKUSDT,2208,0,0.0
q158_high_low_range,SPXUSDT,744,0,0.0
q158_high_low_range,STABLEUSDT,744,0,0.0
q158_high_low_range,STBLUSDT,744,0,0.0
q158_high_low_range,STOUSDT,744,0,0.0
q158_high_low_range,STRKUSDT,1488,0,0.0
q158_high_low_range,STXUSDT,744,0,0.0
q158_high_low_range,SUIUSDT,17064,0,0.0
q158_high_low_range,SUNUSDT,1464,0,0.0
q158_high_low_range,SUSDT,744,0,0.0
q158_high_low_range,SWARMSUSDT,1416,0,0.0
q158_high_low_range,TAOUSDT,11185,0,0.0
q158_high_low_range,TAUSDT,744,0,0.0
q158_high_low_range,TIAUSDT,9479,0,0.0
q158_high_low_range,TNSRUSDT,744,0,0.0
q158_high_low_range,TONUSDT,4680,0,0.0
q158_high_low_range,TRADOORUSDT,1488,0,0.0
q158_high_low_range,TRBUSDT,5135,0,0.0
q158_high_low_range,TREEUSDT,720,0,0.0
q158_high_low_range,TRUMPUSDT,10513,0,0.0
q158_high_low_range,TRUSTUSDT,744,0,0.0
q158_high_low_range,TRUTHUSDT,744,0,0.0
q158_high_low_range,TRXUSDT,7992,0,0.0
q158_high_low_range,TSTUSDT,744,0,0.0
q158_high_low_range,TURBOUSDT,4440,0,0.0
q158_high_low_range,UAIUSDT,720,0,0.0
q158_high_low_range,UBUSDT,1033,0,0.0
q158_high_low_range,UMAUSDT,719,0,0.0
q158_high_low_range,UNIUSDT,12648,0,0.0
q158_high_low_range,USUALUSDT,1416,0,0.0
q158_high_low_range,VIRTUALUSDT,6504,0,0.0
q158_high_low_range,VVVUSDT,2497,0,0.0
q158_high_low_range,WCTUSDT,2208,0,0.0
q158_high_low_range,WIFUSDT,16031,0,0.0
q158_high_low_range,WLDUSDT,17064,0,0.0
q158_high_low_range,WLFIUSDT,4344,0,0.0
q158_high_low_range,WUSDT,1463,0,0.0
q158_high_low_range,XAUTUSDT,744,0,0.0
q158_high_low_range,XLMUSDT,5377,0,0.0
q158_high_low_range,XMRUSDT,672,0,0.0
q158_high_low_range,XNYUSDT,720,0,0.0
q158_high_low_range,XPINUSDT,720,0,0.0
q158_high_low_range,XPLUSDT,4368,0,0.0
q158_high_low_range,XRPUSDT,17808,0,0.0
q158_high_low_range,ZBTUSDT,1488,0,0.0
q158_high_low_range,ZECUSDT,5377,0,0.0
q158_high_low_range,ZENUSDT,2232,0,0.0
q158_high_low_range,ZEREBROUSDT,744,0,0.0
q158_high_low_range,ZILUSDT,744,0,0.0
q158_high_low_range,ZKUSDT,2232,0,0.0
q158_high_low_range,ZORAUSDT,720,0,0.0
q158_high_low_range,ZROUSDT,3672,0,0.0
reversal_5h,UMAUSDT,719,5,0.006954
reversal_5h,EDUUSDT,719,5,0.006954
reversal_5h,JTOUSDT,719,5,0.006954
reversal_5h,ARUSDT,719,5,0.006954
reversal_5h,REZUSDT,1439,5,0.003475
reversal_5h,PYTHUSDT,1439,5,0.003475
reversal_5h,AEVOUSDT,1463,5,0.003418
reversal_5h,WUSDT,1463,5,0.003418
reversal_5h,BBUSDT,1463,5,0.003418
reversal_5h,ETHFIUSDT,2927,5,0.001708
reversal_5h,JASMYUSDT,2927,5,0.001708
reversal_5h,GALAUSDT,3599,5,0.001389
reversal_5h,LDOUSDT,3671,5,0.001362
reversal_5h,ENSUSDT,3695,5,0.001353
reversal_5h,NOTUSDT,4391,5,0.001139
reversal_5h,TONUSDT,4680,5,0.001068
reversal_5h,BOMEUSDT,5135,5,0.000974
reversal_5h,TRBUSDT,5135,5,0.000974
reversal_5h,1000SATSUSDT,5135,5,0.000974
reversal_5h,1000FLOKIUSDT,5135,5,0.000974
reversal_5h,ETCUSDT,5159,5,0.000969
reversal_5h,PEOPLEUSDT,5855,5,0.000854
reversal_5h,OPUSDT,7343,5,0.000681
reversal_5h,FETUSDT,8063,5,0.00062
reversal_5h,ORDIUSDT,8087,5,0.000618
reversal_5h,ARBUSDT,8831,5,0.000566
reversal_5h,ONDOUSDT,9048,5,0.000553
reversal_5h,TIAUSDT,9479,5,0.000527
reversal_5h,1000SHIBUSDT,10943,5,0.000457
reversal_5h,1000BONKUSDT,11615,5,0.00043
reversal_5h,UNIUSDT,12648,5,0.000395
reversal_5h,BCHUSDT,14904,5,0.000335
reversal_5h,FILUSDT,15624,5,0.00032
reversal_5h,WIFUSDT,16031,5,0.000312
reversal_5h,DOTUSDT,16344,5,0.000306
reversal_5h,SUIUSDT,17064,5,0.000293
reversal_5h,LTCUSDT,17064,5,0.000293
reversal_5h,WLDUSDT,17064,5,0.000293
reversal_5h,NEARUSDT,17136,5,0.000292
reversal_5h,BNBUSDT,17808,5,0.000281
reversal_5h,AVAXUSDT,17808,5,0.000281
reversal_5h,BTCUSDT,17808,5,0.000281
reversal_5h,ENAUSDT,17808,5,0.000281
reversal_5h,LINKUSDT,17808,5,0.000281
reversal_5h,XRPUSDT,17808,5,0.000281
reversal_5h,SOLUSDT,17808,5,0.000281
reversal_5h,ETHUSDT,17808,5,0.000281
reversal_5h,ADAUSDT,17808,5,0.000281
reversal_5h,1000PEPEUSDT,17808,5,0.000281
reversal_5h,DOGEUSDT,17808,5,0.000281
reversal_5h,PROVEUSDT,720,0,0.0
reversal_5h,PROMPTUSDT,744,0,0.0
reversal_5h,POWERUSDT,2208,0,0.0
reversal_5h,MONUSDT,1488,0,0.0
reversal_5h,PUMPBTCUSDT,744,0,0.0
reversal_5h,PUMPUSDT,6552,0,0.0
reversal_5h,RAREUSDT,2928,0,0.0
reversal_5h,REDUSDT,1464,0,0.0
reversal_5h,MMTUSDT,744,0,0.0
reversal_5h,RESOLVUSDT,1488,0,0.0
reversal_5h,MEWUSDT,2184,0,0.0
reversal_5h,MEUSDT,744,0,0.0
reversal_5h,RAVEUSDT,1488,0,0.0
reversal_5h,NILUSDT,289,0,0.0
reversal_5h,NMRUSDT,1464,0,0.0
reversal_5h,NOMUSDT,744,0,0.0
reversal_5h,NIGHTUSDT,744,0,0.0
reversal_5h,NXPCUSDT,1464,0,0.0
reversal_5h,NEIROUSDT,7296,0,0.0
reversal_5h,MYXUSDT,1464,0,0.0
reversal_5h,ONTUSDT,720,0,0.0
reversal_5h,MUSDT,1488,0,0.0
reversal_5h,OPENUSDT,744,0,0.0
reversal_5h,OPNUSDT,720,0,0.0
reversal_5h,ORCAUSDT,2208,0,0.0
reversal_5h,MOODENGUSDT,4416,0,0.0
reversal_5h,PAXGUSDT,5377,0,0.0
reversal_5h,MUBARAKUSDT,2184,0,0.0
reversal_5h,PENDLEUSDT,1464,0,0.0
reversal_5h,PENGUUSDT,8257,0,0.0
reversal_5h,MOVEUSDT,2136,0,0.0
reversal_5h,PHAUSDT,720,0,0.0
reversal_5h,PIEVERSEUSDT,2232,0,0.0
reversal_5h,PIPPINUSDT,4368,0,0.0
reversal_5h,PIXELUSDT,720,0,0.0
reversal_5h,PLAYUSDT,289,0,0.0
reversal_5h,PNUTUSDT,6576,0,0.0
reversal_5h,POPCATUSDT,4368,0,0.0
reversal_5h,RIVERUSDT,3624,0,0.0
reversal_5h,ZKUSDT,2232,0,0.0
reversal_5h,ZORAUSDT,720,0,0.0
reversal_5h,TRUMPUSDT,10513,0,0.0
reversal_5h,4USDT,720,0,0.0
reversal_5h,AAVEUSDT,15601,0,0.0
reversal_5h,ACHUSDT,744,0,0.0
reversal_5h,ACTUSDT,3648,0,0.0
reversal_5h,AERGOUSDT,744,0,0.0
reversal_5h,AIGENSYNUSDT,289,0,0.0
reversal_5h,AIOTUSDT,744,0,0.0
reversal_5h,AIXBTUSDT,672,0,0.0
reversal_5h,ALCHUSDT,1464,0,0.0
reversal_5h,ALGOUSDT,744,0,0.0
reversal_5h,TURBOUSDT,4440,0,0.0
reversal_5h,ALPINEUSDT,744,0,0.0
reversal_5h,ANIMEUSDT,744,0,0.0
reversal_5h,APEUSDT,2208,0,0.0
reversal_5h,API3USDT,1440,0,0.0
reversal_5h,APTUSDT,5136,0,0.0
reversal_5h,ARCUSDT,2208,0,0.0
reversal_5h,ARIAUSDT,744,0,0.0
reversal_5h,ARKUSDT,720,0,0.0
reversal_5h,ASTERUSDT,5377,0,0.0
reversal_5h,ATUSDT,744,0,0.0
reversal_5h,AUCTIONUSDT,720,0,0.0
reversal_5h,AVNTUSDT,1464,0,0.0
reversal_5h,AXSUSDT,1416,0,0.0
reversal_5h,AZTECUSDT,744,0,0.0
reversal_5h,ALLOUSDT,289,0,0.0
reversal_5h,ROBOUSDT,720,0,0.0
reversal_5h,RUNEUSDT,1416,0,0.0
reversal_5h,RVNUSDT,744,0,0.0
reversal_5h,SAGAUSDT,3217,0,0.0
reversal_5h,SAHARAUSDT,2208,0,0.0
reversal_5h,SANDUSDT,1488,0,0.0
reversal_5h,TRUSTUSDT,744,0,0.0
reversal_5h,TRUTHUSDT,744,0,0.0
reversal_5h,TRXUSDT,7992,0,0.0
reversal_5h,TSTUSDT,744,0,0.0
reversal_5h,MEMEUSDT,720,0,0.0
reversal_5h,UAIUSDT,720,0,0.0
reversal_5h,UBUSDT,1033,0,0.0
reversal_5h,SOMIUSDT,744,0,0.0
reversal_5h,ZILUSDT,744,0,0.0
reversal_5h,VIRTUALUSDT,6504,0,0.0
reversal_5h,VVVUSDT,2497,0,0.0
reversal_5h,WCTUSDT,2208,0,0.0
reversal_5h,WLFIUSDT,4344,0,0.0
reversal_5h,XAUTUSDT,744,0,0.0
reversal_5h,XLMUSDT,5377,0,0.0
reversal_5h,XMRUSDT,672,0,0.0
reversal_5h,XNYUSDT,720,0,0.0
reversal_5h,XPINUSDT,720,0,0.0
reversal_5h,XPLUSDT,4368,0,0.0
reversal_5h,ZBTUSDT,1488,0,0.0
reversal_5h,ZECUSDT,5377,0,0.0
reversal_5h,ZENUSDT,2232,0,0.0
reversal_5h,ZEREBROUSDT,744,0,0.0
reversal_5h,USUALUSDT,1416,0,0.0
reversal_5h,TREEUSDT,720,0,0.0
reversal_5h,BABYUSDT,744,0,0.0
reversal_5h,BANANAS31USDT,2208,0,0.0
reversal_5h,BARDUSDT,1464,0,0.0
reversal_5h,BASEDUSDT,744,0,0.0
reversal_5h,BASUSDT,720,0,0.0
reversal_5h,BEATUSDT,2449,0,0.0
reversal_5h,BERAUSDT,2880,0,0.0
reversal_5h,BIGTIMEUSDT,1464,0,0.0
reversal_5h,BILLUSDT,289,0,0.0
reversal_5h,BIOUSDT,3169,0,0.0
reversal_5h,BIRBUSDT,744,0,0.0
reversal_5h,BLESSUSDT,720,0,0.0
reversal_5h,LABUSDT,289,0,0.0
reversal_5h,BROCCOLI714USDT,672,0,0.0
reversal_5h,BRUSDT,720,0,0.0
reversal_5h,BSBUSDT,1033,0,0.0
reversal_5h,BULLAUSDT,1488,0,0.0
reversal_5h,BUSDT,289,0,0.0
reversal_5h,CAKEUSDT,2184,0,0.0
reversal_5h,CATIUSDT,1464,0,0.0
reversal_5h,CFXUSDT,744,0,0.0
reversal_5h,CGPTUSDT,672,0,0.0
reversal_5h,CHIPUSDT,1033,0,0.0
reversal_5h,CKBUSDT,744,0,0.0
reversal_5h,CLOUSDT,672,0,0.0
reversal_5h,COAIUSDT,720,0,0.0
reversal_5h,COOKIEUSDT,720,0,0.0
reversal_5h,BREVUSDT,672,0,0.0
reversal_5h,0GUSDT,1488,0,0.0
reversal_5h,1000LUNCUSDT,744,0,0.0
reversal_5h,1000RATSUSDT,2952,0,0.0
reversal_5h,1MBABYDOGEUSDT,2208,0,0.0
reversal_5h,2ZUSDT,720,0,0.0
reversal_5h,SEIUSDT,3696,0,0.0
reversal_5h,SENTUSDT,672,0,0.0
reversal_5h,SIGNUSDT,720,0,0.0
reversal_5h,SIRENUSDT,2208,0,0.0
reversal_5h,SKLUSDT,720,0,0.0
reversal_5h,SKYAIUSDT,1033,0,0.0
reversal_5h,AGLDUSDT,672,0,0.0
reversal_5h,SOONUSDT,1464,0,0.0
reversal_5h,SOPHUSDT,744,0,0.0
reversal_5h,TRADOORUSDT,1488,0,0.0
reversal_5h,SPELLUSDT,672,0,0.0
reversal_5h,SPKUSDT,2208,0,0.0
reversal_5h,SPXUSDT,744,0,0.0
reversal_5h,STABLEUSDT,744,0,0.0
reversal_5h,STBLUSDT,744,0,0.0
reversal_5h,STOUSDT,744,0,0.0
reversal_5h,STRKUSDT,1488,0,0.0
reversal_5h,STXUSDT,744,0,0.0
reversal_5h,SUNUSDT,1464,0,0.0
reversal_5h,SUSDT,744,0,0.0
reversal_5h,SWARMSUSDT,1416,0,0.0
reversal_5h,TAOUSDT,11185,0,0.0
reversal_5h,TAUSDT,744,0,0.0
reversal_5h,TNSRUSDT,744,0,0.0
reversal_5h,SPACEUSDT,744,0,0.0
reversal_5h,HUSDT,2208,0,0.0
reversal_5h,HYPERUSDT,744,0,0.0
reversal_5h,HYPEUSDT,8329,0,0.0
reversal_5h,ICPUSDT,744,0,0.0
reversal_5h,INITUSDT,2208,0,0.0
reversal_5h,INJUSDT,3961,0,0.0
reversal_5h,IOUSDT,2952,0,0.0
reversal_5h,IPUSDT,2880,0,0.0
reversal_5h,JELLYJELLYUSDT,1488,0,0.0
reversal_5h,JUPUSDT,1416,0,0.0
reversal_5h,KAITOUSDT,2184,0,0.0
reversal_5h,KATUSDT,744,0,0.0
reversal_5h,KERNELUSDT,744,0,0.0
reversal_5h,COWUSDT,744,0,0.0
reversal_5h,KITEUSDT,2208,0,0.0
reversal_5h,ZROUSDT,3672,0,0.0
reversal_5h,LAUSDT,744,0,0.0
reversal_5h,LAYERUSDT,2928,0,0.0
reversal_5h,LIGHTUSDT,1416,0,0.0
reversal_5h,LINEAUSDT,744,0,0.0
reversal_5h,LISTAUSDT,1488,0,0.0
reversal_5h,LITUSDT,672,0,0.0
reversal_5h,LPTUSDT,1464,0,0.0
reversal_5h,LUNA2USDT,744,0,0.0
reversal_5h,LYNUSDT,720,0,0.0
reversal_5h,MAGICUSDT,1464,0,0.0
reversal_5h,MASKUSDT,1464,0,0.0
reversal_5h,MELANIAUSDT,672,0,0.0
reversal_5h,KGENUSDT,720,0,0.0
reversal_5h,CRVUSDT,8760,0,0.0
reversal_5h,CUSDT,744,0,0.0
reversal_5h,DASHUSDT,1705,0,0.0
reversal_5h,DIAUSDT,720,0,0.0
reversal_5h,DOGSUSDT,3217,0,0.0
reversal_5h,DUSKUSDT,672,0,0.0
reversal_5h,EDENUSDT,289,0,0.0
reversal_5h,EDGEUSDT,744,0,0.0
reversal_5h,EIGENUSDT,1464,0,0.0
reversal_5h,ENJUSDT,744,0,0.0
reversal_5h,ENSOUSDT,2136,0,0.0
reversal_5h,ERAUSDT,744,0,0.0
reversal_5h,ESPUSDT,744,0,0.0
reversal_5h,EVAAUSDT,720,0,0.0
reversal_5h,HUMAUSDT,744,0,0.0
reversal_5h,FFUSDT,720,0,0.0
reversal_5h,FHEUSDT,1416,0,0.0
reversal_5h,FIDAUSDT,289,0,0.0
reversal_5h,FOLKSUSDT,744,0,0.0
reversal_5h,GASUSDT,744,0,0.0
reversal_5h,GIGGLEUSDT,2208,0,0.0
reversal_5h,GOATUSDT,3600,0,0.0
reversal_5h,GUNUSDT,744,0,0.0
reversal_5h,HAEDALUSDT,720,0,0.0
reversal_5h,HBARUSDT,6552,0,0.0
reversal_5h,HEMIUSDT,744,0,0.0
reversal_5h,HIVEUSDT,672,0,0.0
reversal_5h,HMSTRUSDT,1464,0,0.0
reversal_5h,HOMEUSDT,744,0,0.0
reversal_5h,FARTCOINUSDT,11640,0,0.0
rsi_14h,UMAUSDT,719,14,0.019471
rsi_14h,EDUUSDT,719,14,0.019471
rsi_14h,JTOUSDT,719,14,0.019471
rsi_14h,ARUSDT,719,14,0.019471
rsi_14h,REZUSDT,1439,14,0.009729
rsi_14h,PYTHUSDT,1439,14,0.009729
rsi_14h,AEVOUSDT,1463,14,0.009569
rsi_14h,WUSDT,1463,14,0.009569
rsi_14h,BBUSDT,1463,14,0.009569
rsi_14h,ETHFIUSDT,2927,14,0.004783
rsi_14h,JASMYUSDT,2927,14,0.004783
rsi_14h,GALAUSDT,3599,14,0.00389
rsi_14h,LDOUSDT,3671,14,0.003814
rsi_14h,ENSUSDT,3695,14,0.003789
rsi_14h,NOTUSDT,4391,14,0.003188
rsi_14h,TONUSDT,4680,14,0.002991
rsi_14h,BOMEUSDT,5135,14,0.002726
rsi_14h,TRBUSDT,5135,14,0.002726
rsi_14h,1000SATSUSDT,5135,14,0.002726
rsi_14h,1000FLOKIUSDT,5135,14,0.002726
rsi_14h,ETCUSDT,5159,14,0.002714
rsi_14h,PEOPLEUSDT,5855,14,0.002391
rsi_14h,OPUSDT,7343,14,0.001907
rsi_14h,FETUSDT,8063,14,0.001736
rsi_14h,ORDIUSDT,8087,14,0.001731
rsi_14h,ARBUSDT,8831,14,0.001585
rsi_14h,ONDOUSDT,9048,14,0.001547
rsi_14h,TIAUSDT,9479,14,0.001477
rsi_14h,1000SHIBUSDT,10943,14,0.001279
rsi_14h,1000BONKUSDT,11615,14,0.001205
rsi_14h,UNIUSDT,12648,14,0.001107
rsi_14h,BCHUSDT,14904,14,0.000939
rsi_14h,FILUSDT,15624,14,0.000896
rsi_14h,WIFUSDT,16031,14,0.000873
rsi_14h,DOTUSDT,16344,14,0.000857
