factor_id,family,expected_direction,formula_proxy,required_columns,lookback_window,data_availability,coverage,missing_rate,best_horizon,best_adj_ic,best_adj_icir,best_long_short_horizon,best_long_short_spread,best_long_short_t_stat,ic_win_rate,monthly_stability_summary,quantile_monotonicity_summary,rankic_longshort_consistency,redundancy_level,nearest_existing_factors,decision_bucket,recommended_action,caveats
q158_klen_open,alpha158_kbar,conditional,Alpha158 KLEN: (high - low) / open; 1h kbar range length normalized by open,open|high|low,1,EXISTS,3316259,0.0,72h,-0.09091469,-0.467667,72h,0.00524831,11.77,0.419,UNSTABLE (1/25 months positive),NEARLY_MONOTONIC,DIVERGENT,NEAR_DUPLICATE,"q158_high_low_range (|ρ|=1.000, NEAR_DUPLICATE); range_1h (|ρ|=1.000, NEAR_DUPLICATE); vol_5h (|ρ|=0.696, LOW_REDUNDANCY)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: NEAR_DUPLICATE. Consider dropping one factor.
q158_kup_open,alpha158_kbar,negative,"Alpha158 KUP: (high - max(open, close)) / open; upper shadow normalized by open",open|high|close,1,EXISTS,3316259,0.0,72h,0.05649645,0.383076,72h,-0.00431654,-11.2563,0.665,STABLE (24/25 months positive),NEARLY_MONOTONIC,DIVERGENT,MODERATE_REDUNDANCY,"candle_wick_upper (|ρ|=0.788, MODERATE_REDUNDANCY); q158_klen_open (|ρ|=0.455, LOW_REDUNDANCY); q158_high_low_range (|ρ|=0.454, LOW_REDUNDANCY)",REVIEW_REQUIRED,Do not promote. Investigate direction semantics.,RankIC-longshort divergence. Direction semantics need review.
q158_klow_open,alpha158_kbar,positive,"Alpha158 KLOW: (min(open, close) - low) / open; lower shadow normalized by open",open|low|close,1,EXISTS,3316259,0.0,72h,-0.05492423,-0.372867,72h,0.00289624,7.7311,0.422,UNSTABLE (2/25 months positive),NEARLY_MONOTONIC,DIVERGENT,NEAR_DUPLICATE,"klow_close (|ρ|=1.000, NEAR_DUPLICATE); candle_wick_lower (|ρ|=0.767, MODERATE_REDUNDANCY); vol_of_vol_20h (|ρ|=0.471, LOW_REDUNDANCY)",REVIEW_REQUIRED,Do not promote. Investigate direction semantics.,RankIC-longshort divergence. Direction semantics need review.
q158_ksft_open,alpha158_kbar,positive,Alpha158 KSFT: (2*close - high - low) / open; signed close-location shift normalized by open,open|high|low|close,1,EXISTS,3316259,0.0,1h,-0.03887002,-0.246409,72h,0.00072864,2.0187,0.5008,UNSTABLE (0/25 months positive),NEARLY_MONOTONIC,DIVERGENT,HIGH_REDUNDANCY,"q158_ksft_range (|ρ|=0.938, HIGH_REDUNDANCY); intraday_ret (|ρ|=0.816, MODERATE_REDUNDANCY); candle_body (|ρ|=0.803, MODERATE_REDUNDANCY)",REVIEW_REQUIRED,Do not promote. Investigate direction semantics.,RankIC-longshort divergence. Direction semantics need review.
q158_ksft_range,alpha158_kbar,positive,Alpha158 KSFT2: (2*close - high - low) / (high - low + eps); signed close-location shift normalized by range,high|low|close,1,EXISTS,3316259,0.0,1h,-0.03340933,-0.272846,72h,0.00025599,0.8361,0.5014,UNSTABLE (0/25 months positive),MONOTONIC_DECREASING,DIVERGENT,HIGH_REDUNDANCY,"q158_ksft_open (|ρ|=0.938, HIGH_REDUNDANCY); candle_body (|ρ|=0.823, MODERATE_REDUNDANCY); intraday_ret (|ρ|=0.770, MODERATE_REDUNDANCY)",REVIEW_REQUIRED,Do not promote. Investigate direction semantics.,RankIC-longshort divergence. Direction semantics need review.
q158_rsv_20h,alpha158_rolling,conditional,"Alpha158 RSV20: (close - Min(low,20)) / (Max(high,20) - Min(low,20) + eps); 1h adaptation of rolling price position",high|low|close,20,EXISTS,3311205,0.001524,1h,-0.02172221,-0.161736,72h,0.0035096,10.2881,0.5015,UNSTABLE (1/25 months positive),NEARLY_MONOTONIC,DIVERGENT,NEAR_DUPLICATE,"breakout_dist_20h (|ρ|=0.984, NEAR_DUPLICATE); bb_zscore_20h (|ρ|=0.929, HIGH_REDUNDANCY); vwap_dev_20h (|ρ|=0.918, HIGH_REDUNDANCY)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: NEAR_DUPLICATE. Consider dropping one factor.
