factor_name,category,expected_direction,horizon,period,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,status
q158_klen_open,alpha158_kbar,conditional,1h,2024-06,-0.04419288,-0.04419288,0.24530852,0.24530852,-0.180152,-0.180152,-0.180152,0.4228,0.4228,719,COMPUTED
q158_klen_open,alpha158_kbar,conditional,1h,2024-07,-0.03835724,-0.03835724,0.23040263,0.23040263,-0.166479,-0.166479,-0.166479,0.4288,0.4288,744,COMPUTED
q158_klen_open,alpha158_kbar,conditional,1h,2024-08,-0.04571288,-0.04571288,0.25464463,0.25464463,-0.179516,-0.179516,-0.179516,0.4355,0.4355,744,COMPUTED
q158_klen_open,alpha158_kbar,conditional,1h,2024-09,-0.03413734,-0.03413734,0.26742445,0.26742445,-0.127652,-0.127652,-0.127652,0.4639,0.4639,720,COMPUTED
q158_klen_open,alpha158_kbar,conditional,1h,2024-10,-0.04335441,-0.04335441,0.27875884,0.27875884,-0.155527,-0.155527,-0.155527,0.442,0.442,742,COMPUTED
q158_klen_open,alpha158_kbar,conditional,1h,2024-11,-0.04193332,-0.04193332,0.22806142,0.22806142,-0.183869,-0.183869,-0.183869,0.4097,0.4097,720,COMPUTED
q158_klen_open,alpha158_kbar,conditional,1h,2024-12,-0.04430448,-0.04430448,0.16938912,0.16938912,-0.261554,-0.261554,-0.261554,0.4005,0.4005,744,COMPUTED
q158_klen_open,alpha158_kbar,conditional,1h,2025-01,-0.07180184,-0.07180184,0.24846313,0.24846313,-0.288984,-0.288984,-0.288984,0.3898,0.3898,744,COMPUTED
q158_klen_open,alpha158_kbar,conditional,1h,2025-02,-0.04352466,-0.04352466,0.28283651,0.28283651,-0.153886,-0.153886,-0.153886,0.4315,0.4315,672,COMPUTED
q158_klen_open,alpha158_kbar,conditional,1h,2025-03,-0.03076857,-0.03076857,0.21212046,0.21212046,-0.145052,-0.145052,-0.145052,0.4382,0.4382,744,COMPUTED
q158_klen_open,alpha158_kbar,conditional,1h,2025-04,-0.02455602,-0.02455602,0.20582445,0.20582445,-0.119306,-0.119306,-0.119306,0.4569,0.4569,720,COMPUTED
