factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
q158_high_close_0h,alpha158_price,conditional,1h,0,Q1,-0.00012068,5.003e-05,3315990,17807,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,1,Q2,-6.716e-05,0.00011387,3315990,17807,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2,Q3,-1.571e-05,0.0002016,3315990,17807,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,3,Q4,2.923e-05,0.00024362,3315990,17807,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,4,Q5,0.0001298,0.00040127,3315990,17807,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,4h,0,Q1,-0.00013784,0.00045655,3315183,17804,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,4h,1,Q2,-0.00018967,0.00038856,3315183,17804,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,4h,2,Q3,-0.00010304,0.00056882,3315183,17804,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,4h,3,Q4,-8.645e-05,0.00058454,3315183,17804,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,4h,4,Q5,0.00030314,0.00075455,3315183,17804,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,24h,0,Q1,-0.00020567,0.00139977,3309840,17784,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,24h,1,Q2,-0.00082863,0.00105861,3309840,17784,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,24h,2,Q3,-0.00077199,0.00105117,3309840,17784,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,24h,3,Q4,-0.00066223,0.000936,3309840,17784,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,24h,4,Q5,0.00134458,0.00080107,3309840,17784,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,72h,0,Q1,-0.00042893,0.0010024,3297072,17736,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,72h,1,Q2,-0.00253943,-0.00148498,3297072,17736,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,72h,2,Q3,-0.00261964,-0.00172115,3297072,17736,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,72h,3,Q4,-0.00190885,-0.0008586,3297072,17736,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,72h,4,Q5,0.00360557,0.00202438,3297072,17736,DIRECTION_UNKNOWN
q158_low_close_0h,alpha158_price,conditional,1h,0,Q1,-7.07e-06,0.00018926,3315990,17807,DIRECTION_UNKNOWN
q158_low_close_0h,alpha158_price,conditional,1h,1,Q2,-7.802e-05,0.00016908,3315990,17807,DIRECTION_UNKNOWN
q158_low_close_0h,alpha158_price,conditional,1h,2,Q3,-4.787e-05,0.00013479,3315990,17807,DIRECTION_UNKNOWN
q158_low_close_0h,alpha158_price,conditional,1h,3,Q4,-2.65e-06,0.00018642,3315990,17807,DIRECTION_UNKNOWN
