factor_id,family,expected_direction,formula_proxy,required_columns,lookback_window,data_availability,coverage,missing_rate,best_horizon,best_adj_ic,best_adj_icir,best_long_short_horizon,best_long_short_spread,best_long_short_t_stat,ic_win_rate,monthly_stability_summary,quantile_monotonicity_summary,rankic_longshort_consistency,redundancy_level,nearest_existing_factors,decision_bucket,recommended_action,caveats
q158_roc_20h,alpha158_rolling_price,conditional,"Alpha158 ROC20: Ref(close,20) / close; 1h adaptation of 20-bar rate-of-change ratio",close,21,EXISTS,3310939,0.001604,4h,0.0300299,0.182295,72h,-0.00460474,-12.1875,0.577,STABLE (24/25 months positive),NON_MONOTONIC (2 sign changes),DIVERGENT,NEAR_DUPLICATE,"mom_20h (|ρ|=1.000, NEAR_DUPLICATE); q158_sumd_20h (|ρ|=0.963, NEAR_DUPLICATE); mom_vol_adjusted_20h (|ρ|=0.959, NEAR_DUPLICATE)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: NEAR_DUPLICATE. Consider dropping one factor.
q158_ma_20h,alpha158_rolling_price,conditional,"Alpha158 MA20: Mean(close,20) / close; rolling average normalized by current close",close,20,EXISTS,3311205,0.001524,4h,0.03481529,0.210023,72h,-0.00418317,-11.1272,0.5906,STABLE (25/25 months positive),NEARLY_MONOTONIC,DIVERGENT,NEAR_DUPLICATE,"vwap_dev_20h (|ρ|=0.964, NEAR_DUPLICATE); bb_zscore_20h (|ρ|=0.937, HIGH_REDUNDANCY); q158_qtlu_20h (|ρ|=0.937, HIGH_REDUNDANCY)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: NEAR_DUPLICATE. Consider dropping one factor.
q158_std_20h,alpha158_rolling_price,negative,"Alpha158 STD20: Std(close,20) / close; rolling close dispersion normalized by current close",close,20,EXISTS,3311205,0.001524,72h,0.08279118,0.443376,72h,-0.00458371,-10.7434,0.693,STABLE (23/25 months positive),NEARLY_MONOTONIC,DIVERGENT,LOW_REDUNDANCY,"vol_of_vol_20h (|ρ|=0.682, LOW_REDUNDANCY); ema_12_26_gap (|ρ|=0.626, LOW_REDUNDANCY); q158_max_20h (|ρ|=0.610, LOW_REDUNDANCY)",REVIEW_REQUIRED,Do not promote. Investigate direction semantics.,RankIC-longshort divergence. Direction semantics need review.
q158_max_20h,alpha158_rolling_price,conditional,"Alpha158 MAX20: Max(high,20) / close; rolling high normalized by current close",high|close,20,EXISTS,3311205,0.001524,72h,-0.06299196,-0.359908,72h,0.00088387,2.2417,0.4837,UNSTABLE (1/25 months positive),NEARLY_MONOTONIC,DIVERGENT,MODERATE_REDUNDANCY,"q158_qtlu_20h (|ρ|=0.822, MODERATE_REDUNDANCY); breakout_dist_20h (|ρ|=0.765, MODERATE_REDUNDANCY); q158_rsv_20h (|ρ|=0.749, MODERATE_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
q158_min_20h,alpha158_rolling_price,conditional,"Alpha158 MIN20: Min(low,20) / close; rolling low normalized by current close",low|close,20,EXISTS,3311205,0.001524,72h,0.06744465,0.422948,72h,-0.00609932,-15.0813,0.6827,STABLE (24/25 months positive),NEARLY_MONOTONIC,DIVERGENT,MODERATE_REDUNDANCY,"q158_qtld_20h (|ρ|=0.815, MODERATE_REDUNDANCY); ema_12_26_gap (|ρ|=0.783, MODERATE_REDUNDANCY); q158_rsv_20h (|ρ|=0.744, MODERATE_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
q158_cntd_20h,alpha158_rolling_direction,positive,"Alpha158 CNTD20: Mean(close > Ref(close,1),20) - Mean(close < Ref(close,1),20); signed up/down bar balance",close,21,EXISTS,3310939,0.001604,4h,-0.01119926,-0.09526,72h,0.00397943,12.785,0.4986,UNSTABLE (5/25 months positive),NEARLY_MONOTONIC,DIVERGENT,NEAR_DUPLICATE,"q158_cntn_20h (|ρ|=0.980, NEAR_DUPLICATE); q158_cntp_20h (|ρ|=0.978, NEAR_DUPLICATE); mom_vol_adjusted_20h (|ρ|=0.720, MODERATE_REDUNDANCY)",REVIEW_REQUIRED,Do not promote. Investigate direction semantics.,RankIC-longshort divergence. Direction semantics need review.
q158_corr_20h,alpha158_rolling_volume_price,conditional,"Alpha158 CORR20: Corr(close, Log(volume+1),20); rolling price-volume level correlation",close|volume,20,EXISTS,3302336,0.004198,24h,-0.04418339,-0.369034,72h,0.00245476,7.574,0.4303,UNSTABLE (1/25 months positive),NEARLY_MONOTONIC,DIVERGENT,LOW_REDUNDANCY,"range_breakout_vol_confirm_20h (|ρ|=0.490, LOW_REDUNDANCY); rev_10h (|ρ|=0.459, LOW_REDUNDANCY); mom_10h (|ρ|=0.459, LOW_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
q158_cord_20h,alpha158_rolling_volume_price,conditional,"Alpha158 CORD20: Corr(close/Ref(close,1), Log(volume/Ref(volume,1)+1),20); rolling return-volume change correlation",close|volume,21,EXISTS,3299518,0.005048,24h,-0.03973957,-0.343268,72h,0.00260385,8.428,0.4182,UNSTABLE (2/25 months positive),NEARLY_MONOTONIC,DIVERGENT,NEAR_DUPLICATE,"price_volume_corr_20h (|ρ|=0.992, NEAR_DUPLICATE); vol_ret_corr_20h (|ρ|=0.958, NEAR_DUPLICATE); q158_sumd_20h (|ρ|=0.612, LOW_REDUNDANCY)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: NEAR_DUPLICATE. Consider dropping one factor.
