factor_id,family,expected_direction,formula_proxy,required_columns,lookback_window,data_availability,coverage,missing_rate,best_horizon,best_adj_ic,best_adj_icir,best_long_short_horizon,best_long_short_spread,best_long_short_t_stat,ic_win_rate,monthly_stability_summary,quantile_monotonicity_summary,rankic_longshort_consistency,redundancy_level,nearest_existing_factors,decision_bucket,recommended_action,caveats
q158_ma_60h,alpha158_rolling_price,conditional,"Alpha158 MA60: Mean(close,60) / close; 1h adaptation of medium-long rolling average normalized by current close",close,60,EXISTS,3300565,0.004732,24h,0.03440075,0.200548,72h,-0.00588439,-15.5725,0.5808,STABLE (21/25 months positive),NEARLY_MONOTONIC,DIVERGENT,NEAR_DUPLICATE,"ema_12_26_gap (|ρ|=0.956, NEAR_DUPLICATE); mom_40h (|ρ|=0.908, HIGH_REDUNDANCY); mom_20h (|ρ|=0.868, HIGH_REDUNDANCY)",REDUNDANT_WITH_EXISTING,Do not promote. Resolve redundancy first.,Redundancy level: NEAR_DUPLICATE. Consider dropping one factor.
q158_std_60h,alpha158_rolling_price,negative,"Alpha158 STD60: Std(close,60) / close; medium-long rolling close dispersion normalized by current close",close,60,EXISTS,3300565,0.004732,72h,0.08072321,0.406912,72h,-0.00389632,-8.9821,0.6777,STABLE (23/25 months positive),NEARLY_MONOTONIC,DIVERGENT,MODERATE_REDUNDANCY,"vol_40h (|ρ|=0.794, MODERATE_REDUNDANCY); q158_std_30h (|ρ|=0.769, MODERATE_REDUNDANCY); volatility_20h (|ρ|=0.704, MODERATE_REDUNDANCY)",REVIEW_REQUIRED,Do not promote. Investigate direction semantics.,RankIC-longshort divergence. Direction semantics need review.
q158_max_60h,alpha158_rolling_price,conditional,"Alpha158 MAX60: Max(high,60) / close; medium-long rolling high normalized by current close",high|close,60,EXISTS,3300565,0.004732,72h,-0.06272527,-0.335841,72h,-0.00146519,-3.7674,0.477,UNSTABLE (1/25 months positive),NEARLY_MONOTONIC,CONSISTENT,MODERATE_REDUNDANCY,"q158_max_30h (|ρ|=0.833, MODERATE_REDUNDANCY); downside_vol_20h (|ρ|=0.784, MODERATE_REDUNDANCY); q158_max_20h (|ρ|=0.730, MODERATE_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
q158_min_60h,alpha158_rolling_price,conditional,"Alpha158 MIN60: Min(low,60) / close; medium-long rolling low normalized by current close",low|close,60,EXISTS,3300565,0.004732,24h,0.06779301,0.434893,72h,-0.00685705,-17.1566,0.6777,STABLE (25/25 months positive),NEARLY_MONOTONIC,DIVERGENT,MODERATE_REDUNDANCY,"q158_min_30h (|ρ|=0.836, MODERATE_REDUNDANCY); ema_12_26_gap (|ρ|=0.738, MODERATE_REDUNDANCY); q158_min_20h (|ρ|=0.736, MODERATE_REDUNDANCY)",CONDITIONAL_DIRECTION_REVIEW,Keep for diagnostic. Do not promote without direction analysis.,Conditional direction — no expected sign to adjust IC.
