factor_name,category,expected_direction,used_in_current_signal,status,horizons_computed,horizons_total,best_adj_ic_horizon,best_adj_ic
q158_ma_5h,alpha158_rolling_price,conditional,False,DIRECTION_UNKNOWN,0,4,1h,0.03832213
q158_std_5h,alpha158_rolling_price,negative,False,COMPUTED,4,4,72h,0.07462375
q158_max_5h,alpha158_rolling_price,conditional,False,DIRECTION_UNKNOWN,0,4,72h,-0.00147822
q158_min_5h,alpha158_rolling_price,conditional,False,DIRECTION_UNKNOWN,0,4,72h,0.06589901
