factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status,long_short_return,long_leg_return,short_leg_return,positive_ls
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-06,LONG_SHORT,Long-Short,9.814e-05,,699,,COMPUTED,9.814e-05,-0.00029817,-0.00039631,True
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-07,LONG_SHORT,Long-Short,1.799e-05,,744,,COMPUTED,1.799e-05,1.065e-05,-7.34e-06,True
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-08,LONG_SHORT,Long-Short,-0.00020319,,744,,COMPUTED,-0.00020319,-0.00036576,-0.00016257,False
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-09,LONG_SHORT,Long-Short,0.00013081,,720,,COMPUTED,0.00013081,0.00036858,0.00023777,True
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-10,LONG_SHORT,Long-Short,-0.00022358,,744,,COMPUTED,-0.00022358,-0.00014567,7.791e-05,False
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-11,LONG_SHORT,Long-Short,0.00026067,,720,,COMPUTED,0.00026067,0.00087197,0.0006113,True
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-12,LONG_SHORT,Long-Short,-0.00022063,,744,,COMPUTED,-0.00022063,-0.00024126,-2.063e-05,False
q158_sump_20h,alpha158_rolling_direction,positive,1h,2025-01,LONG_SHORT,Long-Short,3.746e-05,,744,,COMPUTED,3.746e-05,-0.00028381,-0.00032127,True
q158_sump_20h,alpha158_rolling_direction,positive,1h,2025-02,LONG_SHORT,Long-Short,0.00019575,,672,,COMPUTED,0.00019575,-0.00027208,-0.00046783,True
q158_sump_20h,alpha158_rolling_direction,positive,1h,2025-03,LONG_SHORT,Long-Short,-0.00029071,,744,,COMPUTED,-0.00029071,-0.00049516,-0.00020444,False
q158_sump_20h,alpha158_rolling_direction,positive,1h,2025-04,LONG_SHORT,Long-Short,-1.266e-05,,720,,COMPUTED,-1.266e-05,0.00014839,0.00016105,False
q158_sump_20h,alpha158_rolling_direction,positive,1h,2025-05,LONG_SHORT,Long-Short,3.769e-05,,744,,COMPUTED,3.769e-05,6.932e-05,3.164e-05,True
q158_sump_20h,alpha158_rolling_direction,positive,1h,2025-06,LONG_SHORT,Long-Short,-3.345e-05,,720,,COMPUTED,-3.345e-05,-0.00014859,-0.00011514,False
q158_sump_20h,alpha158_rolling_direction,positive,1h,2025-07,LONG_SHORT,Long-Short,0.00034266,,744,,COMPUTED,0.00034266,0.00044866,0.000106,True
q158_sump_20h,alpha158_rolling_direction,positive,1h,2025-08,LONG_SHORT,Long-Short,0.00040336,,744,,COMPUTED,0.00040336,0.00043899,3.563e-05,True
q158_sump_20h,alpha158_rolling_direction,positive,1h,2025-09,LONG_SHORT,Long-Short,0.00054747,,720,,COMPUTED,0.00054747,0.00047113,-7.634e-05,True
q158_sump_20h,alpha158_rolling_direction,positive,1h,2025-10,LONG_SHORT,Long-Short,0.00028433,,744,,COMPUTED,0.00028433,0.0001734,-0.00011093,True
q158_sump_20h,alpha158_rolling_direction,positive,1h,2025-11,LONG_SHORT,Long-Short,0.00028603,,720,,COMPUTED,0.00028603,2.039e-05,-0.00026564,True
q158_sump_20h,alpha158_rolling_direction,positive,1h,2025-12,LONG_SHORT,Long-Short,-3.739e-05,,744,,COMPUTED,-3.739e-05,-1.956e-05,1.783e-05,False
q158_sump_20h,alpha158_rolling_direction,positive,1h,2026-01,LONG_SHORT,Long-Short,0.00020309,,744,,COMPUTED,0.00020309,6.791e-05,-0.00013518,True
q158_sump_20h,alpha158_rolling_direction,positive,1h,2026-02,LONG_SHORT,Long-Short,0.00020992,,672,,COMPUTED,0.00020992,3.34e-05,-0.00017652,True
q158_sump_20h,alpha158_rolling_direction,positive,1h,2026-03,LONG_SHORT,Long-Short,0.00011423,,744,,COMPUTED,0.00011423,7.024e-05,-4.399e-05,True
q158_sump_20h,alpha158_rolling_direction,positive,1h,2026-04,LONG_SHORT,Long-Short,4.152e-05,,720,,COMPUTED,4.152e-05,0.00050635,0.00046483,True
q158_sump_20h,alpha158_rolling_direction,positive,1h,2026-05,LONG_SHORT,Long-Short,-0.00011743,,744,,COMPUTED,-0.00011743,7.855e-05,0.00019598,False
q158_sump_20h,alpha158_rolling_direction,positive,1h,2026-06,LONG_SHORT,Long-Short,0.0006028,,288,,COMPUTED,0.0006028,0.00010135,-0.00050145,True
q158_sump_20h,alpha158_rolling_direction,positive,4h,2024-06,LONG_SHORT,Long-Short,0.00051902,,699,,COMPUTED,0.00051902,-0.0011249,-0.00164392,True
q158_sump_20h,alpha158_rolling_direction,positive,4h,2024-07,LONG_SHORT,Long-Short,0.00019576,,744,,COMPUTED,0.00019576,6.329e-05,-0.00013247,True
q158_sump_20h,alpha158_rolling_direction,positive,4h,2024-08,LONG_SHORT,Long-Short,-0.00071397,,744,,COMPUTED,-0.00071397,-0.00133126,-0.00061729,False
q158_sump_20h,alpha158_rolling_direction,positive,4h,2024-09,LONG_SHORT,Long-Short,0.00064473,,720,,COMPUTED,0.00064473,0.00171505,0.00107032,True
q158_sump_20h,alpha158_rolling_direction,positive,4h,2024-10,LONG_SHORT,Long-Short,-0.00044253,,744,,COMPUTED,-0.00044253,-0.00034329,9.924e-05,False
q158_sump_20h,alpha158_rolling_direction,positive,4h,2024-11,LONG_SHORT,Long-Short,0.00061864,,720,,COMPUTED,0.00061864,0.00324668,0.00262804,True
q158_sump_20h,alpha158_rolling_direction,positive,4h,2024-12,LONG_SHORT,Long-Short,-0.00019319,,744,,COMPUTED,-0.00019319,-0.0005908,-0.00039761,False
q158_sump_20h,alpha158_rolling_direction,positive,4h,2025-01,LONG_SHORT,Long-Short,0.000406,,744,,COMPUTED,0.000406,-0.00098902,-0.00139502,True
q158_sump_20h,alpha158_rolling_direction,positive,4h,2025-02,LONG_SHORT,Long-Short,0.00129558,,672,,COMPUTED,0.00129558,-0.00097582,-0.0022714,True
