factor_name,category,expected_direction,used_in_current_signal,status,horizons_computed,horizons_total,best_adj_ic_horizon,best_adj_ic
q158_open_close_4h,alpha158_price,conditional,False,DIRECTION_UNKNOWN,0,4,1h,0.03234357
q158_high_close_4h,alpha158_price,conditional,False,DIRECTION_UNKNOWN,0,4,1h,0.02341446
q158_low_close_4h,alpha158_price,conditional,False,DIRECTION_UNKNOWN,0,4,4h,0.04222499
q158_close_close_4h,alpha158_price,conditional,False,DIRECTION_UNKNOWN,0,4,1h,0.03239467
