factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-06,0,Q1,-0.00047448,-0.0004901,689,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-06,1,Q2,-0.00037165,-0.00032088,689,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-06,2,Q3,-0.00031089,-0.0003751,689,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-06,3,Q4,-0.00042469,-0.00033058,689,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-06,4,Q5,-0.00040565,-0.0003488,689,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-07,0,Q1,-8.505e-05,1.059e-05,744,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-07,1,Q2,-5.188e-05,-0.0001625,744,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-07,2,Q3,1.226e-05,0.00016048,744,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-07,3,Q4,-0.00010222,0.00015845,744,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-07,4,Q5,1.115e-05,0.00019597,744,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-08,0,Q1,-0.00016523,0.000104,744,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-08,1,Q2,-0.00018467,0.00014253,744,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-08,2,Q3,-9.162e-05,0.00050618,744,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-08,3,Q4,-0.0003013,3.988e-05,744,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-08,4,Q5,-0.00017378,0.00020663,744,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-09,0,Q1,0.00032007,0.00066024,720,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-09,1,Q2,0.00036199,0.00063555,720,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-09,2,Q3,0.00025615,0.00071419,720,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-09,3,Q4,0.00029405,0.00052893,720,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-09,4,Q5,0.00023159,0.00062142,720,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-10,0,Q1,6.213e-05,0.00035138,744,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-10,1,Q2,2.239e-05,0.00024971,744,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-10,2,Q3,-0.00010049,0.00017999,744,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-10,3,Q4,-3.903e-05,0.00016178,744,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-10,4,Q5,-0.00013158,0.00033626,744,,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2024-11,0,Q1,0.00068037,0.00096207,720,,COMPUTED
