factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status,top_bucket_mean_return,bottom_bucket_mean_return,long_short_spread_mean,long_short_spread_t_stat,long_short_win_rate,long_short_spread_std,long_short_spread_annualized_return,long_short_spread_annualized_vol,long_short_spread_max_drawdown,long_short_spread_positive_period_rate,n_monthly_periods,annualization_method
q158_ma_60h,alpha158_rolling_price,conditional,1h,LONG_SHORT,Long-Short,-4.668e-05,,,17748,DIRECTION_UNKNOWN,-1.161e-05,3.507e-05,-4.668e-05,-1.1169,0.4943,0.00021269,-0.52328081,0.00073679,-0.0018985,0.4,25,per_bar_mean_x_bars_per_year
q158_ma_60h,alpha158_rolling_price,conditional,4h,LONG_SHORT,Long-Short,-0.00025121,,,17745,DIRECTION_UNKNOWN,-7.244e-05,0.00017876,-0.00025121,-2.9984,0.4899,0.00083667,-0.67098396,0.00289832,-0.00778789,0.36,25,per_bar_mean_x_bars_per_year
q158_ma_60h,alpha158_rolling_price,conditional,24h,LONG_SHORT,Long-Short,-0.0011387,,,17725,DIRECTION_UNKNOWN,-0.00025018,0.00088852,-0.0011387,-5.5025,0.4895,0.00451381,-0.48409177,0.01563629,-0.03320218,0.44,25,per_bar_mean_x_bars_per_year
q158_ma_60h,alpha158_rolling_price,conditional,72h,LONG_SHORT,Long-Short,-0.00588439,,,17677,DIRECTION_UNKNOWN,-0.00176633,0.00411805,-0.00588439,-15.5725,0.4644,0.01377521,-0.65233596,0.04771873,-0.14827804,0.4,25,per_bar_mean_x_bars_per_year
q158_std_60h,alpha158_rolling_price,negative,1h,LONG_SHORT,Long-Short,-8.828e-05,,,17748,COMPUTED,-2.735e-05,6.093e-05,-8.828e-05,-2.0183,0.4972,0.0002247,-0.75878343,0.00077839,-0.00277058,0.36,25,per_bar_mean_x_bars_per_year
q158_std_60h,alpha158_rolling_price,negative,4h,LONG_SHORT,Long-Short,-0.00034733,,,17745,COMPUTED,-0.00010831,0.00023902,-0.00034733,-3.9696,0.5005,0.00088636,-0.72824388,0.00307044,-0.01111381,0.36,25,per_bar_mean_x_bars_per_year
q158_std_60h,alpha158_rolling_price,negative,24h,LONG_SHORT,Long-Short,-0.00182923,,,17725,COMPUTED,-0.00038325,0.00144597,-0.00182923,-7.9971,0.5136,0.0054107,-0.63000177,0.01874321,-0.06054513,0.24,25,per_bar_mean_x_bars_per_year
q158_std_60h,alpha158_rolling_price,negative,72h,LONG_SHORT,Long-Short,-0.00389632,,,17677,COMPUTED,-0.00047739,0.00341893,-0.00389632,-8.9821,0.5176,0.01504112,-0.51990169,0.05210395,-0.14558305,0.28,25,per_bar_mean_x_bars_per_year
q158_max_60h,alpha158_rolling_price,conditional,1h,LONG_SHORT,Long-Short,1.432e-05,,,17748,DIRECTION_UNKNOWN,9.98e-06,-4.34e-06,1.432e-05,0.3382,0.4976,0.00025914,0.06595094,0.00089768,-0.00088646,0.52,25,per_bar_mean_x_bars_per_year
q158_max_60h,alpha158_rolling_price,conditional,4h,LONG_SHORT,Long-Short,3.363e-05,,,17745,DIRECTION_UNKNOWN,5.114e-05,1.751e-05,3.363e-05,0.3982,0.4892,0.00089804,0.00751148,0.0031109,-0.00359344,0.48,25,per_bar_mean_x_bars_per_year
q158_max_60h,alpha158_rolling_price,conditional,24h,LONG_SHORT,Long-Short,0.00021299,,,17725,DIRECTION_UNKNOWN,0.00035173,0.00013874,0.00021299,0.9812,0.4755,0.00547619,-0.00290083,0.01897007,-0.01896222,0.52,25,per_bar_mean_x_bars_per_year
q158_max_60h,alpha158_rolling_price,conditional,72h,LONG_SHORT,Long-Short,-0.00146519,,,17677,DIRECTION_UNKNOWN,5.137e-05,0.00151656,-0.00146519,-3.7674,0.446,0.01283477,-0.14600659,0.04446094,-0.05049616,0.48,25,per_bar_mean_x_bars_per_year
q158_min_60h,alpha158_rolling_price,conditional,1h,LONG_SHORT,Long-Short,-8.421e-05,,,17748,DIRECTION_UNKNOWN,-1.992e-05,6.429e-05,-8.421e-05,-2.1641,0.4999,0.00019625,-0.83218493,0.00067984,-0.00267381,0.28,25,per_bar_mean_x_bars_per_year
q158_min_60h,alpha158_rolling_price,conditional,4h,LONG_SHORT,Long-Short,-0.00036355,,,17745,DIRECTION_UNKNOWN,-0.00010062,0.00026293,-0.00036355,-4.6286,0.4986,0.0007802,-0.86685499,0.0027027,-0.01122693,0.28,25,per_bar_mean_x_bars_per_year
q158_min_60h,alpha158_rolling_price,conditional,24h,LONG_SHORT,Long-Short,-0.00210279,,,17725,DIRECTION_UNKNOWN,-0.00060662,0.00149617,-0.00210279,-10.4447,0.5005,0.00411164,-0.8573174,0.01424313,-0.0634918,0.28,25,per_bar_mean_x_bars_per_year
q158_min_60h,alpha158_rolling_price,conditional,72h,LONG_SHORT,Long-Short,-0.00685705,,,17677,DIRECTION_UNKNOWN,-0.00171956,0.00513749,-0.00685705,-17.1566,0.4821,0.01430988,-0.87074819,0.04957087,-0.18611721,0.36,25,per_bar_mean_x_bars_per_year
