factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
q158_cntp_30h,alpha158_rolling_direction,positive,1h,0,Q1,-2.509e-05,0.0001856,3308010,17777,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,1,Q2,-2.176e-05,0.00017146,3308010,17777,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,2,Q3,-2.621e-05,0.00020583,3308010,17777,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,3,Q4,-2.937e-05,0.00019028,3308010,17777,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,1h,4,Q5,3.407e-05,0.00017784,3308010,17777,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,4h,0,Q1,-0.00014042,0.00045301,3307203,17774,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,4h,1,Q2,-9.833e-05,0.00058043,3307203,17774,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,4h,2,Q3,-9.188e-05,0.00062774,3307203,17774,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,4h,3,Q4,-0.00010228,0.0004834,3307203,17774,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,4h,4,Q5,0.00015691,0.000707,3307203,17774,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,24h,0,Q1,-0.00064832,0.00037992,3301860,17754,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,24h,1,Q2,-0.0006783,0.00069358,3301860,17754,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,24h,2,Q3,-0.0005466,0.00086725,3301860,17754,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,24h,3,Q4,-0.00030584,0.00132264,3301860,17754,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,24h,4,Q5,0.00079533,0.001738,3301860,17754,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,72h,0,Q1,-0.00126604,-0.00042611,3289092,17706,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,72h,1,Q2,-0.00260399,-0.00188613,3289092,17706,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,72h,2,Q3,-0.00226685,-0.00066183,3289092,17706,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,72h,3,Q4,-0.00109264,-7.067e-05,3289092,17706,COMPUTED
q158_cntp_30h,alpha158_rolling_direction,positive,72h,4,Q5,0.00269608,0.00168619,3289092,17706,COMPUTED
q158_cntn_30h,alpha158_rolling_direction,negative,1h,0,Q1,-8.58e-06,0.00016623,3308010,17777,COMPUTED
q158_cntn_30h,alpha158_rolling_direction,negative,1h,1,Q2,-2.41e-05,0.00020981,3308010,17777,COMPUTED
q158_cntn_30h,alpha158_rolling_direction,negative,1h,2,Q3,-2.61e-05,0.00019996,3308010,17777,COMPUTED
q158_cntn_30h,alpha158_rolling_direction,negative,1h,3,Q4,-4.508e-05,0.00017186,3308010,17777,COMPUTED
q158_cntn_30h,alpha158_rolling_direction,negative,1h,4,Q5,3.5e-05,0.00017356,3308010,17777,COMPUTED
q158_cntn_30h,alpha158_rolling_direction,negative,4h,0,Q1,-9.481e-05,0.00049367,3307203,17774,COMPUTED
q158_cntn_30h,alpha158_rolling_direction,negative,4h,1,Q2,-0.0001017,0.00058627,3307203,17774,COMPUTED
q158_cntn_30h,alpha158_rolling_direction,negative,4h,2,Q3,-0.00013918,0.00051589,3307203,17774,COMPUTED
q158_cntn_30h,alpha158_rolling_direction,negative,4h,3,Q4,-7.081e-05,0.00045635,3307203,17774,COMPUTED
q158_cntn_30h,alpha158_rolling_direction,negative,4h,4,Q5,0.00012952,0.00070318,3307203,17774,COMPUTED
q158_cntn_30h,alpha158_rolling_direction,negative,24h,0,Q1,-0.00058771,0.00034689,3301860,17754,COMPUTED
q158_cntn_30h,alpha158_rolling_direction,negative,24h,1,Q2,-0.00066182,0.0007539,3301860,17754,COMPUTED
q158_cntn_30h,alpha158_rolling_direction,negative,24h,2,Q3,-0.00063709,0.00110494,3301860,17754,COMPUTED
q158_cntn_30h,alpha158_rolling_direction,negative,24h,3,Q4,-0.00029255,0.00136134,3301860,17754,COMPUTED
q158_cntn_30h,alpha158_rolling_direction,negative,24h,4,Q5,0.00079842,0.00193149,3301860,17754,COMPUTED
q158_cntn_30h,alpha158_rolling_direction,negative,72h,0,Q1,-0.00153832,-0.00045714,3289092,17706,COMPUTED
