factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
wq101_alpha77,wq101,conditional,1h,2024-06,0,Q1,-0.00032767,-0.00019677,673,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-06,1,Q2,-0.00039193,-0.00044797,673,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-06,2,Q3,-0.00041901,-0.00024589,673,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-06,3,Q4,-0.0004716,-0.0004377,673,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-06,4,Q5,-0.00027671,-0.00013765,673,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-07,0,Q1,1.315e-05,-2.635e-05,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-07,1,Q2,-0.00014413,0.00026587,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-07,2,Q3,-0.00012642,6.26e-05,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-07,3,Q4,5.58e-06,6.301e-05,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-07,4,Q5,3.278e-05,6.073e-05,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-08,0,Q1,-0.00012871,0.00010734,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-08,1,Q2,-0.00021677,0.00026709,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-08,2,Q3,-0.00019697,0.00018196,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-08,3,Q4,-0.00025716,0.0001612,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-08,4,Q5,-0.00016078,6.416e-05,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-09,0,Q1,0.0002134,0.00039913,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-09,1,Q2,0.00034279,0.00090256,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-09,2,Q3,0.00031324,0.00055586,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-09,3,Q4,0.00034496,0.00058666,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-09,4,Q5,0.00023874,0.00049089,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-10,0,Q1,-0.00013831,6.128e-05,724,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-10,1,Q2,-7.702e-05,0.00010701,724,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-10,2,Q3,-0.00027761,0.00052524,724,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-10,3,Q4,-6.945e-05,0.00055068,724,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-10,4,Q5,-0.00018853,0.00046748,724,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-11,0,Q1,0.00070684,0.00127993,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-11,1,Q2,0.00094665,0.00180012,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-11,2,Q3,0.00072511,0.00132487,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-11,3,Q4,0.000733,0.0012096,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-11,4,Q5,0.00073842,0.00106037,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-12,0,Q1,0.00011613,0.00070089,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-12,1,Q2,-0.00022537,0.00056758,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-12,2,Q3,-0.00012862,0.00036531,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-12,3,Q4,-0.00015428,0.00055925,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2024-12,4,Q5,-0.00027153,0.00082777,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-01,0,Q1,-0.00021012,3.108e-05,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-01,1,Q2,-0.00024664,0.0001708,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-01,2,Q3,-0.00019853,0.0001245,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-01,3,Q4,-0.00018028,5.325e-05,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-01,4,Q5,-0.00026812,0.00017291,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-02,0,Q1,-0.00031142,1.102e-05,672,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-02,1,Q2,-0.00038355,-0.00046281,672,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-02,2,Q3,-0.00032847,-0.00012856,672,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-02,3,Q4,-0.00054045,-0.0005122,672,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-02,4,Q5,-0.00044073,-0.00053602,672,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-03,0,Q1,-0.00027933,6.329e-05,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-03,1,Q2,-0.00041075,-4.548e-05,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-03,2,Q3,-0.00035693,6.053e-05,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-03,3,Q4,-0.00033527,7.199e-05,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-03,4,Q5,-0.00012396,0.00025533,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-04,0,Q1,0.00021402,0.00040008,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-04,1,Q2,0.00036792,0.00068901,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-04,2,Q3,0.00026822,0.0005342,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-04,3,Q4,0.00021105,0.00029554,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-04,4,Q5,0.00020171,0.00038774,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-05,0,Q1,3.645e-05,8.013e-05,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-05,1,Q2,-4.676e-05,0.00029423,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-05,2,Q3,8.624e-05,0.00023543,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-05,3,Q4,6.067e-05,0.00012757,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-05,4,Q5,0.00015518,3.947e-05,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-06,0,Q1,-0.00014586,2.218e-05,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-06,1,Q2,-9.83e-05,1.195e-05,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-06,2,Q3,-0.00013651,-1.973e-05,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-06,3,Q4,-5.378e-05,-1.494e-05,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-06,4,Q5,-0.00013318,-6.692e-05,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-07,0,Q1,6.17e-05,0.0004129,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-07,1,Q2,0.00023924,0.0003991,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-07,2,Q3,0.00034675,0.00063981,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-07,3,Q4,0.00036486,0.00045756,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-07,4,Q5,0.0002227,0.00026087,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-08,0,Q1,0.00020157,0.00026684,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-08,1,Q2,8.164e-05,0.0002361,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-08,2,Q3,3.885e-05,0.00041972,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-08,3,Q4,7.184e-05,0.000188,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-08,4,Q5,0.00012563,0.00023321,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-09,0,Q1,4.844e-05,0.00020703,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-09,1,Q2,3.798e-05,0.00022952,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-09,2,Q3,-8.915e-05,0.0001994,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-09,3,Q4,3.982e-05,0.00013343,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-09,4,Q5,0.00028621,0.00051778,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-10,0,Q1,-0.00010733,0.00027399,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-10,1,Q2,-9.581e-05,0.00016246,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-10,2,Q3,-0.00012862,0.00036989,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-10,3,Q4,-0.00023956,0.00035933,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-10,4,Q5,-0.00012589,3.982e-05,744,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-11,0,Q1,-0.00019254,-0.00014577,720,,DIRECTION_UNKNOWN
wq101_alpha77,wq101,conditional,1h,2025-11,1,Q2,-0.00014269,-0.00018256,720,,DIRECTION_UNKNOWN
