factor_name,category,expected_direction,horizon,period,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,status
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-06,0.00081758,0.00081758,0.11503213,0.11503213,0.007107,0.007107,0.007107,0.5056,0.5056,718,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-07,-0.00462589,-0.00462589,0.11999873,0.11999873,-0.038549,-0.038549,-0.038549,0.4731,0.4731,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-08,0.00074204,0.00074204,0.11276901,0.11276901,0.00658,0.00658,0.00658,0.4906,0.4906,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-09,0.00726575,0.00726575,0.11071648,0.11071648,0.065625,0.065625,0.065625,0.5208,0.5208,720,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-10,0.01248631,0.01248631,0.11042273,0.11042273,0.113077,0.113077,0.113077,0.5553,0.5553,742,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-11,0.00845223,0.00845223,0.1232069,0.1232069,0.068602,0.068602,0.068602,0.5153,0.5153,720,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-12,0.00211113,0.00211113,0.11482933,0.11482933,0.018385,0.018385,0.018385,0.5,0.5,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2025-01,0.00358932,0.00358932,0.11552523,0.11552523,0.03107,0.03107,0.03107,0.5282,0.5282,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2025-02,0.00018494,0.00018494,0.11280964,0.11280964,0.001639,0.001639,0.001639,0.5015,0.5015,672,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2025-03,-0.00029382,-0.00029382,0.10254594,0.10254594,-0.002865,-0.002865,-0.002865,0.4839,0.4839,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2025-04,0.0068437,0.0068437,0.09781524,0.09781524,0.069966,0.069966,0.069966,0.5167,0.5167,720,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2025-05,0.0054415,0.0054415,0.10142497,0.10142497,0.053651,0.053651,0.053651,0.5027,0.5027,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2025-06,0.0027066,0.0027066,0.09796069,0.09796069,0.027629,0.027629,0.027629,0.5097,0.5097,720,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2025-07,0.01064433,0.01064433,0.0911145,0.0911145,0.116824,0.116824,0.116824,0.5591,0.5591,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2025-08,0.00741382,0.00741382,0.09615965,0.09615965,0.077099,0.077099,0.077099,0.5323,0.5323,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2025-09,-0.00197156,-0.00197156,0.09411432,0.09411432,-0.020949,-0.020949,-0.020949,0.4931,0.4931,720,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2025-10,0.00704757,0.00704757,0.08635275,0.08635275,0.081614,0.081614,0.081614,0.539,0.539,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2025-11,0.0012156,0.0012156,0.08192593,0.08192593,0.014838,0.014838,0.014838,0.5111,0.5111,720,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2025-12,0.00504729,0.00504729,0.08947694,0.08947694,0.056409,0.056409,0.056409,0.5175,0.5175,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2026-01,0.00368133,0.00368133,0.08738402,0.08738402,0.042128,0.042128,0.042128,0.5215,0.5215,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2026-02,-0.00134509,-0.00134509,0.08348505,0.08348505,-0.016112,-0.016112,-0.016112,0.4881,0.4881,672,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2026-03,-0.00523842,-0.00523842,0.08338747,0.08338747,-0.06282,-0.06282,-0.06282,0.4758,0.4758,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2026-04,0.00107805,0.00107805,0.08137167,0.08137167,0.013248,0.013248,0.013248,0.5097,0.5097,720,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2026-05,0.00298781,0.00298781,0.07812963,0.07812963,0.038242,0.038242,0.038242,0.5081,0.5081,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2026-06,0.01463096,0.01463096,0.08288876,0.08288876,0.176513,0.176513,0.176513,0.6007,0.6007,288,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2024-06,0.00537171,0.00537171,0.11465968,0.11465968,0.046849,0.046849,0.046849,0.5223,0.5223,718,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2024-07,-0.00257868,-0.00257868,0.11584598,0.11584598,-0.02226,-0.02226,-0.02226,0.4839,0.4839,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2024-08,-0.00179864,-0.00179864,0.11820094,0.11820094,-0.015217,-0.015217,-0.015217,0.5081,0.5081,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2024-09,0.00661236,0.00661236,0.10626056,0.10626056,0.062228,0.062228,0.062228,0.5278,0.5278,720,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2024-10,0.00245123,0.00245123,0.10995739,0.10995739,0.022293,0.022293,0.022293,0.5182,0.5182,743,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2024-11,0.00497485,0.00497485,0.1166705,0.1166705,0.04264,0.04264,0.04264,0.5097,0.5097,720,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2024-12,0.00759773,0.00759773,0.11794769,0.11794769,0.064416,0.064416,0.064416,0.5215,0.5215,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2025-01,0.00624274,0.00624274,0.11308028,0.11308028,0.055206,0.055206,0.055206,0.5269,0.5269,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2025-02,0.00180064,0.00180064,0.11094107,0.11094107,0.016231,0.016231,0.016231,0.5164,0.5164,672,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2025-03,0.00162245,0.00162245,0.10492613,0.10492613,0.015463,0.015463,0.015463,0.5121,0.5121,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2025-04,0.00256611,0.00256611,0.09972832,0.09972832,0.025731,0.025731,0.025731,0.5333,0.5333,720,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2025-05,-0.00087101,-0.00087101,0.10013525,0.10013525,-0.008698,-0.008698,-0.008698,0.4866,0.4866,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2025-06,0.00234389,0.00234389,0.09478569,0.09478569,0.024728,0.024728,0.024728,0.5167,0.5167,720,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2025-07,0.00771155,0.00771155,0.09574972,0.09574972,0.080539,0.080539,0.080539,0.5323,0.5323,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2025-08,0.00473902,0.00473902,0.09583799,0.09583799,0.049448,0.049448,0.049448,0.5121,0.5121,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2025-09,0.00492427,0.00492427,0.09216402,0.09216402,0.053429,0.053429,0.053429,0.5181,0.5181,720,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2025-10,0.00170579,0.00170579,0.08656509,0.08656509,0.019705,0.019705,0.019705,0.5269,0.5269,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2025-11,0.00374305,0.00374305,0.08634176,0.08634176,0.043352,0.043352,0.043352,0.5181,0.5181,720,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2025-12,0.00907284,0.00907284,0.08792551,0.08792551,0.103188,0.103188,0.103188,0.5457,0.5457,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2026-01,0.00334624,0.00334624,0.08591119,0.08591119,0.03895,0.03895,0.03895,0.5188,0.5188,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2026-02,0.00256375,0.00256375,0.08562941,0.08562941,0.02994,0.02994,0.02994,0.5134,0.5134,672,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2026-03,0.00049639,0.00049639,0.08277337,0.08277337,0.005997,0.005997,0.005997,0.4946,0.4946,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2026-04,-0.00061969,-0.00061969,0.085549,0.085549,-0.007244,-0.007244,-0.007244,0.4889,0.4889,720,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2026-05,0.00276567,0.00276567,0.07713167,0.07713167,0.035856,0.035856,0.035856,0.5242,0.5242,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,4h,2026-06,0.00835044,0.00835044,0.07624034,0.07624034,0.109528,0.109528,0.109528,0.5649,0.5649,285,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,24h,2024-06,0.00048242,0.00048242,0.11900255,0.11900255,0.004054,0.004054,0.004054,0.5251,0.5251,718,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,24h,2024-07,-0.00271833,-0.00271833,0.11521528,0.11521528,-0.023593,-0.023593,-0.023593,0.4798,0.4798,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,24h,2024-08,0.0019178,0.0019178,0.11866307,0.11866307,0.016162,0.016162,0.016162,0.5121,0.5121,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,24h,2024-09,0.00234281,0.00234281,0.10539608,0.10539608,0.022229,0.022229,0.022229,0.5222,0.5222,720,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,24h,2024-10,-0.00241991,-0.00241991,0.11023551,0.11023551,-0.021952,-0.021952,-0.021952,0.4751,0.4751,743,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,24h,2024-11,-0.00111875,-0.00111875,0.11908729,0.11908729,-0.009394,-0.009394,-0.009394,0.5153,0.5153,720,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,24h,2024-12,0.00259925,0.00259925,0.1136896,0.1136896,0.022863,0.022863,0.022863,0.5027,0.5027,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,24h,2025-01,0.00141725,0.00141725,0.11659394,0.11659394,0.012155,0.012155,0.012155,0.5161,0.5161,744,COMPUTED
q158_volume_ratio_1h,alpha158_volume,conditional,24h,2025-02,4.211e-05,4.211e-05,0.11133426,0.11133426,0.000378,0.000378,0.000378,0.5149,0.5149,672,COMPUTED
