factor_name,category,expected_direction,horizon,period,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,status
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-06,0.00562639,0.00562639,0.16773297,0.16773297,0.033544,0.033544,0.033544,0.4958,0.4958,710,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-07,0.02082976,0.02082976,0.16933112,0.16933112,0.123012,0.123012,0.123012,0.5793,0.5793,744,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-08,0.04484916,0.04484916,0.18967229,0.18967229,0.236456,0.236456,0.236456,0.5887,0.5887,744,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-09,0.04405254,0.04405254,0.17562277,0.17562277,0.250836,0.250836,0.250836,0.5972,0.5972,720,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-10,0.05093255,0.05093255,0.1865732,0.1865732,0.27299,0.27299,0.27299,0.607,0.607,743,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-11,0.04196476,0.04196476,0.18215657,0.18215657,0.230377,0.230377,0.230377,0.6014,0.6014,720,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-12,0.06095751,0.06095751,0.1747646,0.1747646,0.348798,0.348798,0.348798,0.6411,0.6411,744,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-01,0.01290269,0.01290269,0.20026756,0.20026756,0.064427,0.064427,0.064427,0.5175,0.5175,744,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-02,0.0138565,0.0138565,0.21002773,0.21002773,0.065975,0.065975,0.065975,0.5149,0.5149,672,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-03,0.03031603,0.03031603,0.17392246,0.17392246,0.174308,0.174308,0.174308,0.5565,0.5565,744,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-04,0.04357322,0.04357322,0.17120954,0.17120954,0.254502,0.254502,0.254502,0.6278,0.6278,720,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-05,0.02209487,0.02209487,0.19525829,0.19525829,0.113157,0.113157,0.113157,0.547,0.547,744,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-06,0.03266122,0.03266122,0.1833622,0.1833622,0.178124,0.178124,0.178124,0.575,0.575,720,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-07,0.04675631,0.04675631,0.17582135,0.17582135,0.265931,0.265931,0.265931,0.6183,0.6183,744,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-08,0.04733167,0.04733167,0.16553508,0.16553508,0.285931,0.285931,0.285931,0.6048,0.6048,744,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-09,0.03482537,0.03482537,0.14565668,0.14565668,0.239092,0.239092,0.239092,0.5944,0.5944,720,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-10,0.03881497,0.03881497,0.14153075,0.14153075,0.274251,0.274251,0.274251,0.6142,0.6142,744,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-11,0.03753316,0.03753316,0.13102886,0.13102886,0.28645,0.28645,0.28645,0.6208,0.6208,720,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-12,0.0431031,0.0431031,0.12236329,0.12236329,0.352255,0.352255,0.352255,0.6546,0.6546,744,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2026-01,0.0435639,0.0435639,0.13374629,0.13374629,0.32572,0.32572,0.32572,0.6331,0.6331,744,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2026-02,0.02357794,0.02357794,0.12351525,0.12351525,0.190891,0.190891,0.190891,0.5744,0.5744,672,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2026-03,0.02747533,0.02747533,0.11076808,0.11076808,0.248044,0.248044,0.248044,0.6089,0.6089,744,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2026-04,0.02924208,0.02924208,0.11876668,0.11876668,0.246214,0.246214,0.246214,0.6056,0.6056,720,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2026-05,0.04104512,0.04104512,0.11642247,0.11642247,0.352553,0.352553,0.352553,0.6613,0.6613,744,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,1h,2026-06,0.04331182,0.04331182,0.1228841,0.1228841,0.352461,0.352461,0.352461,0.6528,0.6528,288,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,4h,2024-06,0.00051759,0.00051759,0.17258083,0.17258083,0.002999,0.002999,0.002999,0.4859,0.4859,710,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,4h,2024-07,0.03910444,0.03910444,0.18165577,0.18165577,0.215267,0.215267,0.215267,0.6008,0.6008,744,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,4h,2024-08,0.05407248,0.05407248,0.19240823,0.19240823,0.28103,0.28103,0.28103,0.6237,0.6237,744,COMPUTED
q158_ma_10h,alpha158_rolling_price,conditional,4h,2024-09,0.02144329,0.02144329,0.16459148,0.16459148,0.130282,0.130282,0.130282,0.5431,0.5431,720,COMPUTED
