factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status,long_short_return,long_leg_return,short_leg_return,positive_ls
wq101_alpha77,wq101,conditional,1h,2024-06,LONG_SHORT,Long-Short,5.096e-05,,673,,DIRECTION_UNKNOWN,5.096e-05,-0.00027671,-0.00032767,True
wq101_alpha77,wq101,conditional,1h,2024-07,LONG_SHORT,Long-Short,1.963e-05,,744,,DIRECTION_UNKNOWN,1.963e-05,3.278e-05,1.315e-05,True
wq101_alpha77,wq101,conditional,1h,2024-08,LONG_SHORT,Long-Short,-3.208e-05,,744,,DIRECTION_UNKNOWN,-3.208e-05,-0.00016078,-0.00012871,False
wq101_alpha77,wq101,conditional,1h,2024-09,LONG_SHORT,Long-Short,2.534e-05,,720,,DIRECTION_UNKNOWN,2.534e-05,0.00023874,0.0002134,True
wq101_alpha77,wq101,conditional,1h,2024-10,LONG_SHORT,Long-Short,-5.022e-05,,724,,DIRECTION_UNKNOWN,-5.022e-05,-0.00018853,-0.00013831,False
wq101_alpha77,wq101,conditional,1h,2024-11,LONG_SHORT,Long-Short,3.158e-05,,720,,DIRECTION_UNKNOWN,3.158e-05,0.00073842,0.00070684,True
wq101_alpha77,wq101,conditional,1h,2024-12,LONG_SHORT,Long-Short,-0.00038767,,744,,DIRECTION_UNKNOWN,-0.00038767,-0.00027153,0.00011613,False
wq101_alpha77,wq101,conditional,1h,2025-01,LONG_SHORT,Long-Short,-5.8e-05,,744,,DIRECTION_UNKNOWN,-5.8e-05,-0.00026812,-0.00021012,False
wq101_alpha77,wq101,conditional,1h,2025-02,LONG_SHORT,Long-Short,-0.00012931,,672,,DIRECTION_UNKNOWN,-0.00012931,-0.00044073,-0.00031142,False
wq101_alpha77,wq101,conditional,1h,2025-03,LONG_SHORT,Long-Short,0.00015537,,744,,DIRECTION_UNKNOWN,0.00015537,-0.00012396,-0.00027933,True
wq101_alpha77,wq101,conditional,1h,2025-04,LONG_SHORT,Long-Short,-1.231e-05,,720,,DIRECTION_UNKNOWN,-1.231e-05,0.00020171,0.00021402,False
wq101_alpha77,wq101,conditional,1h,2025-05,LONG_SHORT,Long-Short,0.00011873,,744,,DIRECTION_UNKNOWN,0.00011873,0.00015518,3.645e-05,True
wq101_alpha77,wq101,conditional,1h,2025-06,LONG_SHORT,Long-Short,1.268e-05,,720,,DIRECTION_UNKNOWN,1.268e-05,-0.00013318,-0.00014586,True
wq101_alpha77,wq101,conditional,1h,2025-07,LONG_SHORT,Long-Short,0.00016101,,744,,DIRECTION_UNKNOWN,0.00016101,0.0002227,6.17e-05,True
wq101_alpha77,wq101,conditional,1h,2025-08,LONG_SHORT,Long-Short,-7.594e-05,,744,,DIRECTION_UNKNOWN,-7.594e-05,0.00012563,0.00020157,False
wq101_alpha77,wq101,conditional,1h,2025-09,LONG_SHORT,Long-Short,0.00023777,,720,,DIRECTION_UNKNOWN,0.00023777,0.00028621,4.844e-05,True
wq101_alpha77,wq101,conditional,1h,2025-10,LONG_SHORT,Long-Short,-1.856e-05,,744,,DIRECTION_UNKNOWN,-1.856e-05,-0.00012589,-0.00010733,False
wq101_alpha77,wq101,conditional,1h,2025-11,LONG_SHORT,Long-Short,-1.258e-05,,720,,DIRECTION_UNKNOWN,-1.258e-05,-0.00020512,-0.00019254,False
wq101_alpha77,wq101,conditional,1h,2025-12,LONG_SHORT,Long-Short,5.782e-05,,744,,DIRECTION_UNKNOWN,5.782e-05,-1.775e-05,-7.557e-05,True
wq101_alpha77,wq101,conditional,1h,2026-01,LONG_SHORT,Long-Short,6.19e-06,,744,,DIRECTION_UNKNOWN,6.19e-06,-0.00014063,-0.00014683,True
wq101_alpha77,wq101,conditional,1h,2026-02,LONG_SHORT,Long-Short,0.00015358,,672,,DIRECTION_UNKNOWN,0.00015358,2.051e-05,-0.00013307,True
wq101_alpha77,wq101,conditional,1h,2026-03,LONG_SHORT,Long-Short,0.00014136,,744,,DIRECTION_UNKNOWN,0.00014136,8.729e-05,-5.407e-05,True
wq101_alpha77,wq101,conditional,1h,2026-04,LONG_SHORT,Long-Short,0.00044079,,720,,DIRECTION_UNKNOWN,0.00044079,0.00056731,0.00012652,True
wq101_alpha77,wq101,conditional,1h,2026-05,LONG_SHORT,Long-Short,1.572e-05,,744,,DIRECTION_UNKNOWN,1.572e-05,0.00010901,9.329e-05,True
wq101_alpha77,wq101,conditional,1h,2026-06,LONG_SHORT,Long-Short,0.00012544,,288,,DIRECTION_UNKNOWN,0.00012544,-0.00026487,-0.00039031,True
wq101_alpha77,wq101,conditional,4h,2024-06,LONG_SHORT,Long-Short,0.00038801,,673,,DIRECTION_UNKNOWN,0.00038801,-0.00106185,-0.00144986,True
wq101_alpha77,wq101,conditional,4h,2024-07,LONG_SHORT,Long-Short,1.9e-06,,744,,DIRECTION_UNKNOWN,1.9e-06,-3.185e-05,-3.375e-05,True
wq101_alpha77,wq101,conditional,4h,2024-08,LONG_SHORT,Long-Short,-0.00031517,,744,,DIRECTION_UNKNOWN,-0.00031517,-0.00087633,-0.00056116,False
wq101_alpha77,wq101,conditional,4h,2024-09,LONG_SHORT,Long-Short,0.00026472,,720,,DIRECTION_UNKNOWN,0.00026472,0.00117212,0.0009074,True
wq101_alpha77,wq101,conditional,4h,2024-10,LONG_SHORT,Long-Short,-0.00035509,,724,,DIRECTION_UNKNOWN,-0.00035509,-0.00069119,-0.00033611,False
wq101_alpha77,wq101,conditional,4h,2024-11,LONG_SHORT,Long-Short,0.00046267,,720,,DIRECTION_UNKNOWN,0.00046267,0.00296317,0.0025005,True
wq101_alpha77,wq101,conditional,4h,2024-12,LONG_SHORT,Long-Short,-0.00124026,,744,,DIRECTION_UNKNOWN,-0.00124026,-0.00088755,0.00035271,False
wq101_alpha77,wq101,conditional,4h,2025-01,LONG_SHORT,Long-Short,-0.00041976,,744,,DIRECTION_UNKNOWN,-0.00041976,-0.00122574,-0.00080598,False
wq101_alpha77,wq101,conditional,4h,2025-02,LONG_SHORT,Long-Short,-0.00049791,,672,,DIRECTION_UNKNOWN,-0.00049791,-0.00174175,-0.00124385,False
wq101_alpha77,wq101,conditional,4h,2025-03,LONG_SHORT,Long-Short,0.00115241,,744,,DIRECTION_UNKNOWN,0.00115241,-0.00048397,-0.00163638,True
wq101_alpha77,wq101,conditional,4h,2025-04,LONG_SHORT,Long-Short,0.0002424,,720,,DIRECTION_UNKNOWN,0.0002424,0.0009894,0.000747,True
wq101_alpha77,wq101,conditional,4h,2025-05,LONG_SHORT,Long-Short,0.00027451,,744,,DIRECTION_UNKNOWN,0.00027451,0.00050344,0.00022892,True
wq101_alpha77,wq101,conditional,4h,2025-06,LONG_SHORT,Long-Short,-0.00012411,,720,,DIRECTION_UNKNOWN,-0.00012411,-0.0006883,-0.0005642,False
wq101_alpha77,wq101,conditional,4h,2025-07,LONG_SHORT,Long-Short,0.00036679,,744,,DIRECTION_UNKNOWN,0.00036679,0.00091801,0.00055122,True
wq101_alpha77,wq101,conditional,4h,2025-08,LONG_SHORT,Long-Short,-0.0003607,,744,,DIRECTION_UNKNOWN,-0.0003607,0.00037886,0.00073956,False
wq101_alpha77,wq101,conditional,4h,2025-09,LONG_SHORT,Long-Short,0.00048667,,720,,DIRECTION_UNKNOWN,0.00048667,0.00072621,0.00023954,True
wq101_alpha77,wq101,conditional,4h,2025-10,LONG_SHORT,Long-Short,-5.524e-05,,744,,DIRECTION_UNKNOWN,-5.524e-05,-0.00029449,-0.00023925,False
wq101_alpha77,wq101,conditional,4h,2025-11,LONG_SHORT,Long-Short,-3.04e-06,,720,,DIRECTION_UNKNOWN,-3.04e-06,-0.00086536,-0.00086232,False
wq101_alpha77,wq101,conditional,4h,2025-12,LONG_SHORT,Long-Short,0.00044428,,744,,DIRECTION_UNKNOWN,0.00044428,0.00023118,-0.0002131,True
wq101_alpha77,wq101,conditional,4h,2026-01,LONG_SHORT,Long-Short,-0.00049515,,744,,DIRECTION_UNKNOWN,-0.00049515,-0.00066955,-0.0001744,False
wq101_alpha77,wq101,conditional,4h,2026-02,LONG_SHORT,Long-Short,0.00058272,,672,,DIRECTION_UNKNOWN,0.00058272,-8.263e-05,-0.00066535,True
wq101_alpha77,wq101,conditional,4h,2026-03,LONG_SHORT,Long-Short,0.00101312,,744,,DIRECTION_UNKNOWN,0.00101312,0.00057846,-0.00043467,True
wq101_alpha77,wq101,conditional,4h,2026-04,LONG_SHORT,Long-Short,0.00168492,,720,,DIRECTION_UNKNOWN,0.00168492,0.00222455,0.00053964,True
wq101_alpha77,wq101,conditional,4h,2026-05,LONG_SHORT,Long-Short,-0.00021209,,744,,DIRECTION_UNKNOWN,-0.00021209,0.00018289,0.00039498,False
wq101_alpha77,wq101,conditional,4h,2026-06,LONG_SHORT,Long-Short,0.00072935,,285,,DIRECTION_UNKNOWN,0.00072935,-0.00108673,-0.00181608,True
wq101_alpha77,wq101,conditional,24h,2024-06,LONG_SHORT,Long-Short,-0.00234689,,673,,DIRECTION_UNKNOWN,-0.00234689,-0.00956975,-0.00722287,False
wq101_alpha77,wq101,conditional,24h,2024-07,LONG_SHORT,Long-Short,0.0006653,,744,,DIRECTION_UNKNOWN,0.0006653,-0.00044282,-0.00110812,True
wq101_alpha77,wq101,conditional,24h,2024-08,LONG_SHORT,Long-Short,3.5e-07,,744,,DIRECTION_UNKNOWN,3.5e-07,-0.00432718,-0.00432753,True
wq101_alpha77,wq101,conditional,24h,2024-09,LONG_SHORT,Long-Short,0.00010713,,720,,DIRECTION_UNKNOWN,0.00010713,0.00670709,0.00659996,True
wq101_alpha77,wq101,conditional,24h,2024-10,LONG_SHORT,Long-Short,-0.00070525,,724,,DIRECTION_UNKNOWN,-0.00070525,-0.00206516,-0.00135991,False
wq101_alpha77,wq101,conditional,24h,2024-11,LONG_SHORT,Long-Short,0.00063991,,720,,DIRECTION_UNKNOWN,0.00063991,0.01726974,0.01662983,True
wq101_alpha77,wq101,conditional,24h,2024-12,LONG_SHORT,Long-Short,-0.00247553,,744,,DIRECTION_UNKNOWN,-0.00247553,-0.00369749,-0.00122196,False
wq101_alpha77,wq101,conditional,24h,2025-01,LONG_SHORT,Long-Short,-0.0030808,,744,,DIRECTION_UNKNOWN,-0.0030808,-0.00858057,-0.00549977,False
wq101_alpha77,wq101,conditional,24h,2025-02,LONG_SHORT,Long-Short,-0.00318193,,672,,DIRECTION_UNKNOWN,-0.00318193,-0.01020613,-0.00702419,False
wq101_alpha77,wq101,conditional,24h,2025-03,LONG_SHORT,Long-Short,0.00019302,,744,,DIRECTION_UNKNOWN,0.00019302,-0.00533008,-0.00552309,True
wq101_alpha77,wq101,conditional,24h,2025-04,LONG_SHORT,Long-Short,0.00336691,,720,,DIRECTION_UNKNOWN,0.00336691,0.00689587,0.00352896,True
wq101_alpha77,wq101,conditional,24h,2025-05,LONG_SHORT,Long-Short,0.00121181,,744,,DIRECTION_UNKNOWN,0.00121181,0.00257083,0.00135901,True
wq101_alpha77,wq101,conditional,24h,2025-06,LONG_SHORT,Long-Short,-0.0017504,,720,,DIRECTION_UNKNOWN,-0.0017504,-0.00473688,-0.00298648,False
wq101_alpha77,wq101,conditional,24h,2025-07,LONG_SHORT,Long-Short,-0.00014887,,744,,DIRECTION_UNKNOWN,-0.00014887,0.0061904,0.00633927,False
wq101_alpha77,wq101,conditional,24h,2025-08,LONG_SHORT,Long-Short,-0.00162845,,744,,DIRECTION_UNKNOWN,-0.00162845,0.00207033,0.00369878,False
wq101_alpha77,wq101,conditional,24h,2025-09,LONG_SHORT,Long-Short,-0.00046283,,720,,DIRECTION_UNKNOWN,-0.00046283,0.00424339,0.00470622,False
wq101_alpha77,wq101,conditional,24h,2025-10,LONG_SHORT,Long-Short,0.00142355,,744,,DIRECTION_UNKNOWN,0.00142355,6.293e-05,-0.00136062,True
wq101_alpha77,wq101,conditional,24h,2025-11,LONG_SHORT,Long-Short,0.00041479,,720,,DIRECTION_UNKNOWN,0.00041479,-0.00663286,-0.00704766,True
wq101_alpha77,wq101,conditional,24h,2025-12,LONG_SHORT,Long-Short,0.00127207,,744,,DIRECTION_UNKNOWN,0.00127207,0.00179075,0.00051868,True
wq101_alpha77,wq101,conditional,24h,2026-01,LONG_SHORT,Long-Short,-0.00349095,,744,,DIRECTION_UNKNOWN,-0.00349095,-0.00512772,-0.00163677,False
wq101_alpha77,wq101,conditional,24h,2026-02,LONG_SHORT,Long-Short,0.00043085,,672,,DIRECTION_UNKNOWN,0.00043085,-0.00135091,-0.00178175,True
wq101_alpha77,wq101,conditional,24h,2026-03,LONG_SHORT,Long-Short,0.00254579,,744,,DIRECTION_UNKNOWN,0.00254579,0.001537,-0.00100879,True
wq101_alpha77,wq101,conditional,24h,2026-04,LONG_SHORT,Long-Short,0.00270565,,720,,DIRECTION_UNKNOWN,0.00270565,0.00991149,0.00720585,True
wq101_alpha77,wq101,conditional,24h,2026-05,LONG_SHORT,Long-Short,-0.0024983,,744,,DIRECTION_UNKNOWN,-0.0024983,1.594e-05,0.00251424,False
wq101_alpha77,wq101,conditional,24h,2026-06,LONG_SHORT,Long-Short,-0.00028334,,265,,DIRECTION_UNKNOWN,-0.00028334,-0.00804281,-0.00775948,False
wq101_alpha77,wq101,conditional,72h,2024-06,LONG_SHORT,Long-Short,-0.00991207,,673,,DIRECTION_UNKNOWN,-0.00991207,-0.03397719,-0.02406512,False
wq101_alpha77,wq101,conditional,72h,2024-07,LONG_SHORT,Long-Short,-0.00127011,,744,,DIRECTION_UNKNOWN,-0.00127011,-0.0055346,-0.00426449,False
wq101_alpha77,wq101,conditional,72h,2024-08,LONG_SHORT,Long-Short,-0.00230794,,744,,DIRECTION_UNKNOWN,-0.00230794,-0.00988375,-0.00757581,False
wq101_alpha77,wq101,conditional,72h,2024-09,LONG_SHORT,Long-Short,0.00229721,,720,,DIRECTION_UNKNOWN,0.00229721,0.01586002,0.01356281,True
wq101_alpha77,wq101,conditional,72h,2024-10,LONG_SHORT,Long-Short,0.00403516,,724,,DIRECTION_UNKNOWN,0.00403516,0.00218222,-0.00185294,True
