factor_name,category,expected_direction,status,used_in_current_signal,required_columns,lookback_window,best_adj_ic_horizon,best_adj_ic,best_direction_adjusted_icir_horizon,best_direction_adjusted_icir,best_long_short_horizon,best_long_short_spread,best_long_short_t_stat,best_ic_win_rate_adjusted,coverage_min,missing_rate_max,direction_status,rankic_longshort_consistency,review_bucket,review_notes
q158_roc_20h,alpha158_rolling_price,conditional,DIRECTION_UNKNOWN,False,close,21,4h,0.0300299,4h,0.182295,72h,-0.00460474,-12.1875,0.577,3310939,0.001604,CONDITIONAL,DIVERGENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction but shows IC signal strength.
q158_ma_20h,alpha158_rolling_price,conditional,DIRECTION_UNKNOWN,False,close,20,4h,0.03481529,4h,0.210023,72h,-0.00418317,-11.1272,0.5906,3311205,0.001524,CONDITIONAL,DIVERGENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction but shows IC signal strength.
q158_std_20h,alpha158_rolling_price,negative,COMPUTED,False,close,20,72h,0.08279118,72h,0.443376,72h,-0.00458371,-10.7434,0.693,3311205,0.001524,KNOWN,DIVERGENT,DIRECTION_REVIEW_REQUIRED,RankIC and long-short spread point in opposite directions. Direction semantics need review.
q158_max_20h,alpha158_rolling_price,conditional,DIRECTION_UNKNOWN,False,high|close,20,72h,-0.06299196,72h,-0.359908,72h,0.00088387,2.2417,0.4837,3311205,0.001524,CONDITIONAL,DIVERGENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction but shows IC signal strength.
q158_min_20h,alpha158_rolling_price,conditional,DIRECTION_UNKNOWN,False,low|close,20,72h,0.06744465,72h,0.422948,72h,-0.00609932,-15.0813,0.6827,3311205,0.001524,CONDITIONAL,DIVERGENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction but shows IC signal strength.
q158_cntd_20h,alpha158_rolling_direction,positive,COMPUTED,False,close,21,4h,-0.01119926,4h,-0.09526,72h,0.00397943,12.785,0.4986,3310939,0.001604,KNOWN,DIVERGENT,TAIL_OR_MONOTONICITY_REVIEW_REQUIRED,RankIC-longshort divergence detected. Check quantile monotonicity and tail behavior.
q158_corr_20h,alpha158_rolling_volume_price,conditional,DIRECTION_UNKNOWN,False,close|volume,20,24h,-0.04418339,24h,-0.369034,72h,0.00245476,7.574,0.4303,3302336,0.004198,CONDITIONAL,DIVERGENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction but shows IC signal strength.
q158_cord_20h,alpha158_rolling_volume_price,conditional,DIRECTION_UNKNOWN,False,close|volume,21,24h,-0.03973957,24h,-0.343268,72h,0.00260385,8.428,0.4182,3299518,0.005048,CONDITIONAL,DIVERGENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction but shows IC signal strength.
