factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-06,0,Q1,-0.00036582,-0.00032609,690,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-06,1,Q2,-0.00039426,-0.00040173,690,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-06,2,Q3,-0.0004418,-0.00043212,690,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-06,3,Q4,-0.00039241,-0.00034034,690,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-06,4,Q5,-0.00037043,-0.00019162,690,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-07,0,Q1,-6.07e-05,4.856e-05,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-07,1,Q2,-7.119e-05,-9.441e-05,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-07,2,Q3,5.217e-05,0.00010398,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-07,3,Q4,-6.985e-05,-1.819e-05,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-07,4,Q5,-6.796e-05,-0.00015733,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-08,0,Q1,-0.00033096,-0.00017411,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-08,1,Q2,-0.00010229,0.00021929,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-08,2,Q3,-0.00011891,0.00018975,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-08,3,Q4,-0.00018726,0.00035172,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-08,4,Q5,-0.00016964,0.00017865,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-09,0,Q1,0.00030196,0.00070594,720,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-09,1,Q2,0.00033445,0.00056447,720,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-09,2,Q3,0.00022984,0.00063013,720,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-09,3,Q4,0.00036979,0.00056817,720,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-09,4,Q5,0.00022813,0.00064521,720,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-10,0,Q1,-3.311e-05,0.0002245,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-10,1,Q2,-0.00014225,6.52e-06,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-10,2,Q3,-5.275e-05,0.00028642,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-10,3,Q4,-1.915e-05,0.00031842,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-10,4,Q5,6.242e-05,0.00036292,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-11,0,Q1,0.00084276,0.0015715,720,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-11,1,Q2,0.00079965,0.0013511,720,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-11,2,Q3,0.00075277,0.00119746,720,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-11,3,Q4,0.00081014,0.00111611,720,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-11,4,Q5,0.00071918,0.00099755,720,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-12,0,Q1,-0.0001495,0.000493,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-12,1,Q2,-0.00021708,0.00077116,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-12,2,Q3,-0.00019676,0.00061971,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-12,3,Q4,-8.981e-05,0.00046936,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-12,4,Q5,-2.127e-05,0.00067006,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-01,0,Q1,-0.00025016,5.587e-05,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-01,1,Q2,-0.00017341,0.00011556,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-01,2,Q3,-0.00014875,0.00012275,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-01,3,Q4,-0.0001438,0.00011008,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-01,4,Q5,-0.00041461,-0.00015574,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-02,0,Q1,-0.00036192,-0.00055609,672,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-02,1,Q2,-0.00040146,-6.628e-05,672,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-02,2,Q3,-0.00037029,-0.00030921,672,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-02,3,Q4,-0.00043451,-0.00032278,672,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-02,4,Q5,-0.00042866,-0.00031462,672,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-03,0,Q1,-0.0004144,8.23e-06,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-03,1,Q2,-0.0002732,0.00019276,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-03,2,Q3,-0.00027859,0.00038348,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-03,3,Q4,-0.00025116,0.00022945,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-03,4,Q5,-0.00028126,-0.00010377,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-04,0,Q1,0.00017942,0.00028061,720,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-04,1,Q2,0.00013611,0.00020277,720,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-04,2,Q3,0.00024736,0.0002412,720,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-04,3,Q4,0.0002992,0.00016372,720,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-04,4,Q5,0.00038921,0.00049576,720,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-05,0,Q1,0.0002196,0.00024716,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-05,1,Q2,-6.826e-05,0.000284,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-05,2,Q3,-4.607e-05,-4.581e-05,744,,DIRECTION_UNKNOWN
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-05,3,Q4,0.00013595,0.00017734,744,,DIRECTION_UNKNOWN
