factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-06,0,Q1,-0.000202,-0.00010208,700,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-06,1,Q2,-0.000417,-0.00043346,700,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-06,2,Q3,-0.00037734,-0.00036976,700,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-06,3,Q4,-0.00045623,-0.00036878,700,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-06,4,Q5,-0.00041824,-0.00031719,700,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-07,0,Q1,-3.499e-05,0.00021175,744,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-07,1,Q2,-3.037e-05,7.83e-06,744,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-07,2,Q3,8.38e-06,-7.77e-06,744,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-07,3,Q4,-4.761e-05,-3.173e-05,744,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-07,4,Q5,-0.00011717,-3.51e-06,744,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-08,0,Q1,-0.00024197,-0.0001197,744,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-08,1,Q2,-9.051e-05,0.00021344,744,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-08,2,Q3,-0.00016344,0.00028662,744,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-08,3,Q4,-0.0002082,0.00030782,744,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-08,4,Q5,-0.00015892,0.00020121,744,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-09,0,Q1,0.00026772,0.00087515,720,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-09,1,Q2,0.00027301,0.00076342,720,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-09,2,Q3,0.00034606,0.00072554,720,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-09,3,Q4,0.00035476,0.00058134,720,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-09,4,Q5,0.0002538,0.00055015,720,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-10,0,Q1,-2.481e-05,0.00028287,744,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-10,1,Q2,-8.069e-05,0.0002651,744,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-10,2,Q3,-7.593e-05,9.45e-05,744,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-10,3,Q4,-5.858e-05,0.00039719,744,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-10,4,Q5,5.314e-05,0.00046002,744,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-11,0,Q1,0.00075408,0.00123612,720,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-11,1,Q2,0.00076123,0.0008758,720,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-11,2,Q3,0.0008042,0.00119451,720,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-11,3,Q4,0.00083596,0.00138503,720,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-11,4,Q5,0.00078009,0.00115652,720,,DIRECTION_UNKNOWN
q158_qtlu_20h,alpha158_rolling,conditional,1h,2024-12,0,Q1,-0.00024059,0.00047761,744,,DIRECTION_UNKNOWN
