factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
q158_kmid_open,alpha158_kbar,positive,1h,2024-06,0,Q1,-0.00032263,-0.00023397,719,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-06,1,Q2,-0.00040496,-0.00038716,719,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-06,2,Q3,-0.00033222,-0.00026676,719,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-06,3,Q4,-0.00029177,-0.00025712,719,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-06,4,Q5,-0.0003345,-0.00034451,719,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-07,0,Q1,-0.0002603,-0.0001065,744,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-07,1,Q2,-5.636e-05,-1.005e-05,744,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-07,2,Q3,1.874e-05,6.473e-05,744,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-07,3,Q4,-2.996e-05,-8.776e-05,744,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-07,4,Q5,0.00011725,0.00019847,744,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-08,0,Q1,-0.00013937,7.773e-05,744,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-08,1,Q2,-0.0001662,0.00013531,744,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-08,2,Q3,-0.00018479,0.00019616,744,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-08,3,Q4,-0.00019451,0.00030001,744,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-08,4,Q5,-0.00016407,0.00026518,744,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-09,0,Q1,0.00046392,0.00060664,720,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-09,1,Q2,0.00034804,0.00042575,720,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-09,2,Q3,0.00035752,0.00081427,720,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-09,3,Q4,0.00024264,0.00040672,720,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-09,4,Q5,8.977e-05,0.00055993,720,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-10,0,Q1,0.00025136,0.00062314,744,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-10,1,Q2,-6.159e-05,2.306e-05,744,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-10,2,Q3,-0.00012331,0.00021066,744,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-10,3,Q4,-0.00013335,0.00027359,744,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-10,4,Q5,-0.00011391,0.00024917,744,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-11,0,Q1,0.00078115,0.00137888,720,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-11,1,Q2,0.00070454,0.00122465,720,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-11,2,Q3,0.00089083,0.00108392,720,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-11,3,Q4,0.00089734,0.00149249,720,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-11,4,Q5,0.00069742,0.00120706,720,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-12,0,Q1,0.00012222,0.00098162,744,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-12,1,Q2,-2.966e-05,0.00045426,744,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-12,2,Q3,-0.00017981,9.896e-05,744,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-12,3,Q4,-0.00018479,0.00047184,744,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2024-12,4,Q5,-0.00037417,0.00056241,744,,COMPUTED
q158_kmid_open,alpha158_kbar,positive,1h,2025-01,0,Q1,-0.00022306,0.00033765,744,,COMPUTED
